clip,speaker,fold_s0,oof_s0,fold_s1,oof_s1,fold_s2,oof_s2,fold_s3,oof_s3,fold_s4,oof_s4
HC_DIABLO_0048.wav,48,2,0.023609112948179245,2,0.3796868324279785,3,0.9973458647727966,0,0.011545180343091488,1,0.00025391491362825036
HC_PERRO_0048.wav,48,2,0.01714448258280754,2,0.8013752698898315,3,0.27119648456573486,0,0.011805747635662556,1,0.0014303296338766813
HC_BURRO_0048.wav,48,2,0.0004697019176091999,2,0.010401401668787003,3,0.0006785592995584011,0,0.0073407310992479324,1,0.0005156788975000381
HC_SOMBRA_0048.wav,48,2,0.0019981975201517344,2,0.013992108404636383,3,0.0021898660343140364,0,0.0038036557380110025,1,0.0006130697438493371
HC_PERRO_0049.wav,49,2,0.1668086051940918,2,0.09380925446748734,2,0.06934958696365356,0,0.31683623790740967,2,0.1123238056898117
HC_BARBAS_0049.wav,49,2,0.008919144049286842,2,0.05696458742022514,2,0.03547479584813118,0,0.040365613996982574,2,0.06920191645622253
HC_TOMAS_0049.wav,49,2,0.01342112384736538,2,0.6815182566642761,2,0.5413715839385986,0,0.5924104452133179,2,0.40239301323890686
HC_CALLE_0049.wav,49,2,0.11434940248727798,2,0.38713040947914124,2,0.018085166811943054,0,0.020458953455090523,2,0.2079322189092636
HC_DIABLO_0049.wav,49,2,0.0036591561511158943,2,0.014849216677248478,2,0.004618980921804905,0,0.034357067197561264,2,0.010868237353861332
HC_BURRO_0049.wav,49,2,0.12170787155628204,2,0.6019314527511597,2,0.8693780303001404,0,0.8740377426147461,2,0.16318660974502563
HC_CARMEN_0049.wav,49,2,0.005374469328671694,2,0.16866599023342133,2,0.1812492460012436,0,0.22779999673366547,2,0.02173389308154583
HC_MANGA_0049.wav,49,2,0.009217549115419388,2,0.07160039246082306,2,0.005264459177851677,0,0.0008899138192646205,2,0.0018495762487873435
HC_ABLANDADA_0049.wav,49,2,0.06221579760313034,2,0.007925469428300858,2,0.0004312380915507674,0,7.83191280788742e-05,2,5.1460268878145143e-05
HC_SOMBRA_0049.wav,49,2,0.1270017772912979,2,0.8502668738365173,2,0.3560139834880829,0,0.20161646604537964,2,0.07210221886634827
HC_GANGA_0049.wav,49,2,0.11316750198602676,2,0.18701407313346863,2,0.010014118626713753,0,0.025869136676192284,2,0.001477980287745595
HC_PIDIO_0049.wav,49,2,0.0037976147141307592,2,0.8394037485122681,2,0.05268055573105812,0,0.07367708534002304,2,0.018902603536844254
HC_CARMEN_0051.wav,51,3,0.20775099098682404,2,0.0011348557891324162,1,0.00020467059221118689,2,0.029427966102957726,0,0.005344525445252657
HC_TOMAS_0051.wav,51,3,0.8837531805038452,2,0.1088479682803154,1,0.7934685349464417,2,0.9090176224708557,0,0.9813516736030579
HC_SOMBRA_0051.wav,51,3,0.9993329644203186,2,0.991251528263092,1,0.9932900667190552,2,0.993861198425293,0,0.9999362230300903
HC_BURRO_0051.wav,51,3,0.9564132690429688,2,0.9624911546707153,1,0.9998642206192017,2,0.9572592973709106,0,0.9999732971191406
HC_CALLE_0051.wav,51,3,0.952547550201416,2,0.9129464030265808,1,0.8089492321014404,2,0.68061363697052,0,0.9985873699188232
HC_ABLANDADA_0051.wav,51,3,0.05207207053899765,2,0.36425313353538513,1,0.8819152116775513,2,0.003808271372690797,0,0.990007758140564
HC_PERRO_0051.wav,51,3,0.7991796135902405,2,0.9693906903266907,1,0.10657564550638199,2,0.23300482332706451,0,0.9439626336097717
HC_GANGA_0051.wav,51,3,0.6537438631057739,2,0.8533124327659607,1,0.5637622475624084,2,0.5797775983810425,0,0.9883924126625061
HC_PIDIO_0051.wav,51,3,0.9998708963394165,2,0.997658371925354,1,0.9947842955589294,2,0.9988754391670227,0,0.9997555613517761
HC_BARBAS_0051.wav,51,3,0.9091141223907471,2,0.98386150598526,1,0.9982436895370483,2,0.8827963471412659,0,0.9875257015228271
HC_DIABLO_0051.wav,51,3,0.9976845979690552,2,0.9633116126060486,1,0.9999521970748901,2,0.9940646290779114,0,0.9995521903038025
HC_MANGA_0051.wav,51,3,0.004489838145673275,2,0.08371227234601974,1,0.012947563081979752,2,0.03190639615058899,0,0.11600865423679352
HC_PIDIO_0052.wav,52,3,0.00040811687358655035,1,0.23437663912773132,1,0.011414308100938797,1,0.0027366322465240955,2,0.0008536449167877436
HC_MANGA_0052.wav,52,3,0.00024292810121551156,1,0.022327439859509468,1,0.007449345663189888,1,0.045320913195610046,2,0.0036328956484794617
HC_PERRO_0052.wav,52,3,0.004130400717258453,1,0.47463876008987427,1,0.02024082839488983,1,0.10352305322885513,2,0.05574619397521019
HC_BURRO_0052.wav,52,3,0.000895676261279732,1,0.9749178886413574,1,0.09001293033361435,1,0.03367801010608673,2,0.036332372575998306
HC_BARBAS_0052.wav,52,3,0.011080976575613022,1,0.17304128408432007,1,0.020743897184729576,1,0.0028833174146711826,2,0.05163068324327469
HC_TOMAS_0052.wav,52,3,0.0006013382226228714,1,0.06282653659582138,1,5.7738965551834553e-05,1,0.007907919585704803,2,0.009541443549096584
HC_GANGA_0052.wav,52,3,0.0010969584109261632,1,0.0007457798346877098,1,2.6483974579605274e-05,1,0.18571507930755615,2,0.0008629829972051084
HC_CARMEN_0052.wav,52,3,0.016362737864255905,1,0.042929504066705704,1,0.011976842768490314,1,0.925910472869873,2,0.09940741956233978
HC_ABLANDADA_0052.wav,52,3,0.1717718243598938,1,0.8748567700386047,1,0.18582430481910706,1,0.49372604489326477,2,0.874354898929596
HC_CALLE_0052.wav,52,3,0.001469405135139823,1,0.8542253971099854,1,0.008684602566063404,1,0.006995572708547115,2,0.02220255881547928
HC_DIABLO_0052.wav,52,3,0.00010155620839213952,1,0.0007633203058503568,1,3.545822255546227e-05,1,3.634481618064456e-05,2,9.56755829975009e-05
HC_SOMBRA_0052.wav,52,3,0.00037386600160971284,1,0.09345977753400803,1,0.04385879263281822,1,0.00012273051834199578,2,3.441304215812124e-05
HC_PERRO_0053.wav,53,3,7.433877908624709e-05,3,0.03744358569383621,2,0.0033615906722843647,0,0.001905579585582018,3,0.0019119586795568466
HC_MANGA_0053.wav,53,3,1.2387694141580141e-06,3,7.981947419466451e-05,2,1.9174578483216465e-05,0,1.9300241547171026e-06,3,1.0355688573326916e-06
HC_TOMAS_0053.wav,53,3,0.0007844334468245506,3,0.0037323764991015196,2,0.004825465381145477,0,0.005939418915659189,3,0.0007604275015182793
HC_CALLE_0053.wav,53,3,0.00012898350541945547,3,0.025142217054963112,2,0.04136648774147034,0,0.0021652253344655037,3,0.017662160098552704
HC_DIABLO_0053.wav,53,3,2.575122834969079e-06,3,7.016159088379936e-06,2,8.916570095607312e-07,0,6.750837542313093e-07,3,8.573379091103561e-07
HC_ABLANDADA_0053.wav,53,3,5.4069496400188655e-06,3,0.0003815609961748123,2,0.00029419211205095053,0,1.0593409569992218e-05,3,1.0411797575216042e-06
HC_BARBAS_0053.wav,53,3,5.2580722694983706e-05,3,0.0002383689279668033,2,0.0001964443363249302,0,0.00010591313912300393,3,6.541546463267878e-05
HC_BURRO_0053.wav,53,3,1.0962350643239915e-05,3,1.6211233742069453e-05,2,2.307174145244062e-05,0,1.4560338968294673e-05,3,3.3817250368883833e-06
HC_SOMBRA_0053.wav,53,3,0.0003661176888272166,3,0.00031244420097209513,2,0.00017539769760333002,0,8.418664947384968e-05,3,0.00017983652651309967
HC_GANGA_0053.wav,53,3,9.20994261832675e-06,3,0.00030877519748173654,2,0.0007227013702504337,0,0.0008352342993021011,3,0.0014098213287070394
HC_PIDIO_0053.wav,53,3,4.198955139145255e-05,3,0.0003528647357597947,2,0.000710119609721005,0,0.00028114652377553284,3,0.0011001743841916323
HC_CARMEN_0053.wav,53,3,3.079356247326359e-05,3,0.0002564390597399324,2,0.0032409117557108402,0,0.0010202184785157442,3,0.0015831724740564823
HC_SOMBRA_0054.wav,54,0,0.2744496464729309,0,0.023819828405976295,2,0.007613622583448887,3,0.004765802063047886,3,0.0062555838376283646
HC_PERRO_0054.wav,54,0,0.94171541929245,0,0.7869965434074402,2,0.7520785927772522,3,0.9390125870704651,3,0.6694660186767578
HC_MANGA_0054.wav,54,0,0.00033032463397830725,0,0.00031352497171610594,2,0.006103688385337591,3,0.017314238473773003,3,0.008314315229654312
HC_PIDIO_0054.wav,54,0,0.9096586108207703,0,0.9583598375320435,2,0.27152788639068604,3,0.9996588230133057,3,0.4388459622859955
HC_BARBAS_0054.wav,54,0,0.82280433177948,0,0.07002147287130356,2,0.7203670144081116,3,0.2568669021129608,3,0.11605780571699142
HC_DIABLO_0054.wav,54,0,0.9666383266448975,0,0.06241593509912491,2,0.377885103225708,3,0.0438377819955349,3,0.014950034208595753
HC_TOMAS_0054.wav,54,0,0.9368653297424316,0,0.020274793729186058,2,0.8195761442184448,3,0.8606871366500854,3,0.2829817831516266
HC_GANGA_0054.wav,54,0,0.12104324996471405,0,0.0020807378459721804,2,0.277477502822876,3,0.022669726982712746,3,0.07310020923614502
HC_CARMEN_0054.wav,54,0,0.8581090569496155,0,0.13355249166488647,2,0.6917582750320435,3,0.30905666947364807,3,0.17293433845043182
HC_CALLE_0054.wav,54,0,0.08334629237651825,0,0.010190313681960106,2,0.02388710528612137,3,0.08980832248926163,3,0.0022244343999773264
HC_ABLANDADA_0054.wav,54,0,0.9968829154968262,0,0.5881062746047974,2,0.9921305775642395,3,0.6910211443901062,3,0.5795421004295349
HC_BURRO_0054.wav,54,0,0.27667900919914246,0,0.1634248048067093,2,0.13130447268486023,3,0.20198434591293335,3,0.06767767667770386
HC_CALLE_0055.wav,55,4,0.0006937544676475227,3,0.020620189607143402,2,0.0021741571836173534,3,0.009885295294225216,1,0.0007599291275255382
HC_DIABLO_0055.wav,55,4,0.013532721437513828,3,0.011129708960652351,2,0.005901504773646593,3,0.3005695939064026,1,0.0030409099999815226
HC_CARMEN_0055.wav,55,4,0.00039156631100922823,3,0.0225654449313879,2,0.0005874237394891679,3,0.00015177360910456628,1,0.0052594151347875595
HC_BURRO_0055.wav,55,4,0.00018807266314979643,3,0.0013007908128201962,2,0.0002762753574643284,3,0.0005251528928056359,1,9.017482079798356e-05
HC_MANGA_0055.wav,55,4,0.008708675391972065,3,0.37442728877067566,2,0.010915390215814114,3,0.0005392965977080166,1,0.04645482078194618
HC_GANGA_0055.wav,55,4,0.007319566328078508,3,0.010497636161744595,2,0.0027153445407748222,3,0.012586744502186775,1,0.005382594186812639
HC_PERRO_0055.wav,55,4,0.00029481120873242617,3,0.00018371360783930868,2,2.54826318268897e-05,3,1.8091595848090947e-05,1,1.6463378926800942e-07
HC_PIDIO_0055.wav,55,4,0.0005328419501893222,3,0.012893123552203178,2,0.004112178459763527,3,0.023711973801255226,1,0.0008733036229386926
HC_ABLANDADA_0055.wav,55,4,0.025265729054808617,3,0.007018650881946087,2,0.0034325013402849436,3,0.17932415008544922,1,0.0023312887642532587
HC_BARBAS_0055.wav,55,4,7.533411462645745e-06,3,1.817385054891929e-06,2,8.628630894236267e-07,3,0.0007308581261895597,1,1.8225954363515484e-06
HC_SOMBRA_0055.wav,55,4,4.077495032106526e-05,3,9.995509753935039e-05,2,2.0901492462144233e-05,3,5.1308070396771654e-05,1,0.00016594698536209762
HC_TOMAS_0055.wav,55,4,0.0015757400542497635,3,0.07714556157588959,2,0.002854167716577649,3,0.01657290570437908,1,0.003455404657870531
HC_BURRO_0056.wav,56,1,0.25705066323280334,1,0.01263523567467928,2,0.05136429890990257,0,0.10915976017713547,2,0.011035801842808723
HC_MANGA_0056.wav,56,1,0.8991722464561462,1,0.9961293935775757,2,0.9569323658943176,0,0.9382361173629761,2,0.7357136011123657
HC_CALLE_0056.wav,56,1,0.987237811088562,1,0.9947361350059509,2,0.6322516202926636,0,0.7536227107048035,2,0.9898031949996948
HC_PERRO_0056.wav,56,1,0.001585906371474266,1,0.6532297730445862,2,0.12286809831857681,0,0.11523296684026718,2,0.03974803164601326
HC_TOMAS_0056.wav,56,1,0.9661530256271362,1,0.9995818734169006,2,0.9890790581703186,0,0.9704449772834778,2,0.987815260887146
HC_DIABLO_0056.wav,56,1,0.7734832167625427,1,0.5938062071800232,2,0.8982136845588684,0,0.9125337600708008,2,0.6912164092063904
HC_BARBAS_0056.wav,56,1,0.7429238557815552,1,0.9375051856040955,2,0.8997663259506226,0,0.8890210390090942,2,0.9036781787872314
HC_SOMBRA_0056.wav,56,1,0.9431490302085876,1,0.9993956089019775,2,0.9835546612739563,0,0.9924983382225037,2,0.9187136292457581
HC_GANGA_0056.wav,56,1,0.7717633247375488,1,0.576676070690155,2,0.8098236322402954,0,0.9100445508956909,2,0.7697440385818481
HC_ABLANDADA_0056.wav,56,1,0.0739688128232956,1,0.9890435934066772,2,0.5154427886009216,0,0.21184846758842468,2,0.6931155323982239
HC_PIDIO_0056.wav,56,1,0.981196939945221,1,0.5637602806091309,2,0.9627236723899841,0,0.9936136603355408,2,0.9992808699607849
HC_CARMEN_0056.wav,56,1,0.9860292077064514,1,0.975909411907196,2,0.9975817203521729,0,0.9899572730064392,2,0.9717932939529419
HC_PERRO_0060.wav,60,0,0.0012089648516848683,0,0.0049570538103580475,0,0.001231034635566175,2,0.0008740373887121677,0,0.018281539902091026
HC_MANGA_0060.wav,60,0,3.151240434817737e-06,0,1.5982210754827975e-07,0,2.854765443771612e-05,2,4.039587565785041e-06,0,1.221930432393492e-07
HC_DIABLO_0060.wav,60,0,6.3890938690747134e-06,0,4.278882988728583e-05,0,9.067165592568927e-06,2,4.6203690544643905e-06,0,0.00022828433429822326
HC_ABLANDADA_0060.wav,60,0,0.0001134285848820582,0,0.0005222808104008436,0,5.3149633458815515e-05,2,0.00041128016891889274,0,0.00011057700612582266
HC_CALLE_0060.wav,60,0,0.0007583567639812827,0,0.0019117420306429267,0,0.004071312956511974,2,0.0006171097629703581,0,0.006347767077386379
HC_CARMEN_0060.wav,60,0,1.229886674991576e-05,0,5.598120083050162e-07,0,1.4821100194239989e-05,2,1.3547793059842661e-05,0,4.1388322102875463e-08
HC_BARBAS_0060.wav,60,0,0.002813932951539755,0,0.022086892277002335,0,0.0019439602037891746,2,0.0028519590850919485,0,0.0005849263397976756
HC_BURRO_0060.wav,60,0,0.0003886775521095842,0,3.811779242823832e-05,0,8.435573363385629e-06,2,0.0008036332437768579,0,0.00015901830920483917
HC_PIDIO_0060.wav,60,0,0.025199061259627342,0,0.11667472124099731,0,0.22198523581027985,2,0.177599236369133,0,0.018381962552666664
HC_TOMAS_0060.wav,60,0,0.0008158249547705054,0,0.000253713340498507,0,0.004149290733039379,2,0.0014024929841980338,0,0.0020263860933482647
HC_GANGA_0060.wav,60,0,2.5437871045141947e-06,0,0.00010465928062330931,0,1.724324465612881e-05,2,3.862281664623879e-05,0,0.0001936521293828264
HC_SOMBRA_0060.wav,60,0,0.00028303396538831294,0,0.00016113197489175946,0,0.00016358227003365755,2,0.000580067397095263,0,1.0633248166413978e-05
HC_BARBAS_0061.wav,61,1,0.1239752247929573,1,0.004071972332894802,4,0.0012926198542118073,0,0.19476060569286346,4,0.1876627653837204
HC_TOMAS_0061.wav,61,1,0.002490356331691146,1,0.021171042695641518,4,6.132312410045415e-05,0,0.0003652688174042851,4,0.00018032727530226111
HC_SOMBRA_0061.wav,61,1,0.0004636399098671973,1,0.007405824493616819,4,0.001032386440783739,0,0.00018196902237832546,4,0.00035015938919968903
HC_PERRO_0061.wav,61,1,0.00032170876511372626,1,0.008607303723692894,4,0.0002592813107185066,0,0.01253692526370287,4,0.018848838284611702
HC_DIABLO_0061.wav,61,1,0.000699381809681654,1,0.0017936535878106952,4,0.0002550783974584192,0,0.003272710368037224,4,0.0020350427366793156
HC_CALLE_0061.wav,61,1,0.17699594795703888,1,0.013295908458530903,4,0.0014126672176644206,0,0.3976116478443146,4,0.31001242995262146
HC_BURRO_0061.wav,61,1,0.5562833547592163,1,0.0347822830080986,4,0.003283463418483734,0,0.5264906883239746,4,0.20736123621463776
HC_PIDIO_0061.wav,61,1,0.16594435274600983,1,0.002247182186692953,4,0.0023862000089138746,0,0.3104488253593445,4,0.8337990641593933
HC_MANGA_0061.wav,61,1,0.06578563898801804,1,0.05235889554023743,4,0.0006909690564498305,0,0.0405692458152771,4,0.019475087523460388
HC_GANGA_0061.wav,61,1,0.20171909034252167,1,0.13654565811157227,4,0.018553977832198143,0,0.6215484142303467,4,0.06570932269096375
HC_ABLANDADA_0061.wav,61,1,0.021926390007138252,1,0.003719838336110115,4,8.391542360186577e-05,0,0.0036529917269945145,4,0.04139743000268936
HC_BARBAS_0062.wav,62,4,0.00011069294851040468,3,0.0008783223456703126,0,0.00013149941514711827,1,0.0001407535164617002,2,0.002945284591987729
HC_PERRO_0062.wav,62,4,0.07678590714931488,3,0.8317883610725403,0,0.024781974032521248,1,0.2882458567619324,2,0.35849910974502563
HC_PIDIO_0062.wav,62,4,3.7008441722719e-05,3,0.0009678260539658368,0,0.0021072959061712027,1,0.0031471040565520525,2,8.093513315543532e-05
HC_BURRO_0062.wav,62,4,0.0007236427627503872,3,0.02046441100537777,0,5.7608896895544603e-05,1,0.0024508831556886435,2,0.007953735999763012
HC_ABLANDADA_0062.wav,62,4,5.811415394418873e-05,3,0.0010360595770180225,0,0.0002870133030228317,1,0.002013381803408265,2,0.002059940015897155
HC_TOMAS_0062.wav,62,4,0.0004440401098690927,3,0.004232162144035101,0,0.005950879771262407,1,0.003961122129112482,2,0.001982002751901746
HC_DIABLO_0062.wav,62,4,0.001180231454782188,3,0.23786839842796326,0,0.05800056457519531,1,0.013626640662550926,2,0.029522977769374847
HC_CALLE_0062.wav,62,4,0.0021338004153221846,3,0.02935536578297615,0,0.03317209333181381,1,0.013567227870225906,2,0.005885778926312923
HC_MANGA_0062.wav,62,4,0.0001124414848163724,3,0.004352743737399578,0,0.00023704579507466406,1,0.0004764750483445823,2,0.00022654775239061564
HC_SOMBRA_0062.wav,62,4,0.0017882958054542542,3,0.06533363461494446,0,0.0005351007566787302,1,0.023575326427817345,2,0.0031686059664934874
HC_GANGA_0062.wav,62,4,0.009829957969486713,3,0.11286122351884842,0,0.014436008408665657,1,0.376038521528244,2,0.002626501489430666
HC_CARMEN_0062.wav,62,4,0.13013780117034912,3,0.4540165662765503,0,0.19848859310150146,1,0.5755971670150757,2,0.31922447681427
HC_CARMEN_0063.wav,63,0,0.05738023668527603,3,0.47217875719070435,2,0.41276711225509644,0,0.20224422216415405,4,0.10052385926246643
HC_BURRO_0063.wav,63,0,0.5721571445465088,3,0.9516406059265137,2,0.8108281493186951,0,0.8782424926757812,4,0.9322600364685059
HC_ABLANDADA_0063.wav,63,0,0.004279163666069508,3,0.02061203494668007,2,0.034507300704717636,0,0.0020924140699207783,4,0.00458722235634923
HC_MANGA_0063.wav,63,0,9.184251393890008e-05,3,0.4505283832550049,2,0.003981250803917646,0,0.002989008091390133,4,0.06431259214878082
HC_PERRO_0063.wav,63,0,0.34715983271598816,3,0.9388585090637207,2,0.40628165006637573,0,0.5173903107643127,4,0.30551326274871826
HC_GANGA_0063.wav,63,0,0.6629432439804077,3,0.42856189608573914,2,0.9029170870780945,0,0.9355984926223755,4,0.885387659072876
HC_PIDIO_0063.wav,63,0,0.062374621629714966,3,0.10749928653240204,2,0.34356793761253357,0,0.5387527942657471,4,0.24622558057308197
HC_DIABLO_0063.wav,63,0,0.8362852334976196,3,0.9731593132019043,2,0.9906992316246033,0,0.9456607699394226,4,0.6153189539909363
HC_SOMBRA_0063.wav,63,0,0.0017557496903464198,3,0.010741747915744781,2,0.013666370883584023,0,0.004489492624998093,4,0.021175164729356766
HC_TOMAS_0063.wav,63,0,4.5352779125096276e-05,3,0.032306596636772156,2,0.0050318073481321335,0,0.00706842914223671,4,0.020651234313845634
HC_CALLE_0063.wav,63,0,0.897265613079071,3,0.9968464970588684,2,0.9967625141143799,0,0.9803982377052307,4,0.996822714805603
HC_BARBAS_0063.wav,63,0,0.09098702669143677,3,0.30805152654647827,2,0.864314615726471,0,0.18292491137981415,4,0.0688723474740982
HC_CALLE_0064.wav,64,4,0.00041999685345217586,2,0.34973832964897156,4,0.031523171812295914,4,0.0019384818151593208,1,0.0018950666999444366
HC_CARMEN_0064.wav,64,4,0.00029276427812874317,2,6.853192462585866e-05,4,2.1097091575938975e-06,4,0.00043343970901332796,1,1.2815552508982364e-05
HC_PIDIO_0064.wav,64,4,0.0950351133942604,2,0.9237455129623413,4,0.5830636620521545,4,0.41487064957618713,1,0.3280186653137207
HC_PERRO_0064.wav,64,4,0.18095745146274567,2,0.15788698196411133,4,0.2364901453256607,4,0.050399016588926315,1,0.028456544503569603
HC_MANGA_0064.wav,64,4,0.004552879370748997,2,0.1053076758980751,4,0.00039530714275315404,4,0.0005140863358974457,1,0.006272740662097931
HC_GANGA_0064.wav,64,4,0.4097611904144287,2,0.36265772581100464,4,0.011159378103911877,4,0.011901892721652985,1,0.013146438635885715
HC_TOMAS_0064.wav,64,4,0.9490070343017578,2,0.8033120632171631,4,0.2502872347831726,4,0.8136997222900391,1,0.6919559240341187
HC_DIABLO_0064.wav,64,4,0.00887835118919611,2,0.9716473817825317,4,0.8262001872062683,4,0.30771300196647644,1,0.1526455283164978
HC_BURRO_0064.wav,64,4,0.011501305736601353,2,0.001152843818999827,4,0.014768745750188828,4,0.026905536651611328,1,0.07831943780183792
