clip,speaker,fold_s0,oof_s0,fold_s1,oof_s1,fold_s2,oof_s2,fold_s3,oof_s3,fold_s4,oof_s4
HC_CARMEN_0051.wav,51,4,3.759239916689694e-05,2,9.810576011659577e-05,4,0.16014330089092255,1,5.8528217778075486e-05,4,0.19804303348064423
HC_TOMAS_0051.wav,51,4,0.751663088798523,2,0.2441079020500183,4,0.6998540759086609,1,0.1584373414516449,4,0.9829038977622986
HC_SOMBRA_0051.wav,51,4,0.6702252626419067,2,0.9746463894844055,4,0.9902010560035706,1,0.895899772644043,4,0.9055242538452148
HC_BURRO_0051.wav,51,4,0.964783251285553,2,0.9842128753662109,4,0.9851629137992859,1,0.9870500564575195,4,0.6584493517875671
HC_CALLE_0051.wav,51,4,0.7742817401885986,2,0.8589457273483276,4,0.9888113737106323,1,0.8031745553016663,4,0.8867959976196289
HC_ABLANDADA_0051.wav,51,4,0.8113577961921692,2,0.4992055892944336,4,0.9432580471038818,1,0.13122449815273285,4,0.08975400030612946
HC_PERRO_0051.wav,51,4,0.0074462369084358215,2,0.03437551110982895,4,0.8809514045715332,1,0.06813506036996841,4,0.16940011084079742
HC_GANGA_0051.wav,51,4,0.2731040120124817,2,0.6602163910865784,4,0.8517667651176453,1,0.627411961555481,4,0.7136156558990479
HC_PIDIO_0051.wav,51,4,0.9595836400985718,2,0.9849531650543213,4,0.9274121522903442,1,0.9702793955802917,4,0.9981812238693237
HC_BARBAS_0051.wav,51,4,0.6015304923057556,2,0.9672731757164001,4,0.995088517665863,1,0.16379734873771667,4,0.807133138179779
HC_DIABLO_0051.wav,51,4,0.9973717927932739,2,0.9920388460159302,4,0.9912822246551514,1,0.9973472356796265,4,0.9512509107589722
HC_MANGA_0051.wav,51,4,0.00342235597781837,2,0.00444058608263731,4,0.18983377516269684,1,0.5474880933761597,4,0.01524124015122652
HC_PERRO_0053.wav,53,0,0.0005340474890545011,3,0.006131783127784729,2,0.0021711892914026976,2,0.012130741961300373,3,0.009767909534275532
HC_MANGA_0053.wav,53,0,4.914853434456745e-06,3,0.00018792854098137468,2,0.0008902191184461117,2,0.0010097547201439738,3,0.000745437340810895
HC_TOMAS_0053.wav,53,0,0.0030324130784720182,3,0.0006190838757902384,2,0.011430433951318264,2,0.0021465865429490805,3,0.0019798525609076023
HC_CALLE_0053.wav,53,0,0.022985903546214104,3,0.0023294452112168074,2,0.0018590823747217655,2,0.0038336508441716433,3,0.0029447651468217373
HC_DIABLO_0053.wav,53,0,8.494650501233991e-06,3,6.569052288796229e-07,2,0.0001903955271700397,2,0.0001211681155837141,3,3.358727917657234e-05
HC_ABLANDADA_0053.wav,53,0,1.6739531929488294e-05,3,3.2127584290719824e-06,2,0.00016501759819220752,2,4.259576598997228e-05,3,6.270917947404087e-05
HC_BARBAS_0053.wav,53,0,2.354166099394206e-05,3,1.77113054178335e-06,2,0.00032766893855296075,2,0.00047538348007947206,3,0.0019404569175094366
HC_BURRO_0053.wav,53,0,2.7999701046610426e-07,3,8.503244316671044e-05,2,0.0011467192089185119,2,0.005725575610995293,3,0.002633630996569991
HC_SOMBRA_0053.wav,53,0,1.548707950860262e-05,3,2.1356026991270483e-05,2,0.00035724707413464785,2,0.001769287046045065,3,0.0008681000908836722
HC_GANGA_0053.wav,53,0,2.1283363821567036e-05,3,7.316261303458305e-07,2,6.336525257211179e-05,2,7.224812179629225e-06,3,1.2053397767886054e-05
HC_PIDIO_0053.wav,53,0,8.236604480771348e-05,3,1.2246058531673043e-06,2,0.000829006836283952,2,5.203134787734598e-05,3,0.00011136206012452021
HC_CARMEN_0053.wav,53,0,3.5092190955765545e-05,3,0.00028235127683728933,2,0.0024407231248915195,2,0.00019925703236367553,3,0.0006751504843123257
HC_SOMBRA_0054.wav,54,1,0.0018719612853601575,4,0.003984125796705484,3,0.0031155876349657774,3,0.018305063247680664,1,0.0021979976445436478
HC_PERRO_0054.wav,54,1,0.23351693153381348,4,0.004011115990579128,3,0.8341807723045349,3,0.90882408618927,1,0.09374654293060303
HC_MANGA_0054.wav,54,1,0.0028493674471974373,4,0.002924179658293724,3,0.027944890782237053,3,0.0003637596091721207,1,0.003455711994320154
HC_PIDIO_0054.wav,54,1,0.8893299102783203,4,0.0038534339983016253,3,0.9796094298362732,3,0.9810255169868469,1,0.02302498370409012
HC_BARBAS_0054.wav,54,1,0.6523621678352356,4,0.06284218281507492,3,0.6780184507369995,3,0.02737666480243206,1,0.48853379487991333
HC_DIABLO_0054.wav,54,1,0.04633435979485512,4,0.09701835364103317,3,0.03965865820646286,3,0.120993472635746,1,0.14779366552829742
HC_TOMAS_0054.wav,54,1,0.5191105604171753,4,0.11878781020641327,3,0.7120967507362366,3,0.09917264431715012,1,0.11021661758422852
HC_GANGA_0054.wav,54,1,0.0016685660229995847,4,0.001357884961180389,3,0.029122477397322655,3,0.15295900404453278,1,0.04603961855173111
HC_CARMEN_0054.wav,54,1,0.992155134677887,4,0.09273139387369156,3,0.2105085253715515,3,0.4059513211250305,1,0.4855770766735077
HC_CALLE_0054.wav,54,1,0.4302911162376404,4,0.005077779293060303,3,0.7815962433815002,3,0.28885436058044434,1,0.005943119991570711
HC_ABLANDADA_0054.wav,54,1,0.17295275628566742,4,0.5219577550888062,3,0.6828557252883911,3,0.7433987259864807,1,0.11944041401147842
HC_BURRO_0054.wav,54,1,0.5323430895805359,4,0.4085371792316437,3,0.8444808125495911,3,0.14081411063671112,1,0.5254234671592712
HC_PERRO_0060.wav,60,4,0.00035832353751175106,4,0.0003633766027633101,3,0.06674166023731232,2,0.014929110184311867,0,0.004291247110813856
HC_MANGA_0060.wav,60,4,6.676739872091275e-08,4,2.660221252881456e-05,3,1.4903405826771632e-05,2,3.6576383877218177e-07,0,4.301835815567756e-06
HC_DIABLO_0060.wav,60,4,5.036422226112336e-05,4,3.5606674373411806e-06,3,0.00019193519256077707,2,0.00016320290160365403,0,6.2180706663639285e-06
HC_ABLANDADA_0060.wav,60,4,3.891088272212073e-05,4,0.0003982726775575429,3,7.268696208484471e-05,2,3.8280260923784226e-05,0,0.0007591220200993121
HC_CALLE_0060.wav,60,4,0.0016692422796040773,4,0.0011541602434590459,3,0.02350457012653351,2,0.0048701828345656395,0,0.017579510807991028
HC_CARMEN_0060.wav,60,4,1.4082317534303002e-07,4,0.0002177976130042225,3,5.886192866455531e-07,2,3.226912781428837e-07,0,6.620715430472046e-05
HC_BARBAS_0060.wav,60,4,0.0004463533987291157,4,0.005983435083180666,3,0.02795039676129818,2,0.003816197859123349,0,0.009433276951313019
HC_BURRO_0060.wav,60,4,4.586439172271639e-05,4,0.0007554006297141314,3,0.00014515510702040046,2,1.3424313692667056e-05,0,0.0004911110736429691
HC_PIDIO_0060.wav,60,4,0.05761343240737915,4,0.004167366307228804,3,0.0657561793923378,2,0.025800757110118866,0,0.4966764450073242
HC_TOMAS_0060.wav,60,4,0.005732556339353323,4,0.00011069273750763386,3,0.016547705978155136,2,0.02151973359286785,0,0.000739847484510392
HC_GANGA_0060.wav,60,4,1.3742395822191611e-05,4,4.853213340538787e-06,3,0.00020533947099465877,2,2.250304169137962e-05,0,0.00025372664094902575
HC_SOMBRA_0060.wav,60,4,5.503807551576756e-05,4,5.739788684877567e-05,3,0.0001747110072756186,2,4.079007703694515e-05,0,0.005051099695265293
HC_BARBAS_0061.wav,61,4,0.0005126423202455044,1,0.01630191132426262,3,1.2515665730461478e-05,1,0.0007273344090208411,1,0.0049879648722708225
HC_TOMAS_0061.wav,61,4,0.010017145425081253,1,0.007125415373593569,3,0.04480475187301636,1,0.06877332925796509,1,2.1826295778737403e-05
HC_SOMBRA_0061.wav,61,4,4.309538780944422e-05,1,0.00638619065284729,3,5.780452556791715e-05,1,0.01132379099726677,1,0.0002922898856922984
HC_PERRO_0061.wav,61,4,0.000669877277687192,1,0.00712981540709734,3,7.918635674286634e-05,1,0.0004289967764634639,1,0.00028396485140547156
HC_DIABLO_0061.wav,61,4,0.00036793050821870565,1,0.0006776907248422503,3,1.0960781764879357e-05,1,0.002863920060917735,1,0.00042157829739153385
HC_CALLE_0061.wav,61,4,0.001883209333755076,1,0.03525806963443756,3,0.003537929616868496,1,0.0622749850153923,1,0.0008774226880632341
HC_BURRO_0061.wav,61,4,0.0006308729643933475,1,0.2543520927429199,3,0.0019537999760359526,1,0.03851994872093201,1,0.001463683438487351
HC_PIDIO_0061.wav,61,4,0.0016864928184077144,1,0.008170981891453266,3,4.017954779556021e-05,1,0.026580175384879112,1,0.0004927815753035247
HC_MANGA_0061.wav,61,4,0.002595192287117243,1,0.05189800634980202,3,0.00011814205208793283,1,0.015216470696032047,1,0.0006403831648640335
HC_GANGA_0061.wav,61,4,0.0001405887887813151,1,0.04705521836876869,3,6.117490102042211e-06,1,5.0571503379615024e-05,1,0.0012200948549434543
HC_ABLANDADA_0061.wav,61,4,0.0001255798852071166,1,0.26765725016593933,3,4.908108621748397e-06,1,0.0002945642627310008,1,0.0016212265472859144
HC_BARBAS_0062.wav,62,4,0.0002722966019064188,3,0.00031206640414893627,1,0.0001510642614448443,2,0.00010838844900717959,1,0.0004429855034686625
HC_PERRO_0062.wav,62,4,0.01308003906160593,3,0.0950496569275856,1,0.059740446507930756,2,0.02558494545519352,1,0.02869141288101673
HC_PIDIO_0062.wav,62,4,0.05217573046684265,3,0.011939709074795246,1,0.001706150360405445,2,0.0015189939877018332,1,0.0014226320199668407
HC_BURRO_0062.wav,62,4,0.0003500012098811567,3,0.0007815627031959593,1,0.0005086893797852099,2,0.00011442215327406302,1,0.00300028664059937
HC_ABLANDADA_0062.wav,62,4,0.010100474581122398,3,0.04062354192137718,1,9.547807712806389e-05,2,0.0005716545274481177,1,0.00941687636077404
HC_TOMAS_0062.wav,62,4,0.001992676639929414,3,0.0052924505434930325,1,0.00012088422226952389,2,0.0025029797106981277,1,0.0027212996501475573
HC_DIABLO_0062.wav,62,4,0.02098936401307583,3,0.0031098108738660812,1,0.0006122808554209769,2,0.00047104820259846747,1,0.1796998530626297
HC_CALLE_0062.wav,62,4,0.000846293056383729,3,0.0006273808539845049,1,0.001677229767665267,2,0.002489787759259343,1,0.0016499863704666495
HC_MANGA_0062.wav,62,4,0.0034231985919177532,3,0.022959768772125244,1,0.0007461925270035863,2,0.0007707612821832299,1,0.00047808076487854123
HC_SOMBRA_0062.wav,62,4,0.0001032562940963544,3,0.00011575089592952281,1,4.4824813812738284e-05,2,0.00023839597997721285,1,0.11146831512451172
HC_GANGA_0062.wav,62,4,0.00011168492346769199,3,0.0008333398727700114,1,5.11202379129827e-05,2,0.0012135803699493408,1,0.45173218846321106
HC_CARMEN_0062.wav,62,4,0.03293667733669281,3,0.09341215342283249,1,0.0028456184081733227,2,0.108756884932518,1,0.2477690875530243
HC_CARMEN_0063.wav,63,3,0.00014212957466952503,0,0.0005384126561693847,4,0.07028524577617645,1,0.009286902844905853,0,0.9957748055458069
HC_BURRO_0063.wav,63,3,0.02458655647933483,0,0.05443543568253517,4,0.030442215502262115,1,0.10977598279714584,0,0.23411928117275238
HC_ABLANDADA_0063.wav,63,3,0.0005045807338319719,0,3.5047109122388065e-05,4,0.007552725728601217,1,0.0003166804672218859,0,0.0012092895340174437
HC_MANGA_0063.wav,63,3,0.006355365738272667,0,0.0018961013993248343,4,0.13805299997329712,1,0.012861404567956924,0,0.029124418273568153
HC_PERRO_0063.wav,63,3,0.003494417294859886,0,0.0016448111273348331,4,0.5276328921318054,1,0.013795376755297184,0,0.902356743812561
HC_GANGA_0063.wav,63,3,0.0003134018334094435,0,0.002116321586072445,4,0.5315588712692261,1,0.004518743604421616,0,0.5941061973571777
HC_PIDIO_0063.wav,63,3,0.027482720091938972,0,0.03734155744314194,4,0.020400695502758026,1,0.021020550280809402,0,0.5693364143371582
HC_DIABLO_0063.wav,63,3,0.10936929285526276,0,0.7914407849311829,4,0.6157664656639099,1,0.45367640256881714,0,0.890241801738739
HC_SOMBRA_0063.wav,63,3,0.0002968665212392807,0,0.02194811962544918,4,0.008419265039265156,1,0.044343672692775726,0,0.06926115602254868
HC_TOMAS_0063.wav,63,3,9.886401676340029e-05,0,0.00016279103874694556,4,0.015327109955251217,1,0.0009625504026189446,0,0.010816836729645729
HC_CALLE_0063.wav,63,3,0.9486744999885559,0,0.8736499547958374,4,0.7186239361763,1,0.8049817085266113,0,0.9393197298049927
HC_BARBAS_0063.wav,63,3,0.10991505533456802,0,0.02454657293856144,4,0.10404333472251892,1,0.057446449995040894,0,0.4846596121788025
HC_CALLE_0064.wav,64,1,0.027895258739590645,0,0.12859950959682465,4,0.3719111382961273,1,0.4496818482875824,1,0.038892995566129684
HC_CARMEN_0064.wav,64,1,6.248005320230732e-06,0,0.00011755701416404918,4,0.0005411696620285511,1,2.6462666937732138e-05,1,4.714859642263036e-06
HC_PIDIO_0064.wav,64,1,0.1916493922472,0,0.2900976538658142,4,0.6779388785362244,1,0.3391987085342407,1,0.02632610686123371
HC_PERRO_0064.wav,64,1,0.08011676371097565,0,0.3977532982826233,4,0.164556086063385,1,0.1417839676141739,1,0.013341897167265415
HC_MANGA_0064.wav,64,1,0.0024846759624779224,0,0.02059772051870823,4,0.0036077091936022043,1,0.01529158465564251,1,0.010157971642911434
HC_GANGA_0064.wav,64,1,0.007997688837349415,0,0.23481136560440063,4,0.35172346234321594,1,0.0896177813410759,1,0.055264104157686234
HC_TOMAS_0064.wav,64,1,0.39721331000328064,0,0.44768786430358887,4,0.01875036396086216,1,0.32958710193634033,1,0.062288835644721985
HC_DIABLO_0064.wav,64,1,0.12783275544643402,0,0.19050824642181396,4,0.03347446396946907,1,0.7570513486862183,1,0.0030030962079763412
HC_BURRO_0064.wav,64,1,0.0007150439778342843,0,0.01855921559035778,4,0.0011893230257555842,1,0.011479840613901615,1,0.0015247660921886563
HC_ABLANDADA_0064.wav,64,1,0.003911064006388187,0,0.38812464475631714,4,0.004940594080835581,1,0.16984030604362488,1,0.0055188704282045364
HC_SOMBRA_0064.wav,64,1,0.7685901522636414,0,0.8670372366905212,4,0.035940662026405334,1,0.6903753876686096,1,0.005082197021692991
HC_BARBAS_0064.wav,64,1,0.12479859590530396,0,0.5132483839988708,4,0.01348508894443512,1,0.5988188982009888,1,0.0035563306882977486
HC_MANGA_0065.wav,65,3,2.85442342828901e-06,3,6.077430498407921e-06,4,5.07389813719783e-05,0,0.0006668656133115292,1,1.3615170246339403e-05
HC_CARMEN_0065.wav,65,3,9.639983256093387e-10,3,9.558810234011617e-06,4,2.1978899894747883e-05,0,2.7560509430202274e-09,1,2.154335925297346e-05
HC_CALLE_0065.wav,65,3,2.1489373466465622e-05,3,0.0002942137070931494,4,3.677150380099192e-05,0,0.00031139267957769334,1,2.1373469280661084e-05
HC_DIABLO_0065.wav,65,3,4.794751475856174e-06,3,0.00021374871721491218,4,5.347426395019284e-07,0,3.375876758582308e-06,1,6.644889793960829e-08
HC_PIDIO_0065.wav,65,3,2.915650476609244e-08,3,5.065171837514981e-09,4,0.9997603297233582,0,4.752236382188357e-10,1,0.9979396462440491
HC_GANGA_0065.wav,65,3,2.3768456003381289e-07,3,2.610610863484908e-05,4,1.0760241053731079e-07,0,7.998573323675373e-07,1,2.406798671472643e-08
HC_BURRO_0065.wav,65,3,9.989792306441814e-05,3,0.00583774084225297,4,7.582778198411688e-05,0,0.0006194548332132399,1,5.154425525688566e-05
HC_TOMAS_0065.wav,65,3,1.709429255924988e-07,3,0.00011734758300008252,4,5.991357102175243e-05,0,8.69208452058956e-05,1,2.1428961190395057e-05
HC_ABLANDADA_0065.wav,65,3,1.7764298476663498e-08,3,9.447843694943003e-06,4,6.219286206032848e-06,0,6.728240805387031e-06,1,1.7370844943798147e-05
HC_BARBAS_0065.wav,65,3,8.421088750765193e-06,3,7.000558980507776e-06,4,1.7930953788436454e-07,0,3.931096944143064e-05,1,5.75146827941353e-07
HC_SOMBRA_0065.wav,65,3,1.9623085378839278e-08,3,7.922821509964706e-07,4,4.4679597976937657e-07,0,4.835777417611098e-06,1,3.0560335062546073e-07
HC_PERRO_0065.wav,65,3,8.126204193104059e-06,3,1.3413321539701428e-05,4,5.170571171220217e-07,0,2.5248427846236154e-05,1,3.315302876671922e-08
HC_MANGA_0071.wav,71,3,0.7531301379203796,1,0.04284537211060524,4,0.9302165508270264,1,0.5132118463516235,3,0.5747324228286743
HC_TOMAS_0071.wav,71,3,0.34498411417007446,1,0.9123848080635071,4,0.9841751456260681,1,2.3560189220006578e-05,3,2.894169256251189e-06
HC_CARMEN_0071.wav,71,3,0.9518634676933289,1,0.172780379652977,4,0.0034243830014020205,1,0.02185145579278469,3,0.003482955740764737
HC_PIDIO_0071.wav,71,3,0.10092417150735855,1,0.0898660272359848,4,0.42331549525260925,1,0.01718265935778618,3,0.001295573078095913
HC_PERRO_0071.wav,71,3,0.8512583374977112,1,0.01572047732770443,4,0.0011680317111313343,1,0.003570970380678773,3,0.0019024696666747332
HC_SOMBRA_0071.wav,71,3,0.027776435017585754,1,0.08508746325969696,4,0.002733029890805483,1,0.02181520313024521,3,0.00838562659919262
HC_DIABLO_0071.wav,71,3,0.9437331557273865,1,0.3334366977214813,4,0.0018631535349413753,1,0.43760547041893005,3,0.02349012717604637
HC_GANGA_0071.wav,71,3,0.02286909520626068,1,0.008893066085875034,4,0.001879244577139616,1,2.5381134037161246e-05,3,8.340333442902192e-05
HC_BURRO_0071.wav,71,3,0.08577118068933487,1,0.16831180453300476,4,0.07392939925193787,1,0.0007724142051301897,3,0.0002754114393610507
HC_ABLANDADA_0071.wav,71,3,0.21610905230045319,1,0.9772256016731262,4,0.00011604707833612338,1,0.0812256932258606,3,0.013158840127289295
HC_CALLE_0071.wav,71,3,0.7450152635574341,1,0.9545722603797913,4,0.09854033589363098,1,0.7442547678947449,3,0.5209448337554932
HC_BARBAS_0071.wav,71,3,0.7823489308357239,1,0.08450230211019516,4,0.0010328261414542794,1,0.7426714897155762,3,0.28950798511505127
HC_BARBAS_0073.wav,73,2,1.133275532083644e-06,4,6.4001442297012545e-06,2,1.6138082514771668e-07,0,9.091895663004834e-07,3,4.038240876980126e-05
HC_CARMEN_0073.wav,73,2,1.1448660188762005e-05,4,0.0016591728199273348,2,5.330775093170814e-05,0,1.530685381112562e-06,3,2.712411287575378e-06
HC_GANGA_0073.wav,73,2,0.254230260848999,4,3.868256681016646e-05,2,0.11306384205818176,0,0.016256004571914673,3,0.011788459494709969
HC_TOMAS_0073.wav,73,2,0.0012131700059399009,4,2.171762162106461e-06,2,7.544911204604432e-05,0,0.0020097882952541113,3,1.2266080375411548e-05
HC_PIDIO_0073.wav,73,2,1.046955458150478e-05,4,0.00015063936007209122,2,4.28054372605402e-05,0,6.294452032307163e-05,3,3.92576985177584e-05
HC_SOMBRA_0073.wav,73,2,1.7863407265394926e-05,4,0.0002469044993631542,2,3.647492121672258e-05,0,4.792983236256987e-05,3,2.7815744033432566e-05
HC_DIABLO_0073.wav,73,2,0.0011806137626990676,4,3.821602513198741e-05,2,2.393832073721569e-05,0,0.0008286822121590376,3,0.0002524609735701233
HC_PERRO_0073.wav,73,2,0.0009798845276236534,4,8.560023707104847e-05,2,0.0013814943376928568,0,0.0035083612892776728,3,0.010906637646257877
HC_MANGA_0073.wav,73,2,9.93560315691866e-05,4,0.011152045801281929,2,1.1631887900875881e-05,0,2.144989775842987e-05,3,4.192043263628875e-07
HC_BURRO_0073.wav,73,2,1.37095844365831e-06,4,2.955142736027483e-05,2,7.364001248788554e-07,0,9.016988769872114e-06,3,0.00012163185601821169
HC_CALLE_0073.wav,73,2,0.002126019913703203,4,0.48309630155563354,2,0.002766610123217106,0,0.02210909314453602,3,0.019255341961979866
HC_ABLANDADA_0073.wav,73,2,0.0011523629073053598,4,2.9563218504335964e-06,2,4.0452363464282826e-05,0,4.055158933624625e-05,3,2.083472463709768e-05
HC_PIDIO_0074.wav,74,2,2.0229128494975157e-05,2,0.0010698925470933318,4,0.04015889763832092,3,0.0037897396832704544,4,0.3586766719818115
HC_ABLANDADA_0074.wav,74,2,0.0006039703730493784,2,0.0052167270332574844,4,0.22453515231609344,3,0.06145399436354637,4,0.045514632016420364
HC_CALLE_0074.wav,74,2,0.010152962990105152,2,0.7203089594841003,4,0.8132346272468567,3,0.44989803433418274,4,0.8982617855072021
HC_SOMBRA_0074.wav,74,2,0.0004436967719811946,2,0.023637352511286736,4,0.8163149356842041,3,0.021105311810970306,4,0.7205485701560974
HC_BARBAS_0074.wav,74,2,0.00026121572591364384,2,0.016138799488544464,4,0.011880355887115002,3,0.020251568406820297,4,0.062431350350379944
HC_MANGA_0074.wav,74,2,0.0016839683521538973,2,0.0015704936813563108,4,0.0017051290487870574,3,0.00618516793474555,4,0.03630611300468445
