clip,speaker,fold_single,oof_single
HC_PIDIO_0049.wav,49,0,0.06636068969964981
HC_CARMEN_0051.wav,51,4,0.018812602385878563
HC_TOMAS_0051.wav,51,4,0.45426085591316223
HC_SOMBRA_0051.wav,51,4,0.9396278858184814
HC_BURRO_0051.wav,51,4,0.9491326212882996
HC_CALLE_0051.wav,51,4,0.97335284948349
HC_ABLANDADA_0051.wav,51,4,0.2746540904045105
HC_PERRO_0051.wav,51,4,0.3237735629081726
HC_GANGA_0051.wav,51,4,0.3710559010505676
HC_PIDIO_0051.wav,51,4,0.982435405254364
HC_BARBAS_0051.wav,51,4,0.7718727588653564
HC_DIABLO_0051.wav,51,4,0.7987661957740784
HC_MANGA_0051.wav,51,4,0.0015453677624464035
HC_PERRO_0053.wav,53,3,0.00027016884996555746
HC_MANGA_0053.wav,53,3,0.00011816355981864035
HC_TOMAS_0053.wav,53,3,0.0010193090420216322
HC_CALLE_0053.wav,53,3,1.3909570952819195e-05
HC_DIABLO_0053.wav,53,3,1.2448338566173334e-05
HC_ABLANDADA_0053.wav,53,3,9.648219929658808e-07
HC_BARBAS_0053.wav,53,3,3.373198978806613e-06
HC_BURRO_0053.wav,53,3,6.922672037035227e-05
HC_SOMBRA_0053.wav,53,3,2.3656368284719065e-05
HC_GANGA_0053.wav,53,3,1.430434281246562e-06
HC_PIDIO_0053.wav,53,3,1.0995498996635433e-05
HC_CARMEN_0053.wav,53,3,1.1199196706002112e-05
HC_SOMBRA_0054.wav,54,2,0.014748438261449337
HC_PERRO_0054.wav,54,2,0.01967000402510166
HC_MANGA_0054.wav,54,2,0.21926772594451904
HC_PIDIO_0054.wav,54,2,0.040630828589200974
HC_BARBAS_0054.wav,54,2,0.1479501575231552
HC_DIABLO_0054.wav,54,2,0.29369089007377625
HC_TOMAS_0054.wav,54,2,0.2987029254436493
HC_GANGA_0054.wav,54,2,0.02103114128112793
HC_CARMEN_0054.wav,54,2,0.31453192234039307
HC_CALLE_0054.wav,54,2,0.009488464333117008
HC_ABLANDADA_0054.wav,54,2,0.15798737108707428
HC_BURRO_0054.wav,54,2,0.5467815399169922
HC_PERRO_0060.wav,60,0,0.02793767675757408
HC_MANGA_0060.wav,60,0,3.1450929327547783e-07
HC_DIABLO_0060.wav,60,0,6.677565397694707e-05
HC_ABLANDADA_0060.wav,60,0,3.705233393702656e-05
HC_CALLE_0060.wav,60,0,0.05195658281445503
HC_CARMEN_0060.wav,60,0,9.90866647043731e-06
HC_BARBAS_0060.wav,60,0,0.010756061412394047
HC_BURRO_0060.wav,60,0,2.681910882529337e-05
HC_PIDIO_0060.wav,60,0,0.22196044027805328
HC_TOMAS_0060.wav,60,0,0.0065881675109267235
HC_GANGA_0060.wav,60,0,6.432407826650888e-05
HC_SOMBRA_0060.wav,60,0,1.6773072275100276e-05
HC_BARBAS_0061.wav,61,3,1.7978425603359938e-05
HC_TOMAS_0061.wav,61,3,0.02272013947367668
HC_SOMBRA_0061.wav,61,3,0.0027134804986417294
HC_PERRO_0061.wav,61,3,0.0009323685662820935
HC_DIABLO_0061.wav,61,3,2.1713647583965212e-05
HC_CALLE_0061.wav,61,3,0.001382162794470787
HC_BURRO_0061.wav,61,3,0.011598958633840084
HC_PIDIO_0061.wav,61,3,0.001320987124927342
HC_MANGA_0061.wav,61,3,0.006434132345020771
HC_GANGA_0061.wav,61,3,4.371264367364347e-05
HC_ABLANDADA_0061.wav,61,3,5.0112506869481876e-05
HC_BARBAS_0062.wav,62,4,0.0023690061643719673
HC_PERRO_0062.wav,62,4,0.025604264810681343
HC_PIDIO_0062.wav,62,4,0.003337576286867261
HC_BURRO_0062.wav,62,4,0.0006487058126367629
HC_ABLANDADA_0062.wav,62,4,0.0313665047287941
HC_TOMAS_0062.wav,62,4,0.01129757147282362
HC_DIABLO_0062.wav,62,4,0.01530442200601101
HC_CALLE_0062.wav,62,4,0.013816587626934052
HC_MANGA_0062.wav,62,4,0.03765697032213211
HC_SOMBRA_0062.wav,62,4,0.0007576127536594868
HC_GANGA_0062.wav,62,4,0.06327603757381439
HC_CARMEN_0062.wav,62,4,0.8219606280326843
HC_CARMEN_0063.wav,63,3,1.7151855047359277e-07
HC_BURRO_0063.wav,63,3,0.02127029187977314
HC_ABLANDADA_0063.wav,63,3,1.720462250887067e-06
HC_MANGA_0063.wav,63,3,0.00019311794312670827
HC_PERRO_0063.wav,63,3,0.00024362880503758788
HC_GANGA_0063.wav,63,3,4.3599655327852815e-05
HC_PIDIO_0063.wav,63,3,0.0023920757230371237
HC_DIABLO_0063.wav,63,3,0.07218712568283081
HC_SOMBRA_0063.wav,63,3,0.00014346162788569927
HC_TOMAS_0063.wav,63,3,1.829626489779912e-05
HC_CALLE_0063.wav,63,3,0.07713234424591064
HC_BARBAS_0063.wav,63,3,0.0010103341192007065
HC_CALLE_0064.wav,64,2,0.2839796841144562
HC_CARMEN_0064.wav,64,2,0.00031843973556533456
HC_PIDIO_0064.wav,64,2,0.14862500131130219
HC_PERRO_0064.wav,64,2,0.07410439103841782
HC_MANGA_0064.wav,64,2,0.023801401257514954
HC_GANGA_0064.wav,64,2,0.22300109267234802
HC_TOMAS_0064.wav,64,2,0.042499735951423645
HC_DIABLO_0064.wav,64,2,0.03986600041389465
HC_BURRO_0064.wav,64,2,0.15644973516464233
HC_ABLANDADA_0064.wav,64,2,0.019619742408394814
HC_SOMBRA_0064.wav,64,2,0.018964137881994247
HC_BARBAS_0064.wav,64,2,0.010795820504426956
HC_MANGA_0065.wav,65,1,3.1400566058437107e-06
HC_CARMEN_0065.wav,65,1,6.089678663556697e-06
HC_CALLE_0065.wav,65,1,0.00016153747856151313
HC_DIABLO_0065.wav,65,1,1.0696498975448776e-05
HC_PIDIO_0065.wav,65,1,0.9999997615814209
HC_GANGA_0065.wav,65,1,4.6322760738348734e-08
HC_BURRO_0065.wav,65,1,0.0005282187485136092
HC_TOMAS_0065.wav,65,1,5.1460367103572935e-05
HC_ABLANDADA_0065.wav,65,1,2.3187278941350087e-07
HC_BARBAS_0065.wav,65,1,1.1051377413195951e-07
HC_SOMBRA_0065.wav,65,1,1.6595036456124035e-09
HC_PERRO_0065.wav,65,1,4.1115534088476124e-08
HC_MANGA_0071.wav,71,2,0.3066382110118866
HC_TOMAS_0071.wav,71,2,0.01982121169567108
HC_CARMEN_0071.wav,71,2,2.1862545054318616e-06
HC_PIDIO_0071.wav,71,2,0.0005506452289409935
HC_PERRO_0071.wav,71,2,7.100335642462596e-05
HC_SOMBRA_0071.wav,71,2,8.265228825621307e-05
HC_DIABLO_0071.wav,71,2,2.3742726625641808e-05
HC_GANGA_0071.wav,71,2,0.0002766061224974692
HC_BURRO_0071.wav,71,2,0.007029596250504255
HC_ABLANDADA_0071.wav,71,2,1.074283954949351e-05
HC_CALLE_0071.wav,71,2,0.00811550673097372
HC_BARBAS_0071.wav,71,2,0.0003809046174865216
HC_BARBAS_0073.wav,73,1,5.351490017346805e-06
HC_CARMEN_0073.wav,73,1,0.0003149011463392526
HC_GANGA_0073.wav,73,1,5.904841600568034e-06
HC_TOMAS_0073.wav,73,1,4.171097771177301e-06
HC_PIDIO_0073.wav,73,1,0.0017223391914740205
HC_SOMBRA_0073.wav,73,1,0.0001245956082129851
HC_DIABLO_0073.wav,73,1,0.0005117666441947222
HC_PERRO_0073.wav,73,1,0.00010350698721595109
HC_MANGA_0073.wav,73,1,4.282181180315092e-05
HC_BURRO_0073.wav,73,1,1.4244255908124615e-06
HC_CALLE_0073.wav,73,1,0.07749413698911667
HC_ABLANDADA_0073.wav,73,1,8.23567188490415e-06
HC_PIDIO_0074.wav,74,0,0.00010776823910418898
HC_ABLANDADA_0074.wav,74,0,0.0005149472854100168
HC_CALLE_0074.wav,74,0,0.014821898192167282
HC_SOMBRA_0074.wav,74,0,0.0018348414450883865
HC_BARBAS_0074.wav,74,0,2.4750082957325503e-05
HC_MANGA_0074.wav,74,0,0.0003440432483330369
HC_TOMAS_0074.wav,74,0,0.0018588363891467452
HC_BURRO_0074.wav,74,0,2.488365453245933e-06
HC_CARMEN_0074.wav,74,0,1.0051360732177272e-05
HC_DIABLO_0074.wav,74,0,0.00016910830163396895
HC_GANGA_0074.wav,74,0,2.41572179220384e-05
HC_PERRO_0074.wav,74,0,1.762656211212743e-05
HC_ABLANDADA_0075.wav,75,4,0.7267284989356995
HC_CARMEN_0075.wav,75,4,0.9969899654388428
HC_PIDIO_0075.wav,75,4,0.05741287022829056
HC_TOMAS_0075.wav,75,4,0.9993023872375488
HC_PERRO_0075.wav,75,4,0.28679707646369934
HC_GANGA_0075.wav,75,4,0.038604967296123505
HC_DIABLO_0075.wav,75,4,0.18331556022167206
HC_CALLE_0075.wav,75,4,0.010136931203305721
HC_SOMBRA_0075.wav,75,4,0.6557351350784302
HC_MANGA_0075.wav,75,4,0.01664162240922451
HC_BURRO_0075.wav,75,4,0.13731960952281952
HC_BARBAS_0075.wav,75,4,0.045270711183547974
HC_BARBAS_0076.wav,76,3,0.9969850182533264
HC_TOMAS_0076.wav,76,3,0.999967098236084
HC_CARMEN_0076.wav,76,3,0.27681562304496765
HC_MANGA_0076.wav,76,3,0.7995718121528625
HC_PERRO_0076.wav,76,3,0.9935579895973206
HC_DIABLO_0076.wav,76,3,0.999601423740387
HC_ABLANDADA_0076.wav,76,3,0.9358713626861572
HC_SOMBRA_0076.wav,76,3,0.9666416645050049
HC_CALLE_0076.wav,76,3,0.9981208443641663
HC_BURRO_0076.wav,76,3,0.9167101383209229
HC_GANGA_0076.wav,76,3,0.5847137570381165
HC_PIDIO_0076.wav,76,3,0.5111624002456665
HC_PERRO_0080.wav,80,2,9.621144272387028e-05
HC_GANGA_0080.wav,80,2,1.1875948985107243e-05
HC_CALLE_0080.wav,80,2,1.4335466858028667e-06
HC_PIDIO_0080.wav,80,2,2.6728035663836636e-05
HC_SOMBRA_0080.wav,80,2,5.843123290105723e-05
HC_BURRO_0080.wav,80,2,0.009141622111201286
HC_DIABLO_0080.wav,80,2,0.003203124273568392
HC_BARBAS_0080.wav,80,2,0.0036106277257204056
HC_TOMAS_0080.wav,80,2,0.15849578380584717
HC_ABLANDADA_0080.wav,80,2,0.02132260799407959
HC_CARMEN_0080.wav,80,2,0.0014765961095690727
HC_MANGA_0080.wav,80,2,1.6348039935110137e-05
HC_CALLE_0081.wav,81,1,0.0033615604043006897
HC_TOMAS_0081.wav,81,1,0.008108512498438358
HC_DIABLO_0081.wav,81,1,7.053022272884846e-05
HC_CARMEN_0081.wav,81,1,0.32606595754623413
HC_BARBAS_0081.wav,81,1,5.194228378968546e-06
HC_PERRO_0081.wav,81,1,4.475224341149442e-05
HC_SOMBRA_0081.wav,81,1,0.00011991650535492226
HC_BURRO_0081.wav,81,1,0.0012404527515172958
HC_MANGA_0081.wav,81,1,0.0010327602503821254
HC_PIDIO_0081.wav,81,1,0.06321673840284348
HC_ABLANDADA_0081.wav,81,1,0.06839116662740707
HC_GANGA_0081.wav,81,1,0.00021188374375924468
HC_GANGA_0082.wav,82,0,2.072768893413013e-06
HC_TOMAS_0082.wav,82,0,1.791454762312128e-09
HC_SOMBRA_0082.wav,82,0,5.925299774389714e-05
HC_PERRO_0082.wav,82,0,2.460627399614168e-07
HC_DIABLO_0082.wav,82,0,2.778612042675377e-06
HC_CARMEN_0082.wav,82,0,2.848544156108801e-08
HC_MANGA_0082.wav,82,0,8.011336944946379e-07
HC_BURRO_0082.wav,82,0,0.00036163159529678524
HC_ABLANDADA_0082.wav,82,0,4.026088056691135e-12
HC_CALLE_0082.wav,82,0,4.2341147491242737e-05
HC_PIDIO_0082.wav,82,0,3.722728479260695e-06
HC_BARBAS_0082.wav,82,0,3.5133164146827767e-06
HC_GANGA_0083.wav,83,4,0.026398874819278717
HC_MANGA_0083.wav,83,4,0.7140970230102539
HC_PIDIO_0083.wav,83,4,0.0001412594720022753
HC_DIABLO_0083.wav,83,4,0.9997525811195374
HC_ABLANDADA_0083.wav,83,4,0.006084124557673931
HC_TOMAS_0083.wav,83,4,0.9999148845672607
HC_BURRO_0083.wav,83,4,0.40369608998298645
HC_PERRO_0083.wav,83,4,0.0024968180805444717
HC_CARMEN_0083.wav,83,4,0.9591779708862305
HC_BARBAS_0083.wav,83,4,0.876732587814331
HC_CALLE_0083.wav,83,4,0.9999998807907104
HC_SOMBRA_0083.wav,83,4,0.964287281036377
HC_PIDIO_0085.wav,85,3,0.000566961127333343
HC_CALLE_0085.wav,85,3,0.5403010249137878
HC_MANGA_0085.wav,85,3,0.6375333666801453
HC_TOMAS_0085.wav,85,3,0.11357003450393677
HC_CARMEN_0085.wav,85,3,0.9930307269096375
HC_BURRO_0085.wav,85,3,0.08810216188430786
HC_DIABLO_0085.wav,85,3,0.007230210117995739
HC_BARBAS_0085.wav,85,3,0.21571625769138336
HC_ABLANDADA_0085.wav,85,3,0.564985454082489
HC_GANGA_0085.wav,85,3,0.11289694905281067
HC_PERRO_0085.wav,85,3,4.765260382555425e-05
HC_SOMBRA_0085.wav,85,3,0.00023697392316535115
HC_TOMAS_0086.wav,86,2,0.09416287392377853
HC_BARBAS_0086.wav,86,2,0.010317600332200527
HC_PERRO_0086.wav,86,2,0.3049941062927246
HC_ABLANDADA_0086.wav,86,2,0.0008569704368710518
HC_CARMEN_0086.wav,86,2,0.1192745789885521
HC_PIDIO_0086.wav,86,2,0.01629895344376564
HC_BURRO_0086.wav,86,2,0.0008709667599759996
HC_MANGA_0086.wav,86,2,0.0006611953140236437
HC_SOMBRA_0086.wav,86,2,0.07985559850931168
HC_GANGA_0086.wav,86,2,0.0003075101994909346
HC_CALLE_0086.wav,86,2,0.033574558794498444
HC_DIABLO_0086.wav,86,2,0.006755715236067772
HC_SOMBRA_0087.wav,87,1,0.15244297683238983
HC_DIABLO_0087.wav,87,1,0.10592584311962128
HC_CARMEN_0087.wav,87,1,0.07598613947629929
HC_PERRO_0087.wav,87,1,0.11296702921390533
HC_PIDIO_0087.wav,87,1,0.0021963196340948343
HC_BURRO_0087.wav,87,1,0.9795277714729309
HC_ABLANDADA_0087.wav,87,1,0.14773009717464447
HC_BARBAS_0087.wav,87,1,0.07661213725805283
HC_GANGA_0087.wav,87,1,0.001007672748528421
HC_TOMAS_0087.wav,87,1,0.637459933757782
HC_MANGA_0087.wav,87,1,0.004963090177625418
HC_CALLE_0087.wav,87,1,0.19881346821784973
HC_PERRO_0112.wav,112,1,0.021326180547475815
HC_PIDIO_0112.wav,112,1,0.539824366569519
HC_CARMEN_0112.wav,112,1,0.000734439177904278
HC_ABLANDADA_0112.wav,112,1,0.23545604944229126
HC_MANGA_0112.wav,112,1,0.005498599261045456
HC_GANGA_0112.wav,112,1,0.021803339943289757
HC_BARBAS_0112.wav,112,1,0.15085621178150177
HC_BURRO_0112.wav,112,1,0.9618990421295166
HC_SOMBRA_0112.wav,112,1,0.06217404082417488
HC_TOMAS_0112.wav,112,1,0.0745285376906395
HC_DIABLO_0112.wav,112,1,0.0856885313987732
HC_CALLE_0112.wav,112,1,0.4776274859905243
HC_PIDIO_0116.wav,116,4,0.0001100626977859065
HC_SOMBRA_0116.wav,116,4,0.14501164853572845
HC_BURRO_0116.wav,116,4,0.0001555212220409885
HC_ABLANDADA_0116.wav,116,4,0.00036764596006833017
HC_CARMEN_0116.wav,116,4,6.003929229336791e-05
HC_PERRO_0116.wav,116,4,0.004188259597867727
HC_DIABLO_0116.wav,116,4,0.08997649699449539
HC_MANGA_0116.wav,116,4,0.00014801717770751566
HC_TOMAS_0116.wav,116,4,0.0003829988418146968
HC_GANGA_0116.wav,116,4,0.03091367334127426
HC_CALLE_0116.wav,116,4,0.6228413581848145
HC_BARBAS_0116.wav,116,4,0.001012806547805667
HC_DIABLO_0118.wav,118,2,0.00030681383213959634
HC_ABLANDADA_0118.wav,118,2,8.292710117530078e-05
HC_CARMEN_0118.wav,118,2,0.01332621369510889
HC_PERRO_0118.wav,118,2,0.5908874869346619
HC_BURRO_0118.wav,118,2,9.860787940851878e-06
HC_BARBAS_0118.wav,118,2,0.006921868305653334
HC_MANGA_0118.wav,118,2,0.15891996026039124
HC_GANGA_0118.wav,118,2,0.0013309987261891365
HC_TOMAS_0118.wav,118,2,0.01308772899210453
HC_SOMBRA_0118.wav,118,2,0.003974766470491886
HC_PIDIO_0118.wav,118,2,0.0008939539548009634
HC_CALLE_0118.wav,118,2,0.9566503763198853
HC_GANGA_0120.wav,120,1,0.998837411403656
HC_CALLE_0120.wav,120,1,0.5355691909790039
HC_CARMEN_0120.wav,120,1,0.0066804708912968636
HC_TOMAS_0120.wav,120,1,0.013050667010247707
HC_MANGA_0120.wav,120,1,0.9820377826690674
HC_PIDIO_0120.wav,120,1,0.9895638823509216
HC_PERRO_0120.wav,120,1,0.0736495703458786
HC_BARBAS_0120.wav,120,1,0.3182668089866638
HC_SOMBRA_0120.wav,120,1,0.08304369449615479
HC_BURRO_0120.wav,120,1,0.8863977789878845
HC_DIABLO_0120.wav,120,1,0.9039402604103088
HC_MANGA_0122.wav,122,0,0.0022498907055705786
HC_BARBAS_0122.wav,122,0,5.14259272677009e-06
HC_SOMBRA_0122.wav,122,0,2.229554229415953e-05
HC_GANGA_0122.wav,122,0,0.026017747819423676
HC_TOMAS_0122.wav,122,0,0.0025273256469517946
HC_CARMEN_0122.wav,122,0,0.00010301121801603585
HC_PERRO_0122.wav,122,0,1.2424345186445862e-05
HC_DIABLO_0122.wav,122,0,3.5091709378320957e-06
HC_PIDIO_0122.wav,122,0,0.001103086513467133
HC_CALLE_0122.wav,122,0,6.546958047692897e-06
HC_ABLANDADA_0122.wav,122,0,8.123299267026596e-06
HC_BURRO_0122.wav,122,0,3.935421773348935e-05
HC_BARBAS_0128.wav,128,4,0.003757433732971549
HC_BURRO_0128.wav,128,4,4.8862533731153235e-05
HC_CALLE_0128.wav,128,4,7.757989806123078e-05
HC_SOMBRA_0128.wav,128,4,0.00013382289034780115
HC_ABLANDADA_0128.wav,128,4,0.0024695589672774076
HC_MANGA_0128.wav,128,4,0.0002338779013371095
HC_PERRO_0128.wav,128,4,0.0018966086208820343
HC_PIDIO_0128.wav,128,4,3.807390385190956e-05
HC_CARMEN_0128.wav,128,4,0.00012222073564771563
HC_TOMAS_0128.wav,128,4,0.00044418429024517536
HC_DIABLO_0128.wav,128,4,2.5947207177523524e-05
HC_GANGA_0128.wav,128,4,0.0010098433122038841
HC_SOMBRA_0130.wav,130,2,0.0038432320579886436
HC_ABLANDADA_0130.wav,130,2,5.841964593855664e-05
HC_BURRO_0130.wav,130,2,0.0003376724780537188
HC_MANGA_0130.wav,130,2,8.547104698664043e-06
HC_PIDIO_0130.wav,130,2,0.0018289003055542707
HC_BARBAS_0130.wav,130,2,0.0005540810525417328
HC_GANGA_0130.wav,130,2,0.019987337291240692
HC_PERRO_0130.wav,130,2,0.001155596924945712
HC_CALLE_0130.wav,130,2,9.252042218577117e-05
HC_TOMAS_0130.wav,130,2,0.057542525231838226
HC_CARMEN_0130.wav,130,2,1.1672045729937963e-05
HC_DIABLO_0130.wav,130,2,2.0364770989544922e-06
HC_PERRO_0131.wav,131,4,2.4351091269636527e-05
HC_CALLE_0131.wav,131,4,0.0037773363292217255
HC_MANGA_0131.wav,131,4,0.6495324373245239
HC_SOMBRA_0131.wav,131,4,3.766506415558979e-05
HC_DIABLO_0131.wav,131,4,2.5139685021713376e-05
HC_TOMAS_0131.wav,131,4,4.9664563448459376e-06
HC_PIDIO_0131.wav,131,4,7.644466677447781e-06
HC_BARBAS_0131.wav,131,4,2.31973626796389e-05
HC_BURRO_0131.wav,131,4,0.013156729750335217
HC_GANGA_0131.wav,131,4,0.001097874715924263
HC_CARMEN_0131.wav,131,4,0.0001954332401510328
HC_TOMAS_0132.wav,132,1,0.0001438609469914809
HC_CALLE_0132.wav,132,1,0.0010307467309758067
HC_SOMBRA_0132.wav,132,1,0.0006826811004430056
HC_MANGA_0132.wav,132,1,0.00026798900216817856
HC_ABLANDADA_0132.wav,132,1,0.0013623831328004599
HC_CARMEN_0132.wav,132,1,0.00016532534209545702
HC_BURRO_0132.wav,132,1,0.022730771452188492
HC_PIDIO_0132.wav,132,1,6.057493374100886e-05
HC_GANGA_0132.wav,132,1,3.3948166674235836e-05
HC_PERRO_0132.wav,132,1,0.011246919631958008
HC_DIABLO_0132.wav,132,1,0.00014395535981748253
HC_BARBAS_0132.wav,132,1,4.014581918454496e-06
HC_ABLANDADA_0138.wav,138,0,1.716360930004157e-05
HC_SOMBRA_0138.wav,138,0,0.020775042474269867
HC_GANGA_0138.wav,138,0,3.6870781059406e-06
HC_TOMAS_0138.wav,138,0,8.730328772799112e-06
HC_BARBAS_0138.wav,138,0,2.404133920208551e-05
HC_PIDIO_0138.wav,138,0,0.0002575070539023727
HC_PERRO_0138.wav,138,0,1.4267150618252344e-05
HC_CALLE_0138.wav,138,0,5.946362580289133e-05
HC_BURRO_0138.wav,138,0,0.0029619161505252123
HC_MANGA_0138.wav,138,0,2.2535348875862837e-07
HC_DIABLO_0138.wav,138,0,7.754051694064401e-06
HC_CARMEN_0138.wav,138,0,1.131641329266131e-05
HC_TOMAS_0142.wav,142,4,3.4165075248893118e-06
HC_DIABLO_0142.wav,142,4,0.00010804584599100053
HC_BURRO_0142.wav,142,4,5.593708465312375e-06
HC_SOMBRA_0142.wav,142,4,0.00043915060814470053
HC_PIDIO_0142.wav,142,4,4.771576277562417e-05
HC_CALLE_0142.wav,142,4,4.584037469612667e-06
HC_ABLANDADA_0142.wav,142,4,1.5234417105602915e-06
HC_GANGA_0142.wav,142,4,0.00012955618149135262
HC_MANGA_0142.wav,142,4,0.00016674592916388065
HC_BARBAS_0142.wav,142,4,6.290118562901625e-06
HC_CARMEN_0142.wav,142,4,2.9054195692879148e-05
HC_PERRO_0142.wav,142,4,0.008262606337666512
HC_SOMBRA_0143.wav,143,3,0.0009575083386152983
HC_CALLE_0143.wav,143,3,0.00022516673197969794
HC_ABLANDADA_0143.wav,143,3,0.00024867922184057534
HC_GANGA_0143.wav,143,3,0.3495933413505554
HC_BARBAS_0143.wav,143,3,0.003680996596813202
HC_PERRO_0143.wav,143,3,0.12288307398557663
HC_TOMAS_0143.wav,143,3,0.000830368953756988
HC_MANGA_0143.wav,143,3,0.018024200573563576
HC_DIABLO_0143.wav,143,3,9.013218368636444e-05
HC_CARMEN_0143.wav,143,3,0.018282130360603333
HC_BURRO_0143.wav,143,3,0.32073232531547546
HC_PIDIO_0143.wav,143,3,0.00014380198263097554
HC_DIABLO_0145.wav,145,2,0.0011400572257116437
HC_BURRO_0145.wav,145,2,0.0009205789538100362
HC_BARBAS_0145.wav,145,2,0.0002335628232685849
HC_MANGA_0145.wav,145,2,0.00014680316962767392
HC_CALLE_0145.wav,145,2,3.730537719093263e-05
HC_GANGA_0145.wav,145,2,0.0008476367802359164
HC_PIDIO_0145.wav,145,2,0.003557272022590041
HC_ABLANDADA_0145.wav,145,2,0.0006375776138156652
HC_CARMEN_0145.wav,145,2,5.3929921705275774e-05
HC_SOMBRA_0145.wav,145,2,0.002363880630582571
HC_TOMAS_0145.wav,145,2,0.003292232984676957
HC_PERRO_0145.wav,145,2,2.462355723764631e-06
PD_CARMEN_0006.wav,6,1,0.9999998807907104
PD_SOMBRA_0006.wav,6,1,0.9999977350234985
PD_CALLE_0006.wav,6,1,0.9999995231628418
PD_MANGA_0006.wav,6,1,0.9999998807907104
PD_ABLANDADA_0006.wav,6,1,0.9999998807907104
PD_BARBAS_0006.wav,6,1,0.9999988079071045
PD_BURRO_0006.wav,6,1,1.0
PD_DIABLO_0006.wav,6,1,0.9999998807907104
PD_PIDIO_0006.wav,6,1,0.9999387264251709
PD_PERRO_0006.wav,6,1,0.9999995231628418
PD_GANGA_0006.wav,6,1,1.0
PD_TOMAS_0006.wav,6,1,1.0
PD_TOMAS_0007.wav,7,4,0.6640108227729797
PD_BURRO_0007.wav,7,4,0.9998379945755005
PD_PERRO_0007.wav,7,4,0.09089561551809311
PD_DIABLO_0007.wav,7,4,0.89067542552948
PD_MANGA_0007.wav,7,4,0.9767302870750427
PD_BARBAS_0007.wav,7,4,0.8778810501098633
PD_PIDIO_0007.wav,7,4,0.04242640733718872
PD_GANGA_0007.wav,7,4,0.9999494552612305
PD_SOMBRA_0007.wav,7,4,0.9169273376464844
PD_CALLE_0007.wav,7,4,0.9970481991767883
PD_CARMEN_0007.wav,7,4,0.9308341145515442
PD_ABLANDADA_0007.wav,7,4,0.9742617607116699
PD_GANGA_0008.wav,8,1,0.03318400681018829
PD_MANGA_0008.wav,8,1,0.0056419409811496735
PD_PIDIO_0008.wav,8,1,0.0023293455597013235
PD_CARMEN_0008.wav,8,1,0.1448601484298706
PD_BARBAS_0008.wav,8,1,9.465269249631092e-05
PD_PERRO_0008.wav,8,1,0.004653912968933582
PD_DIABLO_0008.wav,8,1,0.014124386012554169
PD_TOMAS_0008.wav,8,1,1.949611396412365e-05
PD_BURRO_0008.wav,8,1,0.009374266490340233
PD_CALLE_0008.wav,8,1,0.0021368535235524178
PD_SOMBRA_0008.wav,8,1,0.0034776621032506227
