clip,speaker,p_mac_seed0,p_mac_seed1,p_mac_seed2,p_mac_seed3,p_mac_seed4
AVPEPUDEAC0021_laura.wav,AVPEPUDEAC0021,0.009643609493212194,0.00038991949974575,0.0006775992516905478,0.0069356212516592675,0.006647967868009704
AVPEPUDEAC0022_laura.wav,AVPEPUDEAC0022,0.2998862284083633,0.6103742744887767,0.131490789806627,0.9995973098596054,0.39041839563126696
AVPEPUDEAC0023_laura.wav,AVPEPUDEAC0023,0.022150794137491697,0.00013284853954267838,0.18808313820991182,0.01930390663464833,0.0089145508703219
AVPEPUDEAC0024_laura.wav,AVPEPUDEAC0024,0.20549999394100166,0.0904364188832933,0.3184750970890338,0.08542392646778221,0.3759233153379748
AVPEPUDEAC0025_laura.wav,AVPEPUDEAC0025,0.04324346826304982,0.12558870555048104,0.13223776537538792,0.015584670495157094,0.06351101519353247
AVPEPUDEAC0026_laura.wav,AVPEPUDEAC0026,0.2785271495671443,0.1370012456231449,0.05187178336549809,0.27067486715995465,0.12807555229679857
AVPEPUDEAC0027_laura.wav,AVPEPUDEAC0027,0.60870967675452,0.0003479991392605495,0.051509047691968124,0.3278415072898514,0.8049740564301778
AVPEPUDEAC0028_laura.wav,AVPEPUDEAC0028,0.972767032469063,0.9182111898251685,0.9947774203706797,0.9996014506357991,0.9971606005623258
AVPEPUDEAC0029_laura.wav,AVPEPUDEAC0029,7.519437760235456e-05,0.001346139991497282,0.014955121304041264,0.022501007747021906,0.10951655441646761
AVPEPUDEAC0030_laura.wav,AVPEPUDEAC0030,2.0763785421224798e-07,3.495015507520725e-06,8.583003127848446e-09,2.605467434231334e-06,2.1915406035554775e-07
AVPEPUDEAC0031_laura.wav,AVPEPUDEAC0031,3.883646645338727e-06,8.80167911217503e-05,1.2160887504377809e-06,0.00011648008942606496,5.603664391064435e-07
AVPEPUDEAC0033_laura.wav,AVPEPUDEAC0033,0.00010061212103724288,4.453014050122436e-06,2.6457676010177456e-07,1.5716617638581412e-06,9.524844344013572e-05
AVPEPUDEAC0034_laura.wav,AVPEPUDEAC0034,2.1030994690583385e-06,1.5084344656838983e-05,5.67432051326076e-06,4.556182257122497e-06,9.268180275403229e-05
AVPEPUDEAC0035_laura.wav,AVPEPUDEAC0035,1.0185650595540167e-07,1.1755238404391363e-06,1.1311091591258439e-07,2.94133220817553e-08,6.215626916579914e-08
AVPEPUDEAC0037_laura.wav,AVPEPUDEAC0037,0.0012606812465962012,0.0022120117507934073,0.020069491804782732,0.005537900768093485,0.0017769542489394752
AVPEPUDEAC0039_laura.wav,AVPEPUDEAC0039,0.0009920376986391022,0.0010341026619353835,0.0006259758506747023,0.004736716454360197,0.0004677456124851647
AVPEPUDEAC0040_laura.wav,AVPEPUDEAC0040,1.0797053227931841e-05,0.0002742618692758026,1.0109609590593292e-05,7.70907326231285e-05,0.0007479838200917246
AVPEPUDEAC0041_laura.wav,AVPEPUDEAC0041,0.002467273716825283,0.0008281011065905856,0.0006164759707608422,2.8960567358426283e-05,0.0012057136214513708
AVPEPUDEAC0042_laura.wav,AVPEPUDEAC0042,3.989913086425121e-06,3.018684041836175e-09,2.306201852396043e-07,8.715935737237068e-05,1.645988667210921e-07
AVPEPUDEAC0043_laura.wav,AVPEPUDEAC0043,1.6352748496894946e-05,1.1461746620956448e-05,5.3858796894225526e-05,0.00014516148517268806,6.445039188719578e-06
AVPEPUDEAC0044_laura.wav,AVPEPUDEAC0044,2.28640463734434e-06,7.191621272154712e-06,7.571472088141496e-08,1.2591953046471755e-05,0.00010366810311490696
AVPEPUDEAC0045_laura.wav,AVPEPUDEAC0045,1.0418959153687626e-08,2.866936552683572e-05,1.9122524923302284e-06,1.0525663612923767e-08,2.374980439000234e-08
AVPEPUDEAC0046_laura.wav,AVPEPUDEAC0046,1.5746165155842393e-06,3.696128984349217e-06,0.0001462344224385191,0.001179299364670463,6.658894605246095e-05
AVPEPUDEAC0047_laura.wav,AVPEPUDEAC0047,0.011105378427996668,0.00949324870608196,0.04728986108032068,0.00010513062813342314,0.07728641752646884
AVPEPUDEAC0048_laura.wav,AVPEPUDEAC0048,6.714851928739548e-06,1.884343770371066e-05,2.080485667124595e-07,5.6220752923002e-06,5.288216805084951e-06
AVPEPUDEAC0049_laura.wav,AVPEPUDEAC0049,3.117093970532398e-05,1.6437954634417073e-07,0.00014631960999482096,0.00011507887438244221,5.11629985466744e-06
AVPEPUDEAC0050_laura.wav,AVPEPUDEAC0050,2.8966540597190785e-05,3.1119950906381205e-06,1.0375459037811719e-06,7.447063418452581e-05,4.622656638437806e-06
AVPEPUDEAC0051_laura.wav,AVPEPUDEAC0051,0.00017452311829775234,0.0017331877755929542,1.6773661436813893e-05,0.0004740016149721779,0.0011953227931368058
AVPEPUDEAC0052_laura.wav,AVPEPUDEAC0052,0.011845483202258108,0.008296219223692275,0.005815357711741178,0.0011175895984617522,0.0007283609077935368
AVPEPUDEAC0053_laura.wav,AVPEPUDEAC0053,4.476219163764016e-05,0.0004155176680246215,0.004939010520500933,0.0016997927216124943,4.555101850446062e-05
AVPEPUDEAC0054_laura.wav,AVPEPUDEAC0054,2.1231898713380715e-08,0.0003632001865817531,2.871701045604674e-06,1.2952142417644286e-05,5.371614174598781e-10
AVPEPUDEAC0057_laura.wav,AVPEPUDEAC0057,1.2116871413548923e-08,3.718141566834968e-08,3.566875058321181e-08,5.649553224655732e-09,2.2490619384407596e-08
AVPEPUDEA0001_laura.wav,AVPEPUDEA0001,0.9973258195985171,0.994154712753147,0.9903709243836787,0.990504193040217,0.9960639275323646
AVPEPUDEA0002_laura.wav,AVPEPUDEA0002,0.009012585768482528,0.058655863532225516,0.9999638359682828,0.3075388106789885,0.3976411882045174
AVPEPUDEA0003_laura.wav,AVPEPUDEA0003,0.9999870632708535,0.9990115122717137,0.9999999942734474,0.9999829593348635,0.9999777056629725
AVPEPUDEA0005_laura.wav,AVPEPUDEA0005,0.9999999678436001,0.9999999617985756,0.9999999929619383,0.999999995593646,0.9999999993791939
AVPEPUDEA0006_laura.wav,AVPEPUDEA0006,0.9998981212369782,0.4334176970316675,0.9999341758138289,0.99999335268055,0.9994944887296372
AVPEPUDEA0007_laura.wav,AVPEPUDEA0007,0.9999977651610062,0.9999981154899509,0.9999738614794991,0.9999988365592583,0.9999929258209226
AVPEPUDEA0008_laura.wav,AVPEPUDEA0008,0.9999700676106135,0.6156291024627221,0.9997248770216149,0.9996708303524888,0.999997535603561
AVPEPUDEA0009_laura.wav,AVPEPUDEA0009,0.9999989492709755,0.999980227467568,0.9999987694161194,0.99999998603501,0.9996868442118476
AVPEPUDEA0010_laura.wav,AVPEPUDEA0010,0.9656362395879029,0.9367289099452175,0.8719376171546909,0.9758253684692186,0.983442218703029
AVPEPUDEA0011_laura.wav,AVPEPUDEA0011,0.9365327407760584,0.3424236048621172,0.3509614970459366,0.45606850414427086,0.3551369634952402
AVPEPUDEA0013_laura.wav,AVPEPUDEA0013,0.9996457833998388,0.3104843483013473,0.9897096796418396,0.9623438479624127,0.752782345699557
AVPEPUDEA0014_laura.wav,AVPEPUDEA0014,0.9999907684973885,0.9999999993521478,0.9999985956731584,0.9999998361668894,0.9999958248652752
AVPEPUDEA0015_laura.wav,AVPEPUDEA0015,0.9769541097965757,0.9992494965453051,0.989639839833961,0.9132770604374183,0.9931556382733464
AVPEPUDEA0016_laura.wav,AVPEPUDEA0016,0.9999940380710403,0.9999993076069256,0.99969475593845,0.9999871195618387,0.9999070444365586
AVPEPUDEA0017_laura.wav,AVPEPUDEA0017,0.9996632635170934,0.9932324561599803,0.9898449732354101,0.9730499519359987,0.994948025651237
AVPEPUDEA0020_laura.wav,AVPEPUDEA0020,0.9973747037327522,0.6653500947089488,0.901964450151355,0.9999101605841336,0.9979973975570614
AVPEPUDEA0021_laura.wav,AVPEPUDEA0021,0.9993409875072105,0.8228458450218386,0.9840547338880947,0.6694558711304484,0.9982672337385937
AVPEPUDEA0022_laura.wav,AVPEPUDEA0022,0.7334638284780075,0.03964163128813566,0.9850427945166367,0.08941100800866277,0.01207044923007315
AVPEPUDEA0023_laura.wav,AVPEPUDEA0023,0.9289974100633643,0.9791595924161394,0.34223501466019973,0.4460664285675535,0.9166022876506005
AVPEPUDEA0024_laura.wav,AVPEPUDEA0024,0.9999762671714814,0.9999999979672554,0.9999975824976842,0.998554171897604,0.9999950371617001
AVPEPUDEA0025_laura.wav,AVPEPUDEA0025,0.9979445676514354,0.9963582247958847,0.9998087585247534,0.997445806744471,0.9976745708294824
AVPEPUDEA0026_laura.wav,AVPEPUDEA0026,0.999708649624673,0.969552428715544,0.9909920924565395,0.9998113885998079,0.994563148937131
AVPEPUDEA0027_laura.wav,AVPEPUDEA0027,0.0020764741459544955,0.04572484891223126,0.023867974023382137,0.5165447464250934,0.01617319806687496
AVPEPUDEA0029_laura.wav,AVPEPUDEA0029,0.48891015330508364,0.9723401502732721,0.9826370489764227,0.07234665379090732,0.8540435998395431
AVPEPUDEA0030_laura.wav,AVPEPUDEA0030,0.9999998953609158,0.999998942617801,0.9999990707654143,0.9999706586159519,0.9999983996630588
AVPEPUDEA0031_laura.wav,AVPEPUDEA0031,0.9994819123468339,0.9987835535057372,0.9959497029579178,0.9987395256213997,0.9996114148109237
