seed,auc_probe,cosine,auc_wo_trainz,auc_wo_foldz
41,0.9294267414568166,0.006524102002044011,0.9301825993555317,0.9233400962724272
42,0.9286311015634324,0.008120866132874636,0.9315351871742849,0.9170943231093607
43,0.9346381827584835,0.010878390380067276,0.9359112065878983,0.914150455503839
44,0.9254087599952261,0.010741495006871313,0.9285117555794247,0.9090583601861797
45,0.9233400962724272,0.007817503052920675,0.9229820583204043,0.9256076699685722
46,0.9064327485380116,0.008636647652090521,0.908740104228826,0.8950153160679476
47,0.9325695190356844,0.008616613934220432,0.9336436328917531,0.9218681624696663
48,0.9067112225006961,0.007965085904827812,0.909495962127541,0.9016589091777062
49,0.9203564466722362,0.009062103228372653,0.920913394597605,0.9098142180848947
50,0.9206349206349207,0.009195527477675467,0.9204757926562437,0.9221864184270199
51,0.9254485419898953,0.009287554205742147,0.9276763336913713,0.9205951386402513
52,0.9298245614035088,0.007414638785353033,0.9329275569877074,0.9170943231093607
53,0.9289095755261169,0.008761954460775885,0.929665433424832,0.9193221148108365
54,0.9264828738512949,0.010124848290851978,0.9267215658193102,0.9143891474718543
55,0.928193499622071,0.008572405756110485,0.9351553486891832,0.9108883319409635
56,0.9228229303417272,0.009201806414906642,0.9258463619365875,0.9100131280582409
57,0.9136332895731392,0.00904131842807735,0.9194812427895134,0.900147193380276
58,0.9258861439312567,0.010063646173692271,0.9245335561125034,0.9218681624696662
59,0.9187651668854676,0.007109366252715188,0.9245733381071728,0.9172534510880375
60,0.9385368182360663,0.009201106177878924,0.9406054819588654,0.9369455384492978
61,0.9288300115367785,0.00850701773881817,0.9307395472809007,0.9344392727851375
62,0.9263237458726181,0.009432845321132251,0.9294267414568166,0.9001869753749453
63,0.9131956876317778,0.009797391669170735,0.9234992242511039,0.8894458368142578
64,0.9307395472809006,0.00839088494172932,0.9294665234514858,0.9314954051796157
65,0.932489955046346,0.00893027673402571,0.9380594343000358,0.9226638023630505
66,0.9339221068544377,0.008382068294388666,0.9360305525719059,0.9233003142777578
67,0.9267215658193101,0.008060325091418347,0.9289095755261169,0.9085809762501491
68,0.9358316425985599,0.007547981922229642,0.9358714245932291,0.9208736126029359
69,0.9303019453395394,0.007698409801845994,0.9334049409237379,0.9238174802084577
70,0.9246131201018418,0.009158155095889263,0.9265624378406334,0.9108087679516251
71,0.9297449974141703,0.008055264733807674,0.9316943151529619,0.9201973186935594
72,0.9139117635358237,0.007999549495708202,0.9178103990134066,0.909495962127541
73,0.9254485419898952,0.009327413599525814,0.9291084854994629,0.926681783824641
74,0.9259259259259258,0.008946164761330769,0.9305008553128854,0.9120022277917015
75,0.9305008553128854,0.010335395247466838,0.9335242869077455,0.9081831563034571
76,0.9183275649441062,0.007555681603065867,0.9217885984803279,0.9034490989378207
77,0.9279548076540557,0.009255472354534704,0.9369853204439671,0.9156223893065998
78,0.9319727891156462,0.008424023295275394,0.9336834148864224,0.917531925050722
79,0.9125591757170705,0.009527313368830193,0.9143095834825158,0.9088992322075029
80,0.9332855949397302,0.008678182460934825,0.9347575287424911,0.9269602577873255
81,0.9296256514301626,0.009215139263468336,0.934359708795799,0.9137924175518161
82,0.9245335561125034,0.00951079656639649,0.9306599832915622,0.9256474519632415
83,0.9306997652862314,0.011034196740576974,0.9313362772009388,0.9149858773918924
84,0.9337629788757608,0.007896071472513009,0.9338425428650993,0.9353542586625293
85,0.9162589012213072,0.008586871272173786,0.9236583522297808,0.8938616382225405
86,0.9379003063213589,0.008101881450538168,0.9387755102040817,0.9287902295421092
87,0.9275967697020329,0.009307416978027932,0.9331264669610534,0.9282332816167402
88,0.9250905040378724,0.007151684733212781,0.9268409118033177,0.9203962286669053
89,0.9275967697020329,0.007415585787157116,0.9367864104706211,0.9162986832159765
90,0.9204757926562438,0.00872033476848556,0.9244937741178343,0.9053188526872737
91,0.9472092930739546,0.008684772422650425,0.9475673310259777,0.948402752914031
92,0.9453395393245018,0.009980389123278317,0.9491983928074154,0.9345188367744759
93,0.9299836893821857,0.009407577023976488,0.9294665234514858,0.9292676134781398
94,0.9273182957393484,0.00834100956229436,0.9297052154195011,0.9251700680272109
95,0.9273978597286867,0.007971042558921873,0.9319727891156462,0.9131161236424393
96,0.9238970441977961,0.008412829377078658,0.9245733381071727,0.9219875084536739
97,0.9260452719099336,0.008798597525018657,0.9287106655527708,0.9231809682937503
98,0.9229820583204041,0.008308996099674454,0.930620201296893,0.889286708835581
99,0.9250905040378725,0.00956926980457911,0.9363885905239289,0.9004654493376298
100,0.934359708795799,0.009179551026267102,0.9339221068544378,0.9308986752595776
101,0.9233400962724271,0.007657075899326238,0.9220670724430123,0.9118430998130246
102,0.9167760671520069,0.008026139466063483,0.9228627123363965,0.8842741775072602
103,0.9152245693599077,0.007344162669651654,0.9236185702351115,0.9109281139356327
104,0.9254485419898953,0.008436792741328341,0.9329275569877074,0.9277161156860405
105,0.916219119226638,0.010573006189559885,0.9181286549707601,0.9026932410391058
106,0.9316147511636234,0.007714769726864,0.9315749691689541,0.9299439073875163
107,0.9265226558459642,0.007588318332935056,0.9264828738512949,0.927636551696702
108,0.934359708795799,0.011784390572621976,0.9340016708437762,0.9377013963480129
109,0.9166567211679992,0.0071545945859699586,0.9188845128694753,0.8928273063611409
110,0.9275967697020329,0.00923650543350837,0.9338425428650993,0.9310180212435851
111,0.9151847873652386,0.009140505124661455,0.9162589012213073,0.9139913275251621
112,0.9309782392489159,0.00728654084417242,0.9355929506305446,0.9215499065123125
113,0.9289095755261167,0.008589411330931869,0.9310578032382543,0.9303417273342086
114,0.9320523531049847,0.008482286142028943,0.9376218323586745,0.9200779727095516
115,0.9255281059792337,0.006650740959905714,0.9255281059792337,0.926124835899272
116,0.9257270159525799,0.008449520526658268,0.9279548076540558,0.9167362851573377
117,0.9273580777340176,0.009810625739907446,0.92875044754744,0.9271193857660023
118,0.917889963002745,0.008908907019373092,0.9202371006882286,0.9207940486135975
119,0.9283128456060787,0.010593353057392998,0.9316943151529617,0.9202371006882286
120,0.9290289215101245,0.0068696315026860605,0.9318136611369695,0.934916656721168
121,0.9289095755261169,0.00900406275174532,0.9283526276007479,0.9227035843577197
122,0.9187651668854676,0.00973529373048128,0.9187651668854676,0.916776067152007
123,0.9331662489557226,0.008828616415757416,0.9342005808171222,0.9366670644866133
124,0.9124000477383936,0.008492576153906672,0.9211520865656203,0.8984365676095
125,0.9233400962724271,0.006910635229433853,0.927835461670048,0.9029717150017902
126,0.9256474519632415,0.008273274711588379,0.9242153001551497,0.9253291960058878
127,0.9245733381071727,0.006965148887951031,0.9275172057126945,0.9181286549707602
128,0.9195608067788519,0.009692996236000723,0.9204360106615747,0.9179695269920835
129,0.916577157178661,0.00871053104530391,0.9160202092532919,0.9065520945220192
130,0.9307395472809006,0.008734804613456423,0.9354338226518677,0.9131559056371087
131,0.9371046664279746,0.009546163568215851,0.9399291880494888,0.934001670843776
132,0.9324501730516767,0.006908965839058063,0.9335242869077455,0.9256474519632414
133,0.9159804272586227,0.010788281122462785,0.9244937741178342,0.906671440506027
134,0.9312964952062696,0.007825956086180183,0.9366272824919442,0.9198790627362057
135,0.9209133945976051,0.006690585408718476,0.9252894140112186,0.903528662927159
136,0.9250905040378724,0.008250811210638085,0.9264033098619564,0.9186458209014601
137,0.9272785137446792,0.008109003379298988,0.9299041253928473,0.9179297449974142
138,0.925925925925926,0.008830150002911,0.9286311015634323,0.9193221148108367
139,0.9391733301507736,0.009585569078452929,0.9421967617456339,0.9099335640689025
140,0.9365875004972749,0.008989646962855062,0.9365875004972749,0.9311771492222619
141,0.9309782392489159,0.007993905297034703,0.9315351871742849,0.9177706170187372
142,0.9314954051796157,0.010237832806974528,0.9352746946731909,0.926522655845964
143,0.9216692524963201,0.008654528597684725,0.925567887973903,0.9163782472053149
144,0.9312169312169312,0.00851063074744992,0.9306997652862316,0.9342005808171221
145,0.9297449974141703,0.010098035112939694,0.9329673389823765,0.9214703425229741
146,0.9326093010303537,0.008997557259208044,0.9336834148864224,0.9255678879739031
147,0.9217885984803278,0.008197105891072533,0.922942276325735,0.9030512789911286
148,0.922942276325735,0.00949930059893836,0.9318534431316386,0.893225126307833
149,0.9208736126029359,0.007674385043897804,0.922584238373712,0.9079842463301109
150,0.9231411862990809,0.008002633215170252,0.9277161156860404,0.9142698014878465
151,0.9170147591200223,0.009215676186964582,0.9169749771253531,0.919958626725544
152,0.9376616143533436,0.00946344418411633,0.9380196523053665,0.9372240124119823
153,0.9176512710347298,0.009852517676619977,0.9217090344909894,0.9150256593865617
154,0.9318932251263078,0.0075821911896751925,0.9338425428650993,0.9312169312169312
155,0.9256872339579106,0.009403275988835193,0.926880693797987,0.92520985002188
156,0.9291880494888014,0.007877955755108919,0.9344790547798065,0.9205553566455822
157,0.9326093010303537,0.006705920929294312,0.9347575287424912,0.9162986832159764
158,0.912877431674424,0.00844695466942769,0.9150256593865616,0.8980387476628078
159,0.9253291960058878,0.0067977270655524705,0.928949357520786,0.9046027767832279
160,0.9120022277917015,0.008200768054210078,0.9174523610613835,0.8938218562278712
161,0.9293869594621474,0.008887530348588774,0.9318932251263078,0.9219477264590047
162,0.9288300115367785,0.008959262884047602,0.9320125711103154,0.9135139435891316
163,0.9320523531049847,0.00830788052380985,0.9349962207105065,0.9248915940645264
164,0.9391733301507736,0.007510604439239568,0.9437482595377331,0.9407646099375423
165,0.9303417273342085,0.010312088817977365,0.9347575287424911,0.9336834148864224
166,0.9156223893065999,0.008977848291149993,0.9166965031626686,0.919600588773521
167,0.922942276325735,0.006357380015614605,0.924812030075188,0.9249711580538649
168,0.933603850897084,0.007926072467405794,0.9385766002307355,0.9180093089867526
169,0.9265624378406333,0.009168971864480293,0.9304212913235469,0.9056371086446274
170,0.9366272824919442,0.010284948631112125,0.9385766002307355,0.9279548076540558
171,0.9242948641444881,0.009452830601871843,0.9287106655527708,0.9191629868321597
172,0.9144687114611927,0.007617127859647313,0.9268011298086486,0.8887695429048813
173,0.9200779727095516,0.008126829699052318,0.9223057644110276,0.9184866929227832
174,0.9300234713768548,0.00829729245401006,0.9301825993555316,0.9318136611369694
175,0.9226240203683813,0.007118633256752179,0.9229820583204041,0.9227831483470581
176,0.9297847794088395,0.008183701737389394,0.9361896805505828,0.8990730795242072
177,0.9215101245176434,0.006887280742987174,0.9244937741178342,0.9052790706926044
178,0.9194414607948442,0.008118193262659208,0.9197994987468672,0.9188049488801369
179,0.9268409118033178,0.01061691415307159,0.9339618888491069,0.9174523610613836
180,0.9282730636114095,0.00791062248221562,0.9287106655527708,0.9251700680272108
181,0.9361498985559136,0.00882427051154707,0.9391733301507736,0.9345188367744759
182,0.9288697935314476,0.008787216697507691,0.9317738791423001,0.9161793372319688
183,0.9272785137446791,0.006603447880527515,0.9277161156860405,0.923141186299081
184,0.9182877829494371,0.008505641361419524,0.9302223813502007,0.9124398297330627
185,0.9249711580538649,0.008781126496795074,0.9271989497553407,0.9114452798663325
186,0.9247722480805187,0.008457032778394505,0.9271989497553408,0.9164578111946534
187,0.9311373672275928,0.007598419160350428,0.9370648844333055,0.9092970521541951
188,0.9324899550463459,0.007330167912266621,0.9303417273342085,0.9342801448064606
189,0.9219079444643354,0.008548293160546883,0.9271193857660023,0.9357520786092215
190,0.9204757926562437,0.009203070480787091,0.926124835899272,0.9174125790667145
191,0.9238970441977961,0.009739671766897561,0.9299041253928472,0.9158212992799459
192,0.9370648844333055,0.008314357756603736,0.9382583442733818,0.9355929506305446
193,0.9269204757926561,0.009819477195801214,0.9333651589290687,0.9179695269920833
194,0.9279548076540558,0.008670822223675191,0.9281934996220709,0.9283128456060787
195,0.9337231968810916,0.008692776954484921,0.934558618769145,0.9274774237180251
196,0.9198790627362056,0.008309123833236806,0.9233400962724272,0.9111668059036481
197,0.9411624298842344,0.009987825996726608,0.943151529617695,0.9330071209770457
198,0.9288697935314477,0.010207813114302897,0.9279548076540558,0.9279150256593865
199,0.927835461670048,0.010686926553299,0.9294665234514858,0.932291045073
