clip,speaker,lora,projector
agreement_Con_013-2_3373.wav,Control013,0.1159607097506523,0.0518454723060131
agreement_Con_013-3_5680.wav,Control013,0.1968262046575546,0.1480471938848495
agreement_Con_013-4_8853.wav,Control013,0.1403362452983856,0.0408457182347774
agreement_Con_015-0_2695.wav,Control015,0.0618759840726852,0.0758581757545471
agreement_Con_015-2_49054.wav,Control015,0.1561049073934555,0.9911527037620544
agreement_Con_017-4_41988.wav,Control017,0.7826625108718872,0.6297746300697327
agreement_Con_022-0_6924.wav,Control022,0.0618759840726852,0.0550052821636199
agreement_Con_022-2_4290.wav,Control022,0.0695417448878288,0.0926877781748771
agreement_Con_028-1_5398.wav,Control028,0.2450850158929824,0.0503306314349174
agreement_Con_028-4_8667.wav,Control028,0.0550052821636199,0.177810862660408
agreement_Con_034-2_4839.wav,Control034,0.8840392827987671,0.975576877593994
agreement_Con_034-3_4119.wav,Control034,0.3276683092117309,0.97903573513031
agreement_Con_042-1_5846.wav,Control042,0.1645164489746093,0.5273165106773376
agreement_Con_042-3_2720.wav,Control042,0.3849121630191803,0.3504213988780975
agreement_Con_042-4_510.wav,Control042,0.228156492114067,0.7577943801879883
agreement_Con_045-2_5070.wav,Control045,0.1127953976392746,0.2689414322376251
agreement_Con_054-0_3830.wav,Control054,0.0926877781748771,0.0875638499855995
agreement_Con_056-0_4235.wav,Control056,0.3775406777858734,0.685949444770813
agreement_Con_056-3_4315.wav,Control056,0.0980793237686157,0.7431679368019104
agreement_Con_059-3_170.wav,Control059,0.7185943722724915,0.637030839920044
agreement_Con_071-2_340.wav,Control071,0.4378235042095184,0.2568320035934448
agreement_Con_071-3_2133.wav,Control071,0.1008786112070083,0.4687906503677368
agreement_Con_073-1_5065.wav,Control073,0.314050555229187,0.4225046336650848
agreement_Con_086-0_71155.wav,Control086,0.9416541457176208,0.6361271142959595
agreement_Con_086-2_4188.wav,Control086,0.5698526501655579,0.6315943002700806
agreement_Con_086-4_34979.wav,Control086,0.531209409236908,0.4649015665054321
agreement_Con_092-0_7255.wav,Control092,0.3557748794555664,0.0637149959802627
agreement_Con_093-0_6739.wav,Control093,0.0803574696183204,0.0875638499855995
agreement_Con_096-2_510.wav,Control096,0.4073334336280823,0.2689414322376251
agreement_Con_105-0_2779.wav,Control105,0.3486451506614685,0.0408457182347774
agreement_Con_105-1_12019.wav,Control105,0.0736962705850601,0.0875638499855995
agreement_Con_105-2_3372.wav,Control105,0.8991213440895081,0.8872045874595642
agreement_Con_109-1_4336.wav,Control109,0.7371581792831421,0.6584175229072571
agreement_Con_109-3_4932.wav,Control109,0.685949444770813,0.4629586040973663
agreement_Con_113-0_7053.wav,Control113,0.1037486270070076,0.1127953976392746
agreement_Con_113-2_6076.wav,Control113,0.0600866451859474,0.0838903859257698
agreement_Con_113-3_8288.wav,Control113,0.2942149639129638,0.8175744414329529
agreement_Con_114-1_5893.wav,Control114,0.2689414322376251,0.2814055979251861
agreement_Con_118-0_4796.wav,Control118,0.3486451506614685,0.1259227693080902
agreement_Con_118-1_6475.wav,Control118,0.0656048282980918,0.0488577783107757
agreement_Con_118-2_4554.wav,Control118,0.1480471938848495,0.4610168039798736
agreement_Con_118-4_6655.wav,Control118,0.0259573571383953,0.1403362452983856
agreement_Con_121-0_1850.wav,Control121,0.2877678275108337,0.1480471938848495
agreement_Con_121-3_7712.wav,Control121,0.1037486270070076,0.4301473200321197
agreement_Con_121-3_42714.wav,Control121,0.4532618820667267,0.7549149990081787
agreement_Con_124-0_4246.wav,Control124,0.4532618820667267,0.5583269596099854
agreement_Con_124-1_2407.wav,Control124,0.2018132209777832,0.6001883149147034
agreement_Con_128-1_4025.wav,Control128,0.1037486270070076,0.0780781581997871
agreement_Con_128-1_34057.wav,Control128,0.0780781581997871,0.0566524267196655
agreement_Con_128-2_600.wav,Control128,0.3007455766201019,0.8354835510253906
agreement_Con_128-2_65196.wav,Control128,0.0803574696183204,0.3702253699302673
agreement_Con_128-2_98853.wav,Control128,0.1159607097506523,0.1688569635152816
agreement_Con_128-3_67278.wav,Control128,0.0850990414619445,0.0980793237686157
agreement_Con_128-3_99009.wav,Control128,0.1294027268886566,0.1366083920001983
agreement_Con_128-3_133648.wav,Control128,0.9019206762313844,0.7490872144699097
agreement_Con_132-0_3652.wav,Control132,0.1008786112070083,0.4746311902999878
agreement_Con_137-0_9369.wav,Control137,0.9539660811424256,0.9416541457176208
agreement_Con_137-2_140.wav,Control137,0.7606506943702698,0.228156492114067
agreement_Con_138-1_3792.wav,Control138,0.1225232109427452,0.0402379408478736
agreement_Con_139-0_4376.wav,Control139,0.0826973393559455,0.1645164489746093
agreement_Con_139-1_4164.wav,Control139,0.0637149959802627,0.1645164489746093
agreement_Con_140-3_12248.wav,Control140,0.2942149639129638,0.8221890926361084
agreement_Con_141-2_2551.wav,Control141,0.2877678275108337,0.1225232109427452
agreement_Con_142-0_9398.wav,Control142,0.2814055979251861,0.0758581757545471
agreement_Con_142-1_8331.wav,Control142,0.0780781581997871,0.0695417448878288
agreement_Con_145-3_7488.wav,Control145,0.0926877781748771,0.0780781581997871
agreement_Con_150-1_5476.wav,Control150,0.5698526501655579,0.9149009585380554
agreement_Con_150-2_4727.wav,Control150,0.0488577783107757,0.0550052821636199
agreement_Con_150-2_35487.wav,Control150,0.975576877593994,0.949669361114502
agreement_Con_158-0_950.wav,Control158,0.622459352016449,0.3923368453979492
agreement_Con_166-1_1250.wav,Control166,0.6926419734954834,0.9219217896461488
agreement_Con_166-2_3665.wav,Control166,0.2173375189304351,0.974821150302887
agreement_Con_167-1_1550.wav,Control167,0.0926877781748771,0.2509127855300903
agreement_Con_167-3_7936.wav,Control167,0.3629692196846008,0.9219217896461488
agreement_Con_172-0_4567.wav,Control172,0.2689414322376251,0.3998116552829742
agreement_Con_175-0_1772.wav,Control175,0.0826973393559455,0.0566524267196655
agreement_Con_175-1_500.wav,Control175,0.0460339002311229,0.0206459313631057
agreement_Con_175-1_34456.wav,Control175,0.1366083920001983,0.1561049073934555
agreement_Con_175-2_6669.wav,Control175,0.0736962705850601,0.109705775976181
agreement_Con_182-3_8522.wav,Control182,0.1688569635152816,0.2628418505191803
agreement_Con_196-0_6136.wav,Control196,0.0736962705850601,0.2877678275108337
agreement_Con_196-1_4236.wav,Control196,0.0926877781748771,0.1824255138635635
agreement_Con_208-2_3373.wav,Control208,0.0980793237686157,0.0460339002311229
agreement_Con_208-2_36676.wav,Control208,0.0980793237686157,0.0384661927819252
agreement_Con_209-1_4071.wav,Control209,0.1824255138635635,0.5078118443489075
agreement_Con_210-1_5066.wav,Control210,0.2814055979251861,0.1732881963253021
agreement_Con_210-2_10174.wav,Control210,0.8740772008895874,0.9381240010261536
agreement_Con_210-2_43382.wav,Control210,0.5389832258224487,0.9724147915840148
agreement_Con_211-1_8015.wav,Control211,0.0408457182347774,0.0583458356559276
agreement_Con_211-1_38612.wav,Control211,0.2751297354698181,0.9924227595329284
agreement_Con_225-0_42326.wav,Control225,0.9046505093574524,0.70537930727005
agreement_Con_225-0_81579.wav,Control225,0.8933094143867493,0.5399537086486816
agreement_Con_225-2_3634.wav,Control225,0.562176525592804,0.7577943801879883
agreement_Con_232-0_7964.wav,Control232,0.5078118443489075,0.562176525592804
agreement_Con_232-1_5114.wav,Control232,0.0503306314349174,0.6926419734954834
agreement_Con_232-1_37474.wav,Control232,0.0826973393559455,0.4148988127708435
agreement_Con_242-2_1480.wav,Control242,0.9149009585380554,0.7371581792831421
agreement_Con_243-0_2930.wav,Control243,0.2393493503332138,0.1037486270070076
agreement_Con_243-0_33988.wav,Control243,0.6442251205444336,0.5467381477355957
agreement_Con_243-1_7000.wav,Control243,0.177810862660408,0.0715911984443664
agreement_Con_243-1_38361.wav,Control243,0.1645164489746093,0.0953494608402252
agreement_Con_245-1_1750.wav,Control245,0.3007455766201019,0.2337063401937484
agreement_Con_248-1_38618.wav,Control248,0.8397339582443237,0.581303060054779
agreement_Con_248-2_500.wav,Control248,0.5389832258224487,0.5926666259765625
agreement_Con_255-0_610.wav,Control255,0.622459352016449,0.2751297354698181
agreement_Con_256-2_3945.wav,Control256,0.2942149639129638,0.314050555229187
agreement_Con_266-0_3593.wav,Control266,0.0518454723060131,0.0453525781631469
agreement_Con_266-1_5687.wav,Control266,0.2173375189304351,0.2814055979251861
agreement_Con_266-2_1630.wav,Control266,0.0850990414619445,0.1037486270070076
agreement_Con_267-2_7645.wav,Control267,0.0164030324667692,0.0826973393559455
agreement_Con_274-0_4046.wav,Control274,0.0618759840726852,0.0325897447764873
agreement_Con_275-0_14059.wav,Control275,0.0803574696183204,0.5389832258224487
agreement_Con_280-0_3251.wav,Control280,0.1688569635152816,0.6513549089431763
agreement_Con_292-1_3433.wav,Control292,0.0826973393559455,0.2018132209777832
agreement_Con_296-0_6844.wav,Control296,0.665410578250885,0.4068619906902313
agreement_Con_296-1_13132.wav,Control296,0.3276683092117309,0.4951173663139343
agreement_Con_296-2_39346.wav,Control296,0.8354835510253906,0.7534666657447815
agreement_Con_298-1_8380.wav,Control298,0.1366083920001983,0.0850990414619445
agreement_Con_304-2_8196.wav,Control304,0.8128673434257507,0.6192409992218018
agreement_Con_322-1_8430.wav,Control322,0.1561049073934555,0.0875638499855995
agreement_Con_340-0_280.wav,Control340,0.2337063401937484,0.6150878667831421
agreement_Con_612-0_9985.wav,Control612,0.4843800961971283,0.7310585379600525
agreement_Con_661-0_5683.wav,Control661,0.2173375189304351,0.5774953961372375
agreement_Con_668-0_7332.wav,Control668,0.8031737804412842,0.8670357465744019
agreement_Con_678-0_13431.wav,Control678,0.9219217896461488,0.9626730680465698
agreement_Con_684-0_7809.wav,Control684,0.109705775976181,0.0566524267196655
agreement_Con_686-0_9827.wav,Control686,0.1871326863765716,0.4073334336280823
agreement_Dem_001-0_2821.wav,Dementia001,0.951142191886902,0.8807970285415649
agreement_Dem_001-2_36504.wav,Dementia001,0.9808759689331056,0.971563994884491
agreement_Dem_003-0_42748.wav,Dementia003,0.6297746300697327,0.2450850158929824
agreement_Dem_003-0_179994.wav,Dementia003,0.5698526501655579,0.7879312038421631
agreement_Dem_005-2_8186.wav,Dementia005,0.9362850189208984,0.991422474384308
agreement_Dem_010-0_5477.wav,Dementia010,0.5389832258224487,0.5457699298858643
agreement_Dem_010-0_71332.wav,Dementia010,0.9399133324623108,0.7629542946815491
agreement_Dem_010-2_39756.wav,Dementia010,0.9669140577316284,0.5350984334945679
agreement_Dem_010-2_70446.wav,Dementia010,0.9688562154769896,0.5926666259765625
agreement_Dem_010-3_490.wav,Dementia010,0.8774768114089966,0.3849121630191803
agreement_Dem_014-2_3253.wav,Dementia014,0.9399133324623108,0.8807970285415649
agreement_Dem_014-2_38662.wav,Dementia014,0.971563994884491,0.9693241715431212
agreement_Dem_014-2_85608.wav,Dementia014,0.9553191661834716,0.9481545686721802
agreement_Dem_018-0_6074.wav,Dementia018,0.9669140577316284,0.974821150302887
agreement_Dem_018-0_73944.wav,Dementia018,0.9937100410461426,0.9591543078422546
agreement_Dem_018-0_108990.wav,Dementia018,0.9939963817596436,0.9933071732521056
agreement_Dem_018-0_140355.wav,Dementia018,0.9916841983795166,0.9845753908157348
agreement_Dem_023-0_50384.wav,Dementia023,0.8311430811882019,0.7772998809814453
agreement_Dem_023-2_4765.wav,Dementia023,0.9416541457176208,0.9449946880340576
agreement_Dem_023-2_38520.wav,Dementia023,0.9046505093574524,0.9539660811424256
agreement_Dem_023-2_73430.wav,Dementia023,0.9553191661834716,0.9149009585380554
agreement_Dem_029-1_30833.wav,Dementia029,0.8872045874595642,0.974821150302887
agreement_Dem_029-1_63690.wav,Dementia029,0.9603611826896667,0.9817357659339904
agreement_Dem_029-1_100173.wav,Dementia029,0.8633915781974792,0.7431679368019104
agreement_Dem_030-0_3596.wav,Dementia030,0.1037486270070076,0.0695417448878288
agreement_Dem_035-0_8859.wav,Dementia035,0.1561049073934555,0.8031737804412842
agreement_Dem_035-0_41273.wav,Dementia035,0.3629692196846008,0.6513549089431763
agreement_Dem_035-1_5336.wav,Dementia035,0.7826625108718872,0.7772998809814453
agreement_Dem_046-2_80385.wav,Dementia046,0.971563994884491,0.9763104915618896
agreement_Dem_049-0_36876.wav,Dementia049,0.8774768114089966,0.8670357465744019
agreement_Dem_049-1_3550.wav,Dementia049,0.4073334336280823,0.8080672025680542
agreement_Dem_050-0_1030.wav,Dementia050,0.8397339582443237,0.9867772459983826
agreement_Dem_051-2_52815.wav,Dementia051,0.8902942538261414,0.5078118443489075
agreement_Dem_051-2_87383.wav,Dementia051,0.8902942538261414,0.4610168039798736
agreement_Dem_051-3_80.wav,Dementia051,0.314050555229187,0.7310585379600525
agreement_Dem_051-3_31393.wav,Dementia051,0.685949444770813,0.8807970285415649
agreement_Dem_051-3_61939.wav,Dementia051,0.637030839920044,0.9284088015556335
agreement_Dem_053-1_17186.wav,Dementia053,0.8221890926361084,0.8175744414329529
agreement_Dem_053-1_93896.wav,Dementia053,0.9449946880340576,0.8933094143867493
agreement_Dem_057-1_870.wav,Dementia057,0.8872045874595642,0.9399133324623108
agreement_Dem_057-1_70491.wav,Dementia057,0.4148988127708435,0.3629692196846008
agreement_Dem_057-2_13203.wav,Dementia057,0.9603611826896667,0.9566342234611512
agreement_Dem_057-2_46003.wav,Dementia057,0.9658995866775512,0.9780517220497132
agreement_Dem_065-0_5720.wav,Dementia065,0.6442251205444336,0.7879312038421631
agreement_Dem_065-0_40897.wav,Dementia065,0.7431679368019104,0.4301473200321197
agreement_Dem_065-1_3129.wav,Dementia065,0.9481545686721802,0.971563994884491
agreement_Dem_065-1_37483.wav,Dementia065,0.793105959892273,0.951142191886902
agreement_Dem_065-2_2525.wav,Dementia065,0.5156199336051941,0.8633915781974792
agreement_Dem_065-2_41958.wav,Dementia065,0.8670357465744019,0.977022647857666
agreement_Dem_065-2_77231.wav,Dementia065,0.7981867790222168,0.8267117738723755
agreement_Dem_070-2_2244.wav,Dementia070,0.9777138829231262,0.9942697286605836
agreement_Dem_076-4_892.wav,Dementia076,0.9848109483718872,0.7943849563598633
agreement_Dem_078-0_37140.wav,Dementia078,0.622459352016449,0.9362850189208984
agreement_Dem_078-1_4403.wav,Dementia078,0.6001883149147034,0.9637799859046936
agreement_Dem_087-1_3780.wav,Dementia087,0.9678993225097656,0.7468782067298889
agreement_Dem_087-1_34985.wav,Dementia087,0.9740425944328308,0.8701565861701965
agreement_Dem_091-0_1370.wav,Dementia091,0.8558511734008789,0.9149009585380554
agreement_Dem_091-1_17061.wav,Dementia091,0.7981867790222168,0.2814055979251861
agreement_Dem_091-2_5196.wav,Dementia091,0.6926419734954834,0.8933094143867493
agreement_Dem_094-2_38689.wav,Dementia094,0.859663724899292,0.5467381477355957
agreement_Dem_122-0_1100.wav,Dementia122,0.9669140577316284,0.9643214344978333
agreement_Dem_122-1_24104.wav,Dementia122,0.9678993225097656,0.9674102663993835
agreement_Dem_125-0_38775.wav,Dementia125,0.9845753908157348,0.8492224812507629
agreement_Dem_127-0_6524.wav,Dementia127,0.7549149990081787,0.5234203934669495
agreement_Dem_134-3_6540.wav,Dementia134,0.9867772459983826,0.9814534187316896
agreement_Dem_144-0_4173.wav,Dementia144,0.5,0.4921881258487701
agreement_Dem_144-1_3757.wav,Dementia144,0.1366083920001983,0.1645164489746093
agreement_Dem_148-0_1820.wav,Dementia148,0.6076632142066956,0.6150878667831421
agreement_Dem_154-0_9136.wav,Dementia154,0.5851011276245117,0.951142191886902
