clip,speaker,probe_after,probe_before
HC_MANGA_0048.flac,48,6.019765805831412e-07,0.0002516854146961
HC_CARMEN_0048.flac,48,0.4178058803081512,0.0308515336364507
HC_BARBAS_0048.flac,48,0.0063706203363835,0.0021742098033428
HC_GANGA_0048.flac,48,5.823273113492178e-06,0.000700095668435
HC_TOMAS_0048.flac,48,0.0703349187970161,0.0883376225829124
HC_DIABLO_0048.flac,48,3.526163345668465e-05,0.0197423044592142
HC_PERRO_0048.flac,48,0.0003970593970734,0.1263962537050247
HC_BURRO_0048.flac,48,0.0012539140880107,0.0026517615187913
HC_SOMBRA_0048.flac,48,0.0002196034183725,7.583198021166027e-05
HC_PERRO_0049.flac,49,0.0027186197694391,0.014687574468553
HC_BARBAS_0049.flac,49,0.1147748306393623,0.1293992549180984
HC_TOMAS_0049.flac,49,0.7178210020065308,0.1341814398765564
HC_CALLE_0049.flac,49,0.4946620762348175,0.0795908570289611
HC_DIABLO_0049.flac,49,0.0055970754474401,0.1560296714305877
HC_BURRO_0049.flac,49,0.7837013602256775,0.8179290294647217
HC_CARMEN_0049.flac,49,0.0027113445103168,0.0172156412154436
HC_MANGA_0049.flac,49,0.0025219267699867,0.4090734124183655
HC_ABLANDADA_0049.flac,49,0.000102930018329,0.01033825147897
HC_SOMBRA_0049.flac,49,0.8148418664932251,0.0594587512314319
HC_GANGA_0049.flac,49,0.0004861789057031,0.0871908813714981
HC_PIDIO_0049.flac,49,0.0632458180189132,0.1255506128072738
HC_CARMEN_0051.flac,51,0.0115635655820369,0.0002397984062554
HC_TOMAS_0051.flac,51,0.7792462110519409,0.5148499608039856
HC_SOMBRA_0051.flac,51,0.9934940934181212,0.9934773445129396
HC_BURRO_0051.flac,51,0.265624076128006,0.9987163543701172
HC_CALLE_0051.flac,51,0.9981096982955932,0.9728566408157348
HC_ABLANDADA_0051.flac,51,0.9938096404075624,0.2445835471153259
HC_PERRO_0051.flac,51,0.4378730952739715,0.0721922665834426
HC_GANGA_0051.flac,51,0.1804737299680709,0.8018179535865784
HC_PIDIO_0051.flac,51,0.9998881816864014,0.9968633651733398
HC_BARBAS_0051.flac,51,0.999749481678009,0.975347638130188
HC_DIABLO_0051.flac,51,0.9989332556724548,0.9977830052375792
HC_MANGA_0051.flac,51,0.0007382371695712,0.0001825699873734
HC_PIDIO_0052.flac,52,0.0003343598800711,0.0059679071418941
HC_MANGA_0052.flac,52,0.0006130629917606,0.0609473921358585
HC_PERRO_0052.flac,52,0.0012113589327782,0.1118324548006057
HC_BURRO_0052.flac,52,0.0093987639993429,0.0060971863567829
HC_BARBAS_0052.flac,52,0.2723601162433624,0.0968252420425415
HC_TOMAS_0052.flac,52,0.0103980293497443,0.1441183537244796
HC_GANGA_0052.flac,52,0.0002029165334533,0.1274607926607132
HC_CARMEN_0052.flac,52,0.1683076173067093,0.9463982582092284
HC_ABLANDADA_0052.flac,52,0.0044268774800002,0.948725700378418
HC_CALLE_0052.flac,52,0.0039753271266818,0.0226684641093015
HC_DIABLO_0052.flac,52,0.0043168230913579,0.0021540359593927
HC_SOMBRA_0052.flac,52,5.7485969591652974e-05,0.0014689258532598
HC_PERRO_0053.flac,53,2.926543345438404e-07,4.010143129562493e-06
HC_MANGA_0053.flac,53,1.4908623668929977e-08,1.680417199168005e-06
HC_TOMAS_0053.flac,53,2.672326627362054e-05,0.0040757274255156
HC_CALLE_0053.flac,53,0.0002149676438421,0.0012260006042197
HC_DIABLO_0053.flac,53,2.832820882758824e-06,5.017055855205399e-07
HC_ABLANDADA_0053.flac,53,4.0813864643496345e-07,1.0317136229787138e-06
HC_BARBAS_0053.flac,53,1.0798110452014951e-05,0.0001366333017358
HC_BURRO_0053.flac,53,2.6072546006616903e-06,1.7989722778111172e-07
HC_SOMBRA_0053.flac,53,5.998308915877715e-05,3.4446270547050517e-06
HC_GANGA_0053.flac,53,1.9741432879527565e-06,3.11014628096018e-06
HC_PIDIO_0053.flac,53,7.660288247279823e-06,0.0006498502334579
HC_CARMEN_0053.flac,53,0.0003992334532085,0.0003021222073584
HC_SOMBRA_0054.flac,54,0.0004980815574526,7.26620783098042e-05
HC_PERRO_0054.flac,54,0.0126273920759558,0.0731313303112983
HC_MANGA_0054.flac,54,0.0550863295793533,0.0033472944051027
HC_PIDIO_0054.flac,54,0.3314049839973449,0.9995540976524352
HC_BARBAS_0054.flac,54,0.6199639439582825,0.1953056901693344
HC_DIABLO_0054.flac,54,0.4963172972202301,0.0009908325737342
HC_TOMAS_0054.flac,54,0.0373311005532741,0.0665439814329147
HC_GANGA_0054.flac,54,0.0068178395740687,0.0003024928446393
HC_CARMEN_0054.flac,54,0.2217714488506317,0.489782452583313
HC_CALLE_0054.flac,54,0.0185450371354818,0.0688147842884063
HC_ABLANDADA_0054.flac,54,0.0614876523613929,0.1080427467823028
HC_BURRO_0054.flac,54,0.1243772283196449,0.2634429335594177
HC_CALLE_0055.flac,55,0.0043592848815023,0.0608388818800449
HC_DIABLO_0055.flac,55,0.0094282384961843,0.0790045410394668
HC_CARMEN_0055.flac,55,3.3760570659069344e-06,0.0015597719466313
HC_BURRO_0055.flac,55,0.0002321220090379,0.000194249820197
HC_MANGA_0055.flac,55,0.0008497280068695,0.0005005082930438
HC_GANGA_0055.flac,55,0.0936770141124725,0.0283924937248229
HC_PERRO_0055.flac,55,1.1191286830580791e-06,9.382612006447744e-06
HC_PIDIO_0055.flac,55,6.628422124776989e-05,0.0019314711680635
HC_ABLANDADA_0055.flac,55,0.000285505404463,0.0098041910678148
HC_BARBAS_0055.flac,55,0.0005101757124066,0.0003154134319629
HC_SOMBRA_0055.flac,55,1.7207033806698746e-06,0.0011560020502656
HC_TOMAS_0055.flac,55,0.002506086602807,0.0103864269331097
HC_BURRO_0056.flac,56,0.1122817322611808,0.391901433467865
HC_MANGA_0056.flac,56,0.9944056272506714,0.9955256581306458
HC_CALLE_0056.flac,56,0.9999868869781494,0.9900879263877868
HC_PERRO_0056.flac,56,0.000262606627075,0.0389751866459846
HC_TOMAS_0056.flac,56,0.9996533393859864,0.999963641166687
HC_DIABLO_0056.flac,56,0.3500246405601501,0.5341273546218872
HC_BARBAS_0056.flac,56,0.5908259153366089,0.7745051383972168
HC_SOMBRA_0056.flac,56,0.2191160172224044,0.9998019337654114
HC_GANGA_0056.flac,56,0.6608355641365051,0.8402715921401978
HC_ABLANDADA_0056.flac,56,0.9951013922691344,0.981580913066864
HC_PIDIO_0056.flac,56,0.9998425245285034,0.9846004843711852
HC_CARMEN_0056.flac,56,0.9952709078788756,0.9588913917541504
HC_PERRO_0060.flac,60,0.0001061932634911,0.0012252751039341
HC_MANGA_0060.flac,60,7.021328201517463e-05,0.0001175884099211
HC_DIABLO_0060.flac,60,1.7494397980044596e-05,1.3744886928179769e-05
HC_ABLANDADA_0060.flac,60,0.0071160937659442,0.000475841196021
HC_CALLE_0060.flac,60,3.493215626804158e-05,3.486576315481216e-05
HC_CARMEN_0060.flac,60,6.67798258291441e-06,2.991476151237294e-07
HC_BARBAS_0060.flac,60,0.0010812160326167,0.0067299539223313
HC_BURRO_0060.flac,60,0.0003943640913348,0.0002785268297884
HC_PIDIO_0060.flac,60,0.0073175532743334,0.0195277780294418
HC_TOMAS_0060.flac,60,0.0002904459252022,0.0031345260795205
HC_GANGA_0060.flac,60,1.8784647863867576e-06,1.0357751307310537e-05
HC_SOMBRA_0060.flac,60,0.000166834812262,0.0023002405650913
HC_BARBAS_0061.flac,61,0.1303956508636474,0.0048564285971224
HC_TOMAS_0061.flac,61,0.0011442292015999,0.0107188941910862
HC_SOMBRA_0061.flac,61,0.0091833574697375,0.0124413901939988
HC_PERRO_0061.flac,61,0.0418907180428504,0.0028140617068856
HC_DIABLO_0061.flac,61,0.0001834267313824,0.0203434061259031
HC_CALLE_0061.flac,61,0.5516420602798462,0.0011216411367058
HC_BURRO_0061.flac,61,0.8935942649841309,0.3211041092872619
HC_PIDIO_0061.flac,61,0.037554495036602,0.0002396790805505
HC_MANGA_0061.flac,61,5.417915599537082e-05,0.0859409570693969
HC_GANGA_0061.flac,61,0.0016441652551293,0.0002315377932973
HC_ABLANDADA_0061.flac,61,0.0021386069711297,0.0144766075536608
HC_BARBAS_0062.flac,62,0.0002303081273566,0.0003321628610137
HC_PERRO_0062.flac,62,0.0005034399218857,0.0582426525652408
HC_PIDIO_0062.flac,62,0.0136627908796072,0.0005080695846118
HC_BURRO_0062.flac,62,0.0017229246441274,0.0024984788615256
HC_ABLANDADA_0062.flac,62,2.151613443857059e-05,0.0012620324268937
HC_TOMAS_0062.flac,62,0.5507909059524536,0.0020895954221487
HC_DIABLO_0062.flac,62,0.0125783560797572,0.0183442905545234
HC_CALLE_0062.flac,62,0.0678283125162124,0.0665014907717704
HC_MANGA_0062.flac,62,0.0024941901210695,0.0008950397605076
HC_SOMBRA_0062.flac,62,0.6051814556121826,0.0044440357014536
HC_GANGA_0062.flac,62,0.03181903809309,0.0922966226935386
HC_CARMEN_0062.flac,62,0.1973534375429153,0.1179564818739891
HC_CARMEN_0063.flac,63,0.996296226978302,0.0714401081204414
HC_BURRO_0063.flac,63,0.0708096474409103,0.1591821014881134
HC_ABLANDADA_0063.flac,63,0.9928340911865234,0.1356345117092132
HC_MANGA_0063.flac,63,8.981739938462852e-07,0.0959290489554405
HC_PERRO_0063.flac,63,0.1247544661164283,0.1063673123717308
HC_GANGA_0063.flac,63,0.0831043943762779,0.0023865883704274
HC_PIDIO_0063.flac,63,0.008611268363893,0.7711127400398254
HC_DIABLO_0063.flac,63,0.8353998064994812,0.818634569644928
HC_SOMBRA_0063.flac,63,2.9750070098089058e-05,0.0102675408124923
HC_TOMAS_0063.flac,63,0.0029117311351001,0.0006527729565277
HC_CALLE_0063.flac,63,0.9874696731567384,0.9999663829803468
HC_BARBAS_0063.flac,63,0.0695955082774162,0.0591392330825328
HC_CALLE_0064.flac,64,0.2746929824352264,0.9348025918006896
HC_CARMEN_0064.flac,64,0.0004637994570657,8.879426604835317e-05
HC_PIDIO_0064.flac,64,0.0548123233020305,0.0545001551508903
HC_PERRO_0064.flac,64,0.0131875667721033,6.167912215460092e-05
HC_MANGA_0064.flac,64,0.0325745642185211,0.0017863451503217
HC_GANGA_0064.flac,64,0.1429540961980819,0.0064216437749564
HC_TOMAS_0064.flac,64,0.605794370174408,0.0003556151932571
HC_DIABLO_0064.flac,64,0.5900356769561768,0.9285403490066528
HC_BURRO_0064.flac,64,0.022076653316617,0.0004616318037733
HC_ABLANDADA_0064.flac,64,0.0124109433963894,0.5631430149078369
HC_SOMBRA_0064.flac,64,0.0349361486732959,0.1208714619278907
HC_BARBAS_0064.flac,64,0.4326258897781372,0.2440208196640014
HC_MANGA_0065.flac,65,5.736465027439408e-06,1.4413218707431954e-07
HC_CARMEN_0065.flac,65,0.0004846790689043,9.704616843464464e-08
HC_CALLE_0065.flac,65,2.6090378923981916e-07,4.9919621233129874e-05
HC_DIABLO_0065.flac,65,9.536870493320748e-07,0.0023040201049298
HC_PIDIO_0065.flac,65,0.0005532939103432,1.175492798211053e-06
HC_GANGA_0065.flac,65,5.5707695401086e-11,4.953722054779064e-06
HC_BURRO_0065.flac,65,9.163674803858156e-06,0.0003591888525988
HC_TOMAS_0065.flac,65,0.0002756394387688,1.869894185801968e-05
HC_ABLANDADA_0065.flac,65,4.706085121597425e-08,3.5964160360890673e-06
HC_BARBAS_0065.flac,65,2.8710717359103913e-08,6.472752374975244e-06
HC_SOMBRA_0065.flac,65,1.2043563479835484e-08,1.348931419897781e-07
HC_PERRO_0065.flac,65,9.46786542499467e-08,2.9158782126614824e-06
HC_MANGA_0071.flac,71,0.9705706238746644,0.0376954898238182
HC_TOMAS_0071.flac,71,0.929656147956848,0.1448684185743332
HC_CARMEN_0071.flac,71,0.6644716858863831,0.0242827739566564
HC_PIDIO_0071.flac,71,0.70804762840271,0.0014368245610967
HC_PERRO_0071.flac,71,0.006661653984338,3.315900175948627e-05
HC_SOMBRA_0071.flac,71,0.9855705499649048,0.0074197747744619
HC_DIABLO_0071.flac,71,0.6870250701904297,0.0091257104650139
HC_GANGA_0071.flac,71,0.0166025571525096,2.5443368940614164e-05
HC_BURRO_0071.flac,71,1.3870665497961454e-05,0.0089820874854922
HC_ABLANDADA_0071.flac,71,0.9932725429534912,0.1732836365699768
HC_CALLE_0071.flac,71,0.9986327290534972,0.8234647512435913
HC_BARBAS_0071.flac,71,0.1737206876277923,0.3468733429908752
HC_PERRO_0072.flac,72,7.615948760530955e-08,1.0671648851712234e-05
HC_BURRO_0072.flac,72,0.0088642891496419,0.0258260760456323
HC_CALLE_0072.flac,72,0.0879956856369972,0.0063186329789459
HC_MANGA_0072.flac,72,3.852092049783096e-06,0.0001792508701328
HC_PIDIO_0072.flac,72,1.0053690857603216e-05,5.4292420827550814e-05
HC_ABLANDADA_0072.flac,72,0.0002969350025523,0.0004151085740886
HC_GANGA_0072.flac,72,0.0003896246780641,0.0002513302897568
HC_SOMBRA_0072.flac,72,0.0015078750438988,0.0012259737122803
HC_CARMEN_0072.flac,72,0.0065813143737614,0.3234117031097412
HC_BARBAS_0072.flac,72,0.0010564447147771,0.0011286787921562
HC_TOMAS_0072.flac,72,0.0021588401868939,0.1250748187303543
HC_DIABLO_0072.flac,72,0.0001773200638126,0.000966150779277
HC_BARBAS_0073.flac,73,0.0274059996008873,4.940700648603524e-08
HC_CARMEN_0073.flac,73,0.0016422792105004,3.667802957352251e-05
HC_GANGA_0073.flac,73,0.0004509966820478,0.0547663494944572
HC_TOMAS_0073.flac,73,3.428588024689816e-05,0.0015874713426455
HC_PIDIO_0073.flac,73,0.9860418438911438,0.0002430612948955
HC_SOMBRA_0073.flac,73,0.1205568611621856,0.0001375815336359
HC_DIABLO_0073.flac,73,0.0377929769456386,0.0010036481544375
HC_PERRO_0073.flac,73,0.9556753039360046,0.1329397559165954
HC_MANGA_0073.flac,73,0.0002461868280079,0.0001144660272984
HC_BURRO_0073.flac,73,0.0001192082709167,3.1647613241148065e-07
HC_CALLE_0073.flac,73,0.9986259937286376,0.1616681218147277
HC_ABLANDADA_0073.flac,73,0.0001228315522894,0.002726805396378
HC_PIDIO_0074.flac,74,0.0018941134912893,0.0001231332862516
HC_ABLANDADA_0074.flac,74,0.0241461880505085,0.0082687232643365
HC_CALLE_0074.flac,74,0.3098548650741577,0.0121582811698317
HC_SOMBRA_0074.flac,74,0.0015698209172114,0.0057916902005672
HC_BARBAS_0074.flac,74,0.0003320938267279,0.0003073279222007
HC_MANGA_0074.flac,74,3.3980022635660134e-06,0.0001140954045695
HC_TOMAS_0074.flac,74,7.351054227910936e-05,0.0004357181605882
HC_BURRO_0074.flac,74,0.0036743590608239,0.0042572948150336
HC_CARMEN_0074.flac,74,0.0099523998796939,0.0001752340467646
HC_DIABLO_0074.flac,74,0.841931164264679,0.0285297017544507
HC_GANGA_0074.flac,74,5.446437717182562e-05,0.0041385521180927
HC_PERRO_0074.flac,74,0.0004940842045471,4.654030635720119e-05
HC_ABLANDADA_0075.flac,75,0.7571403980255127,0.3856984376907348
HC_CARMEN_0075.flac,75,0.2406802028417587,0.885287880897522
HC_PIDIO_0075.flac,75,0.0009725773124955,0.0310775488615036
HC_TOMAS_0075.flac,75,0.862932562828064,0.918649971485138
HC_PERRO_0075.flac,75,0.734847903251648,0.9619755744934082
HC_GANGA_0075.flac,75,0.0331885367631912,0.8827898502349854
HC_DIABLO_0075.flac,75,0.0214240103960037,0.2626162469387054
HC_CALLE_0075.flac,75,0.0006792803760617,6.81237070239149e-05
HC_SOMBRA_0075.flac,75,0.0493342354893684,0.8534314632415771
HC_MANGA_0075.flac,75,0.0019518713233992,0.8286808729171753
HC_BURRO_0075.flac,75,0.8737388849258423,0.2114246487617492
HC_BARBAS_0075.flac,75,0.0026848348788917,0.0203969702124595
HC_BARBAS_0076.flac,76,0.0372286438941955,0.0744442567229271
HC_TOMAS_0076.flac,76,0.9329836368560792,0.2288280874490738
HC_CARMEN_0076.flac,76,0.0001198728350573,4.441560304258019e-05
HC_MANGA_0076.flac,76,0.0002025687717832,0.2934640645980835
HC_PERRO_0076.flac,76,0.0005151971708983,0.0102621978148818
HC_DIABLO_0076.flac,76,0.0956727042794227,0.3406190872192383
HC_ABLANDADA_0076.flac,76,0.0171405300498008,0.1820314973592758
HC_SOMBRA_0076.flac,76,0.010459067299962,0.0010371059179306
HC_CALLE_0076.flac,76,0.0422173961997032,0.62055903673172
HC_BURRO_0076.flac,76,0.0003391683858353,0.0813461244106292
HC_GANGA_0076.flac,76,9.50006433413364e-05,0.2051694989204406
HC_PIDIO_0076.flac,76,0.0144221894443035,0.0004007610259577
HC_PERRO_0080.flac,80,0.0248750410974025,0.0048131933435797
HC_GANGA_0080.flac,80,0.0019589411094784,0.0118519533425569
HC_CALLE_0080.flac,80,0.9979853630065918,0.0027738315984606
HC_PIDIO_0080.flac,80,0.1131199225783348,0.000396553077735
HC_SOMBRA_0080.flac,80,0.0038249506615102,0.0029483078978955
HC_BURRO_0080.flac,80,0.0136830667033791,0.0456160753965377
HC_DIABLO_0080.flac,80,0.5066533088684082,0.0056884093210101
HC_BARBAS_0080.flac,80,0.0701910480856895,0.0086017679423093
HC_TOMAS_0080.flac,80,0.0611778870224952,0.0022034759167581
HC_ABLANDADA_0080.flac,80,0.9887093901634216,0.0273137856274843
HC_CARMEN_0080.flac,80,0.0535284280776977,0.0018826122395694
HC_MANGA_0080.flac,80,7.765916234347969e-05,1.2300942216825206e-05
HC_CALLE_0081.flac,81,0.0248103532940149,0.00020097734523
HC_TOMAS_0081.flac,81,0.143162727355957,0.0001776409335434
HC_DIABLO_0081.flac,81,3.3846513360913377e-06,3.758597983960499e-07
HC_CARMEN_0081.flac,81,6.696843047393486e-05,0.0027275977190583
HC_BARBAS_0081.flac,81,1.31366005007294e-05,7.074526706674078e-07
HC_PERRO_0081.flac,81,9.821528510656208e-05,0.000101314006315
HC_SOMBRA_0081.flac,81,6.742853292962536e-05,7.615178532205391e-08
HC_BURRO_0081.flac,81,0.0002215173153672,0.0004593543126247
HC_MANGA_0081.flac,81,0.0332207269966602,0.002643221290782
HC_PIDIO_0081.flac,81,0.0003082928014919,4.059167258674279e-05
HC_ABLANDADA_0081.flac,81,0.0286093577742576,0.0010317984269931
HC_GANGA_0081.flac,81,7.271115464391187e-05,0.00018072007515
HC_GANGA_0082.flac,82,3.241532908759837e-07,0.0002852260076906
HC_TOMAS_0082.flac,82,0.3816646933555603,3.620133065851405e-05
HC_SOMBRA_0082.flac,82,1.80316037585726e-05,2.834534143403289e-06
HC_PERRO_0082.flac,82,0.0019598000217229,3.9245328480319586e-06
HC_DIABLO_0082.flac,82,0.0005256825243122,0.0007049550185911
HC_CARMEN_0082.flac,82,1.2512027913194683e-16,0.0008657462312839
HC_MANGA_0082.flac,82,0.0004248835612088,8.127653927658685e-06
HC_BURRO_0082.flac,82,0.0129555305466055,0.0002335409808438
HC_ABLANDADA_0082.flac,82,4.795891331635382e-13,3.313237184610074e-11
HC_CALLE_0082.flac,82,0.001747784204781,0.0001309186482103
HC_PIDIO_0082.flac,82,2.405457735221717e-06,7.002108304732246e-06
HC_BARBAS_0082.flac,82,2.7269459224044112e-06,2.357994526391849e-05
HC_GANGA_0083.flac,83,0.1867811977863311,0.7331110239028931
HC_MANGA_0083.flac,83,0.9999997615814208,0.8738918900489807
HC_PIDIO_0083.flac,83,0.6142815351486206,0.7660462856292725
HC_DIABLO_0083.flac,83,0.9999985694885254,0.9998791217803956
HC_ABLANDADA_0083.flac,83,0.9100033044815063,0.999232530593872
HC_TOMAS_0083.flac,83,0.9999765157699584,0.9984147548675536
HC_BURRO_0083.flac,83,0.8400073051452637,0.9802887439727784
HC_PERRO_0083.flac,83,0.0018575090216472,0.0028382809832692
HC_CARMEN_0083.flac,83,1.0,0.9999728202819824
HC_BARBAS_0083.flac,83,0.9999979734420776,0.9945808053016664
HC_CALLE_0083.flac,83,1.0,0.9999992847442628
HC_SOMBRA_0083.flac,83,0.9963374137878418,0.1484265327453613
HC_PIDIO_0085.flac,85,0.0013183859409764,0.011336674913764
HC_CALLE_0085.flac,85,0.3922115862369537,0.9008650183677672
HC_MANGA_0085.flac,85,0.911771833896637,0.9993472695350648
HC_TOMAS_0085.flac,85,0.1853330284357071,0.9456523656845092
HC_CARMEN_0085.flac,85,0.9999698400497437,0.9985548853874208
HC_BURRO_0085.flac,85,0.9790943264961244,0.7292020916938782
HC_DIABLO_0085.flac,85,0.0258219726383686,0.029714087024331
HC_BARBAS_0085.flac,85,0.0176968667656183,0.8546640276908875
HC_ABLANDADA_0085.flac,85,0.2340753227472305,0.986263394355774
HC_GANGA_0085.flac,85,0.1261224597692489,0.7720764875411987
HC_PERRO_0085.flac,85,0.0041395314037799,0.0010549462167546
HC_SOMBRA_0085.flac,85,0.0144614595919847,0.1394191235303878
HC_TOMAS_0086.flac,86,0.0011421530507504,0.0155683429911732
HC_BARBAS_0086.flac,86,0.0001834622380556,0.0431423410773277
HC_PERRO_0086.flac,86,0.0006663653184659,0.0039864350110292
HC_ABLANDADA_0086.flac,86,6.355212099151686e-05,6.079095328459516e-05
HC_CARMEN_0086.flac,86,0.057691391557455,0.1282141208648681
HC_PIDIO_0086.flac,86,0.0071810320951044,0.1149848476052284
HC_BURRO_0086.flac,86,6.940624734852463e-05,0.0003154498408548
HC_MANGA_0086.flac,86,0.0084627866744995,0.0001913948071887
HC_SOMBRA_0086.flac,86,0.3021818697452545,0.0035834237933158
HC_GANGA_0086.flac,86,8.436317102678004e-07,1.1816581718449015e-05
HC_CALLE_0086.flac,86,2.556658728281036e-05,0.0070098899304866
HC_DIABLO_0086.flac,86,6.401135692613025e-07,0.0001443643122911
HC_SOMBRA_0087.flac,87,0.0003822839062195,0.0013892739079892
HC_DIABLO_0087.flac,87,0.065747857093811,0.013230999931693
HC_CARMEN_0087.flac,87,0.5081229209899902,9.259503741532173e-08
HC_PERRO_0087.flac,87,0.0002980649878736,0.0869809165596962
HC_PIDIO_0087.flac,87,0.3089622557163238,0.0020741107873618
HC_BURRO_0087.flac,87,0.983405351638794,0.6643334031105042
HC_ABLANDADA_0087.flac,87,0.0730427354574203,0.0073903542943298
HC_BARBAS_0087.flac,87,0.0405317358672618,0.0168256163597106
HC_GANGA_0087.flac,87,0.9371026158332824,0.0004607839800883
HC_TOMAS_0087.flac,87,0.9220092296600342,1.600588575456641e-06
HC_MANGA_0087.flac,87,0.0455167740583419,1.308549599343678e-06
HC_CALLE_0087.flac,87,0.8903286457061768,0.0038418830372393
HC_MANGA_0105.flac,105,0.0002569471253082,0.0016866463702172
HC_GANGA_0105.flac,105,3.90894911106443e-06,5.765500100096688e-05
HC_SOMBRA_0105.flac,105,0.0012498837895691,6.651559374404314e-07
HC_CARMEN_0105.flac,105,2.6768382213049335e-06,2.7063776997238165e-06
HC_CALLE_0105.flac,105,0.0003943007613997,2.0804040445909777e-07
HC_ABLANDADA_0105.flac,105,5.485782094183378e-05,1.456174572922464e-06
HC_PIDIO_0105.flac,105,0.0003701931273099,9.113998657994672e-07
HC_TOMAS_0105.flac,105,0.0002551749639678,3.274877826697775e-06
HC_PERRO_0105.flac,105,3.0459631261692266e-07,4.980087737749272e-07
HC_DIABLO_0105.flac,105,0.0002621498133521,6.060923624318093e-06
HC_BARBAS_0105.flac,105,0.0001301815646002,7.345600806729635e-06
HC_BURRO_0105.flac,105,0.0047950418666005,0.0021401809062808
HC_PERRO_0112.flac,112,0.0591290481388568,0.0048228553496301
HC_PIDIO_0112.flac,112,0.9415146112442015,0.0012991527328267
HC_CARMEN_0112.flac,112,2.841663444996811e-06,8.780298799138109e-07
HC_ABLANDADA_0112.flac,112,0.5032800436019897,0.0129193663597106
HC_MANGA_0112.flac,112,0.1897531151771545,0.000493922678288
HC_GANGA_0112.flac,112,0.2191837430000305,0.0113315507769584
HC_BARBAS_0112.flac,112,0.729100227355957,0.0272135622799396
HC_BURRO_0112.flac,112,0.9336543679237366,0.0014890693128108
HC_SOMBRA_0112.flac,112,0.8690999150276184,0.0372918546199798
HC_TOMAS_0112.flac,112,0.0287485625594854,0.00436786795035
HC_DIABLO_0112.flac,112,0.8245834708213806,0.2902988493442535
HC_CALLE_0112.flac,112,0.8557190895080566,0.0022266856394708
HC_PIDIO_0116.flac,116,0.0003574659640435,0.0001056894689099
HC_SOMBRA_0116.flac,116,0.516564667224884,0.2112427353858947
HC_BURRO_0116.flac,116,1.722292608974385e-06,2.3267850792763056e-06
HC_ABLANDADA_0116.flac,116,6.464334728661925e-05,1.772615360096097e-05
HC_CARMEN_0116.flac,116,2.119852797477506e-05,0.0020234731491655
HC_PERRO_0116.flac,116,0.581833004951477,0.1003363132476806
HC_DIABLO_0116.flac,116,0.0009033447713591,0.0001071628066711
HC_MANGA_0116.flac,116,0.0001597963855601,0.0003239021461922
HC_TOMAS_0116.flac,116,4.392655682750046e-05,0.0027890307828783
HC_GANGA_0116.flac,116,0.002497415523976,0.0320001728832721
HC_CALLE_0116.flac,116,0.0441355183720588,0.4070410430431366
