clip,speaker,probe_after,probe_before
AVPEPUDEAC0037_readtext.flac,AVPEPUDEAC0037,0.3321029245853424,0.1050063967704773
AVPEPUDEAC0039_readtext.flac,AVPEPUDEAC0039,0.3557586967945099,0.0026956815272569
AVPEPUDEAC0040_readtext.flac,AVPEPUDEAC0040,0.0207635182887315,1.032558884617174e-05
AVPEPUDEAC0041_readtext.flac,AVPEPUDEAC0041,0.0058000981807708,2.181437230319716e-05
AVPEPUDEAC0042_readtext.flac,AVPEPUDEAC0042,0.000194752778043,1.1706107443387737e-06
AVPEPUDEAC0043_readtext.flac,AVPEPUDEAC0043,0.1667332500219345,0.0865066796541214
AVPEPUDEAC0044_readtext.flac,AVPEPUDEAC0044,0.0222605224698781,0.0008791751461103
AVPEPUDEAC0045_readtext.flac,AVPEPUDEAC0045,0.1094435378909111,3.3002986583596794e-06
AVPEPUDEAC0046_readtext.flac,AVPEPUDEAC0046,0.0111152231693267,0.0001094178733183
AVPEPUDEAC0047_readtext.flac,AVPEPUDEAC0047,0.2892387509346008,0.0046074613928794
AVPEPUDEAC0048_readtext.flac,AVPEPUDEAC0048,0.1991602480411529,0.0002152730594389
AVPEPUDEAC0049_readtext.flac,AVPEPUDEAC0049,0.6412853598594666,0.0012410312192514
AVPEPUDEAC0050_readtext.flac,AVPEPUDEAC0050,4.8122463340405375e-05,1.0313494385627564e-05
AVPEPUDEAC0051_readtext.flac,AVPEPUDEAC0051,0.0638348013162612,2.361595215916168e-05
AVPEPUDEAC0052_readtext.flac,AVPEPUDEAC0052,0.983435332775116,0.0006545905489474
AVPEPUDEAC0053_readtext.flac,AVPEPUDEAC0053,0.0342595055699348,3.0897890610503964e-06
AVPEPUDEAC0054_readtext.flac,AVPEPUDEAC0054,0.0041572051122784,2.509566229491611e-06
AVPEPUDEAC0057_readtext.flac,AVPEPUDEAC0057,0.0033991052769124,1.3968592504909338e-08
AVPEPUDEA0001_readtext.flac,AVPEPUDEA0001,0.8566782474517822,0.1300722956657409
AVPEPUDEA0002readtext.flac,AVPEPUDEA0002,0.7435328364372253,0.9033663272857666
AVPEPUDEA0003_readtext.flac,AVPEPUDEA0003,0.992949604988098,0.9999977350234984
AVPEPUDEA0005_readtext.flac,AVPEPUDEA0005,0.999997615814209,0.9999992847442628
AVPEPUDEA0006_readtext.flac,AVPEPUDEA0006,0.998625874519348,0.9999693632125854
AVPEPUDEA0007_readtext.flac,AVPEPUDEA0007,0.4754408597946167,0.9999873638153076
AVPEPUDEA0008_readtext.flac,AVPEPUDEA0008,0.6875492930412292,0.8109036684036255
AVPEPUDEA0009_readtext.flac,AVPEPUDEA0009,0.9969093203544616,0.9999920129776
AVPEPUDEA0010_readtext.flac,AVPEPUDEA0010,0.9994770884513856,0.9846046566963196
AVPEPUDEA0011_readtext.flac,AVPEPUDEA0011,0.0044742403551936,0.8129119277000427
AVPEPUDEA0013_readtext.flac,AVPEPUDEA0013,0.9995643496513368,0.9983097314834596
AVPEPUDEA0014_readtext.flac,AVPEPUDEA0014,0.9999991655349731,1.0
AVPEPUDEA0015_readtext.flac,AVPEPUDEA0015,0.9950356483459472,0.9999278783798218
AVPEPUDEA0016_readtext.flac,AVPEPUDEA0016,0.995497703552246,0.998258888721466
AVPEPUDEA0017_readtext.flac,AVPEPUDEA0017,0.9993911981582642,0.4702382683753967
AVPEPUDEA0020_readtext.flac,AVPEPUDEA0020,0.9989855885505676,0.9959916472434998
AVPEPUDEA0021_readtext.flac,AVPEPUDEA0021,0.9975292086601256,0.9962041974067688
AVPEPUDEA0022_readtext.flac,AVPEPUDEA0022,0.0627033710479736,0.999190866947174
AVPEPUDEA0023_readtext.flac,AVPEPUDEA0023,0.0343015976250171,0.0017926362343132
AVPEPUDEA0024_readtext.flac,AVPEPUDEA0024,0.9987719655036926,0.9416161775588988
AVPEPUDEA0025_readtext.flac,AVPEPUDEA0025,0.9996933937072754,0.99977046251297
AVPEPUDEA0026_readtext.flac,AVPEPUDEA0026,0.928848147392273,0.9531974792480468
AVPEPUDEA0027_readtext.flac,AVPEPUDEA0027,0.1205792278051376,0.000420279422542
AVPEPUDEA0029_readtext.flac,AVPEPUDEA0029,0.968387484550476,0.9986538887023926
AVPEPUDEA0030_readtext.flac,AVPEPUDEA0030,1.0,0.9999998807907104
AVPEPUDEA0031_readtext.flac,AVPEPUDEA0031,0.8279736042022705,0.9928773045539856
AVPEPUDEA0032_readtext.flac,AVPEPUDEA0032,0.9350652694702148,0.9992392063140868
AVPEPUDEA0034_readtext.flac,AVPEPUDEA0034,0.9970134496688844,0.9340759515762328
AVPEPUDEA0035_readtext.flac,AVPEPUDEA0035,0.9889178276062012,0.1436797827482223
AVPEPUDEA0037_readtext.flac,AVPEPUDEA0037,0.0864076092839241,0.7798399925231934
AVPEPUDEA0038_readtext.flac,AVPEPUDEA0038,0.0026664559263736,0.9518663883209229
AVPEPUDEA0039_readtext.flac,AVPEPUDEA0039,0.9996939897537231,0.9999864101409912
AVPEPUDEA0041_readtext.flac,AVPEPUDEA0041,0.2329065948724746,0.7098380923271179
AVPEPUDEA0042_readtext.flac,AVPEPUDEA0042,0.8275262713432312,0.4514808356761932
AVPEPUDEA0043_readtext.flac,AVPEPUDEA0043,0.9726933836936952,0.9999998807907104
AVPEPUDEA0045_readtext.flac,AVPEPUDEA0045,0.99995219707489,0.9559423327445984
AVPEPUDEA0046_readtext.flac,AVPEPUDEA0046,0.9992948770523072,0.99996018409729
AVPEPUDEA0047_readtext.flac,AVPEPUDEA0047,0.9873473644256592,0.9999974966049194
AVPEPUDEA0048_readtext.flac,AVPEPUDEA0048,0.7203482985496521,0.9974881410598756
AVPEPUDEA0049_readtext.flac,AVPEPUDEA0049,0.9999675750732422,1.0
AVPEPUDEA0050_readtext.flac,AVPEPUDEA0050,0.5325400829315186,0.2008530348539352
AVPEPUDEA0051_readtext.flac,AVPEPUDEA0051,0.999450385570526,0.999864101409912
AVPEPUDEA0052_readtext.flac,AVPEPUDEA0052,0.999829888343811,0.9999606609344482
AVPEPUDEA0053_readtext.flac,AVPEPUDEA0053,0.9996622800827026,0.9992961883544922
AVPEPUDEA0054_readtext.flac,AVPEPUDEA0054,6.710712909807626e-07,1.2409426517479003e-06
AVPEPUDEA0055_readtext.flac,AVPEPUDEA0055,0.9999701976776124,0.9849616289138794
AVPEPUDEA0056_readtext.flac,AVPEPUDEA0056,0.9982377290725708,0.9531121850013732
AVPEPUDEA0057_readtext.flac,AVPEPUDEA0057,0.5036513805389404,0.9121217131614684
AVPEPUDEA0058_readtext.flac,AVPEPUDEA0058,0.7875721454620361,0.6406638026237488
AVPEPUDEA0059_readtext.flac,AVPEPUDEA0059,0.9980323910713196,0.996174693107605
AVPEPUDEAC0001_laura.flac,AVPEPUDEAC0001,5.861181762156775e-07,0.3293936550617218
AVPEPUDEAC0003_laura.flac,AVPEPUDEAC0003,0.1516889929771423,0.9848222732543944
AVPEPUDEAC0004_laura.flac,AVPEPUDEAC0004,0.9499343633651732,0.9996511936187744
AVPEPUDEAC0005_laura.flac,AVPEPUDEAC0005,0.0165811534970998,0.0047414023429155
AVPEPUDEAC0006_laura.flac,AVPEPUDEAC0006,0.9857321381568908,0.2273408472537994
AVPEPUDEAC0007_laura.flac,AVPEPUDEAC0007,3.1920593755785376e-05,0.0777803659439086
AVPEPUDEAC0008_laura.flac,AVPEPUDEAC0008,0.0430710539221763,0.9897571802139282
AVPEPUDEAC0010_laura.flac,AVPEPUDEAC0010,0.0008287540404126,0.0185600835829973
AVPEPUDEAC0011_laura.flac,AVPEPUDEAC0011,0.1214177682995796,0.0088841561228036
AVPEPUDEAC0012_laura.flac,AVPEPUDEAC0012,1.7606654409974e-06,0.347065269947052
AVPEPUDEAC0013_laura.flac,AVPEPUDEAC0013,0.9486045837402344,0.952473759651184
AVPEPUDEAC0014_laura.flac,AVPEPUDEAC0014,0.8255465626716614,0.6332253813743591
AVPEPUDEAC0015_laura.flac,AVPEPUDEAC0015,0.0010852370178326,0.0005459820968098
AVPEPUDEAC0016_laura.flac,AVPEPUDEAC0016,0.0427180714905262,0.0017249648226425
AVPEPUDEAC0017_laura.flac,AVPEPUDEAC0017,0.7509670257568359,0.4565113484859466
AVPEPUDEAC0018_laura.flac,AVPEPUDEAC0018,0.3506598174571991,0.0006947462679818
AVPEPUDEAC0019_laura.flac,AVPEPUDEAC0019,0.0005006602732464,8.863539164849499e-07
AVPEPUDEAC0020_laura.flac,AVPEPUDEAC0020,2.902248297687038e-06,0.0020942818373441
AVPEPUDEAC0021_laura.flac,AVPEPUDEAC0021,9.387050522491336e-05,5.053945187682984e-06
AVPEPUDEAC0022_laura.flac,AVPEPUDEAC0022,0.009246977046132,0.0162602588534355
AVPEPUDEAC0023_laura.flac,AVPEPUDEAC0023,3.416836534597678e-06,7.68388417782262e-05
AVPEPUDEAC0024_laura.flac,AVPEPUDEAC0024,0.035274252295494,0.9996299743652344
AVPEPUDEAC0025_laura.flac,AVPEPUDEAC0025,0.4927480518817901,0.1601871401071548
AVPEPUDEAC0026_laura.flac,AVPEPUDEAC0026,0.0040644262917339,0.0771253854036331
AVPEPUDEAC0027_laura.flac,AVPEPUDEAC0027,0.0003582004283089,0.0073310290463268
AVPEPUDEAC0028_laura.flac,AVPEPUDEAC0028,1.0,0.999823272228241
AVPEPUDEAC0029_laura.flac,AVPEPUDEAC0029,0.3558383882045746,0.0090816086158156
AVPEPUDEAC0030_laura.flac,AVPEPUDEAC0030,0.6285000443458557,3.4938929616146197e-07
AVPEPUDEAC0031_laura.flac,AVPEPUDEAC0031,0.183324784040451,0.0002225064818048
AVPEPUDEAC0033_laura.flac,AVPEPUDEAC0033,0.000242502297624,1.8002581782639027e-05
AVPEPUDEAC0034_laura.flac,AVPEPUDEAC0034,0.0201506279408931,1.6290567145915702e-05
AVPEPUDEAC0035_laura.flac,AVPEPUDEAC0035,0.0036147853825241,9.389521437697113e-05
AVPEPUDEAC0037_laura.flac,AVPEPUDEAC0037,0.9999961853027344,0.6070882081985474
AVPEPUDEAC0039_laura.flac,AVPEPUDEAC0039,0.0084699960425496,2.5406377517356304e-06
AVPEPUDEAC0040_laura.flac,AVPEPUDEAC0040,0.078928105533123,0.0001588541781529
AVPEPUDEAC0041_laura.flac,AVPEPUDEAC0041,0.0180597137659788,0.0064559089951217
AVPEPUDEAC0042_laura.flac,AVPEPUDEAC0042,3.035969484699308e-07,3.4053613262585714e-08
AVPEPUDEAC0043_laura.flac,AVPEPUDEAC0043,0.9828867316246032,0.0011111382627859
AVPEPUDEAC0044_laura.flac,AVPEPUDEAC0044,0.2352661341428756,3.7892394175287336e-05
AVPEPUDEAC0045_laura.flac,AVPEPUDEAC0045,0.0130829503759741,5.1821665181250864e-08
AVPEPUDEAC0046_laura.flac,AVPEPUDEAC0046,0.000269290379947,2.564112492109416e-06
AVPEPUDEAC0047_laura.flac,AVPEPUDEAC0047,0.9906762838363647,0.9959836006164552
AVPEPUDEAC0048_laura.flac,AVPEPUDEAC0048,0.1321944743394851,2.9444165193126537e-05
AVPEPUDEAC0049_laura.flac,AVPEPUDEAC0049,0.0026666449848562,0.0001715507678454
AVPEPUDEAC0050_laura.flac,AVPEPUDEAC0050,0.0004110093577764,0.0009137169690802
AVPEPUDEAC0051_laura.flac,AVPEPUDEAC0051,0.2318676561117172,1.685499410086777e-05
AVPEPUDEAC0052_laura.flac,AVPEPUDEAC0052,0.0682732164859771,0.0159029215574264
AVPEPUDEAC0053_laura.flac,AVPEPUDEAC0053,0.0908490121364593,1.0431692317069974e-05
AVPEPUDEAC0054_laura.flac,AVPEPUDEAC0054,0.1223552301526069,1.9949980014644098e-06
AVPEPUDEAC0057_laura.flac,AVPEPUDEAC0057,0.0157067980617284,7.236464760751461e-09
AVPEPUDEA0001_laura.flac,AVPEPUDEA0001,0.6820071935653687,0.0069957277737557
AVPEPUDEA0002_laura.flac,AVPEPUDEA0002,0.0008007261785678,0.0116069968789815
AVPEPUDEA0003_laura.flac,AVPEPUDEA0003,1.0,1.0
AVPEPUDEA0005_laura.flac,AVPEPUDEA0005,0.9901725053787231,0.999996304512024
AVPEPUDEA0006_laura.flac,AVPEPUDEA0006,0.4717980921268463,0.9599711298942566
AVPEPUDEA0007_laura.flac,AVPEPUDEA0007,0.9580285549163818,0.9999998807907104
AVPEPUDEA0008_laura.flac,AVPEPUDEA0008,0.9877653121948242,0.9999969005584716
AVPEPUDEA0009_laura.flac,AVPEPUDEA0009,0.9998119473457336,0.9999984502792358
AVPEPUDEA0010_laura.flac,AVPEPUDEA0010,0.9996540546417236,0.999692440032959
AVPEPUDEA0011_laura.flac,AVPEPUDEA0011,0.0320163518190383,0.7716684341430664
AVPEPUDEA0013_laura.flac,AVPEPUDEA0013,0.9999423027038574,0.9989142417907716
AVPEPUDEA0014_laura.flac,AVPEPUDEA0014,1.0,1.0
AVPEPUDEA0015_laura.flac,AVPEPUDEA0015,0.9978031516075134,0.9934220910072328
AVPEPUDEA0016_laura.flac,AVPEPUDEA0016,0.2267846018075943,0.999236822128296
AVPEPUDEA0017_laura.flac,AVPEPUDEA0017,0.9999997615814208,0.9861982464790344
AVPEPUDEA0020_laura.flac,AVPEPUDEA0020,0.983190417289734,0.946733057498932
AVPEPUDEA0021_laura.flac,AVPEPUDEA0021,0.2229306846857071,0.0558908767998218
AVPEPUDEA0022_laura.flac,AVPEPUDEA0022,0.3271439373493194,0.994343400001526
AVPEPUDEA0023_laura.flac,AVPEPUDEA0023,5.478975435835309e-05,0.0010398785816505
AVPEPUDEA0024_laura.flac,AVPEPUDEA0024,1.0,0.999952793121338
AVPEPUDEA0025_laura.flac,AVPEPUDEA0025,0.9999996423721312,0.9999991655349731
AVPEPUDEA0026_laura.flac,AVPEPUDEA0026,0.9992738366127014,0.9999996423721312
AVPEPUDEA0027_laura.flac,AVPEPUDEA0027,0.007788476999849,0.0005696361185982
AVPEPUDEA0029_laura.flac,AVPEPUDEA0029,0.9989917874336244,0.9652471542358398
AVPEPUDEA0030_laura.flac,AVPEPUDEA0030,1.0,1.0
AVPEPUDEA0031_laura.flac,AVPEPUDEA0031,0.3087522089481354,0.983983874320984
AVPEPUDEA0032_laura.flac,AVPEPUDEA0032,0.8999414443969727,0.9659522771835328
AVPEPUDEA0034_laura.flac,AVPEPUDEA0034,0.7852746248245239,0.9967126846313475
AVPEPUDEA0035_laura.flac,AVPEPUDEA0035,0.1889887154102325,0.8305203914642334
AVPEPUDEA0037_laura.flac,AVPEPUDEA0037,0.9984524250030518,0.999832272529602
AVPEPUDEA0038_laura.flac,AVPEPUDEA0038,0.0165386833250522,0.8195236325263977
AVPEPUDEA0039_laura.flac,AVPEPUDEA0039,0.9999998807907104,0.9999988079071044
AVPEPUDEA0041_laura.flac,AVPEPUDEA0041,8.043433626880869e-05,0.9074825644493104
AVPEPUDEA0042_laura.flac,AVPEPUDEA0042,0.8831334114074707,0.9219669103622437
AVPEPUDEA0043_laura.flac,AVPEPUDEA0043,0.0023400145582854,0.9832069873809814
AVPEPUDEA0045_laura.flac,AVPEPUDEA0045,0.3799743354320526,0.8664213418960571
AVPEPUDEA0046_laura.flac,AVPEPUDEA0046,1.0,1.0
AVPEPUDEA0047_laura.flac,AVPEPUDEA0047,0.9999979734420776,0.9999853372573853
AVPEPUDEA0048_laura.flac,AVPEPUDEA0048,0.9525315165519714,0.9997640252113342
AVPEPUDEA0049_laura.flac,AVPEPUDEA0049,0.9998394250869752,0.999997854232788
AVPEPUDEA0050_laura.flac,AVPEPUDEA0050,0.2988463342189789,0.6130119562149048
AVPEPUDEA0051_laura.flac,AVPEPUDEA0051,0.9998493194580078,0.9999936819076538
AVPEPUDEA0052_laura.flac,AVPEPUDEA0052,0.999958634376526,0.9283876419067384
AVPEPUDEA0053_laura.flac,AVPEPUDEA0053,0.9999996423721312,0.9999947547912598
AVPEPUDEA0054_laura.flac,AVPEPUDEA0054,4.4723841297056305e-10,7.534639023809574e-10
AVPEPUDEA0055_laura.flac,AVPEPUDEA0055,0.9999992847442628,0.5077763795852661
AVPEPUDEA0056_laura.flac,AVPEPUDEA0056,0.9998579025268556,0.9974466562271118
AVPEPUDEA0057_laura.flac,AVPEPUDEA0057,0.9999949932098388,0.960940420627594
AVPEPUDEA0058_laura.flac,AVPEPUDEA0058,0.0015101827448233,0.0001072295563062
AVPEPUDEA0059_laura.flac,AVPEPUDEA0059,0.9944608211517334,0.8595223426818848
AVPEPUDEAC0001_loslibros.flac,AVPEPUDEAC0001,0.0018977536819875,0.6559809446334839
AVPEPUDEAC0003_loslibros.flac,AVPEPUDEAC0003,0.9761101007461548,0.9877524375915528
AVPEPUDEAC0004_loslibros.flac,AVPEPUDEAC0004,0.9973973035812378,0.5484029650688171
AVPEPUDEAC0005_loslibros.flac,AVPEPUDEAC0005,0.001415541046299,0.0021201870404183
AVPEPUDEAC0006_loslibros.flac,AVPEPUDEAC0006,0.2265695184469223,0.5229620933532715
AVPEPUDEAC0007_loslibros.flac,AVPEPUDEAC0007,0.0009888233616948,0.0387568213045597
AVPEPUDEAC0008_loslibros.flac,AVPEPUDEAC0008,0.0066712908446788,0.8200669884681702
AVPEPUDEAC0010_loslibros.flac,AVPEPUDEAC0010,0.0002105304738506,0.0232516694813966
AVPEPUDEAC0011_loslibros.flac,AVPEPUDEAC0011,0.4637189507484436,0.8620555996894836
AVPEPUDEAC0012_loslibros.flac,AVPEPUDEAC0012,5.049032552051358e-07,0.7004284262657166
AVPEPUDEAC0013_loslibros.flac,AVPEPUDEAC0013,0.0833560228347778,0.8306173086166382
AVPEPUDEAC0014_loslibros.flac,AVPEPUDEAC0014,0.982875108718872,0.8777254223823547
AVPEPUDEAC0015_loslibros.flac,AVPEPUDEAC0015,0.9454140663146972,0.0094662122428417
AVPEPUDEAC0016_loslibros.flac,AVPEPUDEAC0016,0.0210505444556474,0.2103907167911529
AVPEPUDEAC0017_loslibros.flac,AVPEPUDEAC0017,0.0007349569350481,0.0085818665102124
AVPEPUDEAC0018_loslibros.flac,AVPEPUDEAC0018,6.92991743562743e-05,3.587166065699421e-05
AVPEPUDEAC0019_loslibros.flac,AVPEPUDEAC0019,5.340289499145001e-05,0.002340545412153
AVPEPUDEAC0020_loslibros.flac,AVPEPUDEAC0020,0.0007015580195002,0.0016167346620932
AVPEPUDEAC0021_loslibros.flac,AVPEPUDEAC0021,4.6230525185819715e-07,2.1393711904238444e-06
AVPEPUDEAC0022_loslibros.flac,AVPEPUDEAC0022,0.1045445725321769,0.9348824620246888
AVPEPUDEAC0023_loslibros.flac,AVPEPUDEAC0023,1.2361230972146586e-07,1.042160965880612e-05
AVPEPUDEAC0024_loslibros.flac,AVPEPUDEAC0024,0.4686398804187774,0.997416377067566
AVPEPUDEAC0025_loslibros.flac,AVPEPUDEAC0025,0.601412296295166,0.5312724113464355
AVPEPUDEAC0026_loslibros.flac,AVPEPUDEAC0026,0.001999394968152,0.0261701811105012
AVPEPUDEAC0027_loslibros.flac,AVPEPUDEAC0027,0.0019260048866271,0.0026905548293143
AVPEPUDEAC0028_loslibros.flac,AVPEPUDEAC0028,1.0,0.999998927116394
AVPEPUDEAC0029_loslibros.flac,AVPEPUDEAC0029,0.0330420136451721,0.0001843470672611
AVPEPUDEAC0030_loslibros.flac,AVPEPUDEAC0030,0.0057646175846457,3.9169614751699555e-07
AVPEPUDEAC0031_loslibros.flac,AVPEPUDEAC0031,0.0026738794986158,7.832229130144697e-06
AVPEPUDEAC0033_loslibros.flac,AVPEPUDEAC0033,2.2052436321473582e-08,0.0008027243893593
AVPEPUDEAC0034_loslibros.flac,AVPEPUDEAC0034,0.7512418627738953,3.430563447182067e-05
AVPEPUDEAC0035_loslibros.flac,AVPEPUDEAC0035,0.0030634738504886,1.463731678086333e-07
AVPEPUDEAC0037_loslibros.flac,AVPEPUDEAC0037,0.9997097849845886,0.0483588986098766
AVPEPUDEAC0039_loslibros.flac,AVPEPUDEAC0039,0.0484438836574554,0.0168204028159379
AVPEPUDEAC0040_loslibros.flac,AVPEPUDEAC0040,0.0208613835275173,3.0750559290027013e-06
AVPEPUDEAC0041_loslibros.flac,AVPEPUDEAC0041,0.0238158665597438,0.0031021260656416
AVPEPUDEAC0042_loslibros.flac,AVPEPUDEAC0042,1.799039068828279e-07,3.5371677142848064e-08
AVPEPUDEAC0043_loslibros.flac,AVPEPUDEAC0043,0.968900740146637,0.0245693605393171
AVPEPUDEAC0044_loslibros.flac,AVPEPUDEAC0044,8.098833495751023e-05,2.1527644094021525e-06
AVPEPUDEAC0045_loslibros.flac,AVPEPUDEAC0045,0.0247878301888704,0.0001578588125994
AVPEPUDEAC0046_loslibros.flac,AVPEPUDEAC0046,0.0964261665940284,0.0003071562678087
AVPEPUDEAC0047_loslibros.flac,AVPEPUDEAC0047,0.9617763757705688,0.0106829572468996
AVPEPUDEAC0048_loslibros.flac,AVPEPUDEAC0048,0.876196563243866,0.0007025063969194
AVPEPUDEAC0049_loslibros.flac,AVPEPUDEAC0049,0.0015448528574779,0.0006096671568229
AVPEPUDEAC0050_loslibros.flac,AVPEPUDEAC0050,0.0029661648441106,3.213341551600024e-05
AVPEPUDEAC0051_loslibros.flac,AVPEPUDEAC0051,0.0039003952406346,0.0006164102815091
AVPEPUDEAC0052_loslibros.flac,AVPEPUDEAC0052,0.9938137531280518,0.005936216097325
AVPEPUDEAC0053_loslibros.flac,AVPEPUDEAC0053,0.0006185786915011,9.391843552863932e-11
AVPEPUDEAC0054_loslibros.flac,AVPEPUDEAC0054,0.0132523076608777,1.51355649791185e-07
AVPEPUDEAC0057_loslibros.flac,AVPEPUDEAC0057,0.0008521333220414,1.4739514497819073e-08
AVPEPUDEA0001_loslibros.flac,AVPEPUDEA0001,0.2752799689769745,0.3445054888725281
AVPEPUDEA0002_loslibros.flac,AVPEPUDEA0002,0.0700975880026817,0.582472026348114
AVPEPUDEA0003_loslibros.flac,AVPEPUDEA0003,1.0,1.0
AVPEPUDEA0005_loslibros.flac,AVPEPUDEA0005,0.9999995231628418,1.0
AVPEPUDEA0006_loslibros.flac,AVPEPUDEA0006,0.9999498128890992,0.9999723434448242
AVPEPUDEA0007_loslibros.flac,AVPEPUDEA0007,0.999087691307068,0.9999992847442628
AVPEPUDEA0008_loslibros.flac,AVPEPUDEA0008,0.0075590363703668,0.8408363461494446
AVPEPUDEA0009_loslibros.flac,AVPEPUDEA0009,0.9999986886978148,0.9999974966049194
AVPEPUDEA0010_loslibros.flac,AVPEPUDEA0010,0.999998927116394,0.999997854232788
AVPEPUDEA0011_loslibros.flac,AVPEPUDEA0011,0.9994580149650574,0.9994538426399232
AVPEPUDEA0013_loslibros.flac,AVPEPUDEA0013,0.9211925864219666,0.9999998807907104
AVPEPUDEA0014_loslibros.flac,AVPEPUDEA0014,1.0,1.0
AVPEPUDEA0015_loslibros.flac,AVPEPUDEA0015,0.9999234676361084,0.9999996423721312
AVPEPUDEA0016_loslibros.flac,AVPEPUDEA0016,0.9999998807907104,1.0
AVPEPUDEA0017_loslibros.flac,AVPEPUDEA0017,0.9999998807907104,0.166423887014389
AVPEPUDEA0020_loslibros.flac,AVPEPUDEA0020,0.9999611377716064,0.9854257106781006
AVPEPUDEA0021_loslibros.flac,AVPEPUDEA0021,0.9860153198242188,0.9987779259681702
AVPEPUDEA0022_loslibros.flac,AVPEPUDEA0022,0.0488134361803531,0.6531293392181396
AVPEPUDEA0023_loslibros.flac,AVPEPUDEA0023,0.3111472725868225,0.2559036016464233
AVPEPUDEA0024_loslibros.flac,AVPEPUDEA0024,1.0,1.0
AVPEPUDEA0025_loslibros.flac,AVPEPUDEA0025,0.9999276399612428,1.0
AVPEPUDEA0026_loslibros.flac,AVPEPUDEA0026,0.9967555403709412,0.9493641257286072
AVPEPUDEA0027_loslibros.flac,AVPEPUDEA0027,0.0088700680062174,0.0001656226086197
AVPEPUDEA0029_loslibros.flac,AVPEPUDEA0029,0.3783125281333923,0.9917906522750854
AVPEPUDEA0030_loslibros.flac,AVPEPUDEA0030,1.0,0.9999986886978148
AVPEPUDEA0031_loslibros.flac,AVPEPUDEA0031,0.999653935432434,0.9999839067459106
AVPEPUDEA0032_loslibros.flac,AVPEPUDEA0032,0.9995773434638976,0.9980145692825316
AVPEPUDEA0034_loslibros.flac,AVPEPUDEA0034,0.9999955892562866,0.9836471676826476
AVPEPUDEA0035_loslibros.flac,AVPEPUDEA0035,0.9998773336410522,0.8919106721878052
