clip,speaker,probe_r0,probe_r1,probe_r2,probe_r3,probe_r4,zeroshot
S128.wav,S128,0.8779425621032715,0.6519142985343933,0.6789183616638184,0.8911459445953369,0.9688807129859924,0.1735472084257349
S129.wav,S129,0.8878887891769409,0.5301618576049805,0.9853327870368958,0.7284324765205383,0.7168461084365845,0.4847619391248741
S130.wav,S130,0.9972413778305054,0.9993255138397216,0.9801539182662964,0.9808292388916016,0.9988539218902588,0.3489484012007242
S132.wav,S132,0.999158263206482,0.9999620914459229,0.9996851682662964,0.9993705153465272,0.9990590214729308,0.3632939974985681
S135.wav,S135,0.9925969839096068,0.7052075266838074,0.9797479510307312,0.9979548454284668,0.9959620833396912,0.5930697524598315
S136.wav,S136,0.9999808073043824,0.9975517392158508,0.9996415376663208,0.9985578656196594,0.998794674873352,0.4692068066363665
S137.wav,S137,0.998393714427948,0.999826967716217,0.9995286464691162,0.9999685287475586,0.9991525411605836,0.3778407347809706
S138.wav,S138,0.9998399019241332,0.6072841882705688,0.9432576298713684,0.9999041557312012,0.9871663451194764,0.4076925474294828
S139.wav,S139,0.9999701976776124,0.9999929666519164,0.9999996423721312,0.9997538924217224,0.9968894124031068,0.257104044224793
S140.wav,S140,0.9998704195022584,0.9892325401306152,0.9974156618118286,0.7252379059791565,0.9983192086219788,0.438356415299329
S141.wav,S141,0.684386134147644,0.8076345920562744,0.6847966313362122,0.932841181755066,0.7568093538284302,0.4229258603627218
S142.wav,S142,0.9487313628196716,0.8246022462844849,0.2278694212436676,0.8267091512680054,0.1140647679567337,0.4691557100095705
S143.wav,S143,0.9803793430328368,0.989145278930664,0.9358668923377992,0.803981363773346,0.9600194692611694,0.3633656321003786
S144.wav,S144,0.9974275231361388,0.9998499155044556,0.9985572695732116,0.9995269775390624,0.996965229511261,0.2691875107180196
S145.wav,S145,0.9188368320465088,0.9749738574028016,0.9580051302909852,0.7314908504486084,0.3445645868778229,0.3926403976692234
S148.wav,S148,0.9981350898742676,0.9991668462753296,0.9991711378097534,0.9987356066703796,0.9998706579208374,0.4230022291659983
S149.wav,S149,0.975026786327362,0.9977339506149292,0.999803364276886,0.9999110698699952,0.9905636310577391,0.3928074652506992
S150.wav,S150,0.0339154787361621,0.0157475415617227,0.3030923306941986,0.0107092205435037,0.0001749830844346,0.4229548171988492
S151.wav,S151,0.1821526885032653,0.0955326929688453,0.004971660207957,0.7628725171089172,0.3031376302242279,0.2229323225176461
S153.wav,S153,0.970779299736023,0.9987439513206482,0.1041182875633239,0.913507640361786,0.9983649849891664,0.3490026124631926
S154.wav,S154,0.0012654339661821,0.0738765150308609,0.7739917635917664,0.5004310011863708,0.0504332371056079,0.2693267437982038
S156.wav,S156,0.9998785257339478,0.987068772315979,0.9784142971038818,0.9995775818824768,0.9998946189880372,0.3076578819972421
S160.wav,S160,0.8162832260131836,0.1426782310009002,0.63425612449646,0.8757670521736145,0.6657934188842773,0.1482890815689801
S161.wav,S161,0.1093266457319259,0.8149623274803162,0.0002865501446649,0.0005618716822937,0.097833402454853,0.2572060381273385
S162.wav,S162,0.0096817258745431,0.0125154731795191,0.1668283194303512,0.0051205726340413,0.0308797489851713,0.2339604586622082
S163.wav,S163,0.0179670248180627,0.0982041880488395,0.004005036316812,0.0002345122775295,0.1634300053119659,0.2123765526845249
S164.wav,S164,0.0375050641596317,0.8730027079582214,0.9249188303947448,0.0720176622271537,0.8022130131721497,0.3779988863305007
S165.wav,S165,0.9503878951072692,0.7671050429344177,0.985029399394989,0.9262868165969848,0.992889165878296,0.3350134418145901
S166.wav,S166,0.0416421964764595,0.020127672702074,0.0295405406504869,0.1078478023409843,0.00287910643965,0.1826502842374106
S167.wav,S167,0.5266590118408203,0.867262065410614,0.7913827896118164,0.7719579339027405,0.1545637100934982,0.3633439479900187
S168.wav,S168,0.7114166021347046,0.2244575470685959,0.363179475069046,0.1730722039937973,0.0044800657778978,0.5316516293078637
S169.wav,S169,0.1620562225580215,0.431987851858139,0.143638476729393,0.0560896284878253,0.2343811690807342,0.5159992060228661
S170.wav,S170,0.0108139282092452,0.529025137424469,0.3360866010189056,0.3547452986240387,0.901130437850952,0.2817292701361863
S171.wav,S171,0.9986467957496644,0.9999462366104126,0.9993152618408204,0.9996888637542723,0.999977707862854,0.2452883434353932
S172.wav,S172,1.234175215358846e-05,0.0005333790904842,1.688717929937411e-06,4.00573981096386e-06,2.7376008802093565e-06,0.2817030243342401
S173.wav,S173,0.3921211957931518,0.8966116309165955,0.4009642302989959,0.3665961921215057,0.9437047839164734,0.3633193132434395
S174.wav,S174,7.874966831877828e-05,0.0014476637588813,0.000937541888561,7.315899711102247e-05,0.0001998337102122,0.2692924644785646
S175.wav,S175,0.3882009387016296,0.95056414604187,0.073943093419075,0.4501320719718933,0.038792323321104,0.484869518484236
S176.wav,S176,0.5515487790107727,0.0863243639469146,0.1288462728261947,0.9149052500724792,0.9839335083961488,0.3779718294509555
S177.wav,S177,0.0637829005718231,0.482210099697113,0.9040229320526124,0.143117681145668,0.3677887916564941,0.281733380327725
S178.wav,S178,2.1786514480481856e-05,0.0004877741448581,0.0114770224317908,0.0050300532020628,0.3095933496952057,0.1734994508449109
S179.wav,S179,0.9994596838951112,0.9998201727867126,0.9996993541717528,0.9998643398284912,0.9996435642242432,0.2571831509100571
S180.wav,S180,0.9646832942962646,0.8746860027313232,0.9754486680030824,0.995894193649292,0.845899760723114,0.3210727888668676
S181.wav,S181,0.9816068410873412,0.9999263286590576,0.9461572170257568,0.9966613054275512,0.996446430683136,0.2691725153695244
S182.wav,S182,0.9995692372322084,0.9994238615036012,0.9990044236183168,0.9997685551643372,0.998690903186798,0.3077751066985784
S183.wav,S183,0.006572718732059,0.0070100128650665,0.0059959231875836,0.0028466470539569,0.0001483345258748,0.2817023020286672
S184.wav,S184,0.4430297911167145,0.7321340441703796,0.4208037853240967,0.1751252114772796,0.1747847199440002,0.2122428421914385
S185.wav,S185,0.1082370430231094,0.990273892879486,0.9611826539039612,0.9201699495315552,0.9999560117721558,0.2339762485707062
S186.wav,S186,0.0939709916710853,0.1903127431869506,0.0831184014678001,0.2426853030920028,0.1176142692565918,0.2692574916124333
S187.wav,S187,0.9999767541885376,0.9996036887168884,0.9996856451034546,0.9998562335968018,0.9999940395355223,0.4691114954112839
S188.wav,S188,0.9982660412788392,0.9992617964744568,0.9999442100524902,0.9999420642852784,0.999977707862854,0.2817088596595663
S189.wav,S189,0.659239649772644,0.5726558566093445,0.6454749703407288,0.970121443271637,0.869554877281189,0.3076978121470465
S190.wav,S190,0.9999974966049194,0.9999948740005492,0.9999624490737916,0.9999934434890748,0.9999985694885254,0.257103817559047
S191.wav,S191,0.9999260902404784,0.9999538660049438,0.9999895095825196,0.9957478642463684,0.9999699592590332,0.3076588637589358
S192.wav,S192,0.9999970197677612,0.9999990463256836,0.9946512579917908,0.9992042183876038,0.999985933303833,0.3489905253237715
S193.wav,S193,0.1088696643710136,0.0111644575372338,0.0199819430708885,0.1005361452698707,0.0307032708078622,0.3778578317367234
S194.wav,S194,0.0388996601104736,0.0007981722592376,0.0021011640783399,0.000467645790195,0.984993815422058,0.1825914868472948
S195.wav,S195,0.937541365623474,0.0599489174783229,0.7960113286972046,0.962927222251892,0.8975792527198792,0.3491524341525072
S196.wav,S196,6.62921229377389e-05,0.0001753483666107,0.0001800983882276,0.0001099980581784,0.0001398050080752,0.2453753339554432
S197.wav,S197,0.9942936301231384,0.995760142803192,0.990661084651947,0.9254409074783324,0.6267600059509277,0.2692200494686655
S198.wav,S198,0.8943530917167664,0.9990528225898744,0.3547903597354889,0.9344923496246338,0.1556740850210189,0.2019966447098988
S199.wav,S199,0.0011690157698467,0.0111935157328844,0.034294269979,0.0011435481719672,0.0019099769415333,0.2020145673523578
S200.wav,S200,0.1339575201272964,0.0023015101905912,0.0050240284763276,0.0294422749429941,0.0083028674125671,0.3779339179976462
S201.wav,S201,0.5960370898246765,0.6847977042198181,0.976498246192932,0.7776622176170349,0.8642507791519165,0.3076508715078782
S202.wav,S202,0.0079252142459154,0.8786523938179016,0.0131737468764185,0.9528679251670836,0.0847536697983741,0.4079264708776882
S203.wav,S203,0.9991828799247742,0.9965049028396606,0.9893675446510316,0.9928323030471802,0.9975269436836244,0.2816717429419452
S204.wav,S204,0.0055955173447728,0.0003758276870939,0.0007345094927586,1.116002636081248e-06,1.714917289064033e-06,0.3490115986051667
S205.wav,S205,0.2111105620861053,0.4915432333946228,0.9674959778785706,0.9300326704978944,0.8314107656478882,0.3491882588097752
S206.wav,S206,0.0003472492680884,0.0003819350968115,0.0001686593604972,7.147153610276291e-06,9.374321052746382e-06,0.3076624855563264
S207.wav,S207,0.0001605011202627,0.0213345177471637,0.003299880772829,0.0007759021827951,0.0003914399712812,0.3077468622161905
