clip,speaker,answer_after,answer_before
AVPEPUDEA0003_readtext.flac,AVPEPUDEA0003,0.622614135321572,0.6078653875249238
AVPEPUDEA0005_readtext.flac,AVPEPUDEA0005,0.6225925006270296,0.6371706598166458
AVPEPUDEA0006_readtext.flac,AVPEPUDEA0006,0.4379600879822892,0.4226287786228042
AVPEPUDEA0007_readtext.flac,AVPEPUDEA0007,0.4379802913413217,0.4227697535697254
AVPEPUDEA0008_readtext.flac,AVPEPUDEA0008,0.5468586165660311,0.4844995831260869
AVPEPUDEA0009_readtext.flac,AVPEPUDEA0009,0.5158004878050025,0.5312974413921862
AVPEPUDEA0010_readtext.flac,AVPEPUDEA0010,0.4845503808177677,0.4533924032147853
AVPEPUDEA0011_readtext.flac,AVPEPUDEA0011,0.4844835064342041,0.4074238382060952
AVPEPUDEA0013_readtext.flac,AVPEPUDEA0013,0.5313399055293936,0.562329805963491
AVPEPUDEA0014_readtext.flac,AVPEPUDEA0014,0.5001657600891337,0.4075791460977728
AVPEPUDEA0015_readtext.flac,AVPEPUDEA0015,0.5313226178596746,0.4844881890230667
AVPEPUDEA0016_readtext.flac,AVPEPUDEA0016,0.5622886936460956,0.5313869528866392
AVPEPUDEA0017_readtext.flac,AVPEPUDEA0017,0.5157765310003405,0.6372225992943825
AVPEPUDEA0020_readtext.flac,AVPEPUDEA0020,0.5157788119841982,0.5157679362460075
AVPEPUDEA0021_readtext.flac,AVPEPUDEA0021,0.422628561017364,0.3776702319442863
AVPEPUDEA0022_readtext.flac,AVPEPUDEA0022,0.5001260206952756,0.5001093384557308
AVPEPUDEA0023_readtext.flac,AVPEPUDEA0023,0.5622636888974268,0.5000920382229447
AVPEPUDEA0024_readtext.flac,AVPEPUDEA0024,0.468999092729096,0.5928430090371893
AVPEPUDEA0025_readtext.flac,AVPEPUDEA0025,0.5157453981287395,0.4688815337324106
AVPEPUDEA0026_readtext.flac,AVPEPUDEA0026,0.5313345585095416,0.4379406172784205
AVPEPUDEA0027_readtext.flac,AVPEPUDEA0027,0.5313194056669145,0.5775852639926388
AVPEPUDEA0029_readtext.flac,AVPEPUDEA0029,0.4074760528960408,0.3776783869331351
AVPEPUDEA0030_readtext.flac,AVPEPUDEA0030,0.5001158396323504,0.6078503535116083
AVPEPUDEA0031_readtext.flac,AVPEPUDEA0031,0.5001799513796886,0.4689363950178523
AVPEPUDEA0032_readtext.flac,AVPEPUDEA0032,0.5312962098960986,0.5468866986434586
AVPEPUDEA0034_readtext.flac,AVPEPUDEA0034,0.4844669475579251,0.4689179046063274
AVPEPUDEA0035_readtext.flac,AVPEPUDEA0035,0.4075321487552197,0.4227096631547357
AVPEPUDEA0037_readtext.flac,AVPEPUDEA0037,0.5313271029688298,0.5468577894495903
AVPEPUDEA0038_readtext.flac,AVPEPUDEA0038,0.56228782934272,0.546919109362714
AVPEPUDEA0039_readtext.flac,AVPEPUDEA0039,0.5928251804293896,0.6371974220022548
AVPEPUDEA0041_readtext.flac,AVPEPUDEA0041,0.6371754342116053,0.7059104223374792
AVPEPUDEA0042_readtext.flac,AVPEPUDEA0042,0.5468413252024582,0.5157485704008926
AVPEPUDEA0043_readtext.flac,AVPEPUDEA0043,0.5157130117655203,0.5001266791496007
AVPEPUDEA0045_readtext.flac,AVPEPUDEA0045,0.5313354674188394,0.4689096304751073
AVPEPUDEA0046_readtext.flac,AVPEPUDEA0046,0.5313144744563889,0.5622918575218478
AVPEPUDEA0047_readtext.flac,AVPEPUDEA0047,0.5001704246824679,0.4379599365060568
AVPEPUDEA0048_readtext.flac,AVPEPUDEA0048,0.5001283259064263,0.4533992944484114
AVPEPUDEA0049_readtext.flac,AVPEPUDEA0049,0.6514397473512915,0.577620058979127
AVPEPUDEA0050_readtext.flac,AVPEPUDEA0050,0.4533761439611388,0.4844930431136304
AVPEPUDEA0051_readtext.flac,AVPEPUDEA0051,0.5313256145224377,0.5001130752885475
AVPEPUDEA0052_readtext.flac,AVPEPUDEA0052,0.5313517605464319,0.5313477362566927
AVPEPUDEA0053_readtext.flac,AVPEPUDEA0053,0.6371839499787437,0.5928317763562111
AVPEPUDEA0054_readtext.flac,AVPEPUDEA0054,0.3924434397490734,0.407450167367117
AVPEPUDEA0055_readtext.flac,AVPEPUDEA0055,0.5313751083715237,0.6077757184593188
AVPEPUDEA0056_readtext.flac,AVPEPUDEA0056,0.4844890781396793,0.4844971563556362
AVPEPUDEA0057_readtext.flac,AVPEPUDEA0057,0.5001359340822003,0.6077657874724529
AVPEPUDEA0058_readtext.flac,AVPEPUDEA0058,0.4533863570102662,0.4074515503825434
AVPEPUDEA0059_readtext.flac,AVPEPUDEA0059,0.3924250495106625,0.4688764833479206
AVPEPUDEAC0001_laura.flac,AVPEPUDEAC0001,0.3209501867278289,0.3209338663135799
AVPEPUDEAC0003_laura.flac,AVPEPUDEAC0003,0.4845146607653828,0.484559993588253
AVPEPUDEAC0004_laura.flac,AVPEPUDEAC0004,0.3487981714399427,0.2815889270832
AVPEPUDEAC0005_laura.flac,AVPEPUDEAC0005,0.4689462630615676,0.4379717190926622
AVPEPUDEAC0006_laura.flac,AVPEPUDEAC0006,0.3487652941531731,0.320963803116623
AVPEPUDEAC0007_laura.flac,AVPEPUDEAC0007,0.2943487402704631,0.2815359276494202
AVPEPUDEAC0008_laura.flac,AVPEPUDEAC0008,0.3487802581834604,0.3924868008773113
AVPEPUDEAC0010_laura.flac,AVPEPUDEAC0010,0.2943692207447958,0.2570156155128407
AVPEPUDEAC0011_laura.flac,AVPEPUDEAC0011,0.484561036259455,0.4227080055717385
AVPEPUDEAC0012_laura.flac,AVPEPUDEAC0012,0.3347143246186691,0.2690606942928026
AVPEPUDEAC0013_laura.flac,AVPEPUDEAC0013,0.453494832286445,0.3925347640649737
AVPEPUDEAC0014_laura.flac,AVPEPUDEAC0014,0.3487720540146342,0.3630989132478242
AVPEPUDEAC0015_laura.flac,AVPEPUDEAC0015,0.2815773040481125,0.2019623117387134
AVPEPUDEAC0016_laura.flac,AVPEPUDEAC0016,0.2944029132578826,0.2943803989397875
AVPEPUDEAC0017_laura.flac,AVPEPUDEAC0017,0.3631398375168074,0.3347895863930352
AVPEPUDEAC0018_laura.flac,AVPEPUDEAC0018,0.307503828254269,0.2943999477172105
AVPEPUDEAC0019_laura.flac,AVPEPUDEAC0019,0.3347322132347247,0.3487903944311568
AVPEPUDEAC0020_laura.flac,AVPEPUDEAC0020,0.2570017094980806,0.2943786045195599
AVPEPUDEAC0021_laura.flac,AVPEPUDEAC0021,0.3776515707972189,0.334763332765868
AVPEPUDEAC0022_laura.flac,AVPEPUDEAC0022,0.4845170044965481,0.4845116975339609
AVPEPUDEAC0023_laura.flac,AVPEPUDEAC0023,0.3347516749868382,0.3488112360262057
AVPEPUDEAC0024_laura.flac,AVPEPUDEAC0024,0.2815347861963462,0.2690649113278326
AVPEPUDEAC0025_laura.flac,AVPEPUDEAC0025,0.3631068223911773,0.4074777152294399
AVPEPUDEAC0026_laura.flac,AVPEPUDEAC0026,0.2943314482260813,0.3209947375003021
AVPEPUDEAC0027_laura.flac,AVPEPUDEAC0027,0.4533888938125219,0.5468754526419974
AVPEPUDEAC0028_laura.flac,AVPEPUDEAC0028,0.281553242210627,0.4226873081164825
AVPEPUDEAC0029_laura.flac,AVPEPUDEAC0029,0.307547375476233,0.3074862300894689
AVPEPUDEAC0030_laura.flac,AVPEPUDEAC0030,0.320945404478778,0.3210337662555289
AVPEPUDEAC0031_laura.flac,AVPEPUDEAC0031,0.3488007733656628,0.3210062839195151
AVPEPUDEAC0033_laura.flac,AVPEPUDEAC0033,0.3488000638634534,0.4227109634825693
AVPEPUDEAC0034_laura.flac,AVPEPUDEAC0034,0.4845286572715359,0.5313552926688071
AVPEPUDEAC0035_laura.flac,AVPEPUDEAC0035,0.4533881572246958,0.5468966546205487
AVPEPUDEAC0037_laura.flac,AVPEPUDEAC0037,0.4690045811343882,0.5158480534336863
AVPEPUDEAC0039_laura.flac,AVPEPUDEAC0039,0.4689702845941967,0.4534843519759322
AVPEPUDEAC0040_laura.flac,AVPEPUDEAC0040,0.3631487704386545,0.4226768698512868
AVPEPUDEAC0041_laura.flac,AVPEPUDEAC0041,0.3631281056961284,0.2815668773450741
AVPEPUDEAC0042_laura.flac,AVPEPUDEAC0042,0.4074784823180684,0.607807089843207
AVPEPUDEAC0043_laura.flac,AVPEPUDEAC0043,0.4074656310299552,0.4379520878411606
AVPEPUDEAC0044_laura.flac,AVPEPUDEAC0044,0.484527259680459,0.5313575843524806
AVPEPUDEAC0045_laura.flac,AVPEPUDEAC0045,0.4226465847034398,0.6226112891161538
AVPEPUDEAC0046_laura.flac,AVPEPUDEAC0046,0.4075235639213966,0.4379582000895707
AVPEPUDEAC0047_laura.flac,AVPEPUDEAC0047,0.4379442023290797,0.4380039837425641
AVPEPUDEAC0048_laura.flac,AVPEPUDEAC0048,0.3487536111938914,0.4226956592889621
AVPEPUDEAC0049_laura.flac,AVPEPUDEAC0049,0.4226946106291769,0.5928671614765778
AVPEPUDEAC0050_laura.flac,AVPEPUDEAC0050,0.4845078703913433,0.5623919818210055
AVPEPUDEAC0051_laura.flac,AVPEPUDEAC0051,0.3488357890496824,0.3488242382178717
AVPEPUDEAC0052_laura.flac,AVPEPUDEAC0052,0.3630980628813882,0.4226718288085528
AVPEPUDEAC0053_laura.flac,AVPEPUDEAC0053,0.3347589785731212,0.3075153730417264
AVPEPUDEAC0054_laura.flac,AVPEPUDEAC0054,0.2943177861889633,0.2452208723523728
AVPEPUDEAC0057_laura.flac,AVPEPUDEAC0057,0.3488003371606158,0.2569736750562589
AVPEPUDEA0001_laura.flac,AVPEPUDEA0001,0.5313893634733002,0.5001609522235124
AVPEPUDEA0002_laura.flac,AVPEPUDEA0002,0.4379828943224148,0.3777265255720862
AVPEPUDEA0003_laura.flac,AVPEPUDEA0003,0.5928684701801881,0.6514987167653252
AVPEPUDEA0005_laura.flac,AVPEPUDEA0005,0.5313354058746367,0.5623355552472855
AVPEPUDEA0006_laura.flac,AVPEPUDEA0006,0.3488225778720535,0.2943567414435623
AVPEPUDEA0007_laura.flac,AVPEPUDEA0007,0.3776725572605999,0.3487919502526018
AVPEPUDEA0008_laura.flac,AVPEPUDEA0008,0.4075215851133401,0.3487914166825485
AVPEPUDEA0009_laura.flac,AVPEPUDEA0009,0.3488736264400536,0.377781141326895
AVPEPUDEA0010_laura.flac,AVPEPUDEA0010,0.3209520170455488,0.3487644204353716
AVPEPUDEA0011_laura.flac,AVPEPUDEA0011,0.3209712156224254,0.3209147125045092
AVPEPUDEA0013_laura.flac,AVPEPUDEA0013,0.531386939719517,0.562341462234428
AVPEPUDEA0014_laura.flac,AVPEPUDEA0014,0.4379509839856962,0.4075224000814556
AVPEPUDEA0015_laura.flac,AVPEPUDEA0015,0.377723984648913,0.3075176642167648
AVPEPUDEA0016_laura.flac,AVPEPUDEA0016,0.4379817676705871,0.4534554850317315
AVPEPUDEA0017_laura.flac,AVPEPUDEA0017,0.4689393632908104,0.5157758644299482
AVPEPUDEA0020_laura.flac,AVPEPUDEA0020,0.377688463979777,0.3347780536336402
AVPEPUDEA0021_laura.flac,AVPEPUDEA0021,0.4379907125440918,0.4075011037386085
AVPEPUDEA0022_laura.flac,AVPEPUDEA0022,0.4534024120415019,0.453383539746926
AVPEPUDEA0023_laura.flac,AVPEPUDEA0023,0.4689260790272449,0.3777860373284316
AVPEPUDEA0024_laura.flac,AVPEPUDEA0024,0.4226497037396286,0.5313974599246467
AVPEPUDEA0025_laura.flac,AVPEPUDEA0025,0.4226370651026179,0.4844926362966953
AVPEPUDEA0026_laura.flac,AVPEPUDEA0026,0.4075498096963367,0.4074997877887706
AVPEPUDEA0027_laura.flac,AVPEPUDEA0027,0.5313884792446486,0.5622776895754201
AVPEPUDEA0029_laura.flac,AVPEPUDEA0029,0.2943491362411406,0.2690724500658309
AVPEPUDEA0030_laura.flac,AVPEPUDEA0030,0.4533895428461579,0.4689617691514167
AVPEPUDEA0031_laura.flac,AVPEPUDEA0031,0.3209333684628324,0.3209929044103165
AVPEPUDEA0032_laura.flac,AVPEPUDEA0032,0.4379888109823057,0.4075070258763827
AVPEPUDEA0034_laura.flac,AVPEPUDEA0034,0.407507850323665,0.3776875287660433
AVPEPUDEA0035_laura.flac,AVPEPUDEA0035,0.4379531784718206,0.4845512525640678
AVPEPUDEA0037_laura.flac,AVPEPUDEA0037,0.4689401479978241,0.5001126442559513
AVPEPUDEA0038_laura.flac,AVPEPUDEA0038,0.4534691431961952,0.4689489565429101
AVPEPUDEA0039_laura.flac,AVPEPUDEA0039,0.4689490955765341,0.468999576312666
AVPEPUDEA0041_laura.flac,AVPEPUDEA0041,0.5469147155660004,0.637168865599377
AVPEPUDEA0042_laura.flac,AVPEPUDEA0042,0.4226601783329441,0.3630804846716303
AVPEPUDEA0043_laura.flac,AVPEPUDEA0043,0.407406517777165,0.5157478422877718
AVPEPUDEA0045_laura.flac,AVPEPUDEA0045,0.3777267006891673,0.4226545266437228
AVPEPUDEA0046_laura.flac,AVPEPUDEA0046,0.3631388929665206,0.468938327497555
AVPEPUDEA0047_laura.flac,AVPEPUDEA0047,0.4379694892925826,0.3925089169435474
AVPEPUDEA0048_laura.flac,AVPEPUDEA0048,0.3925178830216654,0.3631889014467739
AVPEPUDEA0049_laura.flac,AVPEPUDEA0049,0.5158260699856322,0.5928405108645826
AVPEPUDEA0050_laura.flac,AVPEPUDEA0050,0.3347326084149975,0.3209614184403877
AVPEPUDEA0051_laura.flac,AVPEPUDEA0051,0.3631395833713093,0.3631389144249953
AVPEPUDEA0052_laura.flac,AVPEPUDEA0052,0.3777016651328396,0.3488115394113241
AVPEPUDEA0053_laura.flac,AVPEPUDEA0053,0.5314592703994683,0.484636010379923
AVPEPUDEA0054_laura.flac,AVPEPUDEA0054,0.2570019539720917,0.2338397431031662
AVPEPUDEA0055_laura.flac,AVPEPUDEA0055,0.5468340813696376,0.4379782974772068
AVPEPUDEA0056_laura.flac,AVPEPUDEA0056,0.4689711414511377,0.4534119189717766
AVPEPUDEA0057_laura.flac,AVPEPUDEA0057,0.4845357392753625,0.3631390206427847
AVPEPUDEA0058_laura.flac,AVPEPUDEA0058,0.4074473109772881,0.4688898624995869
AVPEPUDEA0059_laura.flac,AVPEPUDEA0059,0.4074783984081619,0.5468759188613609
AVPEPUDEAC0001_loslibros.flac,AVPEPUDEAC0001,0.3630613712748334,0.3924403387304673
AVPEPUDEAC0003_loslibros.flac,AVPEPUDEAC0003,0.4689617433898417,0.4379546521318668
AVPEPUDEAC0004_loslibros.flac,AVPEPUDEAC0004,0.377654318952674,0.3776529048503083
AVPEPUDEAC0005_loslibros.flac,AVPEPUDEAC0005,0.5313335120174901,0.4379565458787461
AVPEPUDEAC0006_loslibros.flac,AVPEPUDEAC0006,0.3487498181161862,0.3487665934251145
AVPEPUDEAC0007_loslibros.flac,AVPEPUDEAC0007,0.3487243927232498,0.3487276534385675
AVPEPUDEAC0008_loslibros.flac,AVPEPUDEAC0008,0.3630762442709626,0.269044517404308
AVPEPUDEAC0010_loslibros.flac,AVPEPUDEAC0010,0.407447512085626,0.3347073611216828
AVPEPUDEAC0011_loslibros.flac,AVPEPUDEAC0011,0.4074191299298558,0.4844916453420878
AVPEPUDEAC0012_loslibros.flac,AVPEPUDEAC0012,0.4533889248279688,0.4226350600985367
AVPEPUDEAC0013_loslibros.flac,AVPEPUDEAC0013,0.5001089143957766,0.453368086770567
AVPEPUDEAC0014_loslibros.flac,AVPEPUDEAC0014,0.3209218549539559,0.3209255100271367
AVPEPUDEAC0015_loslibros.flac,AVPEPUDEAC0015,0.4380008507681853,0.4226283226238941
AVPEPUDEAC0016_loslibros.flac,AVPEPUDEAC0016,0.334695483649063,0.3776612326751991
AVPEPUDEAC0017_loslibros.flac,AVPEPUDEAC0017,0.4074953284082573,0.3776495471293544
AVPEPUDEAC0018_loslibros.flac,AVPEPUDEAC0018,0.4074952395261369,0.348773633908889
AVPEPUDEAC0019_loslibros.flac,AVPEPUDEAC0019,0.3630751700312412,0.3209115108261359
AVPEPUDEAC0020_loslibros.flac,AVPEPUDEAC0020,0.4379472583711827,0.4226692598574025
AVPEPUDEAC0021_loslibros.flac,AVPEPUDEAC0021,0.422594480436372,0.3776662880123718
AVPEPUDEAC0022_loslibros.flac,AVPEPUDEAC0022,0.5001161383971757,0.4379596818110507
AVPEPUDEAC0023_loslibros.flac,AVPEPUDEAC0023,0.307452071844022,0.3074530324669886
AVPEPUDEAC0024_loslibros.flac,AVPEPUDEAC0024,0.2943053540362357,0.2569277829373138
AVPEPUDEAC0025_loslibros.flac,AVPEPUDEAC0025,0.3630961711440464,0.4074752241047403
AVPEPUDEAC0026_loslibros.flac,AVPEPUDEAC0026,0.3487791601427044,0.3347039808869367
AVPEPUDEAC0027_loslibros.flac,AVPEPUDEAC0027,0.5157230136550003,0.4688977389277375
AVPEPUDEAC0028_loslibros.flac,AVPEPUDEAC0028,0.3347197440395434,0.5001074381663206
AVPEPUDEAC0029_loslibros.flac,AVPEPUDEAC0029,0.4074420504780393,0.3776535345927692
AVPEPUDEAC0030_loslibros.flac,AVPEPUDEAC0030,0.4074472044634498,0.3630827648522181
AVPEPUDEAC0031_loslibros.flac,AVPEPUDEAC0031,0.3487730478979595,0.3776785643907328
AVPEPUDEAC0033_loslibros.flac,AVPEPUDEAC0033,0.3630916438762255,0.3924679828129556
AVPEPUDEAC0034_loslibros.flac,AVPEPUDEAC0034,0.3776300209841694,0.3924391360662707
AVPEPUDEAC0035_loslibros.flac,AVPEPUDEAC0035,0.5157223658486737,0.546857251817622
AVPEPUDEAC0037_loslibros.flac,AVPEPUDEAC0037,0.6225694572086372,0.7550208418525571
AVPEPUDEAC0039_loslibros.flac,AVPEPUDEAC0039,0.5157169956972651,0.5927979970843751
AVPEPUDEAC0040_loslibros.flac,AVPEPUDEAC0040,0.3776602998059576,0.4226117462793939
AVPEPUDEAC0041_loslibros.flac,AVPEPUDEAC0041,0.4379183100829854,0.4533587183165719
AVPEPUDEAC0042_loslibros.flac,AVPEPUDEAC0042,0.4533644378609499,0.4689000289571565
AVPEPUDEAC0043_loslibros.flac,AVPEPUDEAC0043,0.4844691964964869,0.6077759331777433
AVPEPUDEAC0044_loslibros.flac,AVPEPUDEAC0044,0.4689170689567276,0.6077632283436158
AVPEPUDEAC0045_loslibros.flac,AVPEPUDEAC0045,0.4533797928028849,0.5312885007985692
AVPEPUDEAC0046_loslibros.flac,AVPEPUDEAC0046,0.5776078429240933,0.4845081621007854
AVPEPUDEAC0047_loslibros.flac,AVPEPUDEAC0047,0.5313434197334775,0.5468559460852371
AVPEPUDEAC0048_loslibros.flac,AVPEPUDEAC0048,0.3924674511137186,0.3776905220377719
AVPEPUDEAC0049_loslibros.flac,AVPEPUDEAC0049,0.3776691267732496,0.4844645217460025
AVPEPUDEAC0050_loslibros.flac,AVPEPUDEAC0050,0.4379147140354273,0.50009375812283
AVPEPUDEAC0051_loslibros.flac,AVPEPUDEAC0051,0.4074444429158706,0.4074623872488564
AVPEPUDEAC0052_loslibros.flac,AVPEPUDEAC0052,0.3630553372827806,0.2943328663712881
AVPEPUDEAC0053_loslibros.flac,AVPEPUDEAC0053,0.3347024260147503,0.294329436667016
AVPEPUDEAC0054_loslibros.flac,AVPEPUDEAC0054,0.3209064400637189,0.3347219334050396
AVPEPUDEAC0057_loslibros.flac,AVPEPUDEAC0057,0.3924387330548795,0.3346831770163899
AVPEPUDEA0001_loslibros.flac,AVPEPUDEA0001,0.5927895995952007,0.592783887779312
AVPEPUDEA0002_loslibros.flac,AVPEPUDEA0002,0.4689477567490772,0.4074211684198275
AVPEPUDEA0003_loslibros.flac,AVPEPUDEA0003,0.5927937823271918,0.5777099476617774
AVPEPUDEA0005_loslibros.flac,AVPEPUDEA0005,0.6077610196222496,0.5927608028108298
AVPEPUDEA0006_loslibros.flac,AVPEPUDEA0006,0.4379385302976541,0.4689184165699646
AVPEPUDEA0007_loslibros.flac,AVPEPUDEA0007,0.3630882902268325,0.3487738172121778
AVPEPUDEA0008_loslibros.flac,AVPEPUDEA0008,0.4074259706521116,0.5313047401581968
AVPEPUDEA0009_loslibros.flac,AVPEPUDEA0009,0.3924669634489979,0.3209417788509142
AVPEPUDEA0010_loslibros.flac,AVPEPUDEA0010,0.3487356765206741,0.3346858108407222
AVPEPUDEA0011_loslibros.flac,AVPEPUDEA0011,0.3924414989217804,0.320931865193233
AVPEPUDEA0013_loslibros.flac,AVPEPUDEA0013,0.4226146991444499,0.4533800627585004
AVPEPUDEA0014_loslibros.flac,AVPEPUDEA0014,0.5314051648548033,0.3488254314679355
AVPEPUDEA0015_loslibros.flac,AVPEPUDEA0015,0.3776426254774914,0.4226059322582021
AVPEPUDEA0016_loslibros.flac,AVPEPUDEA0016,0.3924479663439728,0.3924596742856766
AVPEPUDEA0017_loslibros.flac,AVPEPUDEA0017,0.50012636975849,0.3347351377610574
AVPEPUDEA0020_loslibros.flac,AVPEPUDEA0020,0.320922668361465,0.3924602217076947
AVPEPUDEA0021_loslibros.flac,AVPEPUDEA0021,0.4379224859700193,0.4379083921619776
AVPEPUDEA0022_loslibros.flac,AVPEPUDEA0022,0.4074338894362354,0.3630723070763743
AVPEPUDEA0023_loslibros.flac,AVPEPUDEA0023,0.3924397138702395,0.4074665749979834
AVPEPUDEA0024_loslibros.flac,AVPEPUDEA0024,0.5468770749514001,0.5777151579962347
AVPEPUDEA0025_loslibros.flac,AVPEPUDEA0025,0.4226067678218102,0.4533674420723812
AVPEPUDEA0026_loslibros.flac,AVPEPUDEA0026,0.4226605416263361,0.3630651371386451
AVPEPUDEA0027_loslibros.flac,AVPEPUDEA0027,0.4688859541513497,0.6514216173216973
AVPEPUDEA0029_loslibros.flac,AVPEPUDEA0029,0.4689013582073258,0.3776576962773394
AVPEPUDEA0030_loslibros.flac,AVPEPUDEA0030,0.4534511656113359,0.4845258954635826
AVPEPUDEA0031_loslibros.flac,AVPEPUDEA0031,0.4533972582350513,0.4074549127683921
AVPEPUDEA0032_loslibros.flac,AVPEPUDEA0032,0.4379684070248792,0.4226658528065414
AVPEPUDEA0034_loslibros.flac,AVPEPUDEA0034,0.3924590307625471,0.3487707904445262
AVPEPUDEA0035_loslibros.flac,AVPEPUDEA0035,0.3777101566129079,0.422642955880519
AVPEPUDEA0037_loslibros.flac,AVPEPUDEA0037,0.3924367750665661,0.4226053938056877
