pid,mode,p_yes_rule,mass_rule,p_yes_paper,mass_paper,n_audio_tok,seq_len,dur_in_s,sec,wav_sha256_1MB,error
323,lift,0.03310069291536512,0.9977986812591553,0.033100666539545465,0.9977971129119396,10432,10480,417.3000625,0.77,3efaca40832a4f6bf518c69022b936f747006a2a2954f960aadca49b86c84e1e,
324,lift,0.039715158216787026,0.9968000426888466,0.03971508954997665,0.9967982955276966,6893,6941,275.7000625,1.88,4b333f3721a380d6ec4e14b37c99e93c3aaf472397822f0189d19b59053b14b9,
325,lift,0.899108349272379,0.9978330135345459,0.8991084315154191,0.9978314638137817,13205,13253,528.2,0.9,063ba42a919917302573fb109e545c18e8899d67eb86911a1de9a994f5bac5ad,
326,lift,0.0351817238623383,0.9980157725512981,0.03518168725627602,0.9980143755674362,4907,4955,196.3,0.29,b0d83ddc4700d2e75f0e7b8887e11d28323e974648e2293d917866f5b53146c2,
327,lift,0.8811531520379045,0.9976429641246796,0.8811532322078397,0.9976413175463676,22500,22548,900.0,2.4,ddaed03cb9857ec14bbd8978e29d3abb6c74e4f4c5759ba59a11bd33791fc3af,
328,lift,0.047445891599556825,0.9975028149783611,0.047445860087768445,0.9975015930831432,16980,17028,679.2,1.38,406b17b99be9e83de4ed561f0741ff71992665ab97ba4d843279c5aa309f70d7,
329,lift,0.02599052862082178,0.9980916120111942,0.025990501762246994,0.9980904217809439,9135,9183,365.4,0.98,f6b091408be8f45496dca3f1321ebabeeb85542ce0f2c45e1540c712067f8908,
330,lift,0.6368975980685225,0.9964198172092438,0.6368977511652797,0.9964182674884796,4540,4588,181.6,0.35,a4b9f0d17005d64104a89a49267dc9fa55be71551b749c7979cbd18cf5769b3a,
331,lift,0.8877062748999782,0.9977222606539726,0.8877064979029354,0.9977199956774712,11195,11243,447.8,1.05,f63c853472662bce3d6eca9637a1c959a7e4abf189bae55735b08bd816fcb201,
332,lift,0.9841659016492279,0.9988846052438021,0.9841659543797291,0.9988834615796804,22500,22548,900.0,2.42,b0ff2f994cdcff0ffd188c799cb49afd6ff5bd4ec88cbd36ee50a0e7e18823b3,
333,lift,0.48383075993746505,0.9941264986991882,0.4838309745219835,0.99412402510643,22500,22548,900.0,1.84,f9aa10b0e398d44471d53f5bb9c4f2f97ee79772ecaed4c80b7499d9e354de4b,
334,lift,0.12584173048727115,0.9958295822143555,0.12584163498723575,0.9958274960517883,22500,22548,900.0,1.75,1559e2b51c23c1ae89db88acc7e964dae916d4d33609bd4f480ad6348947e1ee,
335,lift,0.056710855973882215,0.9963651224970818,0.05671081395570953,0.9963635616004467,11317,11365,452.7000625,0.79,bdd3c2e3f17170c1630d540c91c8a6c7708f2a685b9ecb0ebb75d0a3f26f96e4,
336,lift,0.24561827438998715,0.9954859167337418,0.2456182323840562,0.9954831749200821,9477,9525,379.1,0.8,777a35f42dc86ee357130d5cbf80fc0f35c5118fd2cc5c042e35bb97b8585ae0,
337,lift,0.9362706422236685,0.9971202090382576,0.9362707263157525,0.9971187189221382,22500,22548,900.0,1.73,dac6ddc5ae7f52898871af5e79eafb964d8f82d7f0be0f2aaad10a35d4a9467f,
338,lift,0.8265983883680222,0.9968342483043671,0.8265984592337702,0.996832937002182,7195,7243,287.8,0.43,96630433c5c2ca745ad45b34f16f1f89337026adfa008eab27caf3aeef2cb9fc,
339,lift,0.8807741912658547,0.9973627924919128,0.8807742976968069,0.9973611831665039,11087,11135,443.5,0.89,26935c67f2ab0b4cc7f6431e3f8348865c05c385aa1109d0b8506b3e796f41ec,
340,lift,0.07592709856432406,0.9966939017176628,0.07592703938678082,0.9966922253370285,5107,5155,204.299875,0.33,4fa39da3c4efb4894d04cb6aecbc94d41f5c3297497d0e1146021243450e8b4d,
341,lift,0.11294394816345434,0.9969426169991493,0.1129438774595089,0.996941328048706,10465,10513,418.6000625,0.71,7cae5811970981aca319ae3dd668d0f3790b21983483705c239185b33daa0212,
343,lift,0.8266874882012525,0.997173473238945,0.8266876312872754,0.9971721470355988,6817,6865,272.699875,0.4,52fe10f7fb7b87ebf975015d3c5c7f0ae059c58bc06132237af0b260f46cced9,
344,lift,0.7187943685963138,0.9953103363513947,0.7187944575647117,0.9953086376190186,22500,22548,900.0,1.82,7635b1ff4ecfd440b0a53673b9b3dd8beb8b7c323b7ee65b17e8f00b26b3c169,
345,lift,0.966985826947091,0.9979779683053493,0.9669858866085318,0.9979766122996807,22500,22548,900.0,1.83,79068bc1c5655f67663d1da3b8d8ff4c4b1bb22fb6c7c83212eedb0be3863c1a,
346,lift,0.9859791523806821,0.9992040731012821,0.9859791694908444,0.999202967621386,17487,17535,699.499875,1.38,e5d64cf555d8b130dccad3049f78e476b21f878e2997f1c30d53db61039b96e3,
347,lift,0.07163174219944995,0.9968890249729156,0.07163169234288146,0.9968874305486679,3627,3675,145.1,0.24,16ff95519224590f41956b3646792c1577cd0cb2f9203910d6710636baacad95,
348,lift,0.9435012501025265,0.9982556886970997,0.9435013071940768,0.9982537962496281,8202,8250,328.099875,0.63,6642018ee92341c04d1fc186c76ec16260874bccfed3acd3c115bdd7c96737ae,
349,lift,0.9741607120112186,0.9985786769539118,0.9741607557719073,0.9985769800841808,12575,12623,503.0,1.44,4821d9fff87149e6f7782a1f38998b7610d532b1fe39a7bc6563325ee2c452ff,
350,lift,0.9649761135767344,0.9984259232878685,0.9649761971949595,0.9984244778752327,22500,22548,900.0,3.17,dd29f87b2c942785393914b799dd4ed68decb3d6ee35e7cb0d794d12691d285c,
351,lift,0.9581552355144054,0.9978852272033691,0.9581553164965662,0.9978831522166729,22500,22548,900.0,1.84,d2c1e76e37883c624c027a1e14f91a45402c68aa70ab9ead2ce5cd920cf9a7d0,
352,lift,0.9047832135662711,0.9965134188532829,0.9047834080064001,0.9965112283825874,22500,22548,900.0,1.82,fa477630a9cc5c178a3ad4d6c7ea194a6d48d07e898c0c1378c71e28a0103991,
353,lift,0.9362133274970528,0.9985374584794044,0.9362133879093902,0.9985354840755463,10380,10428,415.199875,0.7,b2591dfc8cdeea477a7115a15cece33570a07295505eae8e216501ba202f3246,
354,lift,0.33478341375236,0.9977401196956635,0.33478341544159423,0.9977389574050903,4187,4235,167.499875,0.26,148e77ad41266bc45d8de0b37c0ffa4fada55d7259b2c9bf886739b523938698,
355,lift,0.909813471237372,0.9970555081963539,0.9098135908171338,0.9970536082983017,8957,9005,358.3,0.58,f8511cb40099445d8edf031dbec7e92a6a68f7e516fe242fe758ff1091da8ce4,
356,lift,0.9401519457447512,0.9976918175816536,0.9401520214788209,0.9976902790367603,14787,14835,591.499875,2.19,ac6fb13ff412f9370b1749ac0dad99fbaf3d99447c3006a647421d0ebfca9abb,
357,lift,0.03737847480428436,0.9975818581879139,0.03737841734971777,0.9975800029933453,13260,13308,530.4,1.02,0811d7265c59fb670bbab423ef6483825125d115d3cf4921087707a8482ba133,
358,lift,0.8809531738159883,0.9967587366700172,0.8809533250936373,0.996756874024868,6450,6498,258.0,1.4,4ca08c06bcb8ea40936a261026b42a54ace1e1072881e9f17071f20909d5db4c,
359,lift,0.9741712149733004,0.9984423592686653,0.9741712686710179,0.9984404686838388,15132,15180,605.3000625,1.67,c066894736db30ca490075413f9fa2a00bb202252154bb63a07e1eb95831d6bd,
360,lift,0.20190136810695708,0.996555969119072,0.201901275764579,0.9965542107820511,5457,5505,218.3,0.41,5ca11afae009fe345fa179ca21bbc8516fc6d1c5b8ac8da817009d7bd17a259c,
361,lift,0.02601778120979708,0.9982583336532116,0.02601774814455573,0.998256953433156,9945,9993,397.8000625,0.67,e378bfe3fa0ab8d5c9927e94e01e86a77838eb1f59348088c9db9bd7c19077fa,
362,lift,0.4381699457117134,0.9965236186981201,0.4381700330148128,0.9965216517448425,7167,7215,286.7,0.56,8195de2a1c3b766a5be5a747cf4133937aebd6407f703b4b4d1910570c63bc77,
363,lift,0.022982816465720236,0.998383179306984,0.022982782834431226,0.9983820468187332,20112,20160,804.5000625,1.57,91dea7a8e30d18abe69cdbbf66acc7819254d5025296c12efaf474c876eeb653,
364,lift,0.13298127591085926,0.9944225549697876,0.13298123717921764,0.9944203794002533,22500,22548,900.0,1.77,d155f7107850a140a7a02384eb5dbd12cd15759260e70bdda1a19cecfedebb8c,
365,lift,0.377821529542275,0.995535284280777,0.37782164141356006,0.9955327808856964,17952,18000,718.1000625,2.56,d80a058d73b518766720f00677f191c9ca7b7dfcc096418f84fb0a1e4d3ef2b7,
366,lift,0.015904340051107486,0.9985450096428394,0.015904324286046087,0.9985435400158167,21177,21225,847.1,2.38,a1c6ce75552a1f173b424e93eff4162c52944e9f8ba9550e1b59de16c47be7d6,
367,lift,0.9604400254050328,0.99795713275671,0.9604400930414495,0.9979554489254951,22500,22548,900.0,2.94,58658e9c45678a1c3d7e7c039d3763075703c15dcc5095847824b9d2178aa045,
368,lift,0.5927520720989475,0.9942166805267334,0.5927522722814517,0.9942145347595215,22500,22548,900.0,3.39,68801a86b13bd82943bb42b4b3c1b25788f2470dee59dc308abf700c97e4fbf6,
369,lift,0.035150916263772654,0.9971255883574486,0.03515088168306687,0.9971241317689419,18732,18780,749.3,2.62,76576edd12425afb3dc260498a090f06d3aef2c1a89cb7f6b557973ecdfd7d87,
370,lift,0.021624515953636275,0.9981518182903528,0.021624496982687348,0.9981508851051331,21232,21280,849.3000625,2.66,994c899bc17f019f21f8c91ee69fda2ef16f5d0e204ae046365064ed011627fe,
371,lift,0.8867294309708245,0.9978954419493675,0.8867295930030785,0.9978936463594437,7745,7793,309.8000625,0.81,d1a15461bd90b4aecb915e42fbad484a79850517d4357c520136769b77a86c30,
372,lift,0.986796272792832,0.9988815197721124,0.9867962913415271,0.9988801721483469,18782,18830,751.3000625,2.42,e3b8ef77ea20aa39fca8a67f5a43e4e88ff2a3f230a3e8474a658b4782bbe3ae,
373,lift,0.8349704812051204,0.9957254379987717,0.8349706564649774,0.9957235157489777,22500,22548,900.0,3.26,1161fad5f2752554ae9171c4b04448aa5b6920b169c71820c35474d1c020905e,
374,lift,0.9436059179894087,0.9976949580013752,0.9436060171289393,0.9976932108402252,22500,22548,900.0,3.31,137baf884975e28bef36876720356c26433cfc6da2d59800d7117a2a043cd30a,
375,lift,0.033108317673493766,0.9976929984986782,0.033108273601090685,0.9976912885904312,4427,4475,177.1,0.33,b034970922db01443eccb3a829744deec0faf043259a8b649d58723e144e7fce,
376,lift,0.9831411409394406,0.9990123733878136,0.9831411739808376,0.9990111272782087,15390,15438,615.6,1.97,b2dd169eb1e434c92b6aa23e7d73525e7a637625508ba97c92e90b740d7b6296,
377,lift,0.43758336183521473,0.9965691864490509,0.4375835022068088,0.996566891670227,21097,21145,843.899875,2.43,d2ad73d30221e5d8b6d7e522d004db4fdb64ba7f3ceaeb3549cec7b8a3cbf303,
378,lift,0.06017911521035481,0.9969835579395294,0.060179061520235534,0.9969816617667675,10802,10850,432.099875,1.22,a2200137867ce5f354ac8341ef38523f4d86294ee3bf62131948f5500f865b73,
379,lift,0.04471816177402384,0.9976111054420471,0.04471812158108339,0.9976100027561188,17722,17770,708.9000625,2.21,31f6d047fceb71440f2a16bb93788e42c2057bac05d3ad7a1511eab789907e39,
380,lift,0.12606046315533165,0.9948275834321976,0.126060377077683,0.9948257803916931,22500,22548,900.0,2.84,a2753521bcdfc198ea8cca7bcaf290f0570f031c03b71d4ae53cc6f52d2dade3,
381,lift,0.651318702646073,0.9964344799518585,0.6513188350773181,0.9964327216148376,12525,12573,501.0000625,2.26,49e5d7c8b7489d4050965701dcafe8ea8b23e07b1206314b17e20694b7e38c1f,
382,lift,0.025992691560429645,0.9989997632801533,0.025992645242294388,0.9989982470870018,9120,9168,364.799875,1.11,5c0395574f7220a6c8422ecd7e2e760115655b6e6b279aefd0b7d17bedd34ac7,
383,lift,0.7311898790207354,0.9956593215465546,0.7311901435996866,0.9956570863723755,22500,22548,900.0,2.85,6dffd30204e50337a7748f6ca139f22519bda6e13c2e042aa662e9a136c6cc59,
384,lift,0.9603934991150979,0.9986398220062256,0.9603935450576816,0.9986383467912674,12392,12440,495.7000625,1.38,8228989544e3d52ad063fbbadc5bdf75ad14e039bba0c60f750b5fc7a0af652d,
385,lift,0.08048152555044277,0.9962644577026367,0.08048147401098447,0.9962627813220024,2008,2056,80.3000625,0.48,020c3d7f01d77f95b0d5a38522a949ced7ba09622c15f968d5ea454ef7311f19,
386,lift,0.5776341130952674,0.9958492517471313,0.5776342883680058,0.9958471953868866,22500,22548,900.0,3.28,36caa4a3881e3b10174a0d1057012b4a7cf17bb21cfe6487de10431dea0bd3a0,
387,lift,0.029336709068889712,0.9979851618409157,0.029336672980970743,0.99798340536654,5260,5308,210.4000625,0.51,bda66e1b5de7f11e378531faafd5dd5b5cfbc0f616de22874a858f54a6d5b355,
388,lift,0.867171917018902,0.9974466115236282,0.8671720186445324,0.9974445700645447,4257,4305,170.3,0.7,0bc698c16c4abfcd1f939f21eb4c3258218c47655bdb309208b8fc8e55516c5e,
389,lift,0.23386268050489223,0.9952983558177948,0.23386264571431362,0.9952962100505829,5247,5295,209.9,0.54,aa3a833112856c0fc315b43b1dfdabfa5cf01e708f9fbc820ce05145a7be0ec5,
390,lift,0.9859306461827563,0.9991202913224697,0.9859306694720874,0.999118635430932,14245,14293,569.8,1.94,27f42c60372d6d7b6b90a16350d81dad9d4007c2fdc3d9d1e710bf037c351321,
391,lift,0.7777249829154548,0.9974275082349777,0.7777251205933683,0.9974256455898285,6172,6220,246.899875,0.76,983d8e815db01b88c145f4ffcecc4eba663acc2762f17cb30de2731f83b4dc45,
392,lift,0.06759078999858568,0.996753565967083,0.06759075206680518,0.9967514798045158,6450,6498,258.0,0.64,89472a3074e8a955a3aedeeb4478f5d37be479d835a6a2a1c47d4ca7f51932a7,
393,lift,0.04749226182372728,0.9970087744295597,0.04749220328072805,0.9970073364675045,5647,5695,225.9,0.37,42e1e2da5158f2e952edc926efb79fcf10d33581e2333783cdf20366f23519e8,
395,lift,0.0759348063394223,0.9968680515885353,0.07593475057313702,0.9968651533126831,22500,22548,900.0,3.06,a1ecdc0e40d369ec0811d8f049c6c991e9a337c5438429ea35877cbf534582ea,
396,lift,0.08042756571457405,0.9970192015171051,0.08042751893159739,0.997017465531826,9742,9790,389.7,1.01,d9a9974cd2df3878c964ef358f94111ad727ae3951899cfacd8d85679b753db7,
397,lift,0.7179508538508189,0.9953166842460632,0.7179512208442763,0.9953145980834961,22500,22548,900.0,2.45,febbc4559f0c9a9da11b073bddc14893e8c4df979de598c090fc2ef2f94bcd8f,
399,lift,0.07596911283214637,0.9970287829637527,0.07596905156699664,0.9970272332429886,9252,9300,370.099875,0.95,058bfbf1d2f1fbe05ba25f92c6f72d43d0e832a621804b594c77c8f9c7693ad4,
400,lift,0.3494334189973159,0.9969595074653625,0.34943342919319226,0.9969564080238342,11972,12020,478.9000625,1.21,29b89a272d0cfa7ea7ab2236f4c1cb9fa426e7b7825ea077b79b212e61419dfa,
401,lift,0.08533890505265324,0.9958784729242325,0.08533883419955078,0.9958765059709549,11352,11400,454.1,1.26,b38789058e136c47d5ad1b72216a7f2b710e14ac85262328b9541eaf77bfba7d,
402,lift,0.7662507769261052,0.9968856424093246,0.7662510077768926,0.9968836307525635,11575,11623,462.999875,1.23,5ab82aec2356676aedc7a4b6aba631e539a495a94e2d5773018bf7df38a423b1,
403,lift,0.05030719205367579,0.9969726502895355,0.05030716403196024,0.9969714283943176,22500,22548,900.0,3.02,0b4617879a69244f4c8dee6b334a8979dcd603a26fcea153f36c80c1e843a217,
404,lift,0.11929469637249905,0.9959358423948288,0.11929462670005347,0.9959338009357452,22500,22548,900.0,2.21,e266b77962407dc8e6c1d38c203eb91e78c46d92f2cb937079694a013cb0bd32,
405,lift,0.9399862615609543,0.9979977272450924,0.9399863336586778,0.9979963190853596,22500,22548,900.0,2.68,e455108e5fb394d3b47dc4bfd236599720f1df42213a85605fcfeaba734ee651,
406,lift,0.027614267762778054,0.9976002424955368,0.027614238368758745,0.9975987412035465,22500,22548,900.0,2.58,5bb5f1797d4e0575464a9d23df3acfbba43c6eb99eec4ba10d3e2c6aeaa35c8c,
407,lift,0.09546374077780162,0.9961049184203148,0.095463698806177,0.9961030930280685,22500,22548,900.0,2.6,26fd1eb61d5f121d15012025ac1181cae48409f61aaafbac07a2e1a2d7a079c0,
408,lift,0.027613538000543395,0.9976848196238279,0.027613504479979102,0.9976831302046776,9315,9363,372.6,1.29,502d29ddfdef732f25c8df02d0e8cd4c45e67330699248fcbab2936b76aabc74,
409,lift,0.9046366261196409,0.9965112283825874,0.9046367242383749,0.9965100660920143,17960,18008,718.4,2.14,8f9d883982ae9ba6d76d4b7a129356943ccf9f1ff6da985153ff65e31d0806cc,
410,lift,0.09548576113907899,0.997186154127121,0.09548567614887536,0.997184544801712,15242,15290,609.7,1.75,d88675b4f4fa74aeb5f9685bf5efd2ce4d9e83b0a1ec95dce44d64a15f2c1ac1,
411,lift,0.035117513715305776,0.9967951104044914,0.03511749048618115,0.9967935420572758,22500,22548,900.0,3.72,7d39ee837245a6875a5efad08b040191191db8620b782d86c97d5b9b8e7b3f96,
412,lift,0.45378043734817625,0.9954637289047241,0.453780506027026,0.9954610168933868,22500,22548,900.0,3.01,c313e0a708f0852687196b92bdb74bd43b188767acff68708869e62f6ab2c810,
413,lift,0.1919145483276657,0.9958837926387787,0.19191444796171228,0.9958817511796951,14905,14953,596.2,1.41,6b4090ec3a2714faaf44b139d2544b5c955a68000c5e125bb866c431174e9ffe,
414,lift,0.94002459108734,0.9984548464417458,0.9400246801581118,0.9984529130160809,13970,14018,558.799875,1.58,9d1b3597ed01ca707ca25298ca7399f402b740efe46b8ae6472546058b1974cd,
415,lift,0.08527464023927357,0.9967580363154411,0.08527454371032829,0.9967561066150665,9910,9958,396.4,0.96,a17e0d99e902650c8cb1cf425bcde1e1915fea34ffafa0a3d68a37574a736af9,
416,lift,0.10677193658974057,0.9966690540313721,0.10677189619664465,0.9966674074530602,12332,12380,493.3,0.91,da92f998039bfe7bc349b839871ccb4f1e5d54a51e420ae23f73e2896c4f289f,
417,lift,0.8080307538292145,0.9957019537687302,0.8080309109587406,0.9957002848386765,11287,11335,451.499875,0.98,fc2ec56dcf24e3af32a059a1e0542fa04e7259551843c11a7cc9d23a89991f74,
418,lift,0.5623372834955441,0.9955956041812897,0.5623374216587884,0.9955938756465912,15172,15220,606.9,1.76,d5f25ed588831b391caaef41acaf9937dede134a5b1a12ed6b3b95c9e7991549,
419,lift,0.047470266880957665,0.9974740259349346,0.047470224725798454,0.9974727928638458,16242,16290,649.7,1.65,ff14d85f8a88060248260f78fec36d546c8ef594b19b61878b44a07dd1662210,
420,lift,0.2690865020736158,0.9958536326885223,0.26908645353228916,0.9958522617816925,10097,10145,403.899875,0.78,22346f83320b3288379b28d0fa201064fd212d1c06d29f14fce1b240799ae3bb,
421,lift,0.9149441161858445,0.9980490133166313,0.914944235426128,0.9980467334389687,10270,10318,410.8000625,1.02,d4c40c759859fd94b3b28373acfb9b91a754732d12e573fc1e4a2acbffc3581d,
422,lift,0.9322842504535573,0.9969580695033073,0.9322843436652389,0.9969566911458969,20102,20150,804.1,2.11,25547bc13f44bedf96894b4bde3a9ee5798b2ff8abb1007ed0cef0e49295e98d,
423,lift,0.2125082474989108,0.9949089735746384,0.2125082010856399,0.994906947016716,11982,12030,479.3,1.29,edccdfb7beb73779d6a81bc3ce6ea24a57506b0300805847f3a7973ef16ac0c0,
424,lift,0.5313198918092779,0.9962321817874908,0.5313200424890281,0.9962297677993774,22500,22548,900.0,2.06,e4384e4fc0ef45810e65a4af2e62948485939b8940379ca3bfaedca372574433,
425,lift,0.9724400322044126,0.9985741525888443,0.9724400724094208,0.998572027310729,22500,22548,900.0,2.94,3a59cc0c7d616ff846ff2c0c214fcb91653a7fdc8e1439bedffccdf8ccb53452,
426,lift,0.5479546136570494,0.9930101335048676,0.5479548176037479,0.9930071532726288,22500,22548,900.0,3.23,9b5c3f21983a40e863a1b629f7c202fcaaf078a2825723a1f3c06e180e47e4a3,
427,lift,0.13314000664824333,0.9965571314096451,0.13313998130796179,0.996554970741272,8940,8988,357.6,0.86,b3540de1e53e94d888682e817c8cb9372d81bac3291abfc5b25561bfd212855b,
428,lift,0.09022531181704563,0.9970896914601326,0.09022521012537638,0.9970880076289177,6475,6523,259.0,0.95,886ed0c61402701fc6e0066faaacd58f11c1bfa61c9a5334a389459ea3ed2c49,
429,lift,0.08048544192381761,0.9969035014510155,0.08048539660397262,0.9969020262360573,10242,10290,409.7000625,1.17,4b45e78b1534806245da31418f3fa17adb09edabfcaf3f0afd096d1f6aea9385,
430,lift,0.9323283870575815,0.997233085334301,0.9323285194005765,0.9972309619188309,22500,22548,900.0,2.48,ba5cb6d1c6c0d837dfe55e437d1ce1e8de3214493e86d3ee8b41ec13c5bdf76d,
431,lift,0.05672511021992274,0.9976261407136917,0.05672505432101684,0.9976246282458305,8770,8818,350.8,0.75,903f931c8a494bdc052574f9940f486997cc5e30c2024f0ea3a1d6fa26c1d9b9,
432,lift,0.07170662789449367,0.9975109174847603,0.0717065755398282,0.9975092560052872,10387,10435,415.5,1.13,832a6f0ccd747cdafc30c19884c671f6ee0bcf47b6c1fa98a5f29ed1454a3403,
433,lift,0.0534223905731313,0.9982263632118702,0.05342231591617337,0.9982248991727829,8512,8560,340.5000625,0.66,03489764fcbc9952b40ea1a38b74cc65427cc2a4922ef757655eda7e79be3f7f,
434,lift,0.1194154163285515,0.9963042736053467,0.11941529201186496,0.9963024407625198,21610,21658,864.399875,2.93,7b41dd6e318e682a42913755fa66860b45fe85d20810789a34a4f1025cefab7b,
435,lift,0.9627987959473406,0.9982697814702988,0.9627988459836696,0.9982681199908257,12510,12558,500.4000625,1.59,31c0873d06fc6c7804e56bcc0a57abfe37235d782eb2d365915af742e8bcec94,
436,lift,0.04752067863395284,0.9970709979534149,0.047520588763488754,0.997068963944912,22500,22548,900.0,2.71,4583747c091102c5fd38ec6abccfdf729477215b01890d19a727d5fec0a3fa18,
437,lift,0.06019594495093311,0.9977152943611145,0.06019586966800801,0.9977138191461563,12147,12195,485.9000625,1.49,c8e7296104e599b95d1f50a9181c1a4e61403389b8f7fd6bd2478738dcfb0f40,
438,lift,0.16481439673550274,0.9951363950967789,0.16481432560806722,0.9951343834400177,22500,22548,900.0,2.46,111a0fa2d0fa40ab83525090c385242956b9fe1a76a25090cdb0487f293bd0c7,
439,lift,0.12604726547885292,0.9961415976285934,0.12604722022055523,0.99614018201828,22500,22548,900.0,2.55,76518711f1dd1a5040681a1afaf722484cfae64696d8d6451f8dccc33f113f4f,
440,lift,0.29512973882157734,0.9945909082889557,0.2951296809548716,0.9945888817310333,18115,18163,724.6000625,2.52,89c22e5c087d09206162b18d6442e143d57c987e0dd6ad6a389deea29eba04cf,
441,lift,0.5164564858875396,0.9947942793369293,0.5164564848278299,0.9947916269302368,8092,8140,323.7000625,0.79,69fceb82759fdff64ebc1aea6661f6abfe2d0b03af6161c930fbc4b828bba8c0,
