pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
381,381,4,1,0.05964694544672966,0.1329842876665261,0.9936991482973099,3.0696573958266526e-06,4.8394122131867334e-05,2753,0.8565160632133484,12525,501.0001,12573
386,386,4,1,0.14608724415302277,0.29380770056134814,0.9928318560123444,8.088254617177881e-06,4.727766281575896e-05,2753,0.6936952471733093,22500,900.0,22548
391,391,4,1,0.7981867790222168,0.8811670296964226,0.995928943157196,2.7939502615481615e-05,7.064211786200758e-06,9454,0.8678650259971619,6172,246.8999,6220
397,397,4,1,0.03963884338736534,0.09519641743850259,0.9957190528512001,2.5104657197516644e-06,6.0823011153843254e-05,2753,0.8924432992935181,22500,900.0,22548
403,403,4,1,0.013636834919452667,0.029211559146669938,0.9961145166307688,6.004652846058889e-07,4.3432133679743856e-05,2753,0.9566563963890076,22500,900.0,22548
408,408,4,1,0.013020489364862442,0.02161842508467014,0.9979758765548468,4.0029181036516093e-07,3.034293149539735e-05,2753,0.9724398851394653,9315,372.6,9363
413,413,4,1,0.049958523362874985,0.10058539863519246,0.9939777329564095,3.245379275540472e-06,6.17160985711962e-05,2753,0.8776865005493164,14905,596.2,14953
418,418,4,1,0.048136770725250244,0.11286162659804173,0.9958119243383408,2.4316448161698645e-06,4.808367884834297e-05,2753,0.8780359625816345,15172,606.9,15220
423,423,4,1,0.034100428223609924,0.07168930163392664,0.9957837983965874,1.5640406445527333e-06,4.430168337421492e-05,2753,0.9166882038116455,11982,479.3,12030
428,428,4,1,0.02517884224653244,0.042121043410816524,0.9976118318736553,9.86386112344917e-07,3.8188809412531555e-05,2753,0.9531643390655518,6475,259.0,6523
433,433,4,1,0.015306354500353336,0.02296223656968667,0.9982919935137033,3.6587749718819396e-07,2.3537755623692647e-05,2753,0.9685987830162048,8512,340.5001,8560
438,438,4,1,0.03567855432629585,0.0851299687777807,0.9949946403503418,2.0810273326787865e-06,5.624609548249282e-05,2753,0.9064006209373474,22500,900.0,22548
443,443,4,1,0.05665242671966553,0.11938277930714229,0.9960807412862778,3.78585173166357e-06,6.304009730229154e-05,2753,0.8689326643943787,4835,193.4,4883
448,448,4,1,0.17328819632530212,0.32077546737179374,0.9932204186916351,1.0478788681211881e-05,4.99915040563792e-05,2753,0.6678727865219116,22500,900.0,22548
453,453,4,1,0.0120537793263793,0.033050353690296394,0.9950084164738655,8.202796948353352e-07,6.723138358211145e-05,2753,0.9561213254928589,22500,900.0,22548
458,458,4,1,0.024423090741038322,0.04210887750615086,0.9971376396715641,1.0142214250663528e-06,4.051292853546329e-05,2753,0.9499087333679199,14507,580.3,14555
464,464,4,1,0.03963884338736534,0.071643276440486,0.9968593567609787,1.6211878346439335e-06,3.927778379875235e-05,2753,0.9209482073783875,16467,658.6999,16515
469,469,4,1,0.16667540371418,0.34779226992281753,0.993357390165329,8.420895937888417e-06,4.210183033137582e-05,2753,0.6373608112335205,15985,639.3999,16033
474,474,4,1,0.01342825498431921,0.031091483955370945,0.9956729058176279,9.159763862953696e-07,6.729663436999545e-05,2753,0.9570493102073669,22500,900.0,22548
479,479,4,1,0.17781086266040802,0.3487165840507349,0.9950529038906097,1.1074151188950054e-05,5.120635250932537e-05,2753,0.6426551938056946,6400,256.0001,6448
484,484,4,1,0.13846179842948914,0.281373323542685,0.9949278235435486,7.977537279657554e-06,4.963790706824511e-05,2753,0.7059182524681091,14340,573.5999,14388
489,489,4,1,0.013020489364862442,0.024458756520636962,0.9972947686910629,6.766394449186919e-07,5.129063720232807e-05,2753,0.9663276076316833,21070,842.8,21118
601,601,4,1,0.03676946461200714,0.06377906557098222,0.9982745572924614,1.3389839068622678e-06,3.507666042423807e-05,2753,0.9319514632225037,3487,139.5,3535
606,606,4,1,0.04672496020793915,0.09033748260634489,0.9965948835015297,3.5092775760858785e-06,7.159570668591186e-05,2753,0.8985478281974792,1648,65.9001,1696
615,615,4,1,0.012241275981068611,0.02033977965518627,0.9981314688920975,3.545517586189817e-07,2.8609078071895055e-05,2753,0.976006031036377,14335,573.3999,14383
622,622,4,1,0.01971912570297718,0.029305518906715594,0.9980728328227997,6.64368769776047e-07,3.302722325315699e-05,2753,0.9637451171875,8010,320.4001,8058
627,627,4,1,0.03258974477648735,0.06017243550470835,0.9972678907215595,1.4687806242363877e-06,4.360001548775472e-05,2753,0.9308072328567505,14305,572.1999,14353
633,633,4,1,0.06754669547080994,0.16449357264206899,0.9948249012231827,4.071510829817271e-06,5.6205470173154026e-05,2753,0.8246910572052002,22500,900.0,22548
638,638,4,1,0.6187804341316223,0.777480750166316,0.9972872138023376,1.7573449440533295e-05,1.082668768503936e-05,9454,0.769802451133728,2215,88.6,2263
651,651,4,1,0.023689471185207367,0.031197714742689033,0.9984003622084856,9.379547236676444e-07,3.865578037220985e-05,2753,0.9648196697235107,1862,74.5,1910
656,656,4,1,0.013848611153662205,0.02597538593491619,0.9970383029431105,6.145415909486474e-07,4.3761145207099617e-05,2753,0.9639033675193787,7810,312.4,7858
661,661,4,1,0.1755380630493164,0.3924224938781031,0.9893301129341125,1.0408331945654936e-05,4.8885536671150476e-05,2753,0.594651997089386,22500,900.0,22548
667,667,4,1,0.03185885772109032,0.06385470778046817,0.9942201524972916,2.283696630911436e-06,6.939799641259015e-05,2753,0.9271381497383118,22500,900.0,22548
677,677,4,1,0.41869691014289856,0.6649241954328867,0.9950348734855652,1.4890245438436978e-05,2.0673058315878734e-05,9454,0.6522650718688965,9290,371.5999,9338
684,684,4,1,0.8289388418197632,0.910141992466593,0.9940493851900101,3.4321124985581264e-05,7.082564025040483e-06,9454,0.8838220834732056,8057,322.2999,8105
692,692,4,1,0.13117322325706482,0.2691512252332192,0.9948931038379669,8.689171409059782e-06,5.755278834840283e-05,2753,0.7223049402236938,3662,146.4999,3710
698,698,4,1,0.8670357465744019,0.9284558762936872,0.997981384396553,1.7199377907672897e-05,2.6376103505754145e-06,9454,0.908793568611145,21620,864.8,21668
707,707,4,1,0.02931223064661026,0.0638442807858226,0.9963610470294952,1.482674861108535e-06,4.909944982500747e-05,2753,0.9250451326370239,7785,311.4001,7833
713,713,4,1,0.6297746300697327,0.7883315391981129,0.9962981641292572,2.0141394998063333e-05,1.1840514162031468e-05,9454,0.7786189913749695,22500,900.0,22548
