path,id,speaker,arm
/workspace/p20/clips/seg_000181.wav,c000181,308,conflict
/workspace/p20/clips/seg_000182.wav,c000182,308,conflict
/workspace/p20/clips/seg_000186.wav,c000186,308,conflict
/workspace/p20/clips/seg_000187.wav,c000187,308,conflict
/workspace/p20/clips/seg_000197.wav,c000197,308,conflict
/workspace/p20/clips/seg_000198.wav,c000198,308,conflict
/workspace/p20/clips/seg_000201.wav,c000201,309,conflict
/workspace/p20/clips/seg_000207.wav,c000207,309,conflict
/workspace/p20/clips/seg_000208.wav,c000208,309,conflict
/workspace/p20/clips/seg_000212.wav,c000212,309,conflict
/workspace/p20/clips/seg_000213.wav,c000213,309,conflict
/workspace/p20/clips/seg_000216.wav,c000216,310,conflict
/workspace/p20/clips/seg_000217.wav,c000217,310,conflict
/workspace/p20/clips/seg_000218.wav,c000218,310,conflict
/workspace/p20/clips/seg_000219.wav,c000219,310,conflict
/workspace/p20/clips/seg_000221.wav,c000221,310,conflict
/workspace/p20/clips/seg_000222.wav,c000222,310,conflict
/workspace/p20/clips/seg_000225.wav,c000225,310,conflict
/workspace/p20/clips/seg_000227.wav,c000227,310,conflict
/workspace/p20/clips/seg_000228.wav,c000228,310,conflict
/workspace/p20/clips/seg_000229.wav,c000229,310,conflict
/workspace/p20/clips/seg_000232.wav,c000232,310,conflict
/workspace/p20/clips/seg_000233.wav,c000233,310,conflict
/workspace/p20/clips/seg_000235.wav,c000235,310,conflict
/workspace/p20/clips/seg_000236.wav,c000236,310,conflict
/workspace/p20/clips/seg_000237.wav,c000237,311,conflict
/workspace/p20/clips/seg_000239.wav,c000239,311,conflict
/workspace/p20/clips/seg_000248.wav,c000248,311,conflict
/workspace/p20/clips/seg_000250.wav,c000250,311,conflict
/workspace/p20/clips/seg_000251.wav,c000251,311,conflict
/workspace/p20/clips/seg_000253.wav,c000253,312,conflict
/workspace/p20/clips/seg_000254.wav,c000254,312,conflict
/workspace/p20/clips/seg_000255.wav,c000255,312,conflict
/workspace/p20/clips/seg_000257.wav,c000257,312,conflict
/workspace/p20/clips/seg_000258.wav,c000258,312,conflict
/workspace/p20/clips/seg_000259.wav,c000259,312,conflict
/workspace/p20/clips/seg_000260.wav,c000260,312,conflict
/workspace/p20/clips/seg_000261.wav,c000261,312,conflict
/workspace/p20/clips/seg_000263.wav,c000263,312,conflict
/workspace/p20/clips/seg_000264.wav,c000264,312,conflict
/workspace/p20/clips/seg_000265.wav,c000265,312,conflict
/workspace/p20/clips/seg_000266.wav,c000266,312,conflict
/workspace/p20/clips/seg_000267.wav,c000267,312,conflict
/workspace/p20/clips/seg_000291.wav,c000291,314,conflict
/workspace/p20/clips/seg_000293.wav,c000293,314,conflict
/workspace/p20/clips/seg_000296.wav,c000296,314,conflict
/workspace/p20/clips/seg_000297.wav,c000297,314,conflict
/workspace/p20/clips/seg_000300.wav,c000300,314,conflict
/workspace/p20/clips/seg_000303.wav,c000303,314,conflict
/workspace/p20/clips/seg_000304.wav,c000304,314,conflict
/workspace/p20/clips/seg_000307.wav,c000307,314,conflict
/workspace/p20/clips/seg_000308.wav,c000308,314,conflict
/workspace/p20/clips/seg_000312.wav,c000312,314,conflict
/workspace/p20/clips/seg_000316.wav,c000316,314,conflict
/workspace/p20/clips/seg_000320.wav,c000320,314,conflict
/workspace/p20/clips/seg_000321.wav,c000321,314,conflict
/workspace/p20/clips/seg_000325.wav,c000325,314,conflict
/workspace/p20/clips/seg_000326.wav,c000326,314,conflict
/workspace/p20/clips/seg_000329.wav,c000329,314,conflict
/workspace/p20/clips/seg_000333.wav,c000333,315,conflict
/workspace/p20/clips/seg_000334.wav,c000334,315,conflict
/workspace/p20/clips/seg_000335.wav,c000335,315,conflict
/workspace/p20/clips/seg_000337.wav,c000337,315,conflict
/workspace/p20/clips/seg_000341.wav,c000341,315,conflict
/workspace/p20/clips/seg_000344.wav,c000344,315,conflict
/workspace/p20/clips/seg_000345.wav,c000345,315,conflict
/workspace/p20/clips/seg_000346.wav,c000346,315,conflict
/workspace/p20/clips/seg_000347.wav,c000347,315,conflict
/workspace/p20/clips/seg_000386.wav,c000386,318,conflict
/workspace/p20/clips/seg_000389.wav,c000389,318,conflict
/workspace/p20/clips/seg_000392.wav,c000392,318,conflict
/workspace/p20/clips/seg_000434.wav,c000434,321,conflict
/workspace/p20/clips/seg_000438.wav,c000438,321,conflict
/workspace/p20/clips/seg_000441.wav,c000441,321,conflict
/workspace/p20/clips/seg_000442.wav,c000442,321,conflict
/workspace/p20/clips/seg_000473.wav,c000473,323,conflict
/workspace/p20/clips/seg_000476.wav,c000476,323,conflict
/workspace/p20/clips/seg_000479.wav,c000479,323,conflict
/workspace/p20/clips/seg_000481.wav,c000481,323,conflict
/workspace/p20/clips/seg_000482.wav,c000482,323,conflict
/workspace/p20/clips/seg_000534.wav,c000534,326,conflict
/workspace/p20/clips/seg_000535.wav,c000535,326,conflict
/workspace/p20/clips/seg_000537.wav,c000537,326,conflict
/workspace/p20/clips/seg_000538.wav,c000538,326,conflict
/workspace/p20/clips/seg_000540.wav,c000540,326,conflict
/workspace/p20/clips/seg_000541.wav,c000541,326,conflict
/workspace/p20/clips/seg_000543.wav,c000543,327,conflict
/workspace/p20/clips/seg_000544.wav,c000544,327,conflict
/workspace/p20/clips/seg_000545.wav,c000545,327,conflict
/workspace/p20/clips/seg_000546.wav,c000546,327,conflict
/workspace/p20/clips/seg_000548.wav,c000548,327,conflict
/workspace/p20/clips/seg_000549.wav,c000549,327,conflict
/workspace/p20/clips/seg_000551.wav,c000551,327,conflict
/workspace/p20/clips/seg_000552.wav,c000552,327,conflict
/workspace/p20/clips/seg_000555.wav,c000555,327,conflict
/workspace/p20/clips/seg_000559.wav,c000559,328,conflict
/workspace/p20/clips/seg_000561.wav,c000561,328,conflict
/workspace/p20/clips/seg_000562.wav,c000562,328,conflict
/workspace/p20/clips/seg_000564.wav,c000564,328,conflict
/workspace/p20/clips/seg_000567.wav,c000567,328,conflict
/workspace/p20/clips/seg_000577.wav,c000577,328,conflict
/workspace/p20/clips/seg_000578.wav,c000578,328,conflict
/workspace/p20/clips/seg_000580.wav,c000580,328,conflict
/workspace/p20/clips/seg_000581.wav,c000581,328,conflict
/workspace/p20/clips/seg_000589.wav,c000589,329,conflict
/workspace/p20/clips/seg_000591.wav,c000591,329,conflict
/workspace/p20/clips/seg_000642.wav,c000642,332,conflict
/workspace/p20/clips/seg_000645.wav,c000645,332,conflict
/workspace/p20/clips/seg_000646.wav,c000646,332,conflict
/workspace/p20/clips/seg_000649.wav,c000649,332,conflict
/workspace/p20/clips/seg_000654.wav,c000654,332,conflict
/workspace/p20/clips/seg_000655.wav,c000655,332,conflict
/workspace/p20/clips/seg_000656.wav,c000656,332,conflict
/workspace/p20/clips/seg_000810.wav,c000810,338,conflict
/workspace/p20/clips/seg_000811.wav,c000811,338,conflict
/workspace/p20/clips/seg_000813.wav,c000813,338,conflict
/workspace/p20/clips/seg_000815.wav,c000815,338,conflict
/workspace/p20/clips/seg_000817.wav,c000817,338,conflict
/workspace/p20/clips/seg_000819.wav,c000819,338,conflict
/workspace/p20/clips/seg_000820.wav,c000820,338,conflict
/workspace/p20/clips/seg_000822.wav,c000822,338,conflict
/workspace/p20/clips/seg_000823.wav,c000823,338,conflict
/workspace/p20/clips/seg_000824.wav,c000824,338,conflict
/workspace/p20/clips/seg_000825.wav,c000825,338,conflict
/workspace/p20/clips/seg_000845.wav,c000845,340,conflict
/workspace/p20/clips/seg_000846.wav,c000846,340,conflict
/workspace/p20/clips/seg_000847.wav,c000847,340,conflict
/workspace/p20/clips/seg_000848.wav,c000848,340,conflict
/workspace/p20/clips/seg_000849.wav,c000849,340,conflict
/workspace/p20/clips/seg_000931.wav,c000931,345,conflict
/workspace/p20/clips/seg_000932.wav,c000932,345,conflict
/workspace/p20/clips/seg_000935.wav,c000935,345,conflict
/workspace/p20/clips/seg_000936.wav,c000936,345,conflict
/workspace/p20/clips/seg_000939.wav,c000939,345,conflict
/workspace/p20/clips/seg_000940.wav,c000940,345,conflict
/workspace/p20/clips/seg_000941.wav,c000941,345,conflict
/workspace/p20/clips/seg_000942.wav,c000942,345,conflict
/workspace/p20/clips/seg_000946.wav,c000946,345,conflict
/workspace/p20/clips/seg_000948.wav,c000948,345,conflict
/workspace/p20/clips/seg_000950.wav,c000950,345,conflict
/workspace/p20/clips/seg_000951.wav,c000951,345,conflict
/workspace/p20/clips/seg_000952.wav,c000952,345,conflict
/workspace/p20/clips/seg_000953.wav,c000953,345,conflict
/workspace/p20/clips/seg_000954.wav,c000954,346,conflict
/workspace/p20/clips/seg_000957.wav,c000957,346,conflict
/workspace/p20/clips/seg_000959.wav,c000959,346,conflict
/workspace/p20/clips/seg_000963.wav,c000963,346,conflict
/workspace/p20/clips/seg_000966.wav,c000966,346,conflict
/workspace/p20/clips/seg_000970.wav,c000970,346,conflict
/workspace/p20/clips/seg_000971.wav,c000971,346,conflict
/workspace/p20/clips/seg_000972.wav,c000972,346,conflict
/workspace/p20/clips/seg_000974.wav,c000974,346,conflict
/workspace/p20/clips/seg_000976.wav,c000976,346,conflict
/workspace/p20/clips/seg_000984.wav,c000984,346,conflict
/workspace/p20/clips/seg_000985.wav,c000985,346,conflict
/workspace/p20/clips/seg_000986.wav,c000986,346,conflict
/workspace/p20/clips/seg_000987.wav,c000987,347,conflict
/workspace/p20/clips/seg_000988.wav,c000988,347,conflict
/workspace/p20/clips/seg_000995.wav,c000995,347,conflict
/workspace/p20/clips/seg_000997.wav,c000997,347,conflict
/workspace/p20/clips/seg_001000.wav,c001000,348,conflict
/workspace/p20/clips/seg_001001.wav,c001001,348,conflict
/workspace/p20/clips/seg_001004.wav,c001004,348,conflict
/workspace/p20/clips/seg_001005.wav,c001005,348,conflict
/workspace/p20/clips/seg_001007.wav,c001007,348,conflict
/workspace/p20/clips/seg_001008.wav,c001008,348,conflict
/workspace/p20/clips/seg_001010.wav,c001010,348,conflict
/workspace/p20/clips/seg_001013.wav,c001013,348,conflict
/workspace/p20/clips/seg_001014.wav,c001014,348,conflict
/workspace/p20/clips/seg_001015.wav,c001015,348,conflict
/workspace/p20/clips/seg_001016.wav,c001016,348,conflict
/workspace/p20/clips/seg_001017.wav,c001017,348,conflict
/workspace/p20/clips/seg_001131.wav,c001131,354,conflict
/workspace/p20/clips/seg_001137.wav,c001137,354,conflict
/workspace/p20/clips/seg_001233.wav,c001233,360,conflict
/workspace/p20/clips/seg_001234.wav,c001234,360,conflict
/workspace/p20/clips/seg_001236.wav,c001236,360,conflict
/workspace/p20/clips/seg_001237.wav,c001237,360,conflict
/workspace/p20/clips/seg_001244.wav,c001244,361,conflict
/workspace/p20/clips/seg_001249.wav,c001249,361,conflict
/workspace/p20/clips/seg_001250.wav,c001250,361,conflict
/workspace/p20/clips/seg_001251.wav,c001251,361,conflict
/workspace/p20/clips/seg_001258.wav,c001258,361,conflict
/workspace/p20/clips/seg_001260.wav,c001260,362,conflict
/workspace/p20/clips/seg_001263.wav,c001263,362,conflict
/workspace/p20/clips/seg_001265.wav,c001265,362,conflict
/workspace/p20/clips/seg_001266.wav,c001266,362,conflict
/workspace/p20/clips/seg_001271.wav,c001271,362,conflict
/workspace/p20/clips/seg_001272.wav,c001272,362,conflict
/workspace/p20/clips/seg_001284.wav,c001284,363,conflict
/workspace/p20/clips/seg_001285.wav,c001285,363,conflict
/workspace/p20/clips/seg_001288.wav,c001288,363,conflict
/workspace/p20/clips/seg_001289.wav,c001289,363,conflict
/workspace/p20/clips/seg_001290.wav,c001290,363,conflict
/workspace/p20/clips/seg_001293.wav,c001293,363,conflict
/workspace/p20/clips/seg_001295.wav,c001295,363,conflict
/workspace/p20/clips/seg_001296.wav,c001296,363,conflict
/workspace/p20/clips/seg_001298.wav,c001298,363,conflict
/workspace/p20/clips/seg_001300.wav,c001300,363,conflict
/workspace/p20/clips/seg_001302.wav,c001302,364,conflict
/workspace/p20/clips/seg_001303.wav,c001303,364,conflict
/workspace/p20/clips/seg_001304.wav,c001304,364,conflict
/workspace/p20/clips/seg_001308.wav,c001308,364,conflict
/workspace/p20/clips/seg_001311.wav,c001311,364,conflict
/workspace/p20/clips/seg_001318.wav,c001318,364,conflict
/workspace/p20/clips/seg_001325.wav,c001325,364,conflict
/workspace/p20/clips/seg_001327.wav,c001327,364,conflict
/workspace/p20/clips/seg_001328.wav,c001328,364,conflict
/workspace/p20/clips/seg_001329.wav,c001329,364,conflict
/workspace/p20/clips/seg_001330.wav,c001330,364,conflict
/workspace/p20/clips/seg_001331.wav,c001331,364,conflict
/workspace/p20/clips/seg_001332.wav,c001332,364,conflict
/workspace/p20/clips/seg_001333.wav,c001333,364,conflict
/workspace/p20/clips/seg_001334.wav,c001334,364,conflict
/workspace/p20/clips/seg_001335.wav,c001335,364,conflict
/workspace/p20/clips/seg_001339.wav,c001339,364,conflict
/workspace/p20/clips/seg_001340.wav,c001340,364,conflict
/workspace/p20/clips/seg_001354.wav,c001354,364,conflict
/workspace/p20/clips/seg_001355.wav,c001355,364,conflict
/workspace/p20/clips/seg_001407.wav,c001407,366,conflict
/workspace/p20/clips/seg_001408.wav,c001408,366,conflict
/workspace/p20/clips/seg_001409.wav,c001409,366,conflict
/workspace/p20/clips/seg_001415.wav,c001415,366,conflict
/workspace/p20/clips/seg_001416.wav,c001416,366,conflict
/workspace/p20/clips/seg_001417.wav,c001417,366,conflict
/workspace/p20/clips/seg_001423.wav,c001423,366,conflict
/workspace/p20/clips/seg_001424.wav,c001424,366,conflict
/workspace/p20/clips/seg_001427.wav,c001427,366,conflict
/workspace/p20/clips/seg_001429.wav,c001429,366,conflict
/workspace/p20/clips/seg_001430.wav,c001430,366,conflict
/workspace/p20/clips/seg_001435.wav,c001435,366,conflict
/workspace/p20/clips/seg_001441.wav,c001441,367,conflict
/workspace/p20/clips/seg_001442.wav,c001442,367,conflict
/workspace/p20/clips/seg_001446.wav,c001446,367,conflict
/workspace/p20/clips/seg_001447.wav,c001447,367,conflict
/workspace/p20/clips/seg_001449.wav,c001449,367,conflict
/workspace/p20/clips/seg_001450.wav,c001450,367,conflict
/workspace/p20/clips/seg_001455.wav,c001455,367,conflict
/workspace/p20/clips/seg_001463.wav,c001463,367,conflict
/workspace/p20/clips/seg_001464.wav,c001464,367,conflict
/workspace/p20/clips/seg_001471.wav,c001471,367,conflict
/workspace/p20/clips/seg_001472.wav,c001472,367,conflict
/workspace/p20/clips/seg_001473.wav,c001473,367,conflict
/workspace/p20/clips/seg_001474.wav,c001474,367,conflict
/workspace/p20/clips/seg_001475.wav,c001475,367,conflict
/workspace/p20/clips/seg_001477.wav,c001477,367,conflict
/workspace/p20/clips/seg_001478.wav,c001478,367,conflict
/workspace/p20/clips/seg_001479.wav,c001479,367,conflict
/workspace/p20/clips/seg_001515.wav,c001515,369,conflict
/workspace/p20/clips/seg_001518.wav,c001518,369,conflict
/workspace/p20/clips/seg_001522.wav,c001522,369,conflict
/workspace/p20/clips/seg_001523.wav,c001523,369,conflict
/workspace/p20/clips/seg_001532.wav,c001532,369,conflict
/workspace/p20/clips/seg_001542.wav,c001542,370,conflict
/workspace/p20/clips/seg_001548.wav,c001548,370,conflict
/workspace/p20/clips/seg_001549.wav,c001549,370,conflict
/workspace/p20/clips/seg_001550.wav,c001550,370,conflict
/workspace/p20/clips/seg_001551.wav,c001551,370,conflict
/workspace/p20/clips/seg_001552.wav,c001552,370,conflict
/workspace/p20/clips/seg_001553.wav,c001553,370,conflict
/workspace/p20/clips/seg_001556.wav,c001556,370,conflict
/workspace/p20/clips/seg_001558.wav,c001558,370,conflict
/workspace/p20/clips/seg_001559.wav,c001559,370,conflict
/workspace/p20/clips/seg_001560.wav,c001560,370,conflict
/workspace/p20/clips/seg_001561.wav,c001561,370,conflict
/workspace/p20/clips/seg_001562.wav,c001562,370,conflict
/workspace/p20/clips/seg_001563.wav,c001563,370,conflict
/workspace/p20/clips/seg_001660.wav,c001660,374,conflict
/workspace/p20/clips/seg_001665.wav,c001665,374,conflict
/workspace/p20/clips/seg_001666.wav,c001666,374,conflict
/workspace/p20/clips/seg_001668.wav,c001668,374,conflict
/workspace/p20/clips/seg_001669.wav,c001669,374,conflict
/workspace/p20/clips/seg_001670.wav,c001670,374,conflict
/workspace/p20/clips/seg_001672.wav,c001672,374,conflict
/workspace/p20/clips/seg_001673.wav,c001673,374,conflict
/workspace/p20/clips/seg_001675.wav,c001675,374,conflict
/workspace/p20/clips/seg_001676.wav,c001676,374,conflict
/workspace/p20/clips/seg_001677.wav,c001677,374,conflict
/workspace/p20/clips/seg_001680.wav,c001680,374,conflict
/workspace/p20/clips/seg_001681.wav,c001681,374,conflict
/workspace/p20/clips/seg_001682.wav,c001682,374,conflict
/workspace/p20/clips/seg_001684.wav,c001684,374,conflict
/workspace/p20/clips/seg_001734.wav,c001734,377,conflict
/workspace/p20/clips/seg_001735.wav,c001735,377,conflict
/workspace/p20/clips/seg_001736.wav,c001736,377,conflict
/workspace/p20/clips/seg_001738.wav,c001738,377,conflict
/workspace/p20/clips/seg_001739.wav,c001739,377,conflict
/workspace/p20/clips/seg_001740.wav,c001740,377,conflict
/workspace/p20/clips/seg_001742.wav,c001742,377,conflict
/workspace/p20/clips/seg_001743.wav,c001743,377,conflict
/workspace/p20/clips/seg_001745.wav,c001745,377,conflict
/workspace/p20/clips/seg_001747.wav,c001747,377,conflict
/workspace/p20/clips/seg_001754.wav,c001754,377,conflict
/workspace/p20/clips/seg_001763.wav,c001763,377,conflict
/workspace/p20/clips/seg_001766.wav,c001766,377,conflict
/workspace/p20/clips/seg_001770.wav,c001770,378,conflict
/workspace/p20/clips/seg_001772.wav,c001772,378,conflict
/workspace/p20/clips/seg_001777.wav,c001777,378,conflict
/workspace/p20/clips/seg_001778.wav,c001778,378,conflict
/workspace/p20/clips/seg_001779.wav,c001779,378,conflict
/workspace/p20/clips/seg_001784.wav,c001784,378,conflict
/workspace/p20/clips/seg_001797.wav,c001797,379,conflict
/workspace/p20/clips/seg_001799.wav,c001799,379,conflict
/workspace/p20/clips/seg_001801.wav,c001801,379,conflict
/workspace/p20/clips/seg_001802.wav,c001802,379,conflict
/workspace/p20/clips/seg_001803.wav,c001803,379,conflict
/workspace/p20/clips/seg_001804.wav,c001804,379,conflict
/workspace/p20/clips/seg_001807.wav,c001807,379,conflict
/workspace/p20/clips/seg_001811.wav,c001811,379,conflict
/workspace/p20/clips/seg_001812.wav,c001812,379,conflict
/workspace/p20/clips/seg_001813.wav,c001813,379,conflict
/workspace/p20/clips/seg_001814.wav,c001814,379,conflict
/workspace/p20/clips/seg_001815.wav,c001815,379,conflict
/workspace/p20/clips/seg_001873.wav,c001873,381,conflict
/workspace/p20/clips/seg_001874.wav,c001874,381,conflict
/workspace/p20/clips/seg_001875.wav,c001875,381,conflict
/workspace/p20/clips/seg_001876.wav,c001876,381,conflict
/workspace/p20/clips/seg_001893.wav,c001893,381,conflict
/workspace/p20/clips/seg_001894.wav,c001894,381,conflict
/workspace/p20/clips/seg_001895.wav,c001895,381,conflict
/workspace/p20/clips/seg_001896.wav,c001896,381,conflict
/workspace/p20/clips/seg_001897.wav,c001897,381,conflict
/workspace/p20/clips/seg_001898.wav,c001898,381,conflict
/workspace/p20/clips/seg_001899.wav,c001899,381,conflict
/workspace/p20/clips/seg_001900.wav,c001900,381,conflict
/workspace/p20/clips/seg_001901.wav,c001901,381,conflict
/workspace/p20/clips/seg_001905.wav,c001905,381,conflict
/workspace/p20/clips/seg_001913.wav,c001913,382,conflict
/workspace/p20/clips/seg_001915.wav,c001915,382,conflict
/workspace/p20/clips/seg_001916.wav,c001916,382,conflict
/workspace/p20/clips/seg_001919.wav,c001919,382,conflict
/workspace/p20/clips/seg_001924.wav,c001924,382,conflict
/workspace/p20/clips/seg_001964.wav,c001964,384,conflict
/workspace/p20/clips/seg_001965.wav,c001965,384,conflict
/workspace/p20/clips/seg_001966.wav,c001966,384,conflict
/workspace/p20/clips/seg_001967.wav,c001967,384,conflict
/workspace/p20/clips/seg_001983.wav,c001983,384,conflict
/workspace/p20/clips/seg_002027.wav,c002027,387,conflict
/workspace/p20/clips/seg_002031.wav,c002031,387,conflict
/workspace/p20/clips/seg_002050.wav,c002050,388,conflict
/workspace/p20/clips/seg_002111.wav,c002111,392,conflict
/workspace/p20/clips/seg_002114.wav,c002114,392,conflict
/workspace/p20/clips/seg_002119.wav,c002119,392,conflict
/workspace/p20/clips/seg_002121.wav,c002121,392,conflict
/workspace/p20/clips/seg_002122.wav,c002122,392,conflict
/workspace/p20/clips/seg_002126.wav,c002126,393,conflict
/workspace/p20/clips/seg_002128.wav,c002128,393,conflict
/workspace/p20/clips/seg_002130.wav,c002130,393,conflict
/workspace/p20/clips/seg_002134.wav,c002134,393,conflict
/workspace/p20/clips/seg_002135.wav,c002135,393,conflict
/workspace/p20/clips/seg_002136.wav,c002136,393,conflict
/workspace/p20/clips/seg_002138.wav,c002138,393,conflict
/workspace/p20/clips/seg_002303.wav,c002303,403,conflict
/workspace/p20/clips/seg_002308.wav,c002308,403,conflict
/workspace/p20/clips/seg_002310.wav,c002310,403,conflict
/workspace/p20/clips/seg_002311.wav,c002311,403,conflict
/workspace/p20/clips/seg_002313.wav,c002313,403,conflict
/workspace/p20/clips/seg_002314.wav,c002314,403,conflict
/workspace/p20/clips/seg_002317.wav,c002317,403,conflict
/workspace/p20/clips/seg_002319.wav,c002319,403,conflict
/workspace/p20/clips/seg_002325.wav,c002325,404,conflict
/workspace/p20/clips/seg_002326.wav,c002326,404,conflict
/workspace/p20/clips/seg_002329.wav,c002329,404,conflict
/workspace/p20/clips/seg_002331.wav,c002331,404,conflict
/workspace/p20/clips/seg_002334.wav,c002334,404,conflict
/workspace/p20/clips/seg_002336.wav,c002336,404,conflict
/workspace/p20/clips/seg_002341.wav,c002341,404,conflict
/workspace/p20/clips/seg_002343.wav,c002343,404,conflict
/workspace/p20/clips/seg_002344.wav,c002344,404,conflict
/workspace/p20/clips/seg_002345.wav,c002345,404,conflict
/workspace/p20/clips/seg_002350.wav,c002350,405,conflict
/workspace/p20/clips/seg_002351.wav,c002351,405,conflict
/workspace/p20/clips/seg_002353.wav,c002353,405,conflict
/workspace/p20/clips/seg_002354.wav,c002354,405,conflict
/workspace/p20/clips/seg_002355.wav,c002355,405,conflict
/workspace/p20/clips/seg_002356.wav,c002356,405,conflict
/workspace/p20/clips/seg_002357.wav,c002357,405,conflict
/workspace/p20/clips/seg_002359.wav,c002359,405,conflict
/workspace/p20/clips/seg_002364.wav,c002364,405,conflict
/workspace/p20/clips/seg_002367.wav,c002367,405,conflict
/workspace/p20/clips/seg_002368.wav,c002368,405,conflict
/workspace/p20/clips/seg_002381.wav,c002381,405,conflict
/workspace/p20/clips/seg_002382.wav,c002382,405,conflict
/workspace/p20/clips/seg_002386.wav,c002386,405,conflict
/workspace/p20/clips/seg_002387.wav,c002387,405,conflict
/workspace/p20/clips/seg_002388.wav,c002388,405,conflict
/workspace/p20/clips/seg_002389.wav,c002389,405,conflict
/workspace/p20/clips/seg_002391.wav,c002391,406,conflict
/workspace/p20/clips/seg_002393.wav,c002393,406,conflict
/workspace/p20/clips/seg_002394.wav,c002394,406,conflict
/workspace/p20/clips/seg_002395.wav,c002395,406,conflict
/workspace/p20/clips/seg_002397.wav,c002397,406,conflict
/workspace/p20/clips/seg_002398.wav,c002398,406,conflict
/workspace/p20/clips/seg_002404.wav,c002404,406,conflict
/workspace/p20/clips/seg_002409.wav,c002409,407,conflict
/workspace/p20/clips/seg_002410.wav,c002410,407,conflict
/workspace/p20/clips/seg_002411.wav,c002411,407,conflict
/workspace/p20/clips/seg_002413.wav,c002413,407,conflict
/workspace/p20/clips/seg_002414.wav,c002414,407,conflict
/workspace/p20/clips/seg_002416.wav,c002416,407,conflict
/workspace/p20/clips/seg_002418.wav,c002418,407,conflict
/workspace/p20/clips/seg_002421.wav,c002421,407,conflict
/workspace/p20/clips/seg_002422.wav,c002422,407,conflict
/workspace/p20/clips/seg_002424.wav,c002424,407,conflict
/workspace/p20/clips/seg_002425.wav,c002425,407,conflict
/workspace/p20/clips/seg_002426.wav,c002426,407,conflict
/workspace/p20/clips/seg_002428.wav,c002428,407,conflict
/workspace/p20/clips/seg_002430.wav,c002430,407,conflict
/workspace/p20/clips/seg_002433.wav,c002433,407,conflict
/workspace/p20/clips/seg_002442.wav,c002442,408,conflict
/workspace/p20/clips/seg_002443.wav,c002443,408,conflict
/workspace/p20/clips/seg_002447.wav,c002447,408,conflict
/workspace/p20/clips/seg_002448.wav,c002448,408,conflict
/workspace/p20/clips/seg_002501.wav,c002501,411,conflict
/workspace/p20/clips/seg_002502.wav,c002502,411,conflict
/workspace/p20/clips/seg_002505.wav,c002505,411,conflict
/workspace/p20/clips/seg_002506.wav,c002506,411,conflict
