seed,auc_probe,cosine,auc_wo_trainz,auc_wo_foldz
47,0.5848184818481847,-0.008497348781033597,0.5914191419141913,0.6002200220022004
48,0.6156215621562157,-0.00702521434520631,0.6235423542354236,0.5955995599559956
49,0.5993399339933994,-0.008762073350485424,0.6191419141914192,0.6356435643564358
50,0.6158415841584159,-0.0048157424115625735,0.6259625962596259,0.6387238723872388
51,0.5817381738173817,-0.00859314374705473,0.5856985698569857,0.5735973597359736
52,0.6492849284928492,-0.005091522845794429,0.6525852585258526,0.6477447744774477
53,0.5502750275027504,-0.009979144119815157,0.5731573157315732,0.576017601760176
54,0.6235423542354236,-0.006012710624454883,0.6426842684268427,0.6268426842684268
55,0.5828382838283829,-0.004553792970896867,0.583058305830583,0.5955995599559957
56,0.6378437843784377,-0.006921780627329172,0.6435643564356436,0.6385038503850385
57,0.5720572057205721,-0.007075868723513117,0.5848184818481849,0.5713971397139714
58,0.5223322332233223,-0.006926934557449008,0.526952695269527,0.5412541254125413
59,0.5515951595159516,-0.009121583745476745,0.5597359735973597,0.5586358635863586
60,0.592079207920792,-0.0076060894119234675,0.5955995599559956,0.5969196919691969
61,0.6158415841584157,-0.005736918879377328,0.6184818481848186,0.6237623762376238
62,0.5227722772277228,-0.008763048860321912,0.5280528052805281,0.5240924092409242
63,0.5584158415841585,-0.008142404932853385,0.5746974697469747,0.5564356435643565
64,0.5755775577557756,-0.006393467767694765,0.5922992299229923,0.5590759075907591
65,0.6323432343234323,-0.0077150865692675935,0.641144114411441,0.6393839383938394
66,0.6151815181518152,-0.006111726979955314,0.6308030803080308,0.6312431243124313
67,0.5762376237623762,-0.005184051024218693,0.5907590759075908,0.5980198019801981
68,0.5445544554455446,-0.0043084028851574675,0.5531353135313531,0.5368536853685368
69,0.6283828382838283,-0.007372808635317623,0.6464246424642464,0.6569856985698571
70,0.5674367436743675,-0.00589739289894214,0.5795379537953795,0.576017601760176
71,0.5911991199119913,-0.006928175133705248,0.6143014301430143,0.5757975797579759
72,0.5775577557755777,-0.007803376831327584,0.5986798679867986,0.5691969196919693
73,0.6217821782178218,-0.006808374185162846,0.6286028602860286,0.6105610561056106
74,0.5766776677667766,-0.008102155297731272,0.5854785478547855,0.5881188118811882
75,0.5771177117711772,-0.007129808363753079,0.5837183718371838,0.5848184818481849
76,0.5922992299229923,-0.0034902748212775627,0.609020902090209,0.5722772277227723
77,0.616061606160616,-0.005790522359745655,0.6228822882288229,0.601100110011001
78,0.5377337733773377,-0.00816280722855594,0.5661166116611661,0.5581958195819582
79,0.5724972497249725,-0.006922546042681679,0.5933993399339934,0.5647964796479648
80,0.5720572057205721,-0.007434706555051267,0.5900990099009902,0.5933993399339933
81,0.5599559955995599,-0.006189665662282865,0.5718371837183718,0.5782178217821782
82,0.5146314631463147,-0.007009415558486391,0.5271727172717272,0.5278327832783278
83,0.6090209020902089,-0.004613314959964252,0.6165016501650165,0.6125412541254125
84,0.5958195819581958,-0.00935008631777829,0.607040704070407,0.6215621562156215
85,0.5654565456545654,-0.008572472216038447,0.574037403740374,0.5555555555555556
86,0.587018701870187,-0.005759661094991975,0.5905390539053905,0.5652365236523653
87,0.5795379537953795,-0.004838148298793607,0.6193619361936193,0.5773377337733774
88,0.5498349834983498,-0.007442156393909833,0.5502750275027503,0.5529152915291529
89,0.6176017601760175,-0.008380519315181112,0.6343234323432343,0.6244224422442245
90,0.5610561056105611,-0.005203910440947496,0.5634763476347635,0.5524752475247524
91,0.5810781078107811,-0.006240414297567231,0.5907590759075908,0.5755775577557756
92,0.4882288228822882,-0.007236378339825247,0.5003300330033004,0.48536853685368536
93,0.6123212321232123,-0.009617866530315728,0.6134213421342134,0.6105610561056106
94,0.5414741474147415,-0.005314722026020268,0.561936193619362,0.5577557755775577
95,0.6217821782178218,-0.008892975652724427,0.6374037403740375,0.6365236523652366
96,0.6160616061606161,-0.007958877319089053,0.6316831683168317,0.6429042904290428
97,0.513971397139714,-0.007426106340742579,0.53993399339934,0.5240924092409242
98,0.5174917491749175,-0.007950725987523413,0.5194719471947195,0.524972497249725
99,0.535093509350935,-0.0072741533347962725,0.5412541254125413,0.5518151815181519
100,0.616941694169417,-0.006328587238226162,0.622882288228823,0.6279427942794279
101,0.618921892189219,-0.008502185308635044,0.6231023102310231,0.6222222222222222
102,0.5416941694169417,-0.006333256087597831,0.563916391639164,0.5504950495049504
103,0.5658965896589658,-0.007092725070202734,0.5826182618261826,0.5722772277227723
104,0.5900990099009901,-0.007232914904747693,0.5942794279427943,0.5801980198019804
105,0.5502750275027503,-0.004899208648586742,0.5650165016501649,0.5628162816281628
106,0.5810781078107811,-0.006125864315088938,0.5903190319031903,0.5799779977997799
107,0.5665566556655666,-0.004862564521010451,0.5852585258525852,0.576017601760176
108,0.6253025302530254,-0.007300170927608344,0.6418041804180419,0.634983498349835
109,0.5762376237623762,-0.007733991512752397,0.5865786578657866,0.5694169416941695
110,0.6237623762376239,-0.00759502051311026,0.647964796479648,0.561936193619362
111,0.5878987898789879,-0.008549323582131698,0.5947194719471948,0.5931793179317932
112,0.5801980198019802,-0.008037402350864996,0.5826182618261827,0.5872387238723872
113,0.5645764576457647,-0.007345728874269028,0.5727172717271727,0.554895489548955
114,0.5753575357535754,-0.010118289424783057,0.5982398239823983,0.6006600660066007
115,0.5672167216721673,-0.008061805453560294,0.5713971397139714,0.5674367436743675
116,0.642904290429043,-0.0055762669656901215,0.6508250825082508,0.6591859185918592
117,0.5867986798679867,-0.005460586423108834,0.5916391639163917,0.5742574257425742
118,0.5997799779977998,-0.00747422262099424,0.6077007700770077,0.6063806380638064
119,0.5463146314631463,-0.006024144442676173,0.55005500550055,0.5326732673267326
120,0.5896589658965895,-0.006559319024145225,0.5947194719471948,0.5931793179317931
121,0.5491749174917492,-0.006556096829511407,0.5524752475247524,0.5452145214521453
122,0.5850385038503851,-0.006136740854921259,0.6015401540154015,0.5892189218921893
123,0.5735973597359736,-0.006439708554831732,0.5777777777777778,0.5949394939493949
124,0.5733773377337735,-0.005544428080805609,0.5771177117711772,0.5628162816281628
125,0.6140814081408141,-0.008044307110363535,0.6231023102310231,0.6123212321232123
126,0.49592959295929595,-0.007574161628275608,0.5097909790979097,0.4998899889988999
127,0.6055005500550056,-0.007455742338036229,0.6134213421342135,0.5922992299229923
128,0.5962596259625963,-0.007639760225323343,0.6008800880088009,0.6160616061606161
129,0.5687568756875687,-0.0034947432261415202,0.577997799779978,0.5564356435643565
130,0.5084708470847085,-0.00820731704143871,0.5280528052805281,0.5735973597359737
131,0.6138613861386139,-0.00714162369174188,0.6206820682068207,0.6292629262926293
132,0.5911991199119913,-0.005286996900920143,0.6046204620462047,0.5905390539053905
133,0.5773377337733773,-0.0043671466338461445,0.5909790979097911,0.5718371837183718
134,0.5397139713971397,-0.007756837778875567,0.545874587458746,0.5716171617161716
135,0.5278327832783278,-0.008589836159738436,0.5394939493949394,0.5665566556655667
136,0.5973597359735974,-0.005723205820489747,0.6107810781078108,0.6211221122112212
137,0.6193619361936193,-0.005976392469330986,0.6281628162816282,0.6151815181518151
138,0.6127612761276128,-0.0071249849607576115,0.6266226622662266,0.6301430143014302
139,0.55995599559956,-0.0067472823168880265,0.5623762376237624,0.5848184818481849
140,0.5441144114411441,-0.006651011627792286,0.5509350935093509,0.5650165016501651
141,0.539053905390539,-0.00652529201153058,0.5465346534653466,0.5408140814081408
142,0.6041804180418042,-0.006455508339709732,0.6105610561056105,0.6191419141914192
143,0.598019801980198,-0.007104070228213537,0.6154015401540155,0.5905390539053905
144,0.5854785478547856,-0.005448014817452611,0.5854785478547856,0.5837183718371837
145,0.5942794279427943,-0.006430481203898237,0.6037403740374038,0.5861386138613862
146,0.5738173817381738,-0.005788905447104862,0.5753575357535754,0.5548954895489548
147,0.5806380638063807,-0.007061086014171974,0.5843784378437844,0.5815181518151815
148,0.557975797579758,-0.007527899927482882,0.5645764576457646,0.5608360836083609
149,0.5804180418041803,-0.008106943668058107,0.5966996699669967,0.5986798679867986
150,0.5634763476347635,-0.004662656729901477,0.5801980198019802,0.5753575357535754
151,0.6286028602860286,-0.0096060000363586,0.6481848184818482,0.6072607260726073
152,0.5599559955995599,-0.00582037449927416,0.5647964796479649,0.5634763476347635
153,0.6107810781078108,-0.007162753298240671,0.6290429042904291,0.631903190319032
154,0.5482948294829483,-0.005187675680216721,0.5535753575357536,0.5562156215621563
155,0.5641364136413641,-0.006896279312559339,0.5731573157315731,0.5962596259625963
156,0.577997799779978,-0.003925622550647583,0.5863586358635864,0.574917491749175
157,0.5364136413641365,-0.007986337200343174,0.5460946094609462,0.5661166116611661
158,0.634983498349835,-0.006950819630792733,0.6466446644664466,0.6343234323432344
159,0.6079207920792079,-0.007654502380869386,0.6134213421342134,0.6156215621562156
160,0.5768976897689769,-0.004971937888371924,0.5876787678767877,0.585038503850385
161,0.6426842684268427,-0.00840841777889922,0.6514851485148515,0.6512651265126512
162,0.5815181518151814,-0.00790383117421827,0.5964796479647965,0.5872387238723873
163,0.5845984598459846,-0.010018644265329738,0.6039603960396039,0.5676567656765678
164,0.5951595159515951,-0.006520346288181585,0.6090209020902091,0.6178217821782178
165,0.5456545654565457,-0.00546182658464657,0.5520352035203521,0.5388338833883388
166,0.5201320132013202,-0.005987627764087474,0.5289328932893289,0.577997799779978
167,0.5064906490649065,-0.009626249447915212,0.5161716171617163,0.5355335533553356
168,0.6572057205720572,-0.005758731493477377,0.6600660066006602,0.656105610561056
169,0.5973597359735975,-0.005304501002820436,0.6268426842684268,0.583938393839384
170,0.6066006600660065,-0.006760113708833769,0.6178217821782178,0.6215621562156216
171,0.563036303630363,-0.0075684779375237085,0.5674367436743674,0.5700770077007702
172,0.6037403740374038,-0.008929373196573848,0.6110011001100111,0.6149614961496149
173,0.6000000000000001,-0.004770251461746272,0.6103410341034103,0.6176017601760176
174,0.5309130913091309,-0.006701012714948091,0.5456545654565457,0.5467546754675467
175,0.6222222222222222,-0.006263309557574368,0.6400440044004401,0.6083608360836084
176,0.5568756875687569,-0.00551762057437539,0.5573157315731574,0.5306930693069307
177,0.5947194719471948,-0.007243924814203204,0.6048404840484048,0.6094609460946094
178,0.5584158415841585,-0.008012169116777436,0.5784378437843783,0.5707370737073708
179,0.583938393839384,-0.0063039827411889016,0.5958195819581958,0.5810781078107812
180,0.5388338833883388,-0.007433146751215473,0.554015401540154,0.5240924092409242
181,0.5661166116611662,-0.007583545193238559,0.585038503850385,0.5634763476347635
182,0.6378437843784378,-0.004467672323436877,0.651925192519252,0.6398239823982399
183,0.5645764576457646,-0.008535428282873412,0.587898789878988,0.5652365236523653
184,0.5716171617161716,-0.007121246191755815,0.594939493949395,0.605060506050605
185,0.5944994499449945,-0.006815788200018822,0.5964796479647965,0.6033003300330033
186,0.6176017601760176,-0.008032032176469186,0.6233223322332234,0.6052805280528052
187,0.5533553355335533,-0.006269218786538291,0.5577557755775578,0.5691969196919692
188,0.5724972497249724,-0.007389197934504987,0.5790979097909791,0.5694169416941695
189,0.5865786578657867,-0.008327088708706657,0.5962596259625962,0.5911991199119913
190,0.5812981298129813,-0.00598918013876379,0.5894389438943894,0.5964796479647966
191,0.5546754675467547,-0.006424524980887428,0.5665566556655666,0.5482948294829483
192,0.585038503850385,-0.007273454369243395,0.587018701870187,0.5953795379537954
193,0.5507150715071507,-0.006594559290494107,0.5595159515951595,0.5623762376237624
194,0.6385038503850384,-0.006208385931472383,0.640924092409241,0.6336633663366336
195,0.6026402640264026,-0.007941472660334088,0.607040704070407,0.5872387238723873
196,0.5016501650165017,-0.00704630272995661,0.5201320132013202,0.5038503850385039
197,0.6200220022002201,-0.007057011361764828,0.6294829482948294,0.6264026402640264
198,0.6024202420242024,-0.0072951872928218855,0.6083608360836084,0.6094609460946094
199,0.5969196919691969,-0.009876148912818229,0.6391639163916393,0.6354235423542354
