pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
446,446,1,0,0.031618766486644745,0.08877904919037652,0.9837467446923256,3.2492093851033133e-06,9.95128502836451e-05,2753,0.8583667278289795,16625,665.0,16673
451,451,1,0,0.12252321094274521,0.21224977798825212,0.9968986958265305,8.13110364106251e-06,5.8232682931702584e-05,2753,0.7779726982116699,17142,685.7,17190
456,456,1,0,0.05921025201678276,0.11285373344012362,0.994059294462204,3.7403463011287386e-06,5.943023643339984e-05,2753,0.8720073699951172,12717,508.7,12765
462,462,1,0,0.09534946084022522,0.1732692161441137,0.9947743564844131,6.159404165373417e-06,5.8438803534954786e-05,2753,0.8055093288421631,22500,900.0,22548
467,467,1,0,0.027585284784436226,0.07575153522747967,0.9834934920072556,1.8484740849089576e-06,6.516095891129225e-05,2753,0.8981661796569824,9142,365.6999,9190
472,472,1,0,0.021287351846694946,0.05664033158962807,0.9928330518305302,1.3821588709106436e-06,6.354648212436587e-05,2753,0.9324041604995728,9945,397.8,9993
477,477,1,0,0.030444350093603134,0.07500183644426134,0.984650582075119,3.166415808664169e-06,0.00010084027599077672,2753,0.8698167204856873,20740,829.6001,20788
482,482,1,0,0.025565212592482567,0.06705332097252796,0.9864986836910248,1.863502347987378e-06,7.102860399754718e-05,2753,0.8914304971694946,22500,900.0,22548
487,487,1,0,0.02779562398791313,0.07568880750333125,0.9876100495457649,2.1167038539715577e-06,7.40357136237435e-05,2753,0.9005829691886902,17300,692.0001,17348
492,492,1,0,0.031143832951784134,0.05982900984132107,0.993654415011406,1.872340135378181e-06,5.8246791013516486e-05,2753,0.9097626209259033,22500,900.0,22548
604,604,1,0,0.027585284784436226,0.04744908045949233,0.9957819357514381,9.201171451422852e-07,3.2435251341667026e-05,2753,0.9464711546897888,2950,117.9999,2998
609,609,1,0,0.017900168895721436,0.056512418868639065,0.9780037365853786,1.7497453654868877e-06,9.600047633284703e-05,2753,0.9094571471214294,18517,740.6999,18565
619,619,1,0,0.5117166042327881,0.8341650454949149,0.9668413549661636,2.5896071747411042e-05,2.471020707162097e-05,9454,0.7919206023216248,13912,556.5,13960
625,625,1,0,0.06187598407268524,0.1728419154820539,0.9898014217615128,4.973984687239863e-06,7.54123684600927e-05,2753,0.8095398545265198,14160,566.4,14208
631,631,1,0,0.20946969091892242,0.4075471472204961,0.9956395626068115,1.3869363101548515e-05,5.234243144514039e-05,2753,0.5797239542007446,16897,675.9,16945
636,636,1,0,0.8976953029632568,0.9527187924552926,0.9974767863750458,1.9172450265614316e-05,2.184963932450046e-06,9454,0.922390878200531,22500,900.0,22548
649,649,1,0,0.11920291930437088,0.28143049571478934,0.9934326112270355,7.210942840174539e-06,5.328207043930888e-05,2753,0.7118338346481323,9200,368.0,9248
654,654,1,0,0.0378924235701561,0.0758886607718654,0.9968458786606789,1.5440074321304564e-06,3.9203114283736795e-05,2753,0.9191974401473999,3585,143.3999,3633
659,659,1,0,0.6619228720664978,0.8593386899523942,0.9888524413108826,2.0042496544192545e-05,1.0236704838462174e-05,9454,0.8377540707588196,17307,692.3001,17355
664,664,1,0,0.020964238792657852,0.04205951204838129,0.9967267997562885,1.040803340401908e-06,4.860580156673677e-05,2753,0.9448134899139404,22500,900.0,22548
673,673,1,0,0.2658804953098297,0.4370637989382814,0.9921358227729797,1.3182055226934608e-05,3.639682108769193e-05,2753,0.5509952306747437,17982,719.3001,18030
682,682,1,0,0.3557748794555664,0.6077205667193537,0.9950512051582336,1.5052478374855127e-05,2.7256519388174638e-05,9454,0.6003647446632385,3580,143.2,3628
689,689,1,0,0.7606506943702698,0.8871725563411299,0.9918793141841888,2.896081787184812e-05,9.11292590899393e-06,9454,0.8583943247795105,22500,900.0,22548
696,696,1,0,0.13477592170238495,0.2813650854294254,0.9855223000049591,1.1255213394179009e-05,7.225535227917135e-05,2753,0.6952880024909973,22500,900.0,22548
703,703,1,0,0.8221890926361084,0.9362680916422748,0.9968535080552101,1.2028564015054144e-05,2.6013594833784737e-06,9454,0.9247549772262573,4305,172.2,4353
710,710,1,0,0.10818894952535629,0.20190667787662156,0.9918550550937653,6.309214768407401e-06,5.200741361477412e-05,2753,0.7873170375823975,8065,322.5999,8113
717,717,1,0,0.04672496020793915,0.09001664991168455,0.9927447885274887,2.8085325993743027e-06,5.729922486352734e-05,2753,0.89496248960495,13577,543.1,13625
