perm_seed,auc_probe,cosine
99,0.9250905040378724,0.00956926980457293
100,0.934359708795799,0.009179551026383957
101,0.9233400962724271,0.0076570758993250426
102,0.916776067152007,0.008026139466149928
103,0.9152245693599077,0.0073441626709803195
104,0.9254485419898953,0.00843679274851051
105,0.916219119226638,0.010573006189634214
106,0.9316147511636234,0.007714769726790813
107,0.9265226558459642,0.007588318195998882
108,0.934359708795799,0.01178439057246787
109,0.9166567211679993,0.007154594586007649
110,0.9275967697020329,0.009236505433533755
111,0.9151847873652385,0.009140505124636534
112,0.930978239248916,0.00728654084422008
113,0.9289095755261169,0.008589411330933081
114,0.9320523531049847,0.008482286140472672
115,0.9255281059792339,0.0066507409623931014
116,0.9257270159525799,0.008449520527608426
117,0.9273580777340176,0.009810625739481235
118,0.917889963002745,0.008908907022586041
119,0.9283128456060787,0.010593353057253948
120,0.9290289215101245,0.006869631502636657
121,0.9289095755261169,0.009004062751255319
122,0.9187651668854676,0.009735293730505825
123,0.9331662489557226,0.008828616425788189
124,0.9124000477383936,0.008492576154771196
125,0.9233400962724271,0.006910635229864114
126,0.9256474519632414,0.008273274710993726
127,0.9245733381071727,0.006965148887721026
128,0.9195608067788519,0.009692996235989937
129,0.916577157178661,0.008710531045693476
130,0.9307395472809007,0.008734804614619684
131,0.9371046664279747,0.009546163566425625
132,0.9324501730516768,0.006908965840382373
133,0.9159804272586227,0.010788281124532383
134,0.9312964952062697,0.007825956088006606
135,0.9209133945976051,0.006690585408945371
136,0.9250905040378724,0.008250811210476872
137,0.9272785137446792,0.008109003379172919
138,0.9259259259259259,0.00883015000128075
139,0.9391733301507738,0.009585569077826315
140,0.9365875004972749,0.0089896469627812
141,0.930978239248916,0.007993905296649314
142,0.9314954051796157,0.010237832806924953
143,0.9216692524963201,0.008654528597574443
144,0.9312169312169312,0.008510630758459255
145,0.9297449974141704,0.010098035112873934
146,0.9326093010303537,0.008997557259153586
147,0.9217885984803278,0.008197105890892608
148,0.922942276325735,0.009499300595614987
149,0.9208736126029359,0.007674385043864272
150,0.923141186299081,0.008002633215397813
151,0.9170147591200223,0.009215676187002432
152,0.9376616143533437,0.009463444186544248
153,0.9176512710347297,0.009852517675795964
154,0.9318932251263078,0.0075821911897947115
155,0.9256872339579106,0.009403275988777701
156,0.9291880494888014,0.007877955761575885
157,0.9326093010303537,0.006705920929340883
158,0.9128774316744241,0.008446954667216676
159,0.9253291960058877,0.006797727065463876
160,0.9120022277917015,0.008200768054294755
161,0.9293869594621474,0.008887530348653973
162,0.9288300115367785,0.008959262884048682
163,0.9320523531049847,0.008307880523629562
164,0.9391733301507738,0.007510604440406323
165,0.9303417273342085,0.010312088818072562
166,0.9156223893065998,0.008977848290718063
167,0.922942276325735,0.006357380005670998
168,0.933603850897084,0.007926072467450678
169,0.9265624378406333,0.009168971864245166
170,0.9366272824919442,0.010284948629020834
171,0.9242948641444882,0.009452830602463172
172,0.9144687114611927,0.007617127859853941
173,0.9200779727095516,0.008126829699281085
174,0.9300234713768548,0.008297292423571762
175,0.9226240203683813,0.0071186332555519295
176,0.9297847794088395,0.00818370173908249
177,0.9215101245176434,0.006887280740294323
178,0.9194414607948442,0.008118193263782523
179,0.9268409118033178,0.010616914153127027
180,0.9282730636114095,0.007910622482342507
181,0.9361498985559136,0.008824270510968764
182,0.9288697935314477,0.008787216697578759
183,0.9272785137446792,0.006603447880532741
184,0.9182877829494371,0.008505641361391774
185,0.9249711580538649,0.008781126496698904
186,0.9247722480805187,0.008457032778039069
187,0.9311373672275928,0.007598419134755051
188,0.932489955046346,0.0073301679122438745
189,0.9219079444643354,0.008548293160588534
190,0.9204757926562438,0.009203070480663485
191,0.9238970441977961,0.009739671768429764
192,0.9370648844333055,0.00831435775659196
193,0.9269204757926562,0.009819477195836169
194,0.9279548076540558,0.00867082222368041
195,0.9337231968810916,0.008692776956871328
196,0.9198790627362056,0.008309123833494582
197,0.9411624298842344,0.009987825996470407
198,0.9288697935314477,0.010207813159002791
199,0.9278354616700482,0.010686926550986088
