clip,speaker,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4
AVPEPUDEAC0020_readtext.wav,AVPEPUDEAC0020,0.00353492,0.57959217,0.00166716,0.02597624,0.00004491
AVPEPUDEAC0021_readtext.wav,AVPEPUDEAC0021,0.00296727,0.00571127,0.00991962,0.00502626,0.07645527
AVPEPUDEAC0022_readtext.wav,AVPEPUDEAC0022,0.06899099,0.44250882,0.17831367,0.05552160,0.46667135
AVPEPUDEAC0023_readtext.wav,AVPEPUDEAC0023,0.00000096,0.00174992,0.00317660,0.00008072,0.01373501
AVPEPUDEAC0024_readtext.wav,AVPEPUDEAC0024,0.18204138,0.00858201,0.00766202,0.00574423,0.12787114
AVPEPUDEAC0025_readtext.wav,AVPEPUDEAC0025,0.63697422,0.00177239,0.15975207,0.11239365,0.00011502
AVPEPUDEAC0026_readtext.wav,AVPEPUDEAC0026,0.51881707,0.93604761,0.62638593,0.77517951,0.91727006
AVPEPUDEAC0027_readtext.wav,AVPEPUDEAC0027,0.98456097,0.38812038,0.51752734,0.66962236,0.79508275
AVPEPUDEAC0028_readtext.wav,AVPEPUDEAC0028,0.99894041,0.99999785,0.99999654,0.99999928,0.99998641
AVPEPUDEAC0029_readtext.wav,AVPEPUDEAC0029,0.00028595,0.00391582,0.01115687,0.45818987,0.58781451
AVPEPUDEAC0030_readtext.wav,AVPEPUDEAC0030,0.00009065,0.00012244,0.02745474,0.00447864,0.02524366
AVPEPUDEAC0031_readtext.wav,AVPEPUDEAC0031,0.08544914,0.00676511,0.00236349,0.02688168,0.00829415
AVPEPUDEAC0033_readtext.wav,AVPEPUDEAC0033,0.00900009,0.00349421,0.01100126,0.09086400,0.03268118
AVPEPUDEAC0034_readtext.wav,AVPEPUDEAC0034,0.03612395,0.07436839,0.01334045,0.00334600,0.02428182
AVPEPUDEAC0035_readtext.wav,AVPEPUDEAC0035,0.00000000,0.00000276,0.00010295,0.00001554,0.00012009
AVPEPUDEAC0037_readtext.wav,AVPEPUDEAC0037,0.06020010,0.00098582,0.00679824,0.00000868,0.00058587
AVPEPUDEAC0039_readtext.wav,AVPEPUDEAC0039,0.01665782,0.10837165,0.06396861,0.18664664,0.29680952
AVPEPUDEAC0040_readtext.wav,AVPEPUDEAC0040,0.00012090,0.00002040,0.00001429,0.00004458,0.00005057
AVPEPUDEAC0041_readtext.wav,AVPEPUDEAC0041,0.00004334,0.00345984,0.07775548,0.00461231,0.01470511
AVPEPUDEAC0042_readtext.wav,AVPEPUDEAC0042,0.00073777,0.00113132,0.00000000,0.00000022,0.00356862
AVPEPUDEAC0043_readtext.wav,AVPEPUDEAC0043,0.00211376,0.00052324,0.00180587,0.00025931,0.00026539
AVPEPUDEAC0044_readtext.wav,AVPEPUDEAC0044,0.00000004,0.00409030,0.00130004,0.00815208,0.00097951
AVPEPUDEAC0045_readtext.wav,AVPEPUDEAC0045,0.00000255,0.00002132,0.00000032,0.00000808,0.00000676
AVPEPUDEAC0046_readtext.wav,AVPEPUDEAC0046,0.00033291,0.00005450,0.00329019,0.00206336,0.02389740
AVPEPUDEAC0047_readtext.wav,AVPEPUDEAC0047,0.00171583,0.00365889,0.00045395,0.00487763,0.01372098
AVPEPUDEAC0048_readtext.wav,AVPEPUDEAC0048,0.00461464,0.00222554,0.00000019,0.00026104,0.00000060
AVPEPUDEAC0049_readtext.wav,AVPEPUDEAC0049,0.00040450,0.00023772,0.00005502,0.00000034,0.00000000
AVPEPUDEAC0050_readtext.wav,AVPEPUDEAC0050,0.00000204,0.00014153,0.00016923,0.00058172,0.00004778
AVPEPUDEAC0051_readtext.wav,AVPEPUDEAC0051,0.46682397,0.65187156,0.29026267,0.10718083,0.53256518
AVPEPUDEAC0052_readtext.wav,AVPEPUDEAC0052,0.15148871,0.00348477,0.00844055,0.00009088,0.00267234
AVPEPUDEAC0053_readtext.wav,AVPEPUDEAC0053,0.00488533,0.01254969,0.03477866,0.00214224,0.00000001
AVPEPUDEAC0054_readtext.wav,AVPEPUDEAC0054,0.00003048,0.00005736,0.00000000,0.00015121,0.00000003
AVPEPUDEAC0057_readtext.wav,AVPEPUDEAC0057,0.00000002,0.00245134,0.00032752,0.00017367,0.00064766
AVPEPUDEA0001_readtext.wav,AVPEPUDEA0001,0.99878329,0.99663335,0.99963665,0.99592775,0.99981636
AVPEPUDEA0002readtext.wav,AVPEPUDEA0002,0.99990225,0.39386585,0.98871779,0.99625671,0.99606884
AVPEPUDEA0003_readtext.wav,AVPEPUDEA0003,0.99999988,0.99990571,1.00000000,0.99996281,0.99996531
AVPEPUDEA0005_readtext.wav,AVPEPUDEA0005,0.99999869,0.99994981,0.99974996,0.99997318,0.99701738
AVPEPUDEA0006_readtext.wav,AVPEPUDEA0006,0.99136329,0.95539731,0.99606955,0.98721933,0.99666744
AVPEPUDEA0007_readtext.wav,AVPEPUDEA0007,0.99982065,0.99707782,0.99999797,0.99641681,0.99955136
AVPEPUDEA0008_readtext.wav,AVPEPUDEA0008,0.99620026,0.25887433,0.75144422,0.95304793,0.61091310
AVPEPUDEA0009_readtext.wav,AVPEPUDEA0009,0.99943632,0.99999499,0.99989581,0.99999702,0.99997735
AVPEPUDEA0010_readtext.wav,AVPEPUDEA0010,0.99992001,0.96187282,0.80504203,0.89237189,0.94636750
AVPEPUDEA0011_readtext.wav,AVPEPUDEA0011,0.02328931,0.00151776,0.00385222,0.00266272,0.00170815
AVPEPUDEA0013_readtext.wav,AVPEPUDEA0013,0.91680080,0.73728544,0.97178841,0.96047729,0.95865941
AVPEPUDEA0014_readtext.wav,AVPEPUDEA0014,0.99999332,0.99999905,0.99999869,0.99999917,0.99995065
AVPEPUDEA0015_readtext.wav,AVPEPUDEA0015,0.85398442,0.78152996,0.94000971,0.99722761,0.98211503
AVPEPUDEA0016_readtext.wav,AVPEPUDEA0016,0.99999988,0.99849558,0.99484754,0.99956113,0.99998558
AVPEPUDEA0017_readtext.wav,AVPEPUDEA0017,0.99994159,0.99983239,0.99999034,0.99905032,0.99968243
AVPEPUDEA0020_readtext.wav,AVPEPUDEA0020,0.99997497,0.99977988,0.67957819,0.99971014,0.99997365
AVPEPUDEA0021_readtext.wav,AVPEPUDEA0021,0.98497367,0.94479287,0.94797629,0.61407769,0.96086258
AVPEPUDEA0022_readtext.wav,AVPEPUDEA0022,0.01649135,0.15693349,0.03228960,0.06268076,0.21250387
AVPEPUDEA0023_readtext.wav,AVPEPUDEA0023,0.04333843,0.01951691,0.19563711,0.00059391,0.02897589
AVPEPUDEA0024_readtext.wav,AVPEPUDEA0024,0.99981338,0.99993503,0.96470147,0.99732792,0.99981886
AVPEPUDEA0025_readtext.wav,AVPEPUDEA0025,0.99864024,0.99462247,0.99977714,0.99711680,0.99963081
AVPEPUDEA0026_readtext.wav,AVPEPUDEA0026,0.00198794,0.02838206,0.03716547,0.05612344,0.45592338
AVPEPUDEA0027_readtext.wav,AVPEPUDEA0027,0.00005092,0.56200802,0.03650089,0.00004388,0.05882763
AVPEPUDEA0029_readtext.wav,AVPEPUDEA0029,0.99994338,0.99093783,0.94407332,0.94150645,0.99999893
AVPEPUDEA0030_readtext.wav,AVPEPUDEA0030,0.99999976,0.99999988,0.99999762,1.00000000,0.99999988
AVPEPUDEA0031_readtext.wav,AVPEPUDEA0031,0.97353417,0.24305540,0.92769104,0.43619913,0.86201555
AVPEPUDEA0032_readtext.wav,AVPEPUDEA0032,0.99330574,0.96394634,0.99985361,0.99708015,0.99431461
AVPEPUDEA0034_readtext.wav,AVPEPUDEA0034,0.64121872,0.41636479,0.55046237,0.91111833,0.75158590
AVPEPUDEA0035_readtext.wav,AVPEPUDEA0035,0.99618042,0.17304249,0.98931235,0.99990666,0.99853206
AVPEPUDEA0037_readtext.wav,AVPEPUDEA0037,0.92948472,0.12650412,0.07699770,0.52612120,0.83155823
AVPEPUDEA0038_readtext.wav,AVPEPUDEA0038,0.04546787,0.35759056,0.89541304,0.60907012,0.08312020
AVPEPUDEA0039_readtext.wav,AVPEPUDEA0039,0.99995863,0.99996459,1.00000000,0.99996960,0.99999273
AVPEPUDEA0041_readtext.wav,AVPEPUDEA0041,0.97432411,0.97885442,0.97965562,0.43157351,0.55199641
AVPEPUDEA0042_readtext.wav,AVPEPUDEA0042,0.76945293,0.77010477,0.99762338,0.94854838,0.99680674
AVPEPUDEA0043_readtext.wav,AVPEPUDEA0043,1.00000000,0.99674076,1.00000000,0.99998236,1.00000000
AVPEPUDEA0045_readtext.wav,AVPEPUDEA0045,0.99991620,0.99986219,0.99944264,0.99529761,0.99736637
AVPEPUDEA0046_readtext.wav,AVPEPUDEA0046,1.00000000,1.00000000,0.99999928,0.99999058,0.99999690
AVPEPUDEA0047_readtext.wav,AVPEPUDEA0047,0.99546283,0.97984284,0.99371195,0.93826532,0.99927086
AVPEPUDEA0048_readtext.wav,AVPEPUDEA0048,0.99707735,0.99955601,0.99458128,0.99642122,0.99865025
AVPEPUDEA0049_readtext.wav,AVPEPUDEA0049,0.99999642,0.99997962,0.99999082,0.99998784,0.99999714
AVPEPUDEA0050_readtext.wav,AVPEPUDEA0050,0.68137306,0.48694289,0.71180284,0.88598537,0.88620889
AVPEPUDEA0051_readtext.wav,AVPEPUDEA0051,0.99874216,0.99829906,0.99859542,0.99998021,0.99896061
AVPEPUDEA0052_readtext.wav,AVPEPUDEA0052,0.99999905,0.99674904,0.99954849,0.98441631,0.99922466
AVPEPUDEA0053_readtext.wav,AVPEPUDEA0053,0.99996746,0.99959427,0.10014571,0.99016833,0.99999893
AVPEPUDEA0054_readtext.wav,AVPEPUDEA0054,0.00000028,0.00009872,0.00000000,0.00001979,0.00004008
AVPEPUDEA0055_readtext.wav,AVPEPUDEA0055,0.99950302,0.99228609,0.99614233,0.99983490,0.99914491
AVPEPUDEA0056_readtext.wav,AVPEPUDEA0056,0.99992406,0.93001378,0.99652964,0.99740487,0.99998772
AVPEPUDEA0057_readtext.wav,AVPEPUDEA0057,0.99923599,0.99978906,0.99993300,0.99991202,0.99975544
AVPEPUDEA0058_readtext.wav,AVPEPUDEA0058,0.11395912,0.34162506,0.35649875,0.84623849,0.94875240
AVPEPUDEA0059_readtext.wav,AVPEPUDEA0059,0.87129563,0.99816579,0.96542358,0.99095178,0.98648953
AVPEPUDEAC0001_laura.wav,AVPEPUDEAC0001,0.39050046,0.82622015,0.78297561,0.50152785,0.85046780
AVPEPUDEAC0003_laura.wav,AVPEPUDEAC0003,0.99519473,0.02994740,0.99994516,0.44971579,0.96135116
AVPEPUDEAC0004_laura.wav,AVPEPUDEAC0004,0.16515799,0.03630483,0.39487863,0.33680391,0.01023381
AVPEPUDEAC0005_laura.wav,AVPEPUDEAC0005,0.00015055,0.06409857,0.00077964,0.00878847,0.99748212
AVPEPUDEAC0006_laura.wav,AVPEPUDEAC0006,0.99798089,0.99985015,0.99944586,0.90646523,0.99805802
AVPEPUDEAC0007_laura.wav,AVPEPUDEAC0007,0.03507248,0.00000248,0.04522405,0.00029688,0.04425194
AVPEPUDEAC0008_laura.wav,AVPEPUDEAC0008,0.99857020,0.83433861,0.47086024,0.48383257,0.98472321
AVPEPUDEAC0010_laura.wav,AVPEPUDEAC0010,0.00022556,0.01997297,0.01578744,0.77192336,0.00595415
AVPEPUDEAC0011_laura.wav,AVPEPUDEAC0011,0.97804147,0.99684590,0.91022795,0.39370790,0.27451047
AVPEPUDEAC0012_laura.wav,AVPEPUDEAC0012,0.00000595,0.00083423,0.01120647,0.00001554,0.00004769
AVPEPUDEAC0013_laura.wav,AVPEPUDEAC0013,0.29576927,0.96968341,0.02772396,0.16935092,0.01178731
AVPEPUDEAC0014_laura.wav,AVPEPUDEAC0014,0.90967911,0.23459378,0.69301230,0.04159831,0.45594165
AVPEPUDEAC0015_laura.wav,AVPEPUDEAC0015,0.00010880,0.00356658,0.00389026,0.01341301,0.06545049
AVPEPUDEAC0016_laura.wav,AVPEPUDEAC0016,0.00004282,0.00000226,0.00000978,0.00055201,0.00002057
AVPEPUDEAC0017_laura.wav,AVPEPUDEAC0017,0.94306207,0.92103648,0.00156615,0.97117865,0.68281567
AVPEPUDEAC0018_laura.wav,AVPEPUDEAC0018,0.00001610,0.46307912,0.01469816,0.42900589,0.00008503
AVPEPUDEAC0019_laura.wav,AVPEPUDEAC0019,0.00437494,0.00001620,0.00009180,0.00000624,0.00102964
AVPEPUDEAC0020_laura.wav,AVPEPUDEAC0020,0.00563570,0.00003289,0.00460651,0.00080258,0.00005282
AVPEPUDEAC0021_laura.wav,AVPEPUDEAC0021,0.00334778,0.33591568,0.00538056,0.01916519,0.02091436
AVPEPUDEAC0022_laura.wav,AVPEPUDEAC0022,0.99725902,0.99999917,0.99404293,0.28577709,0.99999595
AVPEPUDEAC0023_laura.wav,AVPEPUDEAC0023,0.00000024,0.00000004,0.00001849,0.00000145,0.00000234
AVPEPUDEAC0024_laura.wav,AVPEPUDEAC0024,0.24693252,0.04286093,0.00750855,0.38122100,0.08708257
AVPEPUDEAC0025_laura.wav,AVPEPUDEAC0025,0.01209925,0.00014829,0.00947988,0.00103380,0.00000127
AVPEPUDEAC0026_laura.wav,AVPEPUDEAC0026,0.00001042,0.03182865,0.00069835,0.01120365,0.01214104
AVPEPUDEAC0027_laura.wav,AVPEPUDEAC0027,0.18781804,0.03664081,0.00278796,0.03761458,0.00479814
AVPEPUDEAC0028_laura.wav,AVPEPUDEAC0028,0.99984920,0.94671416,0.99639988,0.99986470,0.99999905
AVPEPUDEAC0029_laura.wav,AVPEPUDEAC0029,0.00006332,0.00018307,0.00057729,0.00439378,0.00038689
AVPEPUDEAC0030_laura.wav,AVPEPUDEAC0030,0.00025921,0.00000002,0.00000002,0.02346282,0.00000057
AVPEPUDEAC0031_laura.wav,AVPEPUDEAC0031,0.00051331,0.00003241,0.00000071,0.00000627,0.00000069
AVPEPUDEAC0033_laura.wav,AVPEPUDEAC0033,0.00013458,0.00000072,0.00000501,0.00014320,0.00151308
AVPEPUDEAC0034_laura.wav,AVPEPUDEAC0034,0.00000061,0.00000298,0.00000717,0.00002280,0.00001995
AVPEPUDEAC0035_laura.wav,AVPEPUDEAC0035,0.00000000,0.00000001,0.00000052,0.00000000,0.00000067
AVPEPUDEAC0037_laura.wav,AVPEPUDEAC0037,0.93840533,0.02898884,0.00510985,0.00002679,0.00000279
AVPEPUDEAC0039_laura.wav,AVPEPUDEAC0039,0.00004089,0.00007910,0.00001599,0.00414384,0.00145603
AVPEPUDEAC0040_laura.wav,AVPEPUDEAC0040,0.00000393,0.00000000,0.00000000,0.00000000,0.00000001
AVPEPUDEAC0041_laura.wav,AVPEPUDEAC0041,0.00003731,0.00020052,0.00000187,0.00000506,0.00000897
AVPEPUDEAC0042_laura.wav,AVPEPUDEAC0042,0.00000128,0.00000243,0.00000000,0.00000008,0.00012300
AVPEPUDEAC0043_laura.wav,AVPEPUDEAC0043,0.00000134,0.00036543,0.00000116,0.00000227,0.00000100
AVPEPUDEAC0044_laura.wav,AVPEPUDEAC0044,0.00000003,0.00003549,0.00000425,0.00001675,0.00006210
AVPEPUDEAC0045_laura.wav,AVPEPUDEAC0045,0.00000003,0.00000038,0.00000000,0.00000006,0.00000001
AVPEPUDEAC0046_laura.wav,AVPEPUDEAC0046,0.00000877,0.00000788,0.00001474,0.00002423,0.06048079
AVPEPUDEAC0047_laura.wav,AVPEPUDEAC0047,0.05545474,0.98307449,0.13802832,0.92925107,0.98361778
AVPEPUDEAC0048_laura.wav,AVPEPUDEAC0048,0.11052526,0.00080381,0.00000023,0.00000082,0.00000106
AVPEPUDEAC0049_laura.wav,AVPEPUDEAC0049,0.00000007,0.00000047,0.00000340,0.00000079,0.00000000
AVPEPUDEAC0050_laura.wav,AVPEPUDEAC0050,0.00007933,0.00086033,0.00596041,0.37501249,0.00045480
AVPEPUDEAC0051_laura.wav,AVPEPUDEAC0051,0.01283648,0.58606243,0.05472330,0.02114466,0.00770993
AVPEPUDEAC0052_laura.wav,AVPEPUDEAC0052,0.00003433,0.00236543,0.00516136,0.00000219,0.00009399
AVPEPUDEAC0053_laura.wav,AVPEPUDEAC0053,0.00184890,0.00026503,0.00099047,0.00003613,0.00000152
AVPEPUDEAC0054_laura.wav,AVPEPUDEAC0054,0.00000406,0.00000238,0.00000000,0.00000009,0.00000002
AVPEPUDEAC0057_laura.wav,AVPEPUDEAC0057,0.00003217,0.00000081,0.00000004,0.00000003,0.00000004
AVPEPUDEA0001_laura.wav,AVPEPUDEA0001,0.70151895,0.04679448,0.31261900,0.56214011,0.96625417
AVPEPUDEA0002_laura.wav,AVPEPUDEA0002,0.39743468,0.50947964,0.28063047,0.15056202,0.97483701
AVPEPUDEA0003_laura.wav,AVPEPUDEA0003,1.00000000,0.99999869,1.00000000,1.00000000,1.00000000
AVPEPUDEA0005_laura.wav,AVPEPUDEA0005,1.00000000,0.99999189,0.99878806,0.99991560,0.99999952
AVPEPUDEA0006_laura.wav,AVPEPUDEA0006,0.96845144,0.88636267,0.93196815,0.99437225,0.77878398
AVPEPUDEA0007_laura.wav,AVPEPUDEA0007,0.99943608,0.99993920,1.00000000,0.96722132,0.99996579
AVPEPUDEA0008_laura.wav,AVPEPUDEA0008,0.98504746,0.20773581,0.00961534,0.02524383,0.22292650
AVPEPUDEA0009_laura.wav,AVPEPUDEA0009,0.99984980,0.99998307,0.99990070,0.99999917,0.99995124
AVPEPUDEA0010_laura.wav,AVPEPUDEA0010,0.99999726,0.99931526,0.99998403,0.99997532,0.99999928
AVPEPUDEA0011_laura.wav,AVPEPUDEA0011,0.00042708,0.00013515,0.00030061,0.00014345,0.00000014
AVPEPUDEA0013_laura.wav,AVPEPUDEA0013,0.90857142,0.99971730,0.99965835,0.99976248,0.99999070
AVPEPUDEA0014_laura.wav,AVPEPUDEA0014,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
AVPEPUDEA0015_laura.wav,AVPEPUDEA0015,0.99941027,0.99538583,0.99997020,0.99136615,0.99990296
AVPEPUDEA0016_laura.wav,AVPEPUDEA0016,1.00000000,0.99998605,0.99985981,0.59427917,0.99154800
AVPEPUDEA0017_laura.wav,AVPEPUDEA0017,1.00000000,0.99999416,1.00000000,1.00000000,1.00000000
AVPEPUDEA0020_laura.wav,AVPEPUDEA0020,0.97142357,0.99388349,0.16237670,0.94208211,0.99982172
AVPEPUDEA0021_laura.wav,AVPEPUDEA0021,0.00263837,0.03854004,0.28821474,0.83693343,0.19337660
AVPEPUDEA0022_laura.wav,AVPEPUDEA0022,0.00308399,0.52002478,0.00051576,0.33509251,0.00019299
AVPEPUDEA0023_laura.wav,AVPEPUDEA0023,0.01703069,0.00097645,0.27801907,0.30693868,0.06355558
AVPEPUDEA0024_laura.wav,AVPEPUDEA0024,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
AVPEPUDEA0025_laura.wav,AVPEPUDEA0025,0.97272235,0.99965775,0.92962778,0.96864289,0.99252856
AVPEPUDEA0026_laura.wav,AVPEPUDEA0026,0.64310306,0.31646204,0.99139482,0.75371939,0.96602803
AVPEPUDEA0027_laura.wav,AVPEPUDEA0027,0.00169396,0.05929392,0.43705881,0.17249195,0.21412189
AVPEPUDEA0029_laura.wav,AVPEPUDEA0029,0.99999785,0.89871424,0.97782397,0.98213273,1.00000000
AVPEPUDEA0030_laura.wav,AVPEPUDEA0030,0.99999619,1.00000000,0.99999976,1.00000000,1.00000000
AVPEPUDEA0031_laura.wav,AVPEPUDEA0031,0.98130023,0.45049074,0.56955087,0.56505853,0.99866271
AVPEPUDEA0032_laura.wav,AVPEPUDEA0032,0.99407393,0.99925870,0.99991071,0.99205571,0.99827123
AVPEPUDEA0034_laura.wav,AVPEPUDEA0034,0.99053454,0.82793278,0.95923841,0.97848034,0.73408467
AVPEPUDEA0035_laura.wav,AVPEPUDEA0035,0.97983849,0.00030697,0.04660833,0.99292761,0.66324335
AVPEPUDEA0037_laura.wav,AVPEPUDEA0037,0.99999857,0.99834251,0.97624642,0.99998534,0.99996471
AVPEPUDEA0038_laura.wav,AVPEPUDEA0038,0.01287784,0.00252545,0.14639084,0.00029111,0.00499322
AVPEPUDEA0039_laura.wav,AVPEPUDEA0039,0.99999952,0.99998724,0.99999988,1.00000000,0.99997652
AVPEPUDEA0041_laura.wav,AVPEPUDEA0041,0.73497653,0.00616569,0.41526234,0.00103799,0.17739418
AVPEPUDEA0042_laura.wav,AVPEPUDEA0042,0.97548711,0.99999392,0.99932444,0.99547935,0.97447872
AVPEPUDEA0043_laura.wav,AVPEPUDEA0043,0.99931908,0.95559537,0.99839431,0.99894041,0.91500634
AVPEPUDEA0045_laura.wav,AVPEPUDEA0045,0.99872559,0.88476187,0.99999213,1.00000000,0.99999988
AVPEPUDEA0046_laura.wav,AVPEPUDEA0046,1.00000000,1.00000000,0.99999893,1.00000000,1.00000000
AVPEPUDEA0047_laura.wav,AVPEPUDEA0047,0.99999452,0.99998641,0.99964535,0.99992263,0.99999070
AVPEPUDEA0048_laura.wav,AVPEPUDEA0048,0.99994779,0.99579298,0.90820390,0.05650624,0.81190425
AVPEPUDEA0049_laura.wav,AVPEPUDEA0049,0.99997914,0.99999833,0.99998462,0.99999988,0.99998319
AVPEPUDEA0050_laura.wav,AVPEPUDEA0050,0.82974607,0.96011949,0.27902287,0.98773915,0.98729217
AVPEPUDEA0051_laura.wav,AVPEPUDEA0051,0.99778819,0.99998939,0.99981779,0.99999940,0.97480291
AVPEPUDEA0052_laura.wav,AVPEPUDEA0052,1.00000000,0.77943230,0.04073962,0.99998868,0.96841544
AVPEPUDEA0053_laura.wav,AVPEPUDEA0053,0.99959928,0.99913555,0.98426050,0.30713946,1.00000000
AVPEPUDEA0054_laura.wav,AVPEPUDEA0054,0.00000000,0.00002845,0.00000000,0.00000296,0.00000223
AVPEPUDEA0055_laura.wav,AVPEPUDEA0055,0.99880779,0.54058075,0.99914563,0.99996245,0.99964929
AVPEPUDEA0056_laura.wav,AVPEPUDEA0056,0.99981672,0.99980730,0.94001210,0.99874663,0.98937291
AVPEPUDEA0057_laura.wav,AVPEPUDEA0057,0.99987960,0.99994183,0.99996972,0.99985838,0.99999893
AVPEPUDEA0058_laura.wav,AVPEPUDEA0058,0.00015002,0.66828251,0.48935336,0.58068192,0.99818891
AVPEPUDEA0059_laura.wav,AVPEPUDEA0059,0.15485862,0.88875884,0.95804012,0.18528132,0.98564732
AVPEPUDEAC0001_loslibros.wav,AVPEPUDEAC0001,0.00634119,0.02429036,0.47235611,0.06392168,0.02942035
AVPEPUDEAC0003_loslibros.wav,AVPEPUDEAC0003,0.93318850,0.48895615,0.99998391,0.87465000,0.99812621
AVPEPUDEAC0004_loslibros.wav,AVPEPUDEAC0004,0.02204126,0.45363367,0.77123302,0.99789149,0.57273853
AVPEPUDEAC0005_loslibros.wav,AVPEPUDEAC0005,0.00379588,0.22809520,0.05066192,0.16710013,0.86664099
AVPEPUDEAC0006_loslibros.wav,AVPEPUDEAC0006,0.80990505,0.79039907,0.82312578,0.39605528,0.81059331
AVPEPUDEAC0007_loslibros.wav,AVPEPUDEAC0007,0.01691564,0.00000374,0.05350972,0.00240091,0.03806471
AVPEPUDEAC0008_loslibros.wav,AVPEPUDEAC0008,0.56783587,0.27052185,0.56401938,0.31625858,0.20520781
AVPEPUDEAC0010_loslibros.wav,AVPEPUDEAC0010,0.00739921,0.00286586,0.00431011,0.08224726,0.00279959
AVPEPUDEAC0011_loslibros.wav,AVPEPUDEAC0011,0.91074055,0.92436105,0.28316194,0.04274192,0.23712908
AVPEPUDEAC0012_loslibros.wav,AVPEPUDEAC0012,0.00000235,0.00640204,0.08448210,0.00008362,0.00083233
AVPEPUDEAC0013_loslibros.wav,AVPEPUDEAC0013,0.15908162,0.81200808,0.67032778,0.58382195,0.10786406
AVPEPUDEAC0014_loslibros.wav,AVPEPUDEAC0014,0.97694856,0.98562360,0.99686879,0.57913864,0.59126693
AVPEPUDEAC0015_loslibros.wav,AVPEPUDEAC0015,0.01974566,0.00212086,0.00960277,0.00175774,0.04276854
AVPEPUDEAC0016_loslibros.wav,AVPEPUDEAC0016,0.00673560,0.12880875,0.00115698,0.10982105,0.00873354
AVPEPUDEAC0017_loslibros.wav,AVPEPUDEAC0017,0.01959855,0.02154926,0.01798901,0.03968255,0.01427825
AVPEPUDEAC0018_loslibros.wav,AVPEPUDEAC0018,0.00011753,0.04163781,0.01572117,0.36360064,0.00021942
AVPEPUDEAC0019_loslibros.wav,AVPEPUDEAC0019,0.21855460,0.00367439,0.00826977,0.00005329,0.02700103
AVPEPUDEAC0020_loslibros.wav,AVPEPUDEAC0020,0.84218937,0.48086172,0.84412503,0.07737242,0.05825230
AVPEPUDEAC0021_loslibros.wav,AVPEPUDEAC0021,0.06071204,0.00062308,0.00450660,0.01746155,0.07371590
AVPEPUDEAC0022_loslibros.wav,AVPEPUDEAC0022,0.13811958,0.99898154,0.48073542,0.21681440,0.99203944
AVPEPUDEAC0023_loslibros.wav,AVPEPUDEAC0023,0.00000015,0.00000653,0.00004638,0.00000481,0.00010040
AVPEPUDEAC0024_loslibros.wav,AVPEPUDEAC0024,0.81071490,0.79332548,0.81434053,0.55370331,0.97701478
AVPEPUDEAC0025_loslibros.wav,AVPEPUDEAC0025,0.03092643,0.00376441,0.06180975,0.00747218,0.00000030
AVPEPUDEAC0026_loslibros.wav,AVPEPUDEAC0026,0.81042737,0.21169895,0.00236593,0.02609539,0.00003221
