id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
c000259,312,conflict,0.1825924007,0.9944473654,cd4e2de1ff0252ee1f89344223f0dca060f41701ba4d3f6fadc2f707993ab59e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000264,312,conflict,0.2019484905,0.9965235442,3d418bcd880facbafea0dc5daab45aa0bc4b3e387d7ac89d8faed3a13d2bf0f1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000291,314,conflict,0.1481779267,0.9947180152,123b5d10ed14d322c7ef06e8b065eb64576c4eb21c0998dbc400c8d815247ff4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000300,314,conflict,0.1825224502,0.9970779121,ff0b998c2c99826e7dbe2e3f9b595309b5b19abf28d94dd09dc9ac0bc058870a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000308,314,conflict,0.2121993105,0.9952124655,1986d07cda3daf9fb55777a35cd91e670b8cccd6d0c7faa65a6ea6344896bb00,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000321,314,conflict,0.0566897732,0.9981147349,80e3f092449e193811ae751b14d40cd655a3c925a7eca0564ec8181be6cc01c5,313600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000333,315,conflict,0.2338637465,0.9950051159,ffaa17fef54e0db8efd8e9560b92f5f61f4ce8e9f012b2bdcd3d324da236bba8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000341,315,conflict,0.1404630039,0.9953981340,e5f81fa6750044ab43a67844b4cc4bf2b421fd274d6699fcd698f457be8811f5,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000347,315,conflict,0.4381549255,0.9966256618,38ae34fd74106770a465d21ab36b58baf760567c59512a6e149ec4a8fc4c35b5,236800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000434,321,conflict,0.0901486459,0.9977561608,f5981b405a79626139dc79c7eec8cf39c5c6caebd4be48619e15576cfc8f83ae,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000473,323,conflict,0.0637539901,0.9965660870,9b272e5d8524d5e7e43731571d6e326589dab83d292b651bc68cd8859527ebbf,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000482,323,conflict,0.1193589482,0.9952065274,96e1cd08de8bb4096735b510beff61e11eb9ec064a4637c0c00c42b3b7cb5f50,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000538,326,conflict,0.2339639662,0.9945428520,57e72276da75a7c7bee6e9b428f0713dd17d60c27b05b903307cb6321d64361b,412800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000544,327,conflict,0.1481459160,0.9949442148,f98a083332a0667394b505c81d9d2dda3ca8197c188b99d782b96123e9c6c805,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000549,327,conflict,0.1562821198,0.9974821955,a732f2096bb8aefd6144fe294327e9ac172cca10a24a39955a359d10767d7ec1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000559,328,conflict,0.1330642058,0.9964467585,c4621da81a1989a8fa6c43633a9d105e424806ab3348c7d2e4d8f4473c926749,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000567,328,conflict,0.3209947305,0.9967566133,619d759b21088652ebbe1b8158885a5d47484a99949119b366291bdff97db18d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000581,328,conflict,0.1825405824,0.9959339797,529222558c1d6e9a7e6b6d6e6955158f4a45f74a983138fb26445b8c9460c30c,404800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000645,332,conflict,0.6373143400,0.9943473339,b2ac27840c0ff65275ffb4de9916772c5239a3c39b14d85cd6879f4f3bc85207,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000655,332,conflict,0.3075186176,0.9974269271,39419ecbc7622cfa84619a34f196f0008f1974a3995f6b4bd06b0c7441ec236c,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000813,338,conflict,0.6793005897,0.9968828261,66e3aff8271c5c87194d5d07df789280dd14c2669bb0767c59ead70556196b36,259200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000820,338,conflict,0.0601473146,0.9981187023,a442626496cd7a1958afdf6cbf60a5302bebece50f9d49ccbae6465ba8579b2e,452800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000825,338,conflict,0.0566821424,0.9980438538,12510efde3fe46d771b31c616d8df8ecddb4630b99da933ed9a0f269dae9cdcd,310400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000848,340,conflict,0.1646586571,0.9964634180,bfe2b63861f21596384422af8d8124075a23e45f2cb1818377469cae270c4f93,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000935,345,conflict,0.3210221035,0.9956547916,a6f1694d240eefa9543849ca7dab772b98495429f17f73c889d97f1e9ed4b09e,344000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000941,345,conflict,0.1259955695,0.9963492602,4a7347cd8e5056b864cd5a6e66b4bb445a11be50fca70e63ba400122dbfbf1ce,267200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000950,345,conflict,0.3631153538,0.9951218963,d257c2f7a9e2b321bbf1c71414cae52d57b3c0e2255529b497399b825efc3a9c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000954,346,conflict,0.1009767887,0.9953611940,18c541bbb91c0b4d04e96b703ecc2ffcd204b11b1e4ddc2f6c0e79f0760a3afa,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000966,346,conflict,0.5930854665,0.9962000251,462c19de1daafa72510b418e63b748dead2059930ecbd2f4c3c39f9fde6cbf4d,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000974,346,conflict,0.2569839194,0.9967464209,9e73bdf7a264a9151006dfda928475d1f2b51594619927534535f83e92af5056,262400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000986,346,conflict,0.1330902508,0.9974954426,3cc6006938a02ba4c3b9ef57cc40fc983c976967043e531f931af78e0121b9f4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c000997,347,conflict,0.2229056903,0.9975874871,786b0e646bc312bfeb742af408b5f272199473d2e46d43eb2ad20cf2b34a4bdc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001005,348,conflict,0.0716305379,0.9980400577,8b9b2f38305e17d484adb2e2d016a4907ebb522e5901f9d95278f008cf6c233e,377600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001013,348,conflict,0.0503577100,0.9983993061,66747d344c02abfe6e639dbb30f814cbf9ec254ad1e77190a214214b74d911a5,211200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001017,348,conflict,0.7983034191,0.9982607812,5d61d0faa0f4f7037d1d1e7d88b82cc682917e100244f378fd4449a42b9fa2cb,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001234,360,conflict,0.2691325207,0.9927371442,79e2c4a5063de554be1672e40369a45269a00e0f9405ac8f561e02ae91fd58cd,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001249,361,conflict,0.0534458500,0.9967913926,a068ea3d117ccb273682d95becb21d797c496c12ff4f523d7831ed2813324a80,408000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001260,362,conflict,0.1482076028,0.9959048182,ca94c49663a338b43ae6f651b651e40769e2fdfe5a5304fe427975a28382d6c9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001271,362,conflict,0.4075518977,0.9976028502,3138d8e665568dc90d02fa9fcb644e60357f6090304367c2e08d12f5c6bbe023,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001288,363,conflict,0.5158587386,0.9947429001,6b4180815eb85e3aaeaf37cc545ad327e20c9cd1c7815911bcce86ea8f16d673,364800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001295,363,conflict,0.8933940204,0.9979344755,72003d994588f57a0fd536d1248654c5ef03f68d796df0ea9284dd51035536b7,296000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001302,364,conflict,0.1825926809,0.9953365177,04cccd18869a624b030b7b33fb5fde1049d5028ff116b483a4c261c5dbcbf959,291200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001311,364,conflict,0.1260053070,0.9962923676,95d523df4433c11216db231f3c668c3889393cd87f6b31e4806d31e967fc36e3,376000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001328,364,conflict,0.3210932094,0.9929867685,420131f694f19cda59af557f2ccfaeba4389b0e0e3de924adc33130e46a9a895,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001332,364,conflict,0.2020163281,0.9957381487,5bce65d6b30fe029d2204d2c03928e09c040176b9263bd0c472c70189679dbb9,366400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001339,364,conflict,0.1561795356,0.9961139113,75c6c59bea316867f1bf168eb85271747b77102d936b9e3549a0e61dbcc21092,320000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001407,366,conflict,0.1009494204,0.9959997013,fe6e9f774599f41ed113ba9eea1ac94cef53d1bb114dc62acf6dd51422d1ecad,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001416,366,conflict,0.2691070539,0.9950230718,0f8eba00f8ea78e416e732927c7f3ddd49571cd09914062e71b205068f208e6d,342400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001427,366,conflict,0.2339041328,0.9964224696,bb523d2e5ee7b1d6428d0b7e4b0f7236efc35dad0033b23c9e8898b4c1c6dfef,476800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001441,367,conflict,0.7666361364,0.9968840778,ee7d2178352068e297e6d7891045320e8f0818de648e91803590bf034d698f89,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001449,367,conflict,0.2019685024,0.9960761219,62e83680da83ea54534e36230592708886c0349051c77a18cdcaf60d670fef53,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001464,367,conflict,0.6373224346,0.9946304262,435b1762b519ee0a038268344b51ca5868657b2fad24849577c2d298f718aea2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001474,367,conflict,0.2569560459,0.9972101450,a908792fd93046d3daab81c5a9a756abbbc03e16cf4838ab3ff407cd23002fdc,350400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001479,367,conflict,0.2816137140,0.9975907207,3fb5975708b3be0420b49ca431e024b4c85ebf911a3d220cda0a0a6dcd7159db,188800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001523,369,conflict,0.1481789469,0.9969457537,0423c17e66e406c83aea95b5f3301f43b8e8552a60367a0499ecbac66a9f8168,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001549,370,conflict,0.1192869928,0.9962318838,c791b23870bc055cd03bdebe19e5ece8ef24a91f3fac22567b15232693e6e86b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001553,370,conflict,0.3777604997,0.9957436919,3452e6beb92e45a33a787342916571a743bdbfbf4d6637829e95fe2f221339f6,352000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001560,370,conflict,0.1825219337,0.9964141399,b9d9124aa71e84f231e894d3e372b1204439119877d6eda28b654f5c3cdcb377,219200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001660,374,conflict,0.1260229419,0.9966628104,c53408eb4847b8995d374bb78fb1a2a353431ff0303cbefee446b5592acbd808,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001669,374,conflict,0.4076614297,0.9923068285,192733237696f17c045e363e17d1bf1a6639e9124ca5a6ab8e2b1bee7dde6180,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001675,374,conflict,0.2452654290,0.9964327365,8fbdc5849afaa7abb6a94fc4a41614a5896f076cd8ebd247b80541e43fbefb11,254400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001681,374,conflict,0.2338810601,0.9954061806,ef6d503aeb0f03dd12d19b171f277f7baaf6ed2ddc769f66074d533563c2809d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001735,377,conflict,0.2943602359,0.9970023036,78d8a7b6cbc945c402934c241f4ada7f6974a7ea26cf69a2deca50e47aeb4639,171200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001740,377,conflict,0.1330731413,0.9956671149,958e9eab0fab65d8842cf374d01fe8ccf3807431848b8c8fe12bfd73f3829a9f,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001747,377,conflict,0.1192695733,0.9972200841,8fe37b8736ef453f50baa9bfaf29978ad762b5c49b555df7c3b37ebdee8a04cc,368000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001770,378,conflict,0.1921066660,0.9967531860,96704ce3fb0ac0534358bc18d097a9db038cebe18a0780c5efa092a6b28f7944,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001779,378,conflict,0.3347349989,0.9974891245,787bc5e24a5ba299e8026c011794c10fb0e9e73d9c6bdb08bbee100a250f2268,148800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001801,379,conflict,0.1009563724,0.9962119982,ae0248b6fba4e814eebc6034bf466b16f3b60914cdbe15da7d763beb2904fe51,344000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001807,379,conflict,0.0759068740,0.9973369613,46d2e61a9455abb5d1823c355b94c6f15e49b0a87e95f0f48375e9165e8f4f07,347200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001814,379,conflict,0.2690905134,0.9955514967,d3d16535f832f4de84eb1f860301fb683945c230c50fa23a2fff3aad78cb9347,388800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001875,381,conflict,0.2019290094,0.9963413328,b5b0fd069fba5824dd36dd228b9b5371b724189ec83683f1c763915641174945,272000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001895,381,conflict,0.1009583072,0.9976262227,66ecd48cab38df476f6afabc14fa6a6ac2d593dcdbba001c63f89eb1ba3be4d5,356800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001899,381,conflict,0.3075544473,0.9955307543,42f7ca94ac47f7c8d03a146b11b7f909f0a5efbe7a9ded2ec60aea4aad41a315,276800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001913,382,conflict,0.0851845998,0.9975086376,47632362bd7dd945f8789be7c7f956f001fe2800c04f36f4286ce997d00e145c,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001924,382,conflict,0.1192964035,0.9973738417,240726cd4727b86327141d0f29cdabd1c63d8fd210b2a6b180881af2b4a8fc9a,422400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c001967,384,conflict,0.1481333917,0.9958954453,ea0d1b9e43180854ac688e86036ae7a140a3f7404b716f712504d89381f7802a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002050,388,conflict,0.2816958750,0.9963580668,5e817e8a5911cf1a697389fc6dea66b5189c6b96efb8135c933952f842bb0a4f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002121,392,conflict,0.3075948397,0.9952188432,102f5fd3841b2e904393b81bdee9c7e06f673c7ea9f521bed02a2e5231d4377b,390400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002130,393,conflict,0.1068050306,0.9970495179,1192655be21b267f7f825a136836417ab03c338cceff72f9b3302e45c528b2a5,360000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002138,393,conflict,0.3926136703,0.9960511625,47087e9902326e0bf19e5bf492da2138e1803ead0b32203cb4a0b212189237f8,395200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002311,403,conflict,0.1562106535,0.9958341122,890adaef138707883ca217baed9494a2a31b35141713d0974e754289a7942c81,468800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002319,403,conflict,0.3212501622,0.9968036413,81ac6bbf68372476cc72454fd196547fdb8d5a550be69dbc24d4650213e06093,422400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002331,404,conflict,0.1646626710,0.9957167059,334bf65a80b685c3e856f42b4755f07f42bc90ac8db6cb151fea1a33623a8e47,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002343,404,conflict,0.2228453646,0.9968158752,7519301552ef43ed2630074cd15b22916fd2e4d1cff68e73ae1d8dcdfd771a8e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002351,405,conflict,0.1404973746,0.9974239916,7b2896dab371f4efcbdf2fb08de0065dccfa6c255dd448dfeeeb9ef7345e77aa,428800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002356,405,conflict,0.2019563787,0.9956131577,f4f7c08986f390332bb875015ed6e0ddb69eed04e74b92e5b373a37bddaa86c3,416000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002367,405,conflict,0.6929895634,0.9975848496,99f973ae5a7cd6d486fc4a882f601772fb8aec78933c7eae259b63cbbdbc7244,300800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002386,405,conflict,0.0804075508,0.9981216118,23d8ecfd893151dc16a21ba1642255fe1c1f0709122b11c8e149ced9ec3e812c,441600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002391,406,conflict,0.1404531031,0.9962095767,1501662205f72368a6fd822649d34dfbe983923c896042b3c058d8271283710f,404800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002397,406,conflict,0.2569494787,0.9958667755,ac36e3402e28203bc3b4b92d05a99dd8272be4fe9531870ca11d1997ff1cf649,214400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002410,407,conflict,0.3211085591,0.9956020415,eb38ee83afc36a7d28805add8dd03ae99943737cfe932957b22c1c08bcb93f96,307200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002416,407,conflict,0.0676171314,0.9962685183,8031863710e5683d57c7d66aaa7356af9ae985ff6d07491b09322bd84b3f821c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002424,407,conflict,0.2229178275,0.9931199998,c7a1f352b80e61b60fdf25de6bab854becbe0bafa3e534b343539ce6b24046ad,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002430,407,conflict,0.3925364652,0.9953486025,55048876e636b6384041eac914d13589b37a708503404caafbef6ab5256f211d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002447,408,conflict,0.1009458725,0.9966495261,7f36004917ca97cff03b22ae772584ce77f390bd3614c1192dac51200b3f0d4a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002505,411,conflict,0.1481385785,0.9955268204,ff1906939857d372c45897efc8e2b9089fb705e9e1162e108bbb1d4bbea895f4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002511,411,conflict,0.2944120992,0.9949096441,1120ce8ffdf8200ad1ea1258f754215e1ae17fc458a8dbe736c5d6974899ba0d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002516,411,conflict,0.3347465891,0.9969283342,e115d39261c276c34d671cd10067784ad99cc5f40ce34994a442ed36c5b6b42c,310400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002521,411,conflict,0.1330629365,0.9952556640,e565b28f9484ce013e831eac968b5aefe660cbc9ec7ba5e8ec162faa4273b499,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002579,414,conflict,0.0759242952,0.9960195422,5c7079eb6c3ee490428faa33e42d692a1bbf46968f82ed21aa6f5fc7f071c232,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002585,414,conflict,0.2944166681,0.9947752655,4e633ad24671b68c934745c8090478eaf621e2180b48d8ce9f8a62016ce7dab3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002599,414,conflict,0.1192585175,0.9975279421,ebba07960c87c056f6624d20321303be7370750dee0a0532b46a272b9dd1cd00,299200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002613,415,conflict,0.3348756160,0.9949420393,6180b7a0d8526195ae98ddb074e6901013e5358876c02d5375a5753083ce34b6,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002621,415,conflict,0.2338700268,0.9965075701,7626b8c78dae4605df4ebb51150bc56d2225a2ebc1337fdb862780d7ab3c08b3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002628,416,conflict,0.2121727285,0.9973720312,388b7fcf81cf9a7aac7a591952cbda009120aacf740a07e1227ef487d3cfdd3b,374400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
