pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
486,486,2,1,0.01065251138061285,0.016935200349883217,0.9985449369996786,2.8130284590588417e-07,2.612589014461264e-05,2753,0.9788920879364014,7455,298.2001,7503
491,491,2,1,0.20946969091892242,0.34835075617030514,0.9933801293373108,1.1977725989709143e-05,4.520346556091681e-05,2753,0.6428545117378235,22500,900.0,22548
603,603,2,1,0.031143832951784134,0.07590420484339618,0.9964972510933876,1.6150016790561494e-06,5.02412294736132e-05,2753,0.9174340963363647,22500,900.0,22548
608,608,2,1,0.07263670116662979,0.19135140921850335,0.9854838997125626,7.711520083830692e-06,9.845408931141719e-05,2753,0.7732365727424622,16335,653.4002,16383
618,618,2,1,0.09009299427270889,0.1562136662208149,0.9956015199422836,4.13661928178044e-06,4.1778370359679684e-05,2753,0.8378788232803345,3480,139.2001,3528
624,624,2,1,0.9304582476615906,0.9648591710176281,0.9989862814545631,1.3742742339672986e-05,1.027122152663651e-06,9454,0.9619914889335632,4137,165.4999,4185
629,629,2,1,0.005469274707138538,0.00970978541452199,0.998633898794651,1.1602940475086143e-07,2.109874003508594e-05,2753,0.9838348627090454,18437,737.4999,18485
635,635,2,1,0.02161533385515213,0.0311791231289893,0.9978184532374144,9.085899250749208e-07,4.112591705052182e-05,2753,0.9642814993858337,2112,84.5,2160
641,641,2,1,0.3486451506614685,0.5000776890702666,0.9975784122943878,1.1722043382178526e-05,2.1899659259361215e-05,2753,0.4976842403411865,4667,186.7,4715
653,653,2,1,0.025565212592482567,0.035170662952986195,0.9985091760754585,6.527749860651966e-07,2.4880946511984803e-05,2753,0.9618389010429382,4720,188.8,4768
658,658,2,1,0.22270014882087708,0.4533301195439813,0.9953305125236511,6.852867045381572e-06,2.3918859369587153e-05,2753,0.5435718297958374,7887,315.5001,7935
663,663,2,1,0.02262919954955578,0.044730481249065375,0.9966152831912041,1.1315178198856302e-06,4.887103568762541e-05,2753,0.9499691724777222,7680,307.2001,7728
670,670,2,1,0.027169233188033104,0.03517632221366146,0.9983651600778103,7.168776505750429e-07,2.5668767193565145e-05,2753,0.9617645144462585,4217,168.7,4265
680,680,2,1,0.6791787147521973,0.8266920676350261,0.9938421845436096,2.0503372070379555e-05,9.685107215773314e-06,9454,0.817772388458252,18845,753.7999,18893
688,688,2,1,0.7662936449050903,0.8807515757883249,0.9963464140892029,1.508573677710956e-05,4.600889496941818e-06,9454,0.8754555583000183,11682,467.3001,11730
695,695,2,1,0.20689405500888824,0.407410667157189,0.9934870004653931,8.122688996081706e-06,3.113744969596155e-05,2753,0.5866368412971497,22500,900.0,22548
702,702,2,1,0.008711383678019047,0.01169313284971647,0.9989805351942778,1.8586221983696305e-07,2.1149691747268662e-05,2753,0.9862107634544373,5965,238.5999,6013
709,709,2,1,0.14033624529838562,0.28160376791237546,0.9912824630737305,8.915880243876018e-06,5.461638647830114e-05,2753,0.7072107791900635,22500,900.0,22548
716,716,2,1,0.7341195344924927,0.8872476772929995,0.9919752404093742,2.1234322048258036e-05,7.690562597417738e-06,9454,0.8738105297088623,22500,900.0,22548
