row,pid,my_p_pos
331,315,0.99981290102005
332,315,0.046236276626586914
333,315,0.0005143716116435826
334,315,0.09954684972763062
335,315,0.04171314463019371
336,315,0.8968138098716736
337,315,0.001404355512931943
338,315,0.9970313310623169
339,315,0.9998078942298889
340,315,0.03362590819597244
341,315,0.16693174839019775
342,315,0.9983891248703003
343,315,0.9929383397102356
344,315,0.0015260151121765375
345,315,0.016031930223107338
346,315,0.16898182034492493
347,315,0.009578950703144073
348,315,0.9985632300376892
349,315,0.9998766183853149
350,315,0.9998204112052917
351,315,0.9994564652442932
352,315,0.9998551607131958
353,316,0.9997145533561707
354,316,0.007123051211237907
355,316,0.011634260416030884
356,316,0.003167899791151285
357,316,0.010761242359876633
358,316,0.999264657497406
359,316,0.0020528710447251797
360,316,0.0035578773822635412
361,316,0.00043232968891970813
362,316,0.0017855248879641294
363,316,0.9998623132705688
364,316,0.41709545254707336
365,316,0.9990897178649902
366,316,0.006369778420776129
367,316,0.0014956019585952163
368,316,0.9994275569915771
369,317,0.007211112417280674
370,317,0.08392652869224548
371,317,0.9979968667030334
372,317,0.983788013458252
373,317,0.0011224790941923857
374,317,0.5051273107528687
375,317,0.9932708144187927
376,317,0.00023184531892184168
377,317,0.9925557971000671
378,317,0.06225913017988205
379,317,0.97743159532547
380,317,0.9947010278701782
381,317,0.00236974423751235
382,317,0.0016113497549667954
383,317,0.9752539396286011
384,318,0.03160388767719269
385,318,0.9957430958747864
386,318,0.017401712015271187
387,318,0.9721943140029907
388,318,0.9991760849952698
389,318,0.004093952476978302
390,318,0.000916398479603231
391,318,0.9986081719398499
392,318,0.01058421190828085
393,318,0.9315929412841797
394,318,0.9991136193275452
395,318,0.9995995163917542
396,319,0.9997666478157043
397,319,0.6811811327934265
398,319,0.9957206845283508
399,319,0.00031766408937983215
400,319,0.9986861348152161
401,319,0.9986312985420227
402,319,0.6423658132553101
403,319,0.0023241452872753143
404,319,0.9979249238967896
405,319,0.009655230678617954
406,319,0.9910774230957031
407,319,0.9996484518051147
408,319,0.05421406403183937
409,319,0.9800584316253662
410,320,0.9978229999542236
411,320,0.9990123510360718
412,320,0.9996764659881592
413,320,0.15814881026744843
414,320,0.005223048850893974
415,320,0.9966788291931152
416,320,0.9593449234962463
417,320,0.007565618027001619
418,320,0.07301770895719528
419,320,0.0012688373681157827
420,320,0.005281451623886824
421,320,0.015305319800972939
422,320,0.007032323628664017
423,320,0.9977688789367676
424,320,0.9970159530639648
425,320,0.9995878338813782
426,321,0.9993809461593628
427,321,0.0027363018598407507
428,321,0.11449605226516724
429,321,0.00036899762926623225
430,321,0.6340490579605103
431,321,0.15995576977729797
432,321,0.0007212318014353514
433,321,0.05082524195313454
434,321,0.9995362758636475
435,321,0.0020981859415769577
436,321,0.0011550483759492636
437,321,0.0005373050807975233
438,321,0.9005857706069946
439,321,0.00042757418123073876
440,321,0.004503841511905193
441,321,0.9998058676719666
442,321,0.90297532081604
443,322,0.9994309544563293
444,322,0.9908785223960876
445,322,0.9891352653503418
446,322,0.9878365397453308
447,322,0.6020359992980957
448,322,0.9959582686424255
449,322,0.006701476406306028
450,322,0.0038912983145564795
451,322,0.01689901575446129
452,322,0.899539053440094
453,322,0.0003869471838697791
454,322,0.9929618239402771
455,322,0.01984408311545849
456,322,0.004766491707414389
457,322,0.00789579376578331
458,322,0.9997503161430359
459,322,0.9997290968894958
460,322,0.1916264295578003
461,322,0.05523619055747986
462,322,0.9890831708908081
463,322,0.0003304292040411383
464,322,0.0002784697280731052
465,322,0.03200775012373924
466,322,0.7943181395530701
467,322,0.9998798370361328
468,322,0.9968135952949524
469,323,0.9958471655845642
470,323,0.9846944212913513
471,323,0.9980311989784241
472,323,0.9998050332069397
473,323,0.04850377142429352
474,323,0.7736090421676636
475,323,0.5518782734870911
476,323,0.16489611566066742
477,323,0.6861985325813293
478,323,0.9824761152267456
479,323,0.047655172646045685
480,323,0.9576740860939026
481,323,0.07971760630607605
482,323,0.1129709929227829
483,323,0.9947634935379028
484,323,0.9998645782470703
485,323,0.9998220801353455
486,323,0.9984493255615234
487,323,0.9997264742851257
488,323,0.999270498752594
489,324,0.9978457689285278
490,324,0.9991581439971924
491,324,0.08764689415693283
492,324,0.005462068598717451
493,324,0.6640056371688843
494,324,0.7075173854827881
495,324,0.0012058280408382416
496,324,0.0004114232724532485
497,324,0.1427891105413437
498,324,0.006395898759365082
499,324,0.9839725494384766
500,324,0.9997133612632751
501,324,0.813716471195221
502,324,0.9320695996284485
503,324,0.9989051818847656
504,324,0.9997661709785461
505,325,0.9981060028076172
506,325,0.9998576641082764
507,325,0.0010331430239602923
508,325,0.7670034170150757
509,325,0.0022221263498067856
510,325,0.07069631665945053
511,325,0.1974630504846573
512,325,0.0803893432021141
513,325,0.017586996778845787
514,325,0.009939713403582573
515,325,0.9988662004470825
516,325,0.9998082518577576
517,325,0.008119757287204266
518,325,0.006120335776358843
519,325,0.0015368018066510558
520,325,0.00038776732981204987
521,325,0.0005202065804041922
522,325,0.00041199574479833245
523,325,0.9935708045959473
524,325,0.9988753199577332
525,325,0.9921423196792603
526,325,0.9934825301170349
527,325,0.006091129966080189
528,325,0.9964926838874817
529,325,0.9959051609039307
530,325,0.9973911046981812
531,325,0.9984931945800781
532,326,0.999758780002594
533,326,0.9984990358352661
534,326,0.030029715970158577
535,326,0.03051811270415783
536,326,0.9926398992538452
537,326,0.011187965981662273
538,326,0.000434111658250913
539,326,0.5859048962593079
540,326,0.12669794261455536
541,326,0.008221411146223545
542,326,0.9956207871437073
543,327,0.06257721036672592
544,327,0.07919269800186157
545,327,0.06947489082813263
546,327,0.006098077166825533
547,327,0.706366240978241
548,327,0.2614818215370178
549,327,0.0032617319375276566
550,327,0.9985793828964233
551,327,0.05886257067322731
552,327,0.13865524530410767
553,327,0.999875545501709
554,327,0.9357280135154724
555,327,0.004924458917230368
556,327,0.9991739392280579
557,327,0.9985206723213196
558,328,0.9996764659881592
559,328,0.04174630716443062
560,328,0.9984169006347656
561,328,0.0024716886691749096
562,328,0.00037120457272976637
563,328,0.992041289806366
564,328,0.013926319777965546
565,328,0.99859219789505
566,328,0.9997894167900085
567,328,0.0007989804144017398
568,328,0.9862204790115356
569,328,0.9997814297676086
570,328,0.9997888207435608
571,328,0.9995348453521729
572,328,0.9995633959770203
573,328,0.9981001019477844
574,328,0.9713525176048279
575,328,0.9998050332069397
576,328,0.999854326248169
577,328,0.010237658396363258
578,328,0.002049725968390703
579,328,0.9994693398475647
580,328,0.00171835464425385
581,328,0.002303749555721879
582,328,0.9988859295845032
583,328,0.9998038411140442
584,328,0.9973464012145996
585,329,0.9873635172843933
586,329,0.8447244763374329
587,329,0.9998061060905457
588,329,0.9990119934082031
589,329,0.001822563586756587
590,329,0.9497069716453552
591,329,0.0007045677048154175
592,329,0.9980373978614807
593,329,0.9983782768249512
594,329,0.9997599720954895
595,329,0.9981129169464111
596,329,0.00041886934195645154
597,329,0.9992296695709229
598,329,0.9994437098503113
599,329,0.9714561104774475
600,329,0.9937509894371033
601,330,0.06963904201984406
602,330,0.2361183613538742
603,330,0.9990178346633911
604,330,0.9996484518051147
605,330,0.09933532774448395
606,330,0.0029461586382240057
607,330,0.08474066108465195
608,330,0.9711291790008545
609,330,0.004055597819387913
610,330,0.003243554849177599
611,330,0.008415655232965946
612,330,0.9995158910751343
613,331,0.018957089632749557
614,331,0.9798451066017151
615,331,0.018017180263996124
616,331,0.012924274429678917
617,331,0.8478118181228638
618,331,0.9922868013381958
619,331,0.9893097877502441
620,331,0.04728911817073822
621,331,0.9944583177566528
622,331,0.0006289746379479766
623,331,0.0021091571543365717
624,331,0.01672164723277092
625,331,0.9869427680969238
626,331,0.008431199938058853
627,331,0.004624605178833008
628,331,0.9882853031158447
629,331,0.9961579442024231
630,331,0.008329478092491627
631,331,0.0012463857419788837
632,331,0.5003750920295715
633,331,0.9998084902763367
634,332,0.003917332738637924
635,332,0.0033579315058887005
636,332,0.9993314743041992
637,332,0.0036262429784983397
638,332,0.002002063672989607
639,332,0.4253876805305481
640,332,0.004147689789533615
641,332,0.012606844305992126
642,332,0.9995962977409363
643,332,0.003173544304445386
644,332,0.4493628144264221
645,332,0.9976261258125305
646,332,0.9957154393196106
647,332,0.0006525919889099896
648,332,0.030390478670597076
649,332,0.8914928436279297
650,332,0.0030030265916138887
651,332,0.005497248377650976
652,332,0.0005865381099283695
653,332,0.9966681599617004
654,332,0.9997934699058533
655,332,0.9976045489311218
656,332,0.9994397759437561
657,333,0.9993177652359009
658,333,0.999747097492218
659,333,0.9975722432136536
660,333,0.0018582288175821304
661,333,0.9986476302146912
662,333,0.9998237490653992
663,333,0.9997739195823669
664,333,0.9997660517692566
665,333,0.15952426195144653
666,333,0.9980508089065552
667,333,0.011103427968919277
668,333,0.024254674091935158
669,333,0.8017057180404663
670,333,0.9910111427307129
671,333,0.9884810447692871
672,333,0.002825674368068576
673,333,0.94947350025177
674,333,0.28589218854904175
675,333,0.003725269576534629
676,333,0.9990826845169067
677,333,0.9998652935028076
678,333,0.9968268275260925
679,333,0.9898983836174011
680,333,0.999819815158844
681,333,0.998781144618988
682,334,0.9992610812187195
683,334,0.987533688545227
684,334,0.9930197596549988
685,334,0.9947793483734131
686,334,0.9997544884681702
687,334,0.07768840342760086
688,334,0.0016509591368958354
689,334,0.7831954956054688
690,334,0.9380619525909424
691,334,0.26676198840141296
692,334,0.0011847437126562
693,334,0.9981257319450378
694,334,0.017548251897096634
695,334,0.9990241527557373
696,334,0.012424797751009464
697,334,0.7723932862281799
698,334,0.013783982954919338
699,334,0.0027106201741844416
700,334,0.0016568854916840792
701,334,0.016957640647888184
702,334,0.9853116273880005
703,334,0.0010875719599425793
704,334,0.021212860941886902
705,334,0.9034953117370605
706,334,0.9993809461593628
707,334,0.017796102911233902
708,335,0.9989098310470581
709,335,0.9977293610572815
710,335,0.0028019060846418142
711,335,0.025937508791685104
712,335,0.981633186340332
713,335,0.36350879073143005
714,335,0.8739774823188782
715,335,0.008041293360292912
716,335,0.9264907836914062
717,335,0.9912216663360596
718,335,0.9637691378593445
719,335,0.6684820652008057
720,335,0.007832243107259274
721,335,0.9717873334884644
722,335,0.009398240596055984
723,335,0.9858843684196472
724,335,0.9994981288909912
725,335,0.9996809959411621
726,335,0.9939275979995728
727,335,0.9998564720153809
728,335,0.021667934954166412
729,335,0.9755486249923706
730,335,0.9994434714317322
731,336,0.997448742389679
732,336,0.054709404706954956
733,336,0.9762489795684814
734,336,0.0030099041759967804
735,336,0.9995267391204834
736,336,0.9855898022651672
737,336,0.009634189307689667
738,336,0.9919730424880981
739,336,0.035920653492212296
740,336,0.9994613528251648
741,336,0.989661455154419
742,336,0.0004086034605279565
743,336,0.14431464672088623
744,336,0.019859865307807922
745,336,0.005611811298877001
746,336,0.0895925834774971
747,336,0.00045730394776910543
748,336,0.002811319660395384
749,336,0.9998316764831543
750,337,0.9990097284317017
751,337,0.9995986819267273
752,337,0.9994438290596008
753,337,0.05566638335585594
754,337,0.02961554005742073
755,337,0.9982150793075562
756,337,0.9934675097465515
757,337,0.07273486256599426
758,337,0.9975996613502502
759,337,0.013986137695610523
760,337,0.993575394153595
761,337,0.9835342764854431
762,337,0.06416978687047958
763,337,0.2759464681148529
764,337,0.007218886632472277
765,337,0.003190976334735751
766,337,0.0008656729478389025
767,337,0.003073408966884017
768,337,0.08906443417072296
769,337,0.0032473294995725155
770,337,0.00845395214855671
771,337,0.99411940574646
772,337,0.002940091071650386
773,337,0.9971612691879272
774,337,0.9680047035217285
775,337,0.9997770190238953
776,337,0.08831443637609482
777,337,0.0007975028711371124
778,337,0.004658644553273916
779,337,0.0006948144873604178
780,337,0.9436611533164978
781,337,0.9996412992477417
782,337,0.9936909675598145
783,337,0.0015982092591002584
784,337,0.0006204204983077943
785,337,0.30600354075431824
786,337,0.005829120986163616
787,337,0.2313353717327118
788,337,0.0017026017885655165
789,337,0.0007106910343281925
790,337,0.988825261592865
791,337,0.9927482008934021
792,337,0.0014979259576648474
793,337,0.28264111280441284
794,337,0.3549385368824005
795,337,0.8092019557952881
796,337,0.2823074460029602
797,337,0.020123673602938652
798,337,0.000304214539937675
799,337,0.9605716466903687
800,337,0.0056090098805725574
801,337,0.07656677067279816
802,337,0.11637922376394272
803,337,0.6073541641235352
804,337,0.9927731156349182
805,337,0.9961643218994141
806,337,0.003039625007659197
807,337,0.9981611371040344
808,337,0.002694952068850398
809,337,0.9928838014602661
810,338,0.9994841814041138
811,338,0.991696834564209
812,338,0.012968415394425392
813,338,0.999322772026062
814,338,0.008489340543746948
815,338,0.9969755411148071
816,338,0.002089908579364419
817,338,0.9949761629104614
818,338,0.013885934837162495
819,338,0.9949251413345337
820,338,0.9983071088790894
821,338,0.006633542478084564
822,338,0.9946715235710144
823,338,0.9996465444564819
824,338,0.9998766183853149
825,338,0.9998319149017334
826,338,0.9996079802513123
827,339,0.9895535707473755
828,339,0.997711181640625
829,339,0.0008953280630521476
830,339,0.9997196793556213
831,339,0.004768211394548416
832,339,0.00587490014731884
833,339,0.0008416397031396627
834,339,0.009391588158905506
835,339,0.9981004595756531
836,339,0.0067894719541072845
837,339,0.9866852760314941
838,339,0.9990732669830322
839,339,0.0015192878199741244
840,339,0.005691824946552515
841,339,0.9998263716697693
842,339,0.9996774196624756
843,339,0.99967360496521
844,339,0.9998791217803955
845,340,0.018873194232583046
846,340,0.01580498367547989
847,340,0.0010228529572486877
848,340,0.04663785547018051
849,340,0.037639886140823364
850,340,0.0015086642233654857
851,340,0.9995957016944885
852,340,0.9977610111236572
853,340,0.9997214674949646
854,340,0.9942090511322021
855,340,0.9996412992477417
856,340,0.9998427629470825
857,340,0.9998313188552856
858,340,0.8459420204162598
859,341,0.999701201915741
860,341,0.9995823502540588
861,341,0.004552248865365982
862,341,0.0016354075632989407
863,341,0.0062386575154960155
864,341,0.9997774958610535
865,341,0.999554455280304
866,341,0.02732260338962078
867,341,0.9996415376663208
868,341,0.0015446271281689405
869,341,0.05406807363033295
870,341,0.9998096823692322
871,341,0.987310528755188
872,341,0.0012660506181418896
873,341,0.02261626347899437
874,341,0.9941927790641785
875,341,0.07339002937078476
876,341,0.9750667810440063
877,341,0.0063041141256690025
878,341,0.9993114471435547
879,341,0.3113900423049927
880,341,0.007873383350670338
881,341,0.9977332353591919
882,343,0.9922425746917725
883,343,0.9996790885925293
884,343,0.00041501023224554956
885,343,0.0043240864761173725
886,343,0.003035900415852666
887,343,0.011119123548269272
888,343,0.9691823720932007
889,343,0.006567462347447872
890,343,0.005365672986954451
891,343,0.0056158811785280704
892,343,0.001717167324386537
893,343,0.9984263181686401
894,343,0.013766408897936344
895,343,0.0024871339555829763
896,343,0.9943253397941589
897,343,0.9929893016815186
898,343,0.004712452180683613
899,343,0.9994310736656189
900,343,0.9988070726394653
901,344,0.9996980428695679
902,344,0.99818354845047
903,344,0.9979017972946167
904,344,0.1896282285451889
905,344,0.005737629719078541
906,344,0.015030157752335072
907,344,0.012003375217318535
908,344,0.9927765130996704
909,344,0.9975020289421082
910,344,0.720188319683075
911,344,0.0016856133006513119
912,344,0.0012228027917444706
913,344,0.9994675517082214
914,344,0.9998093247413635
915,344,0.957446277141571
916,344,0.9935755133628845
917,344,0.040018513798713684
918,344,0.978184700012207
919,344,0.024875296279788017
920,344,0.035896215587854385
921,344,0.996236264705658
922,344,0.9990516304969788
923,344,0.9974600672721863
924,344,0.0005049232277087867
925,344,0.893552303314209
926,344,0.998630166053772
927,344,0.9977838397026062
928,344,0.9994938373565674
929,344,0.9975497126579285
930,344,0.9998493194580078
931,345,0.9998373985290527
932,345,0.9995883107185364
933,345,0.003773726522922516
934,345,0.0019407980144023895
935,345,0.9851216077804565
936,345,0.9917780160903931
937,345,0.0004080196376889944
938,345,0.00031835355912335217
939,345,0.9990988969802856
940,345,0.9998494386672974
941,345,0.9997610449790955
942,345,0.9998489618301392
943,345,0.00633083563297987
944,345,0.0048402235843241215
945,345,0.0019166268175467849
946,345,0.7792989611625671
947,345,0.6553174257278442
948,345,0.9993218183517456
949,345,0.008823143318295479
950,345,0.9989160299301147
951,345,0.9565799236297607
952,345,0.9852839708328247
953,345,0.999752938747406
954,346,0.999817430973053
955,346,0.002550930716097355
956,346,0.09884772449731827
957,346,0.9495973587036133
958,346,0.44158458709716797
959,346,0.8607510924339294
960,346,0.0007068358827382326
961,346,0.008904892019927502
962,346,0.017163392156362534
963,346,0.9879752993583679
964,346,0.0009631720604375005
965,346,0.0003244832041673362
966,346,0.9812994599342346
967,346,0.01730235666036606
968,346,0.00028064625803381205
969,346,0.0005569967324845493
970,346,0.7278544306755066
971,346,0.9989839196205139
972,346,0.9835928678512573
973,346,0.0007728674681857228
974,346,0.9992844462394714
975,346,0.0019450875697657466
976,346,0.9760319590568542
977,346,0.00045822138781659305
978,346,0.04091986268758774
979,346,0.008777827024459839
980,346,0.0006306932773441076
981,346,0.002998113399371505
982,346,0.01884295605123043
983,346,0.008507288061082363
984,346,0.9994416832923889
985,346,0.9993313550949097
986,346,0.9998503923416138
987,347,0.994473397731781
988,347,0.9998086094856262
989,347,0.008965350687503815
990,347,0.01765076257288456
991,347,0.003380478359758854
992,347,0.005209431983530521
993,347,0.5531492829322815
994,347,0.0012049432843923569
995,347,0.9980498552322388
996,347,0.9998270869255066
997,347,0.9985198378562927
998,347,0.0017457520589232445
999,347,0.9516050815582275
1000,348,0.9997308850288391
1001,348,0.9990059733390808
1002,348,0.07748264819383621
1003,348,0.0007009959081187844
1004,348,0.9513212442398071
1005,348,0.9998735189437866
1006,348,0.04697597026824951
1007,348,0.9989851117134094
1008,348,0.9115966558456421
1009,348,0.004398782271891832
1010,348,0.9823824763298035
1011,348,0.0005661907489411533
1012,348,0.18882012367248535
1013,348,0.9997075200080872
1014,348,0.9993402361869812
1015,348,0.9985036849975586
1016,348,0.9870567917823792
1017,348,0.9894171357154846
1018,348,0.9991129040718079
1019,349,0.8929699659347534
1020,349,0.9692466855049133
1021,349,0.016615236178040504
1022,349,0.999154806137085
1023,349,0.973199725151062
1024,349,0.9945408701896667
1025,349,0.0021113427355885506
1026,349,0.0007630471955053508
1027,349,0.013131896033883095
1028,349,0.9988054037094116
1029,349,0.005271328613162041
1030,349,0.0029883957467973232
1031,349,0.0011602395679801702
1032,349,0.0002744146331679076
1033,349,0.0005880278768017888
1034,349,0.0004038962651975453
1035,349,0.9031908512115479
1036,349,0.99974125623703
1037,349,0.00464574946090579
1038,349,0.0008218811126425862
1039,349,0.9870071411132812
1040,349,0.023958874866366386
1041,349,0.0008876534993760288
1042,349,0.895906388759613
1043,349,0.0006816874374635518
1044,349,0.001876356080174446
1045,349,0.9985847473144531
1046,349,0.0007921575452201068
1047,349,0.005591091699898243
1048,349,0.7117505073547363
1049,350,0.7730860710144043
1050,350,0.9940462112426758
1051,350,0.9986903071403503
1052,350,0.6715726852416992
1053,350,0.014872107654809952
1054,350,0.0007873207214288414
1055,350,0.008233356289565563
1056,350,0.9997455477714539
1057,350,0.9996243715286255
1058,350,0.9974133372306824
1059,350,0.002162187360227108
1060,350,0.008908833377063274
1061,350,0.9944232106208801
1062,350,0.01543271541595459
