key,seg,speaker_id,arm,p_yes_text,mass_text,p_yes_audio,mass_audio
conflict_345_c000940,c000940,345,conflict,0.0097106892315171,0.9994426686316727,0.0675818528288641,0.9982322454452516
conflict_345_c000941,c000941,345,conflict,0.090107117719493,0.9983976632356644,0.1192791775147346,0.9962380677461624
conflict_345_c000942,c000942,345,conflict,0.0191282336959795,0.998897474259138,0.0716233630975096,0.9978473111987114
conflict_345_c000947,c000947,345,conflict,0.9964058006435444,0.9997057267464696,0.893397009457397,0.9967130869627
conflict_345_c000948,c000948,345,conflict,0.0758718019509014,0.99840996414423,0.112850863728982,0.996924750506878
conflict_345_c000949,c000949,345,conflict,0.1645496220765776,0.9979062974452972,0.2943882133327656,0.994480550289154
conflict_345_c000952,c000952,345,conflict,0.9902916382125893,0.9995561232790352,0.8873477782761074,0.9973188191652298
conflict_345_c000953,c000953,345,conflict,0.0244278563869059,0.9990494158118964,0.0804013526106693,0.9969949945807456
conflict_346_c000954,c000954,346,conflict,0.0534151581080961,0.9989860653877258,0.1009702647765904,0.99550911039114
conflict_346_c000956,c000956,346,conflict,0.0675583980127159,0.9982975870370864,0.2121938549352138,0.9952246397733688
conflict_346_c000957,c000957,346,conflict,0.0503432989405093,0.9987699054181576,0.1825620934001594,0.9961747080087662
conflict_346_c000971,c000971,346,conflict,0.053410153615596,0.9987892359495164,0.1920644458253897,0.9976512342691422
conflict_346_c000972,c000972,346,conflict,0.8519772496751179,0.9987709820270538,0.4380723363908854,0.9949108064174652
conflict_346_c000974,c000974,346,conflict,0.1067177446970169,0.9980642721056938,0.2691197287770109,0.9967030882835388
conflict_346_c000982,c000982,346,conflict,0.0311505787795416,0.9991419650614262,0.2453061589112245,0.995822697877884
conflict_346_c000983,c000983,346,conflict,0.4225307086326409,0.9981432259082794,0.4533899740355193,0.996857076883316
conflict_346_c000984,c000984,346,conflict,0.2451230256791578,0.9979071766138076,0.1646190156145016,0.9956249296665192
conflict_346_c000985,c000985,346,conflict,0.100895545446985,0.9984552562236786,0.2569751378942908,0.99735826253891
conflict_346_c000986,c000986,346,conflict,0.0396449381947463,0.9989376105368136,0.1193222869624689,0.9975762814283372
conflict_347_c000988,c000988,347,conflict,0.0229823345671525,0.9993337206542492,0.1193429322767457,0.9967019334435464
conflict_347_c000990,c000990,347,conflict,0.1329813849226171,0.997767686843872,0.1562105629526211,0.9960041046142578
conflict_347_c000993,c000993,347,conflict,0.2227319448376742,0.997842699289322,0.2019734168274151,0.9967911392450332
conflict_347_c000995,c000995,347,conflict,0.0330961405834024,0.9989166595041752,0.1733969019109447,0.99647718667984
conflict_348_c001000,c001000,348,conflict,0.0149603468556947,0.9992177868261932,0.1129369206752083,0.9957886710762978
conflict_348_c001001,c001001,348,conflict,0.033092136968545,0.9990255795419216,0.1404531726541853,0.9968741834163666
conflict_348_c001005,c001005,348,conflict,0.0191266167450857,0.9992303494364024,0.0637557903779793,0.9982659742236136
conflict_348_c001006,c001006,348,conflict,0.1128234580175444,0.9984037280082704,0.1825704482317019,0.9964251518249512
conflict_348_c001007,c001007,348,conflict,0.1561203917554131,0.9985823184251784,0.0851595620578964,0.9982649981975557
conflict_348_c001013,c001013,348,conflict,0.0191275636310182,0.999130440875888,0.0503553990744322,0.9984170868992804
conflict_348_c001014,c001014,348,conflict,0.0503434086475517,0.998796883970499,0.2691569504787625,0.9967297911643982
conflict_354_c001129,c001129,354,conflict,0.0851139919514225,0.9984963312745094,0.2338278826849872,0.9964793622493744
conflict_354_c001131,c001131,354,conflict,0.1067140998816533,0.9984012320637704,0.2019897749302045,0.997349426150322
conflict_354_c001137,c001137,354,conflict,0.0229808991578736,0.9991955365985632,0.1404462958347414,0.9979016482830048
conflict_362_c001260,c001260,362,conflict,0.0311491370165838,0.9990513343364,0.1482180669151693,0.9956778734922408
conflict_362_c001263,c001263,362,conflict,0.025961993143603,0.9986693486571312,0.2570178784216394,0.9916631281375884
conflict_362_c001265,c001265,362,conflict,0.0503377561383814,0.9990170150995256,0.2228264806112007,0.9971480518579484
conflict_362_c001266,c001266,362,conflict,0.039647222655974,0.9985399134457112,0.2019770953104077,0.9959796667099
conflict_362_c001268,c001268,362,conflict,0.2568467012735801,0.996029496192932,0.3631180524924427,0.9933981001377106
conflict_362_c001271,c001271,362,conflict,0.0534157682636644,0.9988543502986432,0.4076014403190357,0.9975770115852356
conflict_363_c001278,c001278,363,conflict,0.1480824229435167,0.9988657087087632,0.1562104171475501,0.997264489531517
conflict_363_c001284,c001284,363,conflict,0.0803706857240393,0.9985529258847236,0.1128800059433222,0.9960456788539886
conflict_363_c001285,c001285,363,conflict,0.5000423667526269,0.9981764554977416,0.3209803265877673,0.996379256248474
conflict_363_c001288,c001288,363,conflict,0.8596732786191502,0.9985395967960358,0.5158570497071481,0.9948789179325104
conflict_363_c001290,c001290,363,conflict,0.8670405556573291,0.9986529648303986,0.5624633953093782,0.9958277344703674
conflict_363_c001295,c001295,363,conflict,0.8991421022411387,0.9987712204456328,0.8873090510780476,0.9979688674211502
conflict_363_c001296,c001296,363,conflict,0.3486820443840361,0.9972921013832092,0.4534352414579436,0.9970514178276062
conflict_364_c001302,c001302,364,conflict,0.3346341720978498,0.9979020655155182,0.1921059834947992,0.9953411221504213
conflict_364_c001308,c001308,364,conflict,0.1192267283637047,0.9988826885819436,0.2019453721129395,0.9962642192840576
conflict_364_c001309,c001309,364,conflict,0.0293176607930047,0.9991458412259816,0.1259962205658226,0.9969975352287292
conflict_364_c001310,c001310,364,conflict,0.2018616846229007,0.9984348714351654,0.3777144603624121,0.9968402087688446
conflict_366_c001416,c001416,366,conflict,0.0330921785210848,0.9990916438400744,0.2691046215737282,0.9950011670589448
conflict_366_c001417,c001417,366,conflict,0.1403591680512836,0.9978799670934676,0.1826164756153086,0.9940039068460464
conflict_366_c001423,c001423,366,conflict,0.7773251144827551,0.9980267882347108,0.269057223937389,0.9974336326122284
conflict_366_c001429,c001429,366,conflict,0.1009136389131442,0.9983051046729088,0.2122109008313155,0.9955496490001678
conflict_366_c001430,c001430,366,conflict,0.6792393990662614,0.9980952441692352,0.2815738921875036,0.9956248104572296
conflict_367_c001447,c001447,367,conflict,0.0503396077903392,0.9989395663142204,0.0804115555032039,0.9982677772641182
conflict_367_c001473,c001473,367,conflict,0.2018477815737201,0.9974377751350404,0.320979787147601,0.9965737760066986
conflict_367_c001474,c001474,367,conflict,0.3487169996943817,0.9986203014850616,0.2569747936269595,0.9973722398281096
conflict_367_c001475,c001475,367,conflict,0.1824564742702561,0.9985039979219436,0.1330467304818467,0.9975186586380004
conflict_367_c001477,c001477,367,conflict,0.0293189499404631,0.9991479050368072,0.1192717978812569,0.997332103550434
conflict_367_c001478,c001478,367,conflict,0.0637326091834707,0.9985745921730996,0.2338881783603741,0.996598556637764
conflict_369_c001515,c001515,369,conflict,0.1403634637923094,0.998747020959854,0.0447030861999541,0.9977137856185436
conflict_369_c001522,c001522,369,conflict,0.5927158172264981,0.9982283711433412,0.4075407755249688,0.9971242547035216
conflict_370_c001551,c001551,370,conflict,0.2942443561227578,0.9983665645122528,0.2018861948831416,0.9950987994670868
conflict_370_c001553,c001553,370,conflict,0.7058178427938936,0.9987438917160034,0.3777621850103554,0.995825320482254
conflict_370_c001561,c001561,370,conflict,0.1128154157518105,0.9982848316431046,0.2228484344581381,0.9965984672307968
conflict_374_c001666,c001666,374,conflict,0.1259478063925851,0.9986662417650224,0.1404564418342927,0.9956726282835008
conflict_374_c001668,c001668,374,conflict,0.6792043990958432,0.998138427734375,0.4534586568061178,0.9961417317390442
conflict_374_c001669,c001669,374,conflict,0.4844418804249891,0.9960896670818328,0.4076605635489634,0.9922050535678864
conflict_374_c001670,c001670,374,conflict,0.3923831290047528,0.9951601028442384,0.4848105513331204,0.9941995739936828
conflict_374_c001673,c001673,374,conflict,0.9603686111056275,0.9988732449710368,0.9242385453966752,0.996878869831562
conflict_374_c001676,c001676,374,conflict,0.9830884938018384,0.9995618872344494,0.4076568337412227,0.996102660894394
conflict_374_c001684,c001684,374,conflict,0.5622133039845262,0.998033046722412,0.1481701864338274,0.9962176531553268
conflict_377_c001732,c001732,377,conflict,0.0351560709014877,0.9986550025641918,0.1647267832701202,0.9954612404108047
conflict_377_c001737,c001737,377,conflict,0.0396525450569245,0.998948998749256,0.201926096970905,0.9968266636133194
conflict_377_c001738,c001738,377,conflict,0.010988702154308,0.9993904503062369,0.1067671812739191,0.9973876923322678
conflict_377_c001739,c001739,377,conflict,0.0075789881149099,0.999469330534339,0.1734267827122446,0.9975972473621368
conflict_377_c001742,c001742,377,conflict,0.0179904047371996,0.9992736987769604,0.1192680484125002,0.9977223426103592
conflict_377_c001747,c001747,377,conflict,0.0311502977076629,0.9990108199417592,0.1192757962682258,0.9970846027135848
conflict_377_c001754,c001754,377,conflict,0.0675681955466656,0.9985314905643464,0.1330628911322136,0.9961612969636916
conflict_377_c001763,c001763,377,conflict,0.0474347740870732,0.9989482425153255,0.7188567568029235,0.998096078634262
conflict_377_c001766,c001766,377,conflict,0.0803693167237351,0.9982171952724456,0.1825821961268257,0.997288167476654
conflict_378_c001777,c001777,378,conflict,0.2689709430594271,0.998229593038559,0.2944267192154269,0.9949485063552856
conflict_379_c001803,c001803,379,conflict,0.5156629272795591,0.9977259933948516,0.2690616878459575,0.9938839375972748
conflict_379_c001811,c001811,379,conflict,0.2451338413235271,0.9983222782611848,0.1733976689062064,0.9962832033634186
conflict_379_c001815,c001815,379,conflict,0.2121104426374612,0.9983221143484116,0.1920678234300017,0.995707541704178
conflict_381_c001881,c001881,381,conflict,0.6225298309907358,0.9980199337005616,0.5315004361875566,0.9965124726295472
conflict_381_c001894,c001894,381,conflict,0.0420979831132248,0.998765967786312,0.1920741233693928,0.9978451132774352
conflict_381_c001895,c001895,381,conflict,0.0474348128715983,0.9989621117711068,0.1009510785267468,0.9975754395127296
conflict_381_c001896,c001896,381,conflict,0.0503405846002267,0.9987330324947834,0.1192697890530869,0.9975922778248788
conflict_381_c001897,c001897,381,conflict,0.0080635245725504,0.9994562827050686,0.0474500008649763,0.9984794519841672
conflict_381_c001898,c001898,381,conflict,0.1480757933483089,0.9984858632087708,0.2020273897855222,0.9969025552272796
conflict_381_c001900,c001900,381,conflict,0.1008968865876965,0.9983561784029008,0.2569954338704722,0.9973509311676024
conflict_381_c001901,c001901,381,conflict,0.1008976701633678,0.9981785863637924,0.245276928330395,0.9956312328577042
conflict_381_c001905,c001905,381,conflict,0.0116896417019513,0.999249485321343,0.1193202264078078,0.997909776866436
conflict_382_c001924,c001924,382,conflict,0.1259431273119894,0.9983101785182952,0.1192880272188243,0.9975143298506736
conflict_384_c001964,c001964,384,conflict,0.2121204304108924,0.998169243335724,0.0759349736804038,0.9962573274970056
conflict_384_c001965,c001965,384,conflict,0.0446905813950547,0.9988767094910144,0.2019751749847127,0.9958495497703552
conflict_384_c001966,c001966,384,conflict,0.0503409446350088,0.9988027028739452,0.1009483472653861,0.99755497276783
conflict_384_c001984,c001984,384,conflict,0.8670491384079626,0.9984762370586396,0.8082049664373814,0.997298389673233
conflict_384_c001985,c001985,384,conflict,0.1128115113814925,0.9985790029168128,0.1330510076811348,0.9967793375253676
conflict_387_c002031,c002031,387,conflict,0.2568815580427542,0.9973180890083312,0.3347945938089188,0.9954771101474762
conflict_392_c002114,c002114,392,conflict,0.5312458113311679,0.9976546466350557,0.4380223484951139,0.9965313971042632
conflict_392_c002121,c002121,392,conflict,0.2942563705544606,0.9969494044780732,0.3075637726746785,0.9952387511730194
conflict_392_c002122,c002122,392,conflict,0.4073632780251769,0.9972015619277954,0.4689776647132541,0.9954955577850342
conflict_403_c002308,c002308,403,conflict,0.0600988606957399,0.999088242650032,0.085168325136031,0.9943964183330536
conflict_403_c002310,c002310,403,conflict,0.4533247524555112,0.9977547526359558,0.3075379176717015,0.9955290257930756
conflict_404_c002331,c002331,404,conflict,0.0566606563180104,0.9983922056853772,0.1562508292199329,0.9956554025411606
conflict_404_c002336,c002336,404,conflict,0.8670465448288655,0.9980180859565736,0.8440618843134232,0.9968952387571336
conflict_405_c002350,c002350,405,conflict,0.0275914935480015,0.9990106504410504,0.1128820212866011,0.9970961585640908
conflict_405_c002351,c002351,405,conflict,0.056668087755438,0.9986526854336262,0.1404975544710562,0.9973484724760056
conflict_405_c002353,c002353,405,conflict,0.0132254901101154,0.9993246225640178,0.0954159897135705,0.9973226636648178
conflict_405_c002354,c002354,405,conflict,0.0116896791492854,0.9994100071489812,0.1067550185677893,0.9975158423185349
conflict_405_c002356,c002356,405,conflict,0.3775736639201718,0.9971200525760652,0.2019694430096813,0.995763823390007
conflict_405_c002357,c002357,405,conflict,0.1330005617373943,0.9983137547969818,0.182577292843335,0.9959654361009598
conflict_405_c002358,c002358,405,conflict,0.7186318509343241,0.9984345734119416,0.2943703300610287,0.996747612953186
conflict_405_c002381,c002381,405,conflict,0.8267480326427705,0.9984412044286728,0.3631625336229052,0.9965345859527588
conflict_405_c002382,c002382,405,conflict,0.0103305992445839,0.9994118064641953,0.2944496047444707,0.9974277317523956
conflict_405_c002385,c002385,405,conflict,0.1067195885137481,0.998404897749424,0.3076422924138964,0.9969727694988252
conflict_405_c002386,c002386,405,conflict,0.0675566809363262,0.9989712238311768,0.0804044067254462,0.998225599527359
conflict_405_c002387,c002387,405,conflict,0.5622232912397122,0.998721808195114,0.3925524805837532,0.9960852563381196
conflict_405_c002388,c002388,405,conflict,0.0293200608510739,0.9990331158041954,0.1192843791022521,0.9967619553208352
conflict_406_c002391,c002391,406,conflict,0.2337523163263132,0.9978623241186142,0.1260436406698279,0.9963656663894652
conflict_406_c002394,c002394,406,conflict,0.2569246963523379,0.9968184232711792,0.321099530428026,0.9962801933288574
conflict_407_c002426,c002426,407,conflict,0.6926781622250306,0.9984109103679656,0.6793889085702943,0.9968385100364684
conflict_408_c002443,c002443,408,conflict,0.0675586699344625,0.9990122839808464,0.1404706072294071,0.99549563229084
conflict_411_c002509,c002509,411,conflict,0.531279446864766,0.9968900680541992,0.5314535738804913,0.995252251625061
conflict_411_c002520,c002520,411,conflict,0.0675555624941459,0.9983752220869064,0.3210736556538043,0.9940413534641266
conflict_411_c002525,c002525,411,conflict,0.705819598795825,0.9977496564388276,0.4689703314832242,0.9960219264030457
conflict_414_c002579,c002579,414,conflict,0.0275916008284833,0.9991461019963026,0.0804200176416061,0.9955118596553802
conflict_414_c002581,c002581,414,conflict,0.0159092145772194,0.9992371629923582,0.1646277244592034,0.9977179020643234
conflict_414_c002582,c002582,414,conflict,0.0275904536768036,0.9992768932133912,0.037352444634899,0.99851980432868
conflict_414_c002583,c002583,414,conflict,0.0600991594374003,0.9987223334610462,0.1259941192894809,0.9971169382333755
conflict_414_c002584,c002584,414,conflict,0.0600963826005952,0.9986368790268898,0.1192900926394982,0.9965433925390244
conflict_414_c002594,c002594,414,conflict,0.48443332053369,0.9963479340076448,0.5780545394028881,0.9955920577049256
conflict_414_c002595,c002595,414,conflict,0.990294291176524,0.999569877050817,0.6794494197256657,0.99520805478096
conflict_414_c002598,c002598,414,conflict,0.53128122527926,0.997885674238205,0.5001420628391609,0.9976215064525604
conflict_414_c002599,c002599,414,conflict,0.025963167626278,0.9990378357470036,0.1259808233773015,0.9975947588682176
conflict_414_c002601,c002601,414,conflict,0.0758722836679757,0.9983593374490738,0.2815886095224908,0.997004210948944
conflict_414_c002603,c002603,414,conflict,0.1128168036660281,0.9983344972133636,0.0901726757785751,0.9975629821419716
conflict_415_c002616,c002616,415,conflict,0.9362965110022612,0.9989824071526529,0.7776221553161216,0.9971080869436264
conflict_415_c002617,c002617,415,conflict,0.5775400462533604,0.9977418780326844,0.3778440172911969,0.996337503194809
conflict_416_c002633,c002633,416,conflict,0.2227380733493845,0.9986338317394255,0.3488227687722855,0.9947501718997956
conflict_416_c002642,c002642,416,conflict,0.5000720128319407,0.9977860450744628,0.3076253760271806,0.9961946308612823
conflict_419_c002702,c002702,419,conflict,0.022979891954076,0.9990280196070672,0.1192791455627477,0.9960798025131226
conflict_419_c002704,c002704,419,conflict,0.0566632245615354,0.9988747499883176,0.156259290747549,0.9928462952375412
conflict_419_c002705,c002705,419,conflict,0.0637245426430641,0.9989826530218124,0.2121838237323815,0.9965440034866332
conflict_419_c002710,c002710,419,conflict,0.2568562523430099,0.9962383210659028,0.3925105277495203,0.9924482703208924
conflict_419_c002715,c002715,419,conflict,0.6654540052296001,0.9980134665966034,0.5315373167366065,0.9966937303543092
conflict_420_c002726,c002726,420,conflict,0.5622260590228656,0.9979673624038696,0.6227654989628074,0.9976004362106324
conflict_420_c002727,c002727,420,conflict,0.9669190159347432,0.9992718510329724,0.5470455686142494,0.9957757592201232
conflict_420_c002728,c002728,420,conflict,0.9324579802237464,0.9989101961255074,0.7060995545381757,0.9959862232208252
conflict_423_c002809,c002809,423,conflict,0.3074145321682474,0.9984170794487,0.5316230058392794,0.996889054775238
conflict_423_c002817,c002817,423,conflict,0.6926775518882534,0.998583287000656,0.2570158915353512,0.9927096366882324
conflict_423_c002818,c002818,423,conflict,0.9433528178340428,0.99856648594141,0.8441209769912842,0.995615452528
conflict_424_c002834,c002834,424,conflict,0.7663140212821536,0.9982239603996276,0.5469759865626408,0.9966984689235688
conflict_424_c002844,c002844,424,conflict,0.8808149886550058,0.9987317770719528,0.7664518257189669,0.996164545416832
conflict_424_c002845,c002845,424,conflict,0.995094697913064,0.9996306248940529,0.9830894777314944,0.9988993536680936
conflict_426_c002892,c002892,426,conflict,0.1128209567748896,0.9981599897146224,0.2019800373016902,0.9971127361059188
conflict_426_c002897,c002897,426,conflict,0.0259639550290216,0.9990430492907764,0.2019828488926557,0.9945565909147264
conflict_426_c002898,c002898,426,conflict,0.1480765973223189,0.9985286444425584,0.1920714882037979,0.9962655156850816
conflict_426_c002900,c002900,426,conflict,0.0901152559321196,0.998493194580078,0.1260045280512846,0.9965828210115432
conflict_429_c002943,c002943,429,conflict,0.5312425303445417,0.9978204667568208,0.5623435702211771,0.9972780346870422
conflict_429_c002946,c002946,429,conflict,0.3630334494740538,0.997960478067398,0.2020054312265881,0.9970767945051192
conflict_430_c002959,c002959,430,conflict,0.1824671336762925,0.9980802983045578,0.2019795090360028,0.9954758286476136
conflict_430_c002965,c002965,430,conflict,0.651401515380472,0.9980500042438508,0.4380916778894972,0.9964626729488372
conflict_430_c002967,c002967,430,conflict,0.6792265138106721,0.9976369738578796,0.6077923461529768,0.995851308107376
conflict_430_c002972,c002972,430,conflict,0.9740455897194203,0.9992509838193656,0.924214358688719,0.9971761479973792
conflict_430_c002975,c002975,430,conflict,0.5000758013614623,0.9978487491607666,0.392557755734262,0.9974672496318816
conflict_431_c002992,c002992,431,conflict,0.5000293652131977,0.9976322054862976,0.348830720813351,0.9942474365234376
conflict_431_c002993,c002993,431,conflict,0.5156502695075567,0.9979940354824066,0.2946109131158106,0.99622043967247
conflict_432_c003002,c003002,432,conflict,0.1067162133541234,0.99853777885437,0.4848142020804693,0.996544361114502
conflict_434_c003045,c003045,434,conflict,0.3346345335728976,0.9978844225406648,0.2122445688057552,0.9948577284812928
conflict_434_c003046,c003046,434,conflict,0.8670647594387267,0.9986167699098588,0.3210148027081656,0.9948792159557344
conflict_434_c003050,c003050,434,conflict,0.8933242749390724,0.9988400116562844,0.6079253809554575,0.9953128695487976
conflict_434_c003060,c003060,434,conflict,0.8176079066523858,0.9983593970537186,0.6793468924631787,0.9963215291500092
conflict_436_c003105,c003105,436,conflict,0.1733264630961641,0.9982349127531052,0.1129326815618295,0.9950593039393424
conflict_437_c003113,c003113,437,conflict,0.2568864167875561,0.9972278773784636,0.3488484412910733,0.996546357870102
conflict_437_c003122,c003122,437,conflict,0.5312524050490794,0.998295247554779,0.743310974926101,0.9973381757736206
conflict_438_c003148,c003148,438,conflict,0.1645371423126101,0.9982660859823228,0.2019995212295073,0.9914804697036744
conflict_438_c003149,c003149,438,conflict,0.880823902190087,0.9983812943100928,0.4690421227794559,0.9935043752193452
conflict_439_c003170,c003170,439,conflict,0.4225601429874581,0.9982414841651917,0.4534691554904919,0.997169017791748
conflict_439_c003174,c003174,439,conflict,0.8596839010237975,0.998505488038063,0.5778197363303368,0.995781034231186
conflict_440_c003182,c003182,440,conflict,0.0229838493537981,0.9991091787815094,0.1404955906824308,0.9973393976688384
conflict_440_c003184,c003184,440,conflict,0.0149596357461213,0.9993604738265276,0.0901644455561238,0.9979054927825928
conflict_440_c003187,c003187,440,conflict,0.0311519721431957,0.9988850131630898,0.1330553818579747,0.9964040964841844
conflict_440_c003207,c003207,440,conflict,0.377604557873911,0.9935183525085448,0.6657471718238287,0.9956419169902802
conflict_440_c003208,c003208,440,conflict,0.4378539823930573,0.9967225790023804,0.4229503011366319,0.9942072331905364
conflict_441_c003216,c003216,441,conflict,0.0097102017378585,0.9993099411949516,0.056687305354544,0.9982336945831776
conflict_441_c003217,c003217,441,conflict,0.173324240326814,0.9984574019908904,0.2228189472636165,0.997389480471611
conflict_441_c003232,c003232,441,conflict,0.4073889151047021,0.9984800219535828,0.4380042624307248,0.9969273805618286
conflict_443_c003268,c003268,443,conflict,0.28146251019934,0.9966250956058502,0.2945505537079944,0.9940839111804962
conflict_445_c003308,c003308,445,conflict,0.985043329094149,0.9993837270885706,0.8934359409315358,0.9979698434472084
conflict_445_c003314,c003314,445,conflict,0.5622355307607332,0.9966697990894318,0.3347230120650653,0.9965426921844482
conflict_445_c003318,c003318,445,conflict,0.4688333296446292,0.997926503419876,0.2451901561973483,0.9952068328857422
