duration_s,voiced_frac,f0_outlier_frac,f0_mean,f0_sd,f0_median,f0_cv,f0_range_p5p95,f0_sd_semitones,loud_rms_db_mean,loud_rms_db_sd,loud_rms_db_range,loud_rms_db_peaknorm,syl_rate_per_s,artic_rate_per_s,speech_frac,pause_rate_per_s,pause_mean_s,pause_frac,spec_centroid_hz,spec_centroid_sd,spec_tilt_db_per_khz,alpha_ratio_db,hammarberg_db,hnr_db,cpp_db,jitter_local_pct,jitter_rap_pct,shimmer_local_pct,shimmer_db,n_periods,filepath,speaker_id
1.5626875,0.9171974522292994,0.0,156.24651773140852,20.27645621224531,153.8332898304875,0.12977221192923494,59.659660382905045,2.2651172536624915,-26.32834815979004,6.003309726715088,18.43382453918457,-18.100060533085554,1.9197696276446827,2.0134228187919465,0.9490445859872612,0.0,0.0,0.050955414012738856,579.6173528474416,225.01804982125245,-7.20584527427316,30.838722229003906,45.174922943115234,13.326557158795334,8.392011203186415,3.861944191198968,1.8663875453822152,13.823023604422822,1.7426603334616937,221.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0034.wav,34
1.5626875,0.7388535031847133,0.0,155.33840740289358,28.416089321535466,148.1652464233414,0.18293022180814597,80.42199771104777,3.1287582632598467,-23.38240623474121,7.217733383178711,24.074708938598633,-16.795651943857102,3.199616046074471,3.937007874015748,0.8089171974522293,0.6399232092148942,0.28,0.1910828025477707,933.0264018118899,560.1009255910054,-5.794991623159597,21.176076889038086,36.034889221191406,9.568977251335898,8.425382856047436,4.5745732925676155,1.9353522379905435,17.589250646170022,2.029371119842582,150.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0034.wav,34
1.5626875,0.8726114649681529,0.0,247.70524260001537,31.586493922935208,254.27114264623089,0.1275164529881987,90.37793230269716,2.265578200847352,-24.883941650390625,5.653470516204834,16.258342742919922,-16.844066840419977,3.8395392552893655,3.8709677419354835,0.9872611464968153,0.0,0.0,0.012738853503184714,1384.9490472630916,1297.8458479062976,-4.349886872966836,18.05357551574707,28.733423233032227,15.808364268272264,10.216570920317663,3.1023148933020313,1.0451152773232977,9.419338282965136,1.3652615303121065,333.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0036.wav,36
1.5626875,0.8152866242038217,0.0,234.77788995711393,39.1440907181094,221.99703726326982,0.16672818179454513,148.742583864671,2.6531484650022414,-24.379436492919922,7.445465564727783,26.139747619628906,-20.25492759780296,1.9197696276446827,2.142857142857143,0.89171974522293,0.0,0.0,0.10828025477707007,1297.0065466716314,758.5289985721573,-6.111066772596649,11.478084564208984,24.547977447509766,11.37051702198904,11.309612880030654,3.1242412593726585,1.611519056941804,10.933300353292426,1.6050352810349742,263.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0036.wav,36
1.5626875,0.8535031847133758,0.0,246.90991652281446,26.2623268312693,240.69515292814242,0.10636400190448674,83.74506286471728,1.7921862034501141,-25.866985321044922,7.504152297973633,25.05517578125,-17.63157075972527,2.559692836859577,2.7027027027027026,0.9426751592356688,0.0,0.0,0.05732484076433121,1210.9802336416753,1006.0261136861208,-5.399328570602053,17.25312614440918,31.136943817138672,16.078812063059313,11.102807397057385,2.7076534834202386,1.2750324157996986,8.390260060516493,1.2645967081295155,326.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0036.wav,36
1.5626875,0.9044585987261147,0.0,237.20431599781193,35.50227119990035,244.19512610464471,0.14966958358476004,98.2630432489317,2.6234586353261995,-24.99298858642578,6.158773899078369,19.890705108642578,-16.78079783613893,2.559692836859577,2.6490066225165565,0.9617834394904459,0.0,0.0,0.03821656050955414,880.9308365115286,261.2161413313924,-6.6970426819951605,17.78672218322754,34.063114166259766,14.99414855437596,12.561202372537565,2.8340251220250052,1.3814296421070622,7.949561608583106,1.0138450636835385,331.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0036.wav,36
1.5626875,0.7133757961783439,0.0,226.0590119761482,35.71144427259326,224.5765185849541,0.15797399077529908,115.133633795034,2.684776146941058,-26.0394344329834,7.361300945281982,23.70008087158203,-17.40042164570285,1.9197696276446827,2.1126760563380285,0.9044585987261147,0.0,0.0,0.09554140127388536,1438.1003765972393,1299.587091197147,-5.564056571709344,12.22358512878418,27.908126831054688,14.069602615880164,12.306826959175524,2.0991516291693353,0.8719122681567839,6.859683578060023,0.9138672132299372,250.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0036.wav,36
1.5626875,1.0,0.0,235.62421770842928,30.389573398420765,247.03253679443804,0.1289747450154976,88.72593439066108,2.2830973635264957,-23.408199310302734,2.948176383972168,9.760284423828125,-13.364552449436761,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,799.8942774372777,235.1973485579874,-6.536502359228666,19.50438117980957,34.02981185913086,18.516684433241075,12.263339579544336,1.4548101036601548,0.5722244755238164,5.860228525386553,0.6155800349271621,365.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0036.wav,36
1.5626875,0.7707006369426752,0.0,232.8067732800791,28.39418587554164,230.48950681224102,0.12196460384501745,98.80696868703424,2.0818409836053897,-26.268321990966797,7.260772705078125,21.07701873779297,-17.19421943397505,1.2798464184297884,1.4184397163120568,0.8980891719745223,0.0,0.0,0.10191082802547771,1121.2777391950997,773.1808351705829,-5.982011932465471,15.786932945251465,28.602855682373047,11.643361879044242,10.295626701901394,2.654779817374239,0.9322844057596396,8.454771740106354,0.9638914242885482,273.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0036.wav,36
1.5626875,0.5668789808917197,0.0,226.60153911886647,32.022917850831384,218.81339725397203,0.1413181833422296,109.48251419756082,2.2445996294502537,-23.705472946166992,6.449893951416016,23.54664421081543,-18.325336937916987,1.9197696276446827,3.1578947368421053,0.6050955414012739,0.6399232092148942,0.55,0.39490445859872614,954.3588409489573,358.2703609387632,-6.756110008360716,17.484739303588867,30.2962703704834,10.808137407335302,10.6039160906051,3.73461379718857,1.691525840593735,10.280026126788329,1.2011867931835294,165.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0036.wav,36
1.5626875,0.8535031847133758,0.0,238.19770053358087,29.020994359815557,233.1676658768654,0.12183574524357849,87.04940949467536,2.0739863985085547,-23.537919998168945,4.494557857513428,13.155952453613281,-13.80089038200683,1.2798464184297884,1.4285714285714286,0.89171974522293,0.0,0.0,0.10828025477707007,917.905353101247,202.66601275818297,-6.53186072094219,15.083001136779785,31.013477325439453,14.667266771039827,12.004883498630324,1.7732942658176616,0.7771217925885143,6.733630523683207,0.8745176083213759,315.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0036.wav,36
1.5626875,0.7898089171974523,0.0,236.6278629229971,24.018688546358337,240.69515292814242,0.10150405894581588,82.40976927112055,1.7898609910620724,-25.109371185302734,7.038576602935791,21.25163459777832,-15.248977772719876,1.9197696276446827,2.1126760563380285,0.9044585987261147,0.0,0.0,0.09554140127388536,1400.2908457606363,1272.3829664817708,-5.033448587966092,14.405158996582031,28.050729751586914,13.082050037482597,11.022347167147624,3.184386261142188,1.2158471811133087,9.981186039508225,1.3369352714107483,258.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0036.wav,36
1.5626875,0.7834394904458599,0.0,218.27821101403217,23.389521726610734,212.58420458456652,0.10715463361163026,69.65444021264304,1.8291559134405502,-24.656856536865234,7.113000392913818,24.3555908203125,-17.987681723275713,1.2798464184297884,1.5267175572519083,0.8343949044585988,0.6399232092148942,0.22,0.16560509554140126,820.314092586431,159.19553700232592,-7.526542324422018,16.854570388793945,32.60991287231445,13.165881651316283,10.846909840264498,2.929159327002799,1.1397799827719304,8.59264876136904,1.1403267620809114,259.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0036.wav,36
1.5626875,0.6751592356687898,0.0,239.19744300497698,34.48164766039227,241.39030585628484,0.1441555863942693,96.71970268836739,2.5053365967777963,-25.558828353881836,7.573147296905518,24.20872688293457,-17.853780205719165,2.559692836859577,3.1007751937984493,0.821656050955414,0.0,0.0,0.17834394904458598,1301.3624118622688,1127.778221383521,-5.521919141399105,15.275056838989258,29.267154693603516,15.862567020034058,12.171185061951185,2.7475346250248913,1.1799762320696303,7.697582122189662,1.1747202423307335,250.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0036.wav,36
1.5626875,0.6560509554140127,0.0,94.36669985665777,14.536661649801076,91.46982139534572,0.1540443998982919,39.176798954789376,2.6243162034834477,-28.1261043548584,6.633962631225586,23.25982093811035,-21.001873239984313,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,1270.238503986718,940.2690496755575,-4.462624101143219,16.580961227416992,27.375951766967773,9.112839075043182,8.989643520881264,7.070466044449676,3.0540825260930524,12.779017683653528,1.4590190205576958,87.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0045.wav,45
1.5626875,0.9044585987261147,0.014084507042253502,81.60137181976691,20.719281178902744,81.0209967700914,0.2539084909585277,58.006990777063876,4.324346122566405,-29.569746017456055,9.869963645935059,25.236888885498047,-23.083713800320677,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,1126.4148877636103,455.3042362318495,-5.162310696370037,16.48065757751465,25.900680541992188,1.835333414825858,8.955639972216288,11.934666823909065,6.353985378516688,20.398654728961674,2.1623302381218084,109.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0045.wav,45
1.5626875,0.9745222929936306,0.0,99.89002402855306,19.981661983547554,96.90890001600505,0.20003661204281917,71.38177461633425,3.4185273422378706,-23.550342559814453,4.231091499328613,13.197504043579102,-12.999894859484076,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,688.3666033613995,155.22176842748675,-5.538725171953056,24.674089431762695,34.052982330322266,11.570868206450191,9.81276167467114,5.846523559614065,2.291911310334461,10.755855324191213,0.9717363342836265,150.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0045.wav,45
1.5626875,0.8407643312101911,0.0,86.83166691386786,18.355255579062327,81.02234839822754,0.21138895787028608,59.308850858105686,3.6551286659621565,-26.038318634033203,6.702744483947754,21.87329864501953,-20.573973823349128,2.559692836859577,2.5477707006369426,1.0,0.0,0.0,0.0,1377.2120143329842,918.3375632417093,-3.7439128611104793,15.70783805847168,28.24225616455078,7.700496967126574,8.679108010001062,7.319034729001091,3.5705027175470385,20.334024040926487,1.9779686638715674,108.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0045.wav,45
1.5626875,0.9426751592356688,0.0,111.10406575219777,18.128668163748742,112.9387385611702,0.16316835969065457,54.584702274168464,2.853930161495024,-23.769315719604492,4.495278835296631,12.593645095825195,-13.811715460172971,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,711.4318541922806,184.9066586531741,-6.934341410003613,22.521671295166016,32.205116271972656,10.30797632657137,9.528722025798789,7.776081868208906,3.453144628169854,13.678060786227416,1.2960518841609823,157.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0045.wav,45
1.5626875,0.7579617834394905,0.07563025210084029,89.45033772645807,20.33115137377239,88.86733563669684,0.2272898223810589,72.88436031710452,3.8962729595353824,-26.086597442626953,7.9625749588012695,23.9935302734375,-19.329959111476057,1.9197696276446827,1.910828025477707,1.0,0.0,0.0,0.0,1118.2999701954918,546.8353241852127,-4.713104140073283,16.780698776245117,28.225778579711914,5.5004030261944425,8.918291731574515,9.170102780273336,4.264545544515549,15.840265447223773,1.588440119559087,106.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0045.wav,45
1.5626875,0.7707006369426752,0.0,77.93354707935502,15.888117326177218,83.39509319054022,0.2038674989346925,40.32638499462114,3.5722358255181335,-26.941978454589844,6.823459625244141,18.524505615234375,-19.376949184526598,2.559692836859577,2.5477707006369426,1.0,0.0,0.0,0.0,1169.1277948956422,455.79284337923804,-3.9937124443194554,15.604372024536133,24.539737701416016,2.7914770970478147,8.90476613239549,8.893334273631279,4.6701520875561515,20.162476621857046,1.6565334564651608,86.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0045.wav,45
1.5626875,0.9426751592356688,0.0,91.1273989489441,15.966685888379041,91.99970068017603,0.17521279080208013,60.34757646407121,3.114214037653089,-24.423824310302734,5.358553886413574,16.427753448486328,-15.843065071801774,1.9197696276446827,1.910828025477707,1.0,0.0,0.0,0.0,964.7747069991257,708.7440452701775,-5.446723314812319,20.47121238708496,31.28651237487793,9.805442134306347,8.786594264536017,7.2103060459055115,2.383102502512872,11.067544975905362,1.1017061624176319,124.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0045.wav,45
1.5626875,0.7388535031847133,0.0,99.51148877535657,23.672945683923324,89.123250462278,0.23789158392920948,77.50589036838122,4.117687190673644,-28.202058792114258,8.496298789978027,27.55154800415039,-20.45931854093272,2.559692836859577,2.5477707006369426,1.0,0.0,0.0,0.0,1226.08929875325,861.7583820448201,-4.652015132405474,16.570457458496094,27.534549713134766,9.319840362311375,9.10006579444611,6.859114779531576,3.230631795576961,16.421466151978805,1.821631806031943,110.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0045.wav,45
1.5626875,0.9363057324840764,0.0,93.3194016392486,20.51531492564415,88.86585313719385,0.21983976070647832,73.68826097538116,3.8157033213727054,-25.719524383544922,7.258265972137451,23.44341278076172,-16.943190224512925,0.6399232092148942,0.6369426751592356,1.0,0.0,0.0,0.0,906.9147389118967,339.3368082500743,-5.396601524341968,19.623193740844727,30.19355583190918,9.1254232774547,8.732926207647065,9.027258688099614,4.334258020683196,15.186411949208368,1.5027606263259408,133.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0045.wav,45
1.5626875,0.8980891719745223,0.0,84.41385787151239,18.00195376259349,75.15986631744768,0.21325827555464338,61.3943328362307,3.573877441913815,-24.032419204711914,5.119624137878418,17.314809799194336,-16.53278895393955,1.9197696276446827,1.910828025477707,1.0,0.0,0.0,0.0,1112.6525865762085,348.5584421939214,-4.068814756089376,17.040266036987305,27.318153381347656,7.017854279009329,8.187994260272642,8.511409623691437,3.383404949665591,19.902419059903604,1.8763601530568237,114.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0045.wav,45
1.5626875,0.8789808917197452,0.07971014492753625,78.27205912610137,21.087246974169084,76.03318189722374,0.2694096362048705,61.88659398749485,4.379658932248574,-30.922658920288086,8.573029518127441,24.606666564941406,-24.76611039916278,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,1385.6740964496546,757.8801185159058,-3.0283060115012064,14.282692909240723,24.276174545288086,1.964080239358375,8.886844570108455,8.245882077355112,3.8982210462555438,18.19313944959998,1.7233524578469477,108.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0045.wav,45
1.5626875,0.7452229299363057,0.042735042735042694,138.16679002920154,29.987604688467297,133.54736307004544,0.21703916463666428,85.51804883032113,3.694414565204051,-27.668190002441406,8.331427574157715,27.198659896850586,-20.54770041612021,2.559692836859577,2.6666666666666665,0.9554140127388535,0.0,0.0,0.044585987261146494,1221.754088050167,812.5015981849256,-4.307543697955221,17.630277633666992,26.490930557250977,9.339529492926815,8.785120698234941,6.0526844323321765,2.4933248049908783,15.737456822816664,2.0856462714415027,161.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0048.wav,48
1.5626875,0.8407643312101911,0.0,136.99454097022863,22.639003445011536,138.64232362467274,0.16525478522484627,71.21747503086559,2.944575544580415,-25.07218360900879,7.270074367523193,24.808334350585938,-15.487176471069908,3.199616046074471,3.184713375796178,1.0,0.0,0.0,0.0,1205.3020081348432,626.8890140777966,-5.715325469193371,13.642067909240723,25.690736770629883,9.961212493198659,10.189925348011577,4.0674061771778005,1.7681906522356845,12.37788832498493,1.323865738945451,175.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0048.wav,48
1.5626875,0.7261146496815286,0.07017543859649122,118.40420398668788,21.040881622404,114.25102349165616,0.1777038391708593,67.92707045049573,2.815063988910191,-28.506763458251953,8.872092247009277,27.451688766479492,-21.08822793533975,2.559692836859577,2.5477707006369426,1.0,0.0,0.0,0.0,1124.7942341551077,590.5316173151425,-5.951472899634042,15.20713996887207,24.832592010498047,5.479973725811612,9.565851899688115,5.762278368214337,2.739154844401501,17.229052893801246,1.9629758548784912,123.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0048.wav,48
1.5626875,0.8407643312101911,0.18181818181818177,140.40995361986765,28.722515767230682,145.61985617339303,0.20456182077369847,92.83827733546744,3.9289849848241896,-26.639659881591797,7.5579705238342285,24.187105178833008,-18.78743785147789,1.2798464184297884,1.6666666666666667,0.7643312101910829,0.0,0.0,0.2356687898089172,1024.5679617858273,271.8143017547032,-6.630914218005734,14.888289451599121,26.63743019104004,8.022014117612036,10.048050091983452,4.058253313649672,1.882958896351948,11.590015261839563,1.2931294625199374,154.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0048.wav,48
1.5626875,0.7834394904458599,0.0,132.9205348617598,11.05723070723337,133.9196571156268,0.08318677560794596,35.19108718115437,1.453306554210639,-26.58588409423828,8.021248817443848,25.29149055480957,-18.108909862794174,1.9197696276446827,1.910828025477707,1.0,0.0,0.0,0.0,1195.890270638249,541.3305062907833,-6.128029992742358,13.017078399658203,23.636503219604492,8.193636782510136,10.462679565512754,3.6250192310969913,1.4103323708624638,13.878135051047737,1.5498136928325572,155.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0048.wav,48
1.5626875,0.7197452229299363,0.2566371681415929,129.27066594254538,31.902455335849982,122.09959993792185,0.24678804818742944,95.43275172786082,4.353474092952034,-30.336402893066406,10.302248001098633,28.706193923950195,-23.06085164615029,2.559692836859577,2.6143790849673203,0.9745222929936306,0.0,0.0,0.025477707006369428,1343.3671245220798,727.5568862986728,-5.070651749566705,12.084543228149414,23.395952224731445,7.036778400719186,9.448115687012542,4.679773978938399,1.928201171109121,14.604454246850318,1.7500411018782822,122.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0048.wav,48
1.5626875,0.9171974522292994,0.0,135.16264825933362,14.073458292892617,132.38145865964958,0.10412239234829271,43.875866706325525,1.7849614787747876,-24.34276008605957,5.228541851043701,19.244461059570312,-18.603320506958163,2.559692836859577,2.5477707006369426,1.0,0.0,0.0,0.0,1191.9799491343463,668.7811490019342,-6.862873966309668,12.735734939575195,24.564891815185547,6.867832511949059,9.71562510055217,4.866291634409983,2.2062574182620787,16.51221923202224,1.8317388832243169,187.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0048.wav,48
1.5626875,0.8089171974522293,0.0,128.13710395700514,18.12181380141051,127.8720601954181,0.14142518631832873,58.21496726757033,2.431244377247677,-25.059240341186523,6.582310676574707,21.765121459960938,-20.095936339596314,1.9197696276446827,2.142857142857143,0.89171974522293,0.0,0.0,0.10828025477707007,963.9188083966545,245.87724048929422,-6.864174399697457,16.489295959472656,27.02109718322754,8.111935892345107,10.509224223318721,4.058779933437476,2.046181797722622,13.282692676212852,1.4631307169693373,145.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0048.wav,48
1.5626875,0.8980891719745223,0.0,151.58026662468762,26.65946365184351,151.19052598738477,0.17587687530496485,87.22195376686435,3.178287588683323,-23.75572967529297,4.275677680969238,12.513004302978516,-16.26712167006234,3.199616046074471,3.4482758620689657,0.9235668789808917,0.0,0.0,0.07643312101910828,937.6679545209747,270.24758979440344,-7.571281520814459,15.930912017822266,29.43862533569336,9.164958720685963,10.738105039660436,2.3074949797256106,0.9262895244472726,12.759367682969424,1.2922701676765147,208.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0048.wav,48
1.5626875,0.8535031847133758,0.0,121.96031916783463,11.74564942474271,119.30885085810569,0.09630713911611725,36.41606450371103,1.6482005146557481,-23.778892517089844,5.4040846824646,15.979639053344727,-14.282217954476469,1.2798464184297884,1.2738853503184713,1.0,0.0,0.0,0.0,1082.0818098098393,750.170705732616,-6.522813041429617,16.3695068359375,27.989805221557617,8.54126980476218,9.867422828989783,5.253725157661962,2.424011808054278,15.786796734528126,1.5219792388315478,158.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0048.wav,48
1.5626875,0.7388535031847133,0.0,186.74249736463133,23.689819842206365,181.88598798124778,0.12685821479590628,73.21891131542998,2.0714223918184795,-28.92909049987793,8.619479179382324,25.151472091674805,-24.807880519005124,1.9197696276446827,1.910828025477707,1.0,0.0,0.0,0.0,1109.34674697674,304.12813207697474,-4.635776046730058,16.348495483398438,25.884479522705078,10.073525793036593,9.033275979407298,5.972461069080703,2.7303576610574507,14.422692759769127,1.559913409033239,211.0,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0049.wav,49
