perm_seed,auc_probe,auc_wo_trainz,auc_wo_foldz
42,0.9286311015634324,0.931535187174285,0.9170943231093607
43,0.9346381827584835,0.9359112065878983,0.914150455503839
44,0.9254087599952262,0.9285117555794248,0.9090583601861797
45,0.9233400962724271,0.9229820583204041,0.9256076699685722
46,0.9064327485380117,0.908740104228826,0.8950153160679476
47,0.9325695190356844,0.9336436328917532,0.9218681624696662
48,0.9067112225006961,0.909495962127541,0.9016589091777062
49,0.9203564466722362,0.9209133945976051,0.9098142180848948
50,0.9206349206349206,0.9204757926562438,0.92218641842702
51,0.9254485419898953,0.9276763336913713,0.9205951386402514
52,0.9298245614035088,0.9329275569877074,0.9170943231093607
53,0.9289095755261169,0.9296654334248319,0.9193221148108366
54,0.9264828738512949,0.9267215658193102,0.9143891474718543
55,0.9281934996220711,0.9351553486891833,0.9108883319409635
56,0.9228229303417274,0.9258463619365875,0.9100131280582409
57,0.9136332895731392,0.9194812427895135,0.900147193380276
58,0.9258861439312567,0.9245335561125034,0.9218681624696662
59,0.9187651668854676,0.9245733381071727,0.9172534510880376
60,0.9385368182360664,0.9406054819588654,0.9369455384492978
61,0.9288300115367785,0.9307395472809007,0.9344392727851375
62,0.926323745872618,0.9294267414568167,0.9001869753749453
63,0.9131956876317778,0.923499224251104,0.8894458368142578
64,0.9307395472809007,0.9294665234514858,0.9314954051796157
65,0.932489955046346,0.9380594343000358,0.9226638023630505
66,0.9339221068544377,0.9360305525719059,0.9233003142777579
67,0.9267215658193102,0.9289095755261169,0.9085809762501492
68,0.9358316425985599,0.9358714245932291,0.9208736126029359
69,0.9303019453395394,0.9334049409237379,0.9238174802084577
70,0.9246131201018419,0.9265624378406333,0.9108087679516251
71,0.9297449974141704,0.9316943151529617,0.9201973186935593
72,0.9139117635358237,0.9178103990134066,0.909495962127541
73,0.9254485419898953,0.9291084854994629,0.926681783824641
74,0.9259259259259259,0.9305008553128854,0.9120022277917015
75,0.9305008553128854,0.9335242869077456,0.908183156303457
76,0.9183275649441063,0.9217885984803278,0.9034490989378208
77,0.9279548076540558,0.9369853204439671,0.9156223893065998
78,0.9319727891156463,0.9336834148864224,0.917531925050722
79,0.9125591757170705,0.9143095834825158,0.9088992322075029
80,0.9332855949397303,0.9347575287424912,0.9269602577873255
81,0.9296256514301627,0.934359708795799,0.9137924175518161
82,0.9245335561125034,0.9306599832915622,0.9256474519632414
83,0.9306997652862314,0.9313362772009388,0.9149858773918924
84,0.9337629788757609,0.9338425428650993,0.9353542586625293
85,0.9162589012213073,0.9236583522297808,0.8938616382225405
86,0.9379003063213589,0.9387755102040817,0.9287902295421092
87,0.9275967697020329,0.9331264669610534,0.9282332816167402
88,0.9250905040378724,0.9268409118033178,0.9203962286669054
89,0.9275967697020329,0.936786410470621,0.9162986832159764
90,0.9204757926562438,0.9244937741178343,0.9053188526872737
91,0.9472092930739547,0.9475673310259777,0.9484027529140311
92,0.9453395393245018,0.9491983928074154,0.9345188367744759
93,0.9299836893821857,0.9294665234514858,0.9292676134781398
94,0.9273182957393483,0.9297052154195011,0.9251700680272109
95,0.9273978597286868,0.9319727891156463,0.9131161236424394
96,0.9238970441977961,0.9245733381071727,0.9219875084536738
97,0.9260452719099336,0.9287106655527708,0.9231809682937503
98,0.9229820583204041,0.930620201296893,0.889286708835581
99,0.9250905040378724,0.9363885905239289,0.9004654493376298
100,0.934359708795799,0.9339221068544377,0.9308986752595775
101,0.9233400962724271,0.9220670724430123,0.9118430998130246
102,0.916776067152007,0.9228627123363965,0.8842741775072602
103,0.9152245693599077,0.9236185702351116,0.9109281139356328
104,0.9254485419898953,0.9329275569877074,0.9277161156860405
105,0.916219119226638,0.9181286549707602,0.9026932410391058
106,0.9316147511636234,0.9315749691689541,0.9299439073875164
107,0.9265226558459642,0.9264828738512949,0.9276365516967021
108,0.934359708795799,0.934001670843776,0.9377013963480129
109,0.9166567211679993,0.9188845128694753,0.8928273063611409
110,0.9275967697020329,0.9338425428650993,0.9310180212435851
111,0.9151847873652385,0.9162589012213073,0.9139913275251621
112,0.930978239248916,0.9355929506305446,0.9215499065123125
113,0.9289095755261169,0.9310578032382544,0.9303417273342085
114,0.9320523531049847,0.9376218323586745,0.9200779727095516
115,0.9255281059792339,0.9255281059792339,0.926124835899272
116,0.9257270159525799,0.9279548076540558,0.9167362851573377
117,0.9273580777340176,0.9287504475474401,0.9271193857660023
118,0.917889963002745,0.9202371006882285,0.9207940486135975
119,0.9283128456060787,0.9316943151529617,0.9202371006882285
120,0.9290289215101245,0.9318136611369694,0.934916656721168
121,0.9289095755261169,0.9283526276007479,0.9227035843577197
122,0.9187651668854676,0.9187651668854676,0.916776067152007
123,0.9331662489557226,0.9342005808171222,0.9366670644866134
124,0.9124000477383936,0.9211520865656204,0.8984365676095
125,0.9233400962724271,0.9278354616700482,0.9029717150017902
126,0.9256474519632414,0.9242153001551497,0.9253291960058877
127,0.9245733381071727,0.9275172057126945,0.9181286549707602
128,0.9195608067788519,0.9204360106615745,0.9179695269920833
129,0.916577157178661,0.916020209253292,0.9065520945220193
130,0.9307395472809007,0.9354338226518678,0.9131559056371087
131,0.9371046664279747,0.9399291880494888,0.934001670843776
132,0.9324501730516768,0.9335242869077456,0.9256474519632414
133,0.9159804272586227,0.9244937741178343,0.906671440506027
134,0.9312964952062697,0.9366272824919442,0.9198790627362056
135,0.9209133945976051,0.9252894140112186,0.9035286629271592
136,0.9250905040378724,0.9264033098619565,0.91864582090146
137,0.9272785137446792,0.9299041253928472,0.9179297449974142
138,0.9259259259259259,0.9286311015634324,0.9193221148108366
139,0.9391733301507738,0.9421967617456339,0.9099335640689025
140,0.9365875004972749,0.9365875004972749,0.931177149222262
141,0.930978239248916,0.931535187174285,0.9177706170187373
142,0.9314954051796157,0.9352746946731909,0.9265226558459642
143,0.9216692524963201,0.925567887973903,0.9163782472053149
144,0.9312169312169312,0.9306997652862314,0.9342005808171222
145,0.9297449974141704,0.9329673389823766,0.9214703425229741
146,0.9326093010303537,0.9336834148864224,0.925567887973903
147,0.9217885984803278,0.922942276325735,0.9030512789911286
148,0.922942276325735,0.9318534431316386,0.8932251263078331
149,0.9208736126029359,0.9225842383737121,0.907984246330111
150,0.923141186299081,0.9277161156860405,0.9142698014878466
151,0.9170147591200223,0.916974977125353,0.9199586267255441
152,0.9376616143533437,0.9380196523053665,0.9372240124119824
153,0.9176512710347297,0.9217090344909894,0.9150256593865617
154,0.9318932251263078,0.9338425428650993,0.9312169312169312
155,0.9256872339579106,0.926880693797987,0.92520985002188
156,0.9291880494888014,0.9344790547798066,0.9205553566455822
157,0.9326093010303537,0.9347575287424912,0.9162986832159764
158,0.9128774316744241,0.9150256593865617,0.8980387476628078
159,0.9253291960058877,0.9289493575207861,0.9046027767832279
160,0.9120022277917015,0.9174523610613836,0.8938218562278712
161,0.9293869594621474,0.9318932251263078,0.9219477264590047
162,0.9288300115367785,0.9320125711103154,0.9135139435891315
163,0.9320523531049847,0.9349962207105065,0.9248915940645264
164,0.9391733301507738,0.9437482595377332,0.9407646099375423
165,0.9303417273342085,0.9347575287424912,0.9336834148864224
166,0.9156223893065998,0.9166965031626686,0.9196005887735211
167,0.922942276325735,0.924812030075188,0.9249711580538649
168,0.933603850897084,0.9385766002307355,0.9180093089867526
169,0.9265624378406333,0.930421291323547,0.9056371086446274
170,0.9366272824919442,0.9385766002307355,0.9279548076540558
171,0.9242948641444882,0.9287106655527708,0.9191629868321598
172,0.9144687114611927,0.9268011298086486,0.8887695429048813
173,0.9200779727095516,0.9223057644110275,0.9184866929227832
174,0.9300234713768548,0.9301825993555317,0.9318136611369694
175,0.9226240203683813,0.9229820583204041,0.9227831483470581
176,0.9297847794088395,0.9361896805505828,0.8990730795242073
177,0.9215101245176434,0.9244937741178343,0.9052790706926045
178,0.9194414607948442,0.9197994987468672,0.9188049488801369
179,0.9268409118033178,0.9339618888491069,0.9174523610613836
180,0.9282730636114095,0.9287106655527708,0.9251700680272109
181,0.9361498985559136,0.9391733301507738,0.9345188367744759
182,0.9288697935314477,0.9317738791423001,0.9161793372319688
183,0.9272785137446792,0.9277161156860405,0.923141186299081
184,0.9182877829494371,0.9302223813502009,0.9124398297330628
185,0.9249711580538649,0.9271989497553408,0.9114452798663325
186,0.9247722480805187,0.9271989497553408,0.9164578111946533
187,0.9311373672275928,0.9370648844333055,0.909297052154195
188,0.932489955046346,0.9303417273342085,0.9342801448064606
189,0.9219079444643354,0.9271193857660023,0.9357520786092215
190,0.9204757926562438,0.926124835899272,0.9174125790667144
191,0.9238970441977961,0.9299041253928472,0.9158212992799459
192,0.9370648844333055,0.9382583442733818,0.9355929506305446
193,0.9269204757926562,0.9333651589290687,0.9179695269920833
194,0.9279548076540558,0.9281934996220711,0.9283128456060787
195,0.9337231968810916,0.934558618769145,0.9274774237180252
196,0.9198790627362056,0.9233400962724271,0.911166805903648
197,0.9411624298842344,0.943151529617695,0.9330071209770457
198,0.9288697935314477,0.9279548076540558,0.9279150256593865
199,0.9278354616700482,0.9294665234514858,0.932291045073
