pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
357,357,3,0,0.01428193412721157,0.01800669209096323,0.9984054230153561,4.147284755617875e-07,2.862394649127964e-05,2753,0.9765133261680603,13260,530.4,13308
362,362,3,0,0.32766830921173096,0.5000244959348996,0.9976310133934021,1.0017329259426333e-05,2.0554223738145083e-05,2753,0.4972342252731323,7167,286.7,7215
367,367,3,0,0.9161096215248108,0.9668931056595043,0.998751524835825,1.1368860214133747e-05,1.0410741424493608e-06,9454,0.9599419236183167,22500,900.0,22548
372,372,3,0,0.9775429368019104,0.9868062908155676,0.9988904660567641,1.1863812687806785e-05,2.725468846165313e-07,9454,0.9709137082099915,18782,751.3001,18830
377,377,3,0,0.03963884338736534,0.060196082829320485,0.9975282177329063,1.198589188788901e-06,2.9039158107480034e-05,2753,0.9306561350822449,21097,843.8999,21145
382,382,3,0,0.010328153148293495,0.0132319587495273,0.9993456704542041,1.662862132434384e-07,1.5933999748085625e-05,2753,0.9843189120292664,9120,364.7999,9168
387,387,3,0,0.014728613197803497,0.020345371591211796,0.99884725920856,3.333705649311014e-07,2.2300839191302657e-05,2753,0.9768850803375244,5260,210.4001,5308
392,392,3,0,0.02843603491783142,0.05032725643063794,0.9976945295929909,1.2535298310467624e-06,4.282891677576117e-05,2753,0.9433696269989014,6450,258.0,6498
399,399,3,0,0.030214589089155197,0.04746163626579649,0.9985095448791981,7.89687533142569e-07,2.534628401917871e-05,2753,0.9496816396713257,9252,370.0999,9300
404,404,3,0,0.024798160418868065,0.053399185960297565,0.996814351528883,1.0201517852692632e-06,4.011805140180513e-05,2753,0.9406500458717346,22500,900.0,22548
409,409,3,0,0.3923368453979492,0.6790530723818567,0.9951715171337128,8.903054549591616e-06,1.3789321201329585e-05,9454,0.6738544702529907,17960,718.4,18008
414,414,3,0,0.7520125508308411,0.8595225921050043,0.9982564151287079,1.4221181118045934e-05,4.689647539635189e-06,9454,0.851481020450592,13970,558.7999,14018
419,419,3,0,0.016914913430809975,0.02932345780628795,0.9985000528395176,4.869962140219286e-07,2.8303942599450238e-05,2753,0.9655962586402893,16242,649.7,16290
424,424,3,0,0.030214589089155197,0.0534081613532264,0.9977244921028614,1.1380200248822803e-06,3.652656960184686e-05,2753,0.9406156539916992,22500,900.0,22548
429,429,3,0,0.027585284784436226,0.053425496329732085,0.9984876215457916,8.09108939847647e-07,2.8522073989734054e-05,2753,0.9431006908416748,10242,409.7001,10290
434,434,3,0,0.07696083933115005,0.13305283010567054,0.9978226870298386,2.7891157969861524e-06,3.345160075696185e-05,2753,0.8614304661750793,21610,864.3999,21658
439,439,3,0,0.030214589089155197,0.06012030876608035,0.9979508221149445,1.4095600135988207e-06,4.524207906797528e-05,2753,0.9361467361450195,22500,900.0,22548
444,444,3,0,0.03963884338736534,0.08036891465913606,0.9979923740029335,1.8234620711155003e-06,4.417844320414588e-05,2753,0.9141380786895752,22500,900.0,22548
449,449,3,0,0.010489091277122498,0.016919862104531582,0.9985170494765043,2.5206506393260497e-07,2.3779097318765707e-05,2753,0.97853022813797,22500,900.0,22548
454,454,3,0,0.01428193412721157,0.024451605710880175,0.9975255597382784,4.355889586804551e-07,3.0063712983974256e-05,2753,0.9634913802146912,22500,900.0,22548
459,459,3,0,0.7772998809814453,0.8872524568906321,0.9980575814843178,1.3815923011861742e-05,3.958327852160437e-06,9454,0.8805673718452454,9615,384.6,9663
465,465,3,0,0.010489091277122498,0.02033672099591495,0.9975819308310747,4.140336500313424e-07,3.9058748370734975e-05,2753,0.9748773574829102,22500,900.0,22548
470,470,3,0,0.06187598407268524,0.1258836440075057,0.9948171377182007,2.837637339325738e-06,4.3022439058404416e-05,2753,0.8628289699554443,22500,900.0,22548
475,475,3,0,0.013222822919487953,0.019134124063418863,0.9987146686762571,2.900535491789924e-07,2.1645779270329513e-05,2753,0.978289008140564,5615,224.5999,5663
480,480,3,0,0.016914913430809975,0.037312273742816524,0.9958990141749382,6.995410899435228e-07,4.0656923374626786e-05,2753,0.9532850384712219,22500,900.0,22548
485,485,3,0,0.07807815819978714,0.13297383151142309,0.9977413266897202,3.024177885890822e-06,3.570851913536899e-05,2753,0.863836944103241,5310,212.4001,5358
490,490,3,0,0.01640303246676922,0.02759765110780739,0.9988502506166697,4.1854502796923043e-07,2.5097773686866276e-05,2753,0.9702209830284119,4840,193.5999,4888
602,602,3,0,0.29098084568977356,0.4379902173511708,0.9944090843200684,1.0344843758502975e-05,2.520678572182078e-05,2753,0.555216372013092,22500,900.0,22548
607,607,3,0,0.15002882480621338,0.25700896639399046,0.9976724982261658,6.499500614154385e-06,3.68221772077959e-05,2753,0.7384807467460632,5508,220.3001,5556
617,617,3,0,0.06754669547080994,0.12600248853887472,0.997502937912941,2.600302877908689e-06,3.58960751327686e-05,2753,0.8683741688728333,14795,591.8,14843
623,623,3,0,0.014063626527786255,0.0259678605545395,0.9990518894046545,2.3875620058788627e-07,1.6738102203817107e-05,2753,0.9713456630706787,18142,725.6998,18190
628,628,3,0,0.00912563782185316,0.014072933513157238,0.9990233210846782,1.8248834976475337e-07,1.9814837287412956e-05,2753,0.9835571050643921,14052,562.1,14100
634,634,3,0,0.01798621006309986,0.025978715678832566,0.9989838991314173,4.0595057271275437e-07,2.21641494135838e-05,2753,0.9708974361419678,9427,377.1,9475
640,640,3,0,0.7745833992958069,0.8739811105336418,0.9980510175228119,1.5910693036857992e-05,4.630275725503452e-06,9454,0.8673877716064453,10177,407.0999,10225
652,652,3,0,0.5234203934669495,0.7186633138786768,0.9978350102901459,1.1885537787748035e-05,1.0821904652402736e-05,9454,0.7116363644599915,8887,355.4999,8935
657,657,3,0,0.011869121342897415,0.024419766591829282,0.9975181762129068,3.8627979392913403e-07,3.2158652174985036e-05,2753,0.9681880474090576,22500,900.0,22548
662,662,3,0,0.042087726294994354,0.04474958933499923,0.9984324984252453,1.1871826472997782e-06,2.702015444810968e-05,2753,0.9510605335235596,8527,341.1,8575
669,669,3,0,0.6926419734954834,0.81769717287104,0.9978758096694946,1.4414606084756088e-05,6.396441676770337e-06,9454,0.8107717633247375,18530,741.2,18578
679,679,3,0,0.05223085358738899,0.11926476676819789,0.9936776906251907,3.0653204703412484e-06,5.562260412261821e-05,2753,0.8687751889228821,22500,900.0,22548
687,687,3,0,0.06656918674707413,0.12594586542394257,0.9925057590007782,4.192042979411781e-06,5.8780675317393616e-05,2753,0.8624765276908875,22500,900.0,22548
693,693,3,0,0.04401865229010582,0.07587780881656105,0.9950632974505424,1.4867426898490521e-06,3.228854984627105e-05,2753,0.9132022261619568,21185,847.4,21233
699,699,3,0,0.12252321094274521,0.20197735537444966,0.9972473382949829,4.584982434607809e-06,3.2836353057064116e-05,2753,0.7943554520606995,2982,119.2999,3030
708,708,3,0,0.01542455144226551,0.029309746508295265,0.9979457128793001,4.4318340997051564e-07,2.8289152396610007e-05,2753,0.9650917053222656,22500,900.0,22548
715,715,3,0,0.7634837031364441,0.8871930459061464,0.9983960390090942,1.1100552001153119e-05,3.438790827203775e-06,9454,0.8804997205734253,16392,655.7001,16440
