level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
4	4	9	0	0	0	278.289109	178.552781	15.691200	8.015962	-1	###LINE###
5	4	9	0	0	0	278.29	178.55	15.69	8.02	100	0.70
4	4	9	0	1	0	278.289109	188.963781	15.691200	8.015962	-1	###LINE###
5	4	9	0	1	0	278.29	188.96	15.69	8.02	100	0.71
4	4	9	0	2	0	278.289109	199.374781	15.691200	8.015962	-1	###LINE###
5	4	9	0	2	0	278.29	199.37	15.69	8.02	100	0.82
4	4	9	0	3	0	278.289109	209.785781	15.691200	8.015962	-1	###LINE###
5	4	9	0	3	0	278.29	209.79	15.69	8.02	100	0.53
4	4	9	0	4	0	278.289109	220.195781	15.691200	8.015962	-1	###LINE###
5	4	9	0	4	0	278.29	220.20	15.69	8.02	100	0.59
4	4	9	0	5	0	278.289109	230.606781	15.691200	8.015962	-1	###LINE###
5	4	9	0	5	0	278.29	230.61	15.69	8.02	100	0.72
3	4	10	0	0	0	54.425000	178.552781	82.939200	60.069962	-1	###FLOW###
4	4	10	0	0	0	54.425000	178.552781	63.993197	8.015962	-1	###LINE###
5	4	10	0	0	0	54.43	178.55	51.30	8.02	100	Qwen2-Audio
5	4	10	0	0	1	107.96	178.55	10.45	8.02	100	[8]
4	4	10	0	1	0	54.425000	188.963781	68.727456	8.015962	-1	###LINE###
5	4	10	0	1	0	54.43	188.96	56.03	8.02	100	Qwen2.5-Omni
5	4	10	0	1	1	112.70	188.96	10.45	8.02	100	[9]
4	4	10	0	2	0	54.425000	199.374781	66.485856	8.015962	-1	###LINE###
5	4	10	0	2	0	54.43	199.37	49.31	8.02	100	Qwen3-Omni
5	4	10	0	2	1	105.97	199.37	14.94	8.02	100	[10]
4	4	10	0	3	0	54.425000	209.785781	82.939200	8.015962	-1	###LINE###
5	4	10	0	3	0	54.43	209.79	22.42	8.02	100	Audio
5	4	10	0	3	1	79.08	209.79	34.38	8.02	100	Flamingo
5	4	10	0	3	2	115.70	209.79	4.48	8.02	100	2
5	4	10	0	3	3	122.43	209.79	14.94	8.02	100	[11]
4	4	10	0	4	0	54.425000	220.195781	82.939200	8.015962	-1	###LINE###
5	4	10	0	4	0	54.43	220.20	22.42	8.02	100	Audio
5	4	10	0	4	1	79.08	220.20	34.38	8.02	100	Flamingo
5	4	10	0	4	2	115.70	220.20	4.48	8.02	100	3
5	4	10	0	4	3	122.43	220.20	14.94	8.02	100	[12]
4	4	10	0	5	0	54.425000	230.606781	61.016352	8.015962	-1	###LINE###
5	4	10	0	5	0	54.43	230.61	43.84	8.02	100	Kimi-Audio
5	4	10	0	5	1	100.50	230.61	14.94	8.02	100	[13]
3	4	10	1	0	0	54.111000	255.720184	97.204742	8.060794	-1	###FLOW###
4	4	10	1	0	0	54.111000	255.720184	97.204742	8.060794	-1	###LINE###
5	4	10	1	0	0	54.11	255.72	13.45	8.06	100	4.3.
5	4	10	1	0	1	72.94	255.72	30.39	8.06	100	Conflict
5	4	10	1	0	2	105.57	255.72	15.61	8.06	100	Test
5	4	10	1	0	3	123.42	255.72	27.89	8.06	100	Results
3	4	11	0	0	0	54.102000	273.785781	245.668702	382.809962	-1	###FLOW###
4	4	11	0	0	0	54.147000	273.785781	245.544505	8.015962	-1	###LINE###
5	4	11	0	0	0	54.15	273.79	20.11	8.02	100	Table
5	4	11	0	0	1	77.16	273.79	4.57	8.02	100	2
5	4	11	0	0	2	84.63	273.79	25.40	8.02	100	reports
5	4	11	0	0	3	112.94	273.79	11.18	8.02	100	the
5	4	11	0	0	4	127.01	273.79	27.44	8.02	100	conflict
5	4	11	0	0	5	157.36	273.79	12.70	8.02	100	test
5	4	11	0	0	6	172.96	273.79	26.93	8.02	100	defined
5	4	11	0	0	7	202.79	273.79	7.12	8.02	100	in
5	4	11	0	0	8	212.81	273.79	27.44	8.02	100	Section
5	4	11	0	0	9	243.14	273.79	6.86	8.02	100	2.
5	4	11	0	0	10	254.77	273.79	6.60	8.02	100	A
5	4	11	0	0	11	264.28	273.79	22.86	8.02	100	model
5	4	11	0	0	12	290.04	273.79	9.65	8.02	100	at-
4	4	11	0	1	0	54.425000	284.196781	243.776798	8.015962	-1	###LINE###
5	4	11	0	1	0	54.43	284.20	27.20	8.02	100	tending
5	4	11	0	1	1	83.86	284.20	7.05	8.02	100	to
5	4	11	0	1	2	93.16	284.20	11.08	8.02	100	the
5	4	11	0	1	3	106.48	284.20	19.45	8.02	100	voice
5	4	11	0	1	4	128.18	284.20	24.18	8.02	100	should
5	4	11	0	1	5	154.59	284.20	19.13	8.02	100	score
5	4	11	0	1	6	175.96	284.20	32.24	8.02	100	similarly
5	4	11	0	1	7	210.44	284.20	9.07	8.02	100	on
5	4	11	0	1	8	221.75	284.20	16.12	8.02	100	both
5	4	11	0	1	9	240.11	284.20	19.89	8.02	100	arms,
5	4	11	0	1	10	262.24	284.20	29.70	8.02	100	whereas
5	4	11	0	1	11	294.18	284.20	4.02	8.02	100	a
4	4	11	0	2	0	54.425000	294.607781	243.779380	8.015962	-1	###LINE###
5	4	11	0	2	0	54.43	294.61	22.86	8.02	100	model
5	4	11	0	2	1	79.79	294.61	35.34	8.02	100	following
5	4	11	0	2	2	117.62	294.61	11.18	8.02	100	the
5	4	11	0	2	3	131.29	294.61	22.26	8.02	100	words
5	4	11	0	2	4	156.04	294.61	24.39	8.02	100	should
5	4	11	0	2	5	182.92	294.61	20.85	8.02	100	invert
5	4	11	0	2	6	206.26	294.61	13.21	8.02	100	and
5	4	11	0	2	7	221.97	294.61	12.10	8.02	100	fall
5	4	11	0	2	8	236.55	294.61	22.13	8.02	100	below
5	4	11	0	2	9	261.18	294.61	25.38	8.02	100	chance
5	4	11	0	2	10	289.06	294.61	9.15	8.02	100	on
4	4	11	0	3	0	54.425000	305.018781	243.779380	8.015962	-1	###LINE###
5	4	11	0	3	0	54.43	305.02	11.18	8.02	100	the
5	4	11	0	3	1	68.13	305.02	27.44	8.02	100	conflict
5	4	11	0	3	2	98.10	305.02	16.51	8.02	100	arm.
5	4	11	0	3	3	118.25	305.02	6.60	8.02	100	A
5	4	11	0	3	4	127.39	305.02	22.86	8.02	100	model
5	4	11	0	3	5	152.78	305.02	27.43	8.02	100	reading
5	4	11	0	3	6	182.74	305.02	20.59	8.02	100	affect
5	4	11	0	3	7	205.86	305.02	17.78	8.02	100	from
5	4	11	0	3	8	226.17	305.02	29.46	8.02	100	prosody
5	4	11	0	3	9	258.16	305.02	22.77	8.02	100	would
5	4	11	0	3	10	283.47	305.02	14.73	8.02	100	also
4	4	11	0	4	0	54.425000	315.429781	243.779380	8.015962	-1	###LINE###
5	4	11	0	4	0	54.43	315.43	23.13	8.02	100	invert,
5	4	11	0	4	1	79.84	315.43	13.21	8.02	100	and
5	4	11	0	4	2	95.33	315.43	11.18	8.02	100	the
5	4	11	0	4	3	108.79	315.43	53.85	8.02	100	transcript-only
5	4	11	0	4	4	164.91	315.43	29.97	8.02	100	baseline
5	4	11	0	4	5	197.16	315.43	22.13	8.02	100	below
5	4	11	0	4	6	221.57	315.43	22.64	8.02	100	shows
5	4	11	0	4	7	246.49	315.43	13.72	8.02	100	that
5	4	11	0	4	8	262.49	315.43	11.18	8.02	100	the
5	4	11	0	4	9	275.94	315.43	22.26	8.02	100	words
4	4	11	0	5	0	54.425000	325.840781	243.779380	8.015962	-1	###LINE###
5	4	11	0	5	0	54.43	325.84	19.81	8.02	100	alone
5	4	11	0	5	1	76.86	325.84	26.44	8.02	100	suffice.
5	4	11	0	5	2	107.22	325.84	11.18	8.02	100	No
5	4	11	0	5	3	121.02	325.84	16.76	8.02	100	such
5	4	11	0	5	4	140.40	325.84	12.70	8.02	100	test
5	4	11	0	5	5	155.73	325.84	6.10	8.02	100	is
5	4	11	0	5	6	164.46	325.84	29.97	8.02	100	possible
5	4	11	0	5	7	197.05	325.84	10.66	8.02	100	for
5	4	11	0	5	8	210.34	325.84	13.97	8.02	100	PD,
5	4	11	0	5	9	226.94	325.84	18.79	8.02	100	since
5	4	11	0	5	10	248.35	325.84	11.18	8.02	100	the
5	4	11	0	5	11	262.15	325.84	22.26	8.02	100	words
5	4	11	0	5	12	287.04	325.84	11.17	8.02	100	are
4	4	11	0	6	0	54.425000	336.251781	245.345702	8.015962	-1	###LINE###
5	4	11	0	6	0	54.43	336.25	17.50	8.02	100	fixed
5	4	11	0	6	1	74.17	336.25	8.81	8.02	100	by
5	4	11	0	6	2	85.24	336.25	10.77	8.02	100	the
5	4	11	0	6	3	98.26	336.25	31.58	8.02	100	protocol.
5	4	11	0	6	4	132.64	336.25	25.96	8.02	100	Results
5	4	11	0	6	5	160.85	336.25	6.86	8.02	100	in
5	4	11	0	6	6	169.96	336.25	19.36	8.02	100	Table
5	4	11	0	6	7	191.56	336.25	4.41	8.02	100	2
5	4	11	0	6	8	198.22	336.25	18.39	8.02	100	show
5	4	11	0	6	9	218.85	336.25	3.91	8.02	100	a
5	4	11	0	6	10	225.02	336.25	22.03	8.02	100	strong
5	4	11	0	6	11	249.30	336.25	31.82	8.02	100	language
5	4	11	0	6	12	283.37	336.25	16.40	8.02	100	bias.
4	4	11	0	7	0	54.425000	346.662781	243.776546	8.015962	-1	###LINE###
5	4	11	0	7	0	54.43	346.66	10.83	8.02	100	On
5	4	11	0	7	1	67.50	346.66	10.83	8.02	100	the
5	4	11	0	7	2	80.58	346.66	37.89	8.02	100	depression
5	4	11	0	7	3	120.72	346.66	32.83	8.02	100	segments
5	4	11	0	7	4	155.81	346.66	14.76	8.02	100	four
5	4	11	0	7	5	172.82	346.66	7.38	8.02	100	of
5	4	11	0	7	6	182.45	346.66	10.83	8.02	100	the
5	4	11	0	7	7	195.53	346.66	10.34	8.02	100	six
5	4	11	0	7	8	208.12	346.66	25.59	8.02	100	models
5	4	11	0	7	9	235.96	346.66	11.72	8.02	100	fall
5	4	11	0	7	10	249.94	346.66	21.42	8.02	100	below
5	4	11	0	7	11	273.61	346.66	24.59	8.02	100	chance
4	4	11	0	8	0	54.102000	357.073781	244.105273	8.015962	-1	###LINE###
5	4	11	0	8	0	54.10	357.07	19.15	8.02	100	when
5	4	11	0	8	1	75.50	357.07	10.80	8.02	100	the
5	4	11	0	8	2	88.55	357.07	21.51	8.02	100	words
5	4	11	0	8	3	112.30	357.07	18.18	8.02	100	point
5	4	11	0	8	4	132.72	357.07	18.42	8.02	100	away
5	4	11	0	8	5	153.39	357.07	17.19	8.02	100	from
5	4	11	0	8	6	172.83	357.07	10.80	8.02	100	the
5	4	11	0	8	7	185.88	357.07	19.40	8.02	100	label,
5	4	11	0	8	8	207.51	357.07	19.64	8.02	100	while
5	4	11	0	8	9	229.40	357.07	19.28	8.02	100	every
5	4	11	0	8	10	250.92	357.07	22.10	8.02	100	model
5	4	11	0	8	11	275.27	357.07	22.94	8.02	100	except
4	4	11	0	9	0	54.102000	367.484781	244.099480	8.015962	-1	###LINE###
5	4	11	0	9	0	54.10	367.48	22.86	8.02	100	Audio
5	4	11	0	9	1	79.31	367.48	35.06	8.02	100	Flamingo
5	4	11	0	9	2	116.71	367.48	4.57	8.02	100	2
5	4	11	0	9	3	123.63	367.48	22.86	8.02	100	scores
5	4	11	0	9	4	148.82	367.48	21.57	8.02	100	above
5	4	11	0	9	5	172.74	367.48	16.01	8.02	100	0.80
5	4	11	0	9	6	191.09	367.48	19.81	8.02	100	when
5	4	11	0	9	7	213.24	367.48	11.18	8.02	100	the
5	4	11	0	9	8	226.76	367.48	22.26	8.02	100	words
5	4	11	0	9	9	251.36	367.48	13.21	8.02	100	and
5	4	11	0	9	10	266.90	367.48	11.18	8.02	100	the
5	4	11	0	9	11	280.42	367.48	17.78	8.02	100	label
4	4	11	0	10	0	54.425000	377.895781	243.779380	8.015962	-1	###LINE###
5	4	11	0	10	0	54.43	377.90	22.09	8.02	100	agree.
5	4	11	0	10	1	79.74	377.90	49.65	8.02	100	Speaker-level
5	4	11	0	10	2	131.79	377.90	34.04	8.02	100	bootstrap
5	4	11	0	10	3	168.22	377.90	31.27	8.02	100	intervals
5	4	11	0	10	4	201.88	377.90	10.66	8.02	100	for
5	4	11	0	10	5	214.93	377.90	11.18	8.02	100	the
5	4	11	0	10	6	228.50	377.90	36.84	8.02	100	difference
5	4	11	0	10	7	267.73	377.90	30.47	8.02	100	between
4	4	11	0	11	0	54.425000	388.305781	243.934857	8.015962	-1	###LINE###
5	4	11	0	11	0	54.43	388.31	11.18	8.02	100	the
5	4	11	0	11	1	67.96	388.31	13.63	8.02	100	two
5	4	11	0	11	2	83.94	388.31	17.78	8.02	100	arms
5	4	11	0	11	3	104.08	388.31	28.31	8.02	100	exclude
5	4	11	0	11	4	134.74	388.31	15.74	8.02	100	zero
5	4	11	0	11	5	152.83	388.31	10.66	8.02	100	for
5	4	11	0	11	6	165.86	388.31	9.15	8.02	100	all
5	4	11	0	11	7	177.35	388.31	10.67	8.02	100	six
5	4	11	0	11	8	190.39	388.31	26.42	8.02	100	models
5	4	11	0	11	9	219.16	388.31	9.15	8.02	100	on
5	4	11	0	11	10	230.66	388.31	39.12	8.02	100	depression
5	4	11	0	11	11	272.13	388.31	13.21	8.02	100	and
5	4	11	0	11	12	287.70	388.31	10.66	8.02	100	for
4	4	11	0	12	0	54.425000	398.716781	243.779738	8.015962	-1	###LINE###
5	4	11	0	12	0	54.43	398.72	10.74	8.02	100	the
5	4	11	0	12	1	67.31	398.72	17.57	8.02	100	three
5	4	11	0	12	2	87.02	398.72	20.98	8.02	100	Qwen
5	4	11	0	12	3	110.14	398.72	25.39	8.02	100	models
5	4	11	0	12	4	137.67	398.72	8.79	8.02	100	on
5	4	11	0	12	5	148.60	398.72	14.41	8.02	100	Pitt.
5	4	11	0	12	6	165.77	398.72	10.74	8.02	100	On
5	4	11	0	12	7	178.65	398.72	10.74	8.02	100	the
5	4	11	0	12	8	191.53	398.72	18.06	8.02	100	same
5	4	11	0	12	9	211.73	398.72	17.08	8.02	100	pairs
5	4	11	0	12	10	230.96	398.72	10.74	8.02	100	the
5	4	11	0	12	11	243.84	398.72	33.19	8.02	100	transcript
5	4	11	0	12	12	279.17	398.72	19.03	8.02	100	alone
4	4	11	0	13	0	54.425000	409.127781	243.779738	8.015962	-1	###LINE###
5	4	11	0	13	0	54.43	409.13	21.96	8.02	100	scores
5	4	11	0	13	1	78.39	409.13	15.38	8.02	100	0.15
5	4	11	0	13	2	95.76	409.13	8.79	8.02	100	on
5	4	11	0	13	3	106.55	409.13	26.36	8.02	100	conflict
5	4	11	0	13	4	134.91	409.13	12.69	8.02	100	and
5	4	11	0	13	5	149.60	409.13	15.38	8.02	100	0.96
5	4	11	0	13	6	166.98	409.13	8.79	8.02	100	on
5	4	11	0	13	7	177.76	409.13	36.60	8.02	100	agreement
5	4	11	0	13	8	216.36	409.13	10.25	8.02	100	for
5	4	11	0	13	9	228.60	409.13	54.91	8.02	100	Qwen2.5-Omni
5	4	11	0	13	10	285.52	409.13	12.69	8.02	100	and
4	4	11	0	14	0	54.425000	419.538781	243.779738	8.015962	-1	###LINE###
5	4	11	0	14	0	54.43	419.54	15.38	8.02	100	0.22
5	4	11	0	14	1	71.77	419.54	12.69	8.02	100	and
5	4	11	0	14	2	86.44	419.54	15.38	8.02	100	0.95
5	4	11	0	14	3	103.78	419.54	10.25	8.02	100	for
5	4	11	0	14	4	116.00	419.54	50.52	8.02	100	Qwen3-Omni,
5	4	11	0	14	5	168.54	419.54	12.69	8.02	100	and
5	4	11	0	14	6	183.21	419.54	10.25	8.02	100	for
5	4	11	0	14	7	195.42	419.54	54.91	8.02	100	Qwen2.5-Omni
5	4	11	0	14	8	252.31	419.54	10.74	8.02	100	the
5	4	11	0	14	9	265.02	419.54	33.19	8.02	100	transcript
4	4	11	0	15	0	54.425000	429.949781	243.779380	8.015962	-1	###LINE###
5	4	11	0	15	0	54.43	429.95	30.48	8.02	100	decision
5	4	11	0	15	1	87.26	429.95	29.97	8.02	100	matches
5	4	11	0	15	2	119.58	429.95	11.18	8.02	100	the
5	4	11	0	15	3	133.11	429.95	20.32	8.02	100	audio
5	4	11	0	15	4	155.78	429.95	30.48	8.02	100	decision
5	4	11	0	15	5	188.61	429.95	9.15	8.02	100	on
5	4	11	0	15	6	200.11	429.95	9.15	8.02	100	86
5	4	11	0	15	7	211.60	429.95	26.92	8.02	100	percent
5	4	11	0	15	8	240.87	429.95	7.62	8.02	100	of
5	4	11	0	15	9	250.84	429.95	19.56	8.02	100	clips.
5	4	11	0	15	10	273.50	429.95	11.18	8.02	100	On
5	4	11	0	15	11	287.03	429.95	11.18	8.02	100	the
4	4	11	0	16	0	54.425000	440.360781	243.781532	8.015962	-1	###LINE###
5	4	11	0	16	0	54.43	440.36	12.38	8.02	100	Pitt
5	4	11	0	16	1	69.04	440.36	24.73	8.02	100	dataset
5	4	11	0	16	2	96.01	440.36	10.88	8.02	100	the
5	4	11	0	16	3	109.14	440.36	33.63	8.02	100	transcript
5	4	11	0	16	4	145.01	440.36	19.29	8.02	100	alone
5	4	11	0	16	5	166.54	440.36	22.04	8.02	100	shows
5	4	11	0	16	6	190.82	440.36	10.88	8.02	100	the
5	4	11	0	16	7	203.94	440.36	18.30	8.02	100	same
5	4	11	0	16	8	224.48	440.36	13.85	8.02	100	arm
5	4	11	0	16	9	240.58	440.36	12.81	8.02	100	gap
5	4	11	0	16	10	255.64	440.36	7.42	8.02	100	as
5	4	11	0	16	11	265.30	440.36	10.88	8.02	100	the
5	4	11	0	16	12	278.42	440.36	19.78	8.02	100	audio
4	4	11	0	17	0	54.129000	450.771781	244.400160	8.015962	-1	###LINE###
5	4	11	0	17	0	54.13	450.77	18.94	8.02	100	(0.56
5	4	11	0	17	1	75.30	450.77	9.09	8.02	100	on
5	4	11	0	17	2	86.63	450.77	29.55	8.02	100	conflict,
5	4	11	0	17	3	118.42	450.77	15.91	8.02	100	0.71
5	4	11	0	17	4	136.57	450.77	9.09	8.02	100	on
5	4	11	0	17	5	147.90	450.77	43.17	8.02	100	agreement).
5	4	11	0	17	6	193.84	450.77	14.14	8.02	100	The
5	4	11	0	17	7	210.22	450.77	27.28	8.02	100	conflict
5	4	11	0	17	8	239.73	450.77	14.14	8.02	100	arm
5	4	11	0	17	9	256.11	450.77	18.18	8.02	100	stays
