level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
3	1	1	0	0	0	54.102000	202.008781	245.594747	143.357962	-1	###FLOW###
4	1	1	0	0	0	54.102000	202.008781	244.254958	8.015962	-1	###LINE###
5	1	1	0	0	0	54.10	202.01	22.86	8.02	100	Audio
5	1	1	0	0	1	79.32	202.01	22.86	8.02	100	LLMs
5	1	1	0	0	2	104.53	202.01	25.90	8.02	100	answer
5	1	1	0	0	3	132.77	202.01	26.93	8.02	100	clinical
5	1	1	0	0	4	162.05	202.01	34.55	8.02	100	questions
5	1	1	0	0	5	198.95	202.01	20.32	8.02	100	about
5	1	1	0	0	6	221.62	202.01	4.06	8.02	100	a
5	1	1	0	0	7	228.03	202.01	37.33	8.02	100	recording,
5	1	1	0	0	8	267.74	202.01	11.51	8.02	100	but
5	1	1	0	0	9	281.59	202.01	16.76	8.02	100	their
4	1	1	0	1	0	54.425000	212.418781	243.931916	8.015962	-1	###LINE###
5	1	1	0	1	0	54.43	212.42	23.08	8.02	100	output
5	1	1	0	1	1	79.75	212.42	29.59	8.02	100	depends
5	1	1	0	1	2	111.59	212.42	9.03	8.02	100	on
5	1	1	0	1	3	122.87	212.42	49.15	8.02	100	paralinguistic
5	1	1	0	1	4	174.27	212.42	13.04	8.02	100	and
5	1	1	0	1	5	189.56	212.42	33.62	8.02	100	linguistic
5	1	1	0	1	6	225.42	212.42	18.30	8.02	100	cues,
5	1	1	0	1	7	245.97	212.42	8.03	8.02	100	so
5	1	1	0	1	8	256.24	212.42	5.02	8.02	100	it
5	1	1	0	1	9	263.51	212.42	6.02	8.02	100	is
5	1	1	0	1	10	271.78	212.42	26.57	8.02	100	unclear
4	1	1	0	2	0	54.425000	222.829781	243.779380	8.015962	-1	###LINE###
5	1	1	0	2	0	54.43	222.83	15.53	8.02	100	how
5	1	1	0	2	1	72.22	222.83	20.32	8.02	100	much
5	1	1	0	2	2	94.81	222.83	6.10	8.02	100	is
5	1	1	0	2	3	103.18	222.83	34.54	8.02	100	grounded
5	1	1	0	2	4	139.99	222.83	7.12	8.02	100	in
5	1	1	0	2	5	149.38	222.83	11.18	8.02	100	the
5	1	1	0	2	6	162.82	222.83	19.64	8.02	100	voice
5	1	1	0	2	7	184.72	222.83	21.33	8.02	100	rather
5	1	1	0	2	8	208.32	222.83	15.75	8.02	100	than
5	1	1	0	2	9	226.34	222.83	11.18	8.02	100	the
5	1	1	0	2	10	239.78	222.83	24.55	8.02	100	words.
5	1	1	0	2	11	267.19	222.83	11.98	8.02	100	We
5	1	1	0	2	12	281.44	222.83	16.76	8.02	100	train
4	1	1	0	3	0	54.425000	233.240781	243.779380	8.015962	-1	###LINE###
5	1	1	0	3	0	54.43	233.24	20.82	8.02	100	linear
5	1	1	0	3	1	77.68	233.24	24.38	8.02	100	probes
5	1	1	0	3	2	104.50	233.24	9.15	8.02	100	on
5	1	1	0	3	3	116.07	233.24	8.63	8.02	100	an
5	1	1	0	3	4	127.13	233.24	22.86	8.02	100	Audio
5	1	1	0	3	5	152.43	233.24	25.42	8.02	100	LLM’s
5	1	1	0	3	6	180.28	233.24	24.89	8.02	100	hidden
5	1	1	0	3	7	207.61	233.24	20.32	8.02	100	states
5	1	1	0	3	8	230.35	233.24	13.21	8.02	100	and
5	1	1	0	3	9	245.99	233.24	31.49	8.02	100	compare
5	1	1	0	3	10	279.91	233.24	18.29	8.02	100	them
4	1	1	0	4	0	54.102000	243.651781	245.352624	8.015962	-1	###LINE###
5	1	1	0	4	0	54.10	243.65	15.62	8.02	100	with
5	1	1	0	4	1	71.81	243.65	8.30	8.02	100	its
5	1	1	0	4	2	82.19	243.65	28.30	8.02	100	answers
5	1	1	0	4	3	112.58	243.65	20.01	8.02	100	under
5	1	1	0	4	4	134.67	243.65	17.57	8.02	100	three
5	1	1	0	4	5	154.33	243.65	36.62	8.02	100	conditions
5	1	1	0	4	6	193.03	243.65	7.32	8.02	100	of
5	1	1	0	4	7	202.43	243.65	30.03	8.02	100	different
5	1	1	0	4	8	234.54	243.65	31.72	8.02	100	language
5	1	1	0	4	9	268.35	243.65	31.11	8.02	100	saliency:
4	1	1	0	5	0	54.425000	254.062781	245.271747	8.015962	-1	###LINE###
5	1	1	0	5	0	54.43	254.06	41.50	8.02	100	Parkinson’s
5	1	1	0	5	1	98.17	254.06	44.83	8.02	100	read-speech,
5	1	1	0	5	2	145.25	254.06	38.16	8.02	100	depression
5	1	1	0	5	3	185.65	254.06	36.94	8.02	100	interviews
5	1	1	0	5	4	224.84	254.06	12.88	8.02	100	and
5	1	1	0	5	5	239.97	254.06	43.61	8.02	100	Alzheimer’s
5	1	1	0	5	6	285.82	254.06	13.87	8.02	100	pic-
4	1	1	0	6	0	54.425000	264.473781	243.779380	8.015962	-1	###LINE###
5	1	1	0	6	0	54.43	264.47	14.22	8.02	100	ture
5	1	1	0	6	1	71.61	264.47	46.49	8.02	100	descriptions.
5	1	1	0	6	2	123.05	264.47	11.18	8.02	100	On
5	1	1	0	6	3	137.18	264.47	42.56	8.02	100	Parkinson’s
5	1	1	0	6	4	182.70	264.47	13.21	8.02	100	and
5	1	1	0	6	5	198.87	264.47	47.00	8.02	100	Alzheimer’s,
5	1	1	0	6	6	249.02	264.47	24.38	8.02	100	probes
5	1	1	0	6	7	276.36	264.47	21.84	8.02	100	detect
4	1	1	0	7	0	54.425000	274.884781	243.779380	8.015962	-1	###LINE###
5	1	1	0	7	0	54.43	274.88	11.18	8.02	100	the
5	1	1	0	7	1	68.18	274.88	29.97	8.02	100	disorder
5	1	1	0	7	2	100.73	274.88	16.26	8.02	100	with
5	1	1	0	7	3	119.57	274.88	8.63	8.02	100	an
5	1	1	0	7	4	130.78	274.88	18.81	8.02	100	AUC
5	1	1	0	7	5	152.17	274.88	7.62	8.02	100	of
5	1	1	0	7	6	162.37	274.88	16.01	8.02	100	0.75
5	1	1	0	7	7	180.96	274.88	7.12	8.02	100	to
5	1	1	0	7	8	190.65	274.88	16.01	8.02	100	0.92
5	1	1	0	7	9	209.23	274.88	20.32	8.02	100	while
5	1	1	0	7	10	232.14	274.88	34.03	8.02	100	zero-shot
5	1	1	0	7	11	268.75	274.88	29.46	8.02	100	answers
4	1	1	0	8	0	54.425000	285.295781	243.779380	8.015962	-1	###LINE###
5	1	1	0	8	0	54.43	285.30	8.64	8.02	100	sit
5	1	1	0	8	1	65.86	285.30	6.60	8.02	100	at
5	1	1	0	8	2	75.25	285.30	16.01	8.02	100	0.56
5	1	1	0	8	3	94.05	285.30	7.12	8.02	100	to
5	1	1	0	8	4	103.96	285.30	18.29	8.02	100	0.71,
5	1	1	0	8	5	125.18	285.30	4.06	8.02	100	a
5	1	1	0	8	6	132.03	285.30	51.81	8.02	100	representation
5	1	1	0	8	7	186.63	285.30	21.86	8.02	100	utility
5	1	1	0	8	8	211.27	285.30	15.46	8.02	100	gap.
5	1	1	0	8	9	231.16	285.30	11.18	8.02	100	On
5	1	1	0	8	10	245.12	285.30	39.12	8.02	100	depression
5	1	1	0	8	11	287.03	285.30	11.18	8.02	100	the
4	1	1	0	9	0	54.425000	295.706781	243.780187	8.015962	-1	###LINE###
5	1	1	0	9	0	54.43	295.71	25.65	8.02	100	answer
5	1	1	0	9	1	82.31	295.71	18.61	8.02	100	beats
5	1	1	0	9	2	103.16	295.71	19.75	8.02	100	every
5	1	1	0	9	3	125.14	295.71	22.88	8.02	100	probe.
5	1	1	0	9	4	150.81	295.71	24.13	8.02	100	Where
5	1	1	0	9	5	177.18	295.71	11.07	8.02	100	the
5	1	1	0	9	6	190.48	295.71	22.04	8.02	100	words
5	1	1	0	9	7	214.76	295.71	36.22	8.02	100	contradict
5	1	1	0	9	8	253.21	295.71	4.02	8.02	100	a
5	1	1	0	9	9	259.47	295.71	38.73	8.02	100	depression
4	1	1	0	10	0	54.425000	306.117781	243.780886	8.015962	-1	###LINE###
5	1	1	0	10	0	54.43	306.12	36.19	8.02	100	diagnosis,
5	1	1	0	10	1	92.86	306.12	14.97	8.02	100	four
5	1	1	0	10	2	110.07	306.12	7.48	8.02	100	of
5	1	1	0	10	3	119.80	306.12	10.48	8.02	100	six
5	1	1	0	10	4	132.53	306.12	25.96	8.02	100	models
5	1	1	0	10	5	160.74	306.12	11.89	8.02	100	fall
5	1	1	0	10	6	174.87	306.12	21.73	8.02	100	below
5	1	1	0	10	7	198.85	306.12	27.19	8.02	100	chance.
5	1	1	0	10	8	228.83	306.12	37.93	8.02	100	Retraining
5	1	1	0	10	9	269.01	306.12	15.97	8.02	100	only
5	1	1	0	10	10	287.23	306.12	10.98	8.02	100	the
4	1	1	0	11	0	54.425000	316.528781	243.779380	8.015962	-1	###LINE###
5	1	1	0	11	0	54.43	316.53	20.32	8.02	100	audio
5	1	1	0	11	1	77.40	316.53	33.02	8.02	100	projector
5	1	1	0	11	2	113.06	316.53	29.24	8.02	100	narrows
5	1	1	0	11	3	144.94	316.53	11.18	8.02	100	the
5	1	1	0	11	4	158.77	316.53	13.16	8.02	100	gap
5	1	1	0	11	5	174.57	316.53	9.15	8.02	100	on
5	1	1	0	11	6	186.37	316.53	13.36	8.02	100	five
5	1	1	0	11	7	202.38	316.53	7.62	8.02	100	of
5	1	1	0	11	8	212.65	316.53	11.18	8.02	100	the
5	1	1	0	11	9	226.47	316.53	10.67	8.02	100	six
5	1	1	0	11	10	239.79	316.53	42.56	8.02	100	Parkinson’s
5	1	1	0	11	11	285.00	316.53	13.21	8.02	100	and
4	1	1	0	12	0	54.102000	326.939781	244.104860	8.015962	-1	###LINE###
5	1	1	0	12	0	54.10	326.94	42.94	8.02	100	Alzheimer’s
5	1	1	0	12	1	99.12	326.94	15.38	8.02	100	sets.
5	1	1	0	12	2	117.21	326.94	41.27	8.02	100	Evaluations
5	1	1	0	12	3	160.56	326.94	22.93	8.02	100	scored
5	1	1	0	12	4	185.56	326.94	15.62	8.02	100	only
5	1	1	0	12	5	203.25	326.94	21.47	8.02	100	where
5	1	1	0	12	6	226.79	326.94	21.38	8.02	100	words
5	1	1	0	12	7	250.25	326.94	12.69	8.02	100	and
5	1	1	0	12	8	265.01	326.94	33.20	8.02	100	diagnosis
4	1	1	0	13	0	54.425000	337.350781	204.945005	8.015962	-1	###LINE###
5	1	1	0	13	0	54.43	337.35	19.41	8.02	100	agree
5	1	1	0	13	1	76.08	337.35	23.90	8.02	100	cannot
5	1	1	0	13	2	102.22	337.35	11.46	8.02	100	tell
5	1	1	0	13	3	115.93	337.35	3.98	8.02	100	a
5	1	1	0	13	4	122.15	337.35	22.42	8.02	100	model
5	1	1	0	13	5	146.81	337.35	13.45	8.02	100	that
5	1	1	0	13	6	162.50	337.35	22.92	8.02	100	listens
5	1	1	0	13	7	187.66	337.35	17.43	8.02	100	from
5	1	1	0	13	8	207.33	337.35	12.95	8.02	100	one
5	1	1	0	13	9	222.52	337.35	13.45	8.02	100	that
5	1	1	0	13	10	238.21	337.35	21.16	8.02	100	reads.
3	1	1	1	0	0	54.425000	352.155117	254.215337	18.516626	-1	###FLOW###
4	1	1	1	0	0	69.369000	352.155117	239.271337	8.105626	-1	###LINE###
5	1	1	1	0	0	69.37	352.16	20.99	8.04	100	Index
5	1	1	1	0	1	92.07	352.16	30.90	8.04	100	Terms, 5	1	1	1	0	2	126.17	352.24	19.52	8.02	100	audio
5	1	1	1	0	3	147.40	352.24	31.72	8.02	100	language
5	1	1	1	0	4	180.82	352.24	27.58	8.02	100	models,
5	1	1	1	0	5	210.22	352.24	25.87	8.02	100	clinical
5	1	1	1	0	6	237.79	352.24	26.11	8.02	100	speech,
5	1	1	1	0	7	265.71	352.24	42.93	8.02	100	Alzheimer’s
4	1	1	1	1	0	54.425000	362.655781	143.058912	8.015962	-1	###LINE###
5	1	1	1	1	0	54.43	362.66	28.14	8.02	100	disease,
5	1	1	1	1	1	84.80	362.66	41.71	8.02	100	Parkinson’s
5	1	1	1	1	2	128.76	362.66	28.14	8.02	100	disease,
5	1	1	1	1	3	159.13	362.66	38.35	8.02	100	depression
3	1	1	2	0	0	134.196000	386.832184	83.566848	8.060794	-1	###FLOW###
4	1	1	2	0	0	134.196000	386.832184	83.566848	8.060794	-1	###LINE###
5	1	1	2	0	0	134.20	386.83	6.72	8.06	100	1.
5	1	1	2	0	1	146.30	386.83	71.46	8.06	100	INTRODUCTION
3	1	1	3	0	0	54.102000	406.630781	245.675445	299.521962	-1	###FLOW###
4	1	1	3	0	0	54.425000	406.630781	243.779380	8.015962	-1	###LINE###
5	1	1	3	0	0	54.43	406.63	25.40	8.02	100	Recent
5	1	1	3	0	1	82.83	406.63	33.29	8.02	100	advances
5	1	1	3	0	2	119.13	406.63	7.12	8.02	100	in
5	1	1	3	0	3	129.25	406.63	24.89	8.02	100	speech
5	1	1	3	0	4	157.14	406.63	39.12	8.02	100	processing
5	1	1	3	0	5	199.26	406.63	49.28	8.02	100	demonstrated
5	1	1	3	0	6	251.54	406.63	11.18	8.02	100	the
5	1	1	3	0	7	265.73	406.63	21.85	8.02	100	utility
5	1	1	3	0	8	290.59	406.63	7.62	8.02	100	of
4	1	1	3	1	0	54.425000	417.041781	245.270134	8.015962	-1	###LINE###
5	1	1	3	1	0	54.43	417.04	24.89	8.02	100	speech
5	1	1	3	1	1	82.15	417.04	7.62	8.02	100	as
5	1	1	3	1	2	92.62	417.04	4.06	8.02	100	a
5	1	1	3	1	3	99.52	417.04	22.68	8.02	100	robust
5	1	1	3	1	4	125.05	417.04	25.81	8.02	100	marker
5	1	1	3	1	5	153.70	417.04	10.66	8.02	100	for
5	1	1	3	1	6	167.21	417.04	4.06	8.02	100	a
5	1	1	3	1	7	174.12	417.04	20.31	8.02	100	range
5	1	1	3	1	8	197.27	417.04	7.62	8.02	100	of
5	1	1	3	1	9	207.73	417.04	35.81	8.02	100	disorders,
5	1	1	3	1	10	246.55	417.04	34.55	8.02	100	including
5	1	1	3	1	11	283.95	417.04	15.75	8.02	100	psy-
4	1	1	3	2	0	54.425000	427.452781	243.777265	8.015962	-1	###LINE###
5	1	1	3	2	0	54.43	427.45	37.65	8.02	100	chological
5	1	1	3	2	1	94.31	427.45	27.11	8.02	100	distress
5	1	1	3	2	2	123.66	427.45	10.50	8.02	100	[1]
5	1	1	3	2	3	136.39	427.45	13.05	8.02	100	and
5	1	1	3	2	4	151.68	427.45	66.27	8.02	100	neurodegenerative
5	1	1	3	2	5	220.18	427.45	37.66	8.02	100	conditions
5	1	1	3	2	6	260.07	427.45	12.76	8.02	100	[2].
5	1	1	3	2	7	275.61	427.45	22.60	8.02	100	Audio
4	1	1	3	3	0	54.425000	437.863781	243.784168	8.015962	-1	###LINE###
5	1	1	3	3	0	54.43	437.86	31.79	8.02	100	language
5	1	1	3	3	1	88.47	437.86	25.44	8.02	100	models
5	1	1	3	3	2	116.16	437.86	24.94	8.02	100	(Audio
5	1	1	3	3	3	143.36	437.86	24.94	8.02	100	LLMs)
5	1	1	3	3	4	170.56	437.86	14.93	8.02	100	now
5	1	1	3	3	5	187.75	437.86	24.94	8.02	100	answer
5	1	1	3	3	6	214.94	437.86	25.92	8.02	100	clinical
5	1	1	3	3	7	243.12	437.86	33.27	8.02	100	questions
5	1	1	3	3	8	278.64	437.86	19.56	8.02	100	about
4	1	1	3	4	0	54.425000	448.273781	243.779927	8.015962	-1	###LINE###
5	1	1	3	4	0	54.43	448.27	3.99	8.02	100	a
5	1	1	3	4	1	60.65	448.27	34.39	8.02	100	recording
5	1	1	3	4	2	97.29	448.27	6.98	8.02	100	in
5	1	1	3	4	3	106.52	448.27	24.92	8.02	100	natural
5	1	1	3	4	4	133.69	448.27	32.40	8.02	100	language
5	1	1	3	4	5	168.34	448.27	12.96	8.02	100	and
5	1	1	3	4	6	183.54	448.27	12.46	8.02	100	can
5	1	1	3	4	7	198.25	448.27	23.43	8.02	100	reason
5	1	1	3	4	8	223.92	448.27	19.94	8.02	100	about
5	1	1	3	4	9	246.10	448.27	16.45	8.02	100	their
5	1	1	3	4	10	264.80	448.27	33.41	8.02	100	decisions
4	1	1	3	5	0	54.425000	458.684781	244.092400	8.015962	-1	###LINE###
5	1	1	3	5	0	54.43	458.68	12.86	8.02	100	[3].
5	1	1	3	5	1	71.45	458.68	34.86	8.02	100	However,
5	1	1	3	5	2	109.13	458.68	11.18	8.02	100	the
5	1	1	3	5	3	123.00	458.68	27.73	8.02	100	validity
5	1	1	3	5	4	153.43	458.68	7.62	8.02	100	of
5	1	1	3	5	5	163.76	458.68	35.56	8.02	100	reasoning
5	1	1	3	5	6	202.01	458.68	13.21	8.02	100	and
5	1	1	3	5	7	217.92	458.68	37.60	8.02	100	grounding
5	1	1	3	5	8	258.22	458.68	7.12	8.02	100	in
5	1	1	3	5	9	268.03	458.68	30.48	8.02	100	auditory
4	1	1	3	6	0	54.425000	469.095781	123.036941	8.015962	-1	###LINE###
5	1	1	3	6	0	54.43	469.10	31.64	8.02	100	evidence
5	1	1	3	6	1	88.31	469.10	11.95	8.02	100	has
5	1	1	3	6	2	102.50	469.10	11.46	8.02	100	not
5	1	1	3	6	3	116.20	469.10	16.93	8.02	100	been
5	1	1	3	6	4	135.37	469.10	42.09	8.02	100	established.
4	1	1	3	7	0	69.369000	479.506781	228.836175	8.015962	-1	###LINE###
5	1	1	3	7	0	69.37	479.51	27.75	8.02	100	Current
5	1	1	3	7	1	99.34	479.51	33.29	8.02	100	AI-based
5	1	1	3	7	2	134.87	479.51	34.32	8.02	100	diagnosis
5	1	1	3	7	3	171.41	479.51	40.86	8.02	100	approaches
5	1	1	3	7	4	214.50	479.51	11.09	8.02	100	are
5	1	1	3	7	5	227.81	479.51	33.81	8.02	100	primarily
5	1	1	3	7	6	263.84	479.51	34.36	8.02	100	evaluated
4	1	1	3	8	0	54.425000	489.917781	243.779738	8.015962	-1	###LINE###
5	1	1	3	8	0	54.43	489.92	8.79	8.02	100	on
5	1	1	3	8	1	65.11	489.92	16.11	8.02	100	their
5	1	1	3	8	2	83.11	489.92	31.09	8.02	100	accuracy
5	1	1	3	8	3	116.08	489.92	12.69	8.02	100	and
5	1	1	3	8	4	130.67	489.92	16.12	8.02	100	little
5	1	1	3	8	5	148.68	489.92	30.75	8.02	100	attention
5	1	1	3	8	6	181.33	489.92	5.86	8.02	100	is
5	1	1	3	8	7	189.09	489.92	19.16	8.02	100	given
5	1	1	3	8	8	210.14	489.92	6.84	8.02	100	to
5	1	1	3	8	9	218.88	489.92	17.08	8.02	100	what
5	1	1	3	8	10	237.85	489.92	10.74	8.02	100	the
5	1	1	3	8	11	250.48	489.92	25.39	8.02	100	models
5	1	1	3	8	12	277.76	489.92	11.71	8.02	100	use
5	1	1	3	8	13	291.37	489.92	6.84	8.02	100	to
4	1	1	3	9	0	54.425000	500.328781	243.776815	8.015962	-1	###LINE###
5	1	1	3	9	0	54.43	500.33	19.08	8.02	100	reach
5	1	1	3	9	1	75.75	500.33	16.16	8.02	100	their
5	1	1	3	9	2	94.16	500.33	35.01	8.02	100	decisions.
5	1	1	3	9	3	131.97	500.33	22.03	8.02	100	Audio
5	1	1	3	9	4	156.25	500.33	22.03	8.02	100	LLMs
5	1	1	3	9	5	180.54	500.33	6.86	8.02	100	in
5	1	1	3	9	6	189.64	500.33	33.78	8.02	100	particular
5	1	1	3	9	7	225.66	500.33	12.23	8.02	100	can
5	1	1	3	9	8	240.14	500.33	11.75	8.02	100	use
5	1	1	3	9	9	254.14	500.33	10.77	8.02	100	the
5	1	1	3	9	10	267.16	500.33	21.45	8.02	100	words
5	1	1	3	9	11	290.86	500.33	7.34	8.02	100	as
4	1	1	3	10	0	54.102000	510.739781	244.254240	8.015962	-1	###LINE###
5	1	1	3	10	0	54.10	510.74	15.13	8.02	100	well
5	1	1	3	10	1	71.36	510.74	7.32	8.02	100	as
5	1	1	3	10	2	80.81	510.74	10.74	8.02	100	the
5	1	1	3	10	3	93.68	510.74	21.05	8.02	100	voice,
5	1	1	3	10	4	116.88	510.74	27.81	8.02	100	because
5	1	1	3	10	5	146.81	510.74	17.09	8.02	100	most
5	1	1	3	10	6	166.03	510.74	7.32	8.02	100	of
5	1	1	3	10	7	175.48	510.74	16.11	8.02	100	their
5	1	1	3	10	8	193.72	510.74	19.52	8.02	100	audio
5	1	1	3	10	9	215.37	510.74	31.23	8.02	100	encoders
5	1	1	3	10	10	248.73	510.74	10.73	8.02	100	are
5	1	1	3	10	11	261.58	510.74	24.40	8.02	100	trained
5	1	1	3	10	12	288.11	510.74	10.25	8.02	100	for
4	1	1	3	11	0	54.425000	521.150781	243.776546	8.015962	-1	###LINE###
5	1	1	3	11	0	54.43	521.15	24.10	8.02	100	speech
5	1	1	3	11	1	80.78	521.15	42.57	8.02	100	recognition,
5	1	1	3	11	2	125.60	521.15	7.88	8.02	100	so
5	1	1	3	11	3	135.71	521.15	10.83	8.02	100	the
5	1	1	3	11	4	148.79	521.15	21.56	8.02	100	words
5	1	1	3	11	5	172.60	521.15	10.82	8.02	100	are
5	1	1	3	11	6	185.66	521.15	31.58	8.02	100	available
5	1	1	3	11	7	219.49	521.15	16.36	8.02	100	even
5	1	1	3	11	8	238.10	521.15	19.19	8.02	100	when
5	1	1	3	11	9	259.54	521.15	10.83	8.02	100	the
5	1	1	3	11	10	272.61	521.15	25.59	8.02	100	prompt
4	1	1	3	12	0	54.425000	531.561781	243.779380	8.015962	-1	###LINE###
5	1	1	3	12	0	54.43	531.56	30.48	8.02	100	contains
5	1	1	3	12	1	87.63	531.56	16.26	8.02	100	only
5	1	1	3	12	2	106.63	531.56	11.18	8.02	100	the
5	1	1	3	12	3	120.53	531.56	22.61	8.02	100	audio.
5	1	1	3	12	4	147.37	531.56	25.64	8.02	100	Hence,
5	1	1	3	12	5	175.87	531.56	5.09	8.02	100	it
5	1	1	3	12	6	183.68	531.56	6.10	8.02	100	is
5	1	1	3	12	7	192.52	531.56	11.69	8.02	100	not
5	1	1	3	12	8	206.93	531.56	26.70	8.02	100	evident
5	1	1	3	12	9	236.36	531.56	5.59	8.02	100	if
5	1	1	3	12	10	244.67	531.56	16.76	8.02	100	their
5	1	1	3	12	11	264.16	531.56	34.04	8.02	100	decisions
4	1	1	3	13	0	54.425000	541.972781	243.780187	8.015962	-1	###LINE###
5	1	1	3	13	0	54.43	541.97	11.06	8.02	100	are
5	1	1	3	13	1	67.72	541.97	34.20	8.02	100	grounded
5	1	1	3	13	2	104.16	541.97	7.05	8.02	100	in
5	1	1	3	13	3	113.44	541.97	49.30	8.02	100	paralinguistic
5	1	1	3	13	4	164.98	541.97	21.12	8.02	100	rather
5	1	1	3	13	5	188.34	541.97	15.59	8.02	100	than
5	1	1	3	13	6	206.18	541.97	33.71	8.02	100	linguistic
5	1	1	3	13	7	242.13	541.97	34.22	8.02	100	evidence,
5	1	1	3	13	8	278.59	541.97	19.62	8.02	100	when
4	1	1	3	14	0	54.425000	552.383781	243.779380	8.015962	-1	###LINE###
5	1	1	3	14	0	54.43	552.38	25.82	8.02	100	spoken
5	1	1	3	14	1	82.49	552.38	22.26	8.02	100	words
5	1	1	3	14	2	107.00	552.38	13.21	8.02	100	and
5	1	1	3	14	3	122.46	552.38	49.79	8.02	100	paralinguistic
5	1	1	3	14	4	174.50	552.38	24.89	8.02	100	speech
5	1	1	3	14	5	201.63	552.38	12.69	8.02	100	can
5	1	1	3	14	6	216.58	552.38	16.26	8.02	100	both
5	1	1	3	14	7	235.09	552.38	18.80	8.02	100	point
5	1	1	3	14	8	256.14	552.38	28.64	8.02	100	towards
5	1	1	3	14	9	287.03	552.38	11.18	8.02	100	the
4	1	1	3	15	0	54.425000	562.794781	114.294701	8.015962	-1	###LINE###
5	1	1	3	15	0	54.43	562.79	31.36	8.02	100	presence
5	1	1	3	15	1	88.03	562.79	7.47	8.02	100	of
5	1	1	3	15	2	97.74	562.79	3.98	8.02	100	a
5	1	1	3	15	3	103.96	562.79	26.40	8.02	100	clinical
5	1	1	3	15	4	132.60	562.79	36.12	8.02	100	condition.
4	1	1	3	16	0	69.369000	573.205781	228.991096	8.015962	-1	###LINE###
5	1	1	3	16	0	69.37	573.21	20.49	8.02	100	There
5	1	1	3	16	1	91.82	573.21	5.86	8.02	100	is
5	1	1	3	16	2	99.65	573.21	3.90	8.02	100	a
5	1	1	3	16	3	105.51	573.21	17.08	8.02	100	wide
5	1	1	3	16	4	124.55	573.21	17.57	8.02	100	body
5	1	1	3	16	5	144.09	573.21	7.32	8.02	100	of
5	1	1	3	16	6	153.37	573.21	29.27	8.02	100	research
5	1	1	3	16	7	184.60	573.21	6.84	8.02	100	in
5	1	1	3	16	8	193.41	573.21	16.59	8.02	100	deep
5	1	1	3	16	9	211.96	573.21	46.84	8.02	100	speech-based
5	1	1	3	16	10	260.76	573.21	25.39	8.02	100	models
5	1	1	3	16	11	288.11	573.21	10.25	8.02	100	for
4	1	1	3	17	0	54.425000	583.615781	245.268191	8.015962	-1	###LINE###
5	1	1	3	17	0	54.43	583.62	25.97	8.02	100	clinical
5	1	1	3	17	1	82.65	583.62	39.21	8.02	100	assessment
5	1	1	3	17	2	124.11	583.62	12.56	8.02	100	[1].
5	1	1	3	17	3	139.48	583.62	32.99	8.02	100	Recently,
