level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
3	3	12	0	0	0	270.936661	202.362781	15.691200	8.015962	-1	###FLOW###
4	3	12	0	0	0	270.936661	202.362781	15.691200	8.015962	-1	###LINE###
5	3	12	0	0	0	270.94	202.36	15.69	8.02	100	0.86
3	3	13	0	0	0	197.062491	226.173781	15.691200	28.837962	-1	###FLOW###
4	3	13	0	0	0	197.062491	226.173781	15.691200	8.015962	-1	###LINE###
5	3	13	0	0	0	197.06	226.17	15.69	8.02	100	0.66
4	3	13	0	1	0	197.062491	236.584781	15.691200	8.015962	-1	###LINE###
5	3	13	0	1	0	197.06	236.58	15.69	8.02	100	0.62
4	3	13	0	2	0	197.062491	246.995781	15.691200	8.015962	-1	###LINE###
5	3	13	0	2	0	197.06	247.00	15.69	8.02	100	0.62
3	3	14	0	0	0	229.888482	226.173781	15.691200	28.837962	-1	###FLOW###
4	3	14	0	0	0	229.888482	226.173781	15.691200	8.015962	-1	###LINE###
5	3	14	0	0	0	229.89	226.17	15.69	8.02	100	0.66
4	3	14	0	1	0	229.888482	236.584781	15.691200	8.015962	-1	###LINE###
5	3	14	0	1	0	229.89	236.58	15.69	8.02	100	0.55
4	3	14	0	2	0	229.888482	246.995781	15.691200	8.015962	-1	###LINE###
5	3	14	0	2	0	229.89	247.00	15.69	8.02	100	0.75
3	3	15	0	0	0	270.936661	226.173781	15.691200	28.837962	-1	###FLOW###
4	3	15	0	0	0	270.936661	226.173781	15.691200	8.015962	-1	###LINE###
5	3	15	0	0	0	270.94	226.17	15.69	8.02	100	0.77
4	3	15	0	1	0	270.936661	236.584781	15.691200	8.015962	-1	###LINE###
5	3	15	0	1	0	270.94	236.58	15.69	8.02	100	0.82
4	3	15	0	2	0	270.936661	246.995781	15.691200	8.015962	-1	###LINE###
5	3	15	0	2	0	270.94	247.00	15.69	8.02	100	0.77
3	3	16	0	0	0	54.102000	271.882781	245.595829	353.553962	-1	###FLOW###
4	3	16	0	0	0	54.425000	271.882781	244.904484	8.015962	-1	###LINE###
5	3	16	0	0	0	54.43	271.88	3.90	8.02	100	a
5	3	16	0	0	1	60.51	271.88	25.83	8.02	100	healthy
5	3	16	0	0	2	88.52	271.88	24.89	8.02	100	control
5	3	16	0	0	3	115.59	271.88	15.62	8.02	100	with
5	3	16	0	0	4	133.39	271.88	3.90	8.02	100	a
5	3	16	0	0	5	139.48	271.88	24.89	8.02	100	PHQ-8
5	3	16	0	0	6	166.56	271.88	18.54	8.02	100	score
5	3	16	0	0	7	187.28	271.88	7.32	8.02	100	of
5	3	16	0	0	8	196.78	271.88	4.39	8.02	100	4
5	3	16	0	0	9	203.36	271.88	7.32	8.02	100	or
5	3	16	0	0	10	212.86	271.88	13.18	8.02	100	less
5	3	16	0	0	11	228.22	271.88	31.24	8.02	100	speaking
5	3	16	0	0	12	261.64	271.88	37.69	8.02	100	negatively,
4	3	16	0	1	0	54.425000	282.293781	243.780859	8.015962	-1	###LINE###
5	3	16	0	1	0	54.43	282.29	38.55	8.02	100	constitutes
5	3	16	0	1	1	95.22	282.29	4.00	8.02	100	a
5	3	16	0	1	2	101.47	282.29	27.03	8.02	100	conflict
5	3	16	0	1	3	130.75	282.29	32.15	8.02	100	segment.
5	3	16	0	1	4	165.70	282.29	16.02	8.02	100	This
5	3	16	0	1	5	183.97	282.29	21.53	8.02	100	yields
5	3	16	0	1	6	207.74	282.29	13.52	8.02	100	488
5	3	16	0	1	7	223.51	282.29	27.03	8.02	100	conflict
5	3	16	0	1	8	252.79	282.29	35.66	8.02	100	segments,
5	3	16	0	1	9	290.70	282.29	7.51	8.02	100	of
4	3	16	0	2	0	54.102000	292.704781	244.104860	8.015962	-1	###LINE###
5	3	16	0	2	0	54.10	292.70	21.48	8.02	100	which
5	3	16	0	2	1	77.82	292.70	13.18	8.02	100	483
5	3	16	0	2	2	93.25	292.70	16.27	8.02	100	have
5	3	16	0	2	3	111.76	292.70	8.29	8.02	100	an
5	3	16	0	2	4	122.30	292.70	36.60	8.02	100	agreement
5	3	16	0	2	5	161.14	292.70	29.16	8.02	100	segment
5	3	16	0	2	6	192.53	292.70	17.08	8.02	100	from
5	3	16	0	2	7	211.87	292.70	10.74	8.02	100	the
5	3	16	0	2	8	224.84	292.70	18.06	8.02	100	same
5	3	16	0	2	9	245.14	292.70	28.58	8.02	100	speaker,
5	3	16	0	2	10	275.97	292.70	22.24	8.02	100	giving
4	3	16	0	3	0	54.111000	303.115781	244.089420	8.015962	-1	###LINE###
5	3	16	0	3	0	54.11	303.12	13.37	8.02	100	483
5	3	16	0	3	1	69.73	303.12	17.33	8.02	100	pairs
5	3	16	0	3	2	89.31	303.12	17.33	8.02	100	from
5	3	16	0	3	3	108.89	303.12	13.37	8.02	100	138
5	3	16	0	3	4	124.51	303.12	32.83	8.02	100	speakers.
5	3	16	0	3	5	160.14	303.12	39.60	8.02	100	Agreement
5	3	16	0	3	6	202.00	303.12	33.04	8.02	100	segments
5	3	16	0	3	7	237.28	303.12	10.88	8.02	100	are
5	3	16	0	3	8	250.42	303.12	23.26	8.02	100	reused
5	3	16	0	3	9	275.94	303.12	22.26	8.02	100	across
4	3	16	0	4	0	54.425000	313.526781	243.779738	8.015962	-1	###LINE###
5	3	16	0	4	0	54.43	313.53	19.28	8.02	100	pairs,
5	3	16	0	4	1	75.87	313.53	7.81	8.02	100	so
5	3	16	0	4	2	85.81	313.53	10.74	8.02	100	the
5	3	16	0	4	3	98.69	313.53	36.60	8.02	100	agreement
5	3	16	0	4	4	137.42	313.53	13.66	8.02	100	arm
5	3	16	0	4	5	153.23	313.53	19.04	8.02	100	holds
5	3	16	0	4	6	174.40	313.53	13.18	8.02	100	311
5	3	16	0	4	7	189.72	313.53	25.88	8.02	100	distinct
5	3	16	0	4	8	217.74	313.53	32.56	8.02	100	segments
5	3	16	0	4	9	252.44	313.53	12.69	8.02	100	and
5	3	16	0	4	10	267.27	313.53	5.86	8.02	100	is
5	3	16	0	4	11	275.27	313.53	22.93	8.02	100	scored
4	3	16	0	5	0	54.425000	323.936781	32.377670	8.015962	-1	###LINE###
5	3	16	0	5	0	54.43	323.94	8.97	8.02	100	on
5	3	16	0	5	1	65.63	323.94	21.17	8.02	100	those.
4	3	16	0	6	0	69.369000	335.006781	228.833341	8.015962	-1	###LINE###
5	3	16	0	6	0	69.37	335.01	12.28	8.02	100	For
5	3	16	0	6	1	83.90	335.01	43.69	8.02	100	Alzheimer’s
5	3	16	0	6	2	129.83	335.01	28.05	8.02	100	disease,
5	3	16	0	6	3	160.11	335.01	10.42	8.02	100	we
5	3	16	0	6	4	172.78	335.01	18.86	8.02	100	score
5	3	16	0	6	5	193.89	335.01	10.92	8.02	100	the
5	3	16	0	6	6	207.05	335.01	21.76	8.02	100	words
5	3	16	0	6	7	231.05	335.01	7.45	8.02	100	of
5	3	16	0	6	8	240.73	335.01	16.38	8.02	100	each
5	3	16	0	6	9	259.35	335.01	29.66	8.02	100	segment
5	3	16	0	6	10	291.25	335.01	6.95	8.02	100	in
4	3	16	0	7	0	54.425000	345.417781	244.095090	8.015962	-1	###LINE###
5	3	16	0	7	0	54.43	345.42	11.09	8.02	100	the
5	3	16	0	7	1	67.75	345.42	12.61	8.02	100	Pitt
5	3	16	0	7	2	82.62	345.42	25.20	8.02	100	dataset
5	3	16	0	7	3	110.06	345.42	15.01	8.02	100	[19]
5	3	16	0	7	4	127.31	345.42	16.13	8.02	100	with
5	3	16	0	7	5	145.70	345.42	4.03	8.02	100	a
5	3	16	0	7	6	151.97	345.42	26.72	8.02	100	logistic
5	3	16	0	7	7	180.94	345.42	37.16	8.02	100	regression
5	3	16	0	7	8	220.34	345.42	25.20	8.02	100	trained
5	3	16	0	7	9	247.79	345.42	9.07	8.02	100	on
5	3	16	0	7	10	259.10	345.42	10.59	8.02	100	six
5	3	16	0	7	11	271.94	345.42	26.58	8.02	100	fluency
4	3	16	0	8	0	54.425000	355.828781	243.778017	8.015962	-1	###LINE###
5	3	16	0	8	0	54.43	355.83	29.37	8.02	100	markers
5	3	16	0	8	1	86.94	355.83	17.78	8.02	100	from
5	3	16	0	8	2	107.86	355.83	11.18	8.02	100	the
5	3	16	0	8	3	122.19	355.83	23.90	8.02	100	CHAT
5	3	16	0	8	4	149.24	355.83	46.23	8.02	100	transcription
5	3	16	0	8	5	198.62	355.83	20.82	8.02	100	codes
5	3	16	0	8	6	222.59	355.83	14.30	8.02	100	[25,
5	3	16	0	8	7	240.03	355.83	14.55	8.02	100	26]:
5	3	16	0	8	8	259.18	355.83	39.02	8.02	100	type-token
4	3	16	0	9	0	54.425000	366.239781	243.779380	8.015962	-1	###LINE###
5	3	16	0	9	0	54.43	366.24	19.05	8.02	100	ratio,
5	3	16	0	9	1	75.80	366.24	30.72	8.02	100	retraces,
5	3	16	0	9	2	108.85	366.24	23.12	8.02	100	fillers,
5	3	16	0	9	3	134.29	366.24	48.78	8.02	100	unintelligible
5	3	16	0	9	4	185.39	366.24	26.07	8.02	100	tokens,
5	3	16	0	9	5	213.79	366.24	21.33	8.02	100	errors
5	3	16	0	9	6	237.43	366.24	13.21	8.02	100	and
5	3	16	0	9	7	252.95	366.24	26.67	8.02	100	pauses,
5	3	16	0	9	8	281.94	366.24	16.26	8.02	100	with
4	3	16	0	10	0	54.425000	376.650781	243.779380	8.015962	-1	###LINE###
5	3	16	0	10	0	54.43	376.65	32.51	8.02	100	speaking
5	3	16	0	10	1	89.21	376.65	13.71	8.02	100	rate
5	3	16	0	10	2	105.19	376.65	32.88	8.02	100	excluded
5	3	16	0	10	3	140.34	376.65	28.95	8.02	100	because
5	3	16	0	10	4	171.56	376.65	5.09	8.02	100	it
5	3	16	0	10	5	178.92	376.65	6.10	8.02	100	is
5	3	16	0	10	6	187.28	376.65	4.06	8.02	100	a
5	3	16	0	10	7	193.62	376.65	23.89	8.02	100	timing
5	3	16	0	10	8	219.78	376.65	30.47	8.02	100	measure
5	3	16	0	10	9	252.52	376.65	21.33	8.02	100	rather
5	3	16	0	10	10	276.13	376.65	15.75	8.02	100	than
5	3	16	0	10	11	294.14	376.65	4.06	8.02	100	a
4	3	16	0	11	0	54.425000	387.061781	243.780187	8.015962	-1	###LINE###
5	3	16	0	11	0	54.43	387.06	24.01	8.02	100	lexical
5	3	16	0	11	1	80.68	387.06	13.08	8.02	100	one
5	3	16	0	11	2	96.00	387.06	22.63	8.02	100	(alone
5	3	16	0	11	3	120.88	387.06	5.04	8.02	100	it
5	3	16	0	11	4	128.16	387.06	33.19	8.02	100	separates
5	3	16	0	11	5	163.60	387.06	11.07	8.02	100	the
5	3	16	0	11	6	176.91	387.06	24.65	8.02	100	groups
5	3	16	0	11	7	203.80	387.06	6.54	8.02	100	at
5	3	16	0	11	8	212.59	387.06	21.13	8.02	100	0.71).
5	3	16	0	11	9	236.51	387.06	14.08	8.02	100	The
5	3	16	0	11	10	252.83	387.06	37.08	8.02	100	regression
5	3	16	0	11	11	292.16	387.06	6.04	8.02	100	is
4	3	16	0	12	0	54.425000	397.472781	243.779738	8.015962	-1	###LINE###
5	3	16	0	12	0	54.43	397.47	24.40	8.02	100	trained
5	3	16	0	12	1	80.80	397.47	8.79	8.02	100	on
5	3	16	0	12	2	91.57	397.47	12.82	8.02	100	five
5	3	16	0	12	3	106.37	397.47	55.86	8.02	100	speaker-disjoint
5	3	16	0	12	4	164.20	397.47	19.77	8.02	100	folds,
5	3	16	0	12	5	186.00	397.47	12.69	8.02	100	and
5	3	16	0	12	6	200.67	397.47	32.57	8.02	100	segments
5	3	16	0	12	7	235.22	397.47	22.45	8.02	100	whose
5	3	16	0	12	8	259.65	397.47	38.56	8.02	100	out-of-fold
4	3	16	0	13	0	54.425000	407.883781	243.779380	8.015962	-1	###LINE###
5	3	16	0	13	0	54.43	407.88	19.30	8.02	100	score
5	3	16	0	13	1	76.64	407.88	15.66	8.02	100	falls
5	3	16	0	13	2	95.22	407.88	7.12	8.02	100	in
5	3	16	0	13	3	105.26	407.88	11.18	8.02	100	the
5	3	16	0	13	4	119.35	407.88	11.69	8.02	100	top
5	3	16	0	13	5	133.97	407.88	7.62	8.02	100	or
5	3	16	0	13	6	144.50	407.88	25.92	8.02	100	bottom
5	3	16	0	13	7	173.34	407.88	17.28	8.02	100	third
5	3	16	0	13	8	193.54	407.88	11.17	8.02	100	are
5	3	16	0	13	9	207.63	407.88	17.94	8.02	100	kept.
5	3	16	0	13	10	230.39	407.88	6.60	8.02	100	A
5	3	16	0	13	11	239.91	407.88	39.12	8.02	100	participant
5	3	16	0	13	12	281.94	407.88	16.26	8.02	100	with
4	3	16	0	14	0	54.425000	418.294781	243.781532	8.015962	-1	###LINE###
5	3	16	0	14	0	54.43	418.29	32.64	8.02	100	dementia
5	3	16	0	14	1	89.32	418.29	23.24	8.02	100	scored
5	3	16	0	14	2	114.80	418.29	7.42	8.02	100	as
5	3	16	0	14	3	124.47	418.29	22.51	8.02	100	fluent,
5	3	16	0	14	4	149.23	418.29	7.42	8.02	100	or
5	3	16	0	14	5	158.89	418.29	3.95	8.02	100	a
5	3	16	0	14	6	165.10	418.29	26.17	8.02	100	healthy
5	3	16	0	14	7	193.51	418.29	25.22	8.02	100	control
5	3	16	0	14	8	220.99	418.29	23.24	8.02	100	scored
5	3	16	0	14	9	246.47	418.29	7.42	8.02	100	as
5	3	16	0	14	10	256.14	418.29	33.88	8.02	100	impaired,
5	3	16	0	14	11	292.27	418.29	5.94	8.02	100	is
4	3	16	0	15	0	54.425000	428.705781	243.779380	8.015962	-1	###LINE###
5	3	16	0	15	0	54.43	428.71	4.06	8.02	100	a
5	3	16	0	15	1	61.10	428.71	27.44	8.02	100	conflict
5	3	16	0	15	2	91.15	428.71	32.64	8.02	100	segment,
5	3	16	0	15	3	126.48	428.71	13.21	8.02	100	and
5	3	16	0	15	4	142.31	428.71	11.18	8.02	100	the
5	3	16	0	15	5	156.10	428.71	26.05	8.02	100	reverse
5	3	16	0	15	6	184.75	428.71	6.10	8.02	100	is
5	3	16	0	15	7	193.47	428.71	8.63	8.02	100	an
5	3	16	0	15	8	204.72	428.71	38.08	8.02	100	agreement
5	3	16	0	15	9	245.42	428.71	32.63	8.02	100	segment.
5	3	16	0	15	10	281.94	428.71	16.26	8.02	100	This
4	3	16	0	16	0	54.425000	439.116781	243.781532	8.015962	-1	###LINE###
5	3	16	0	16	0	54.43	439.12	21.94	8.02	100	leaves
5	3	16	0	16	1	78.61	439.12	13.36	8.02	100	146
5	3	16	0	16	2	94.22	439.12	33.01	8.02	100	segments
5	3	16	0	16	3	129.46	439.12	6.93	8.02	100	in
5	3	16	0	16	4	138.64	439.12	26.71	8.02	100	conflict
5	3	16	0	16	5	167.60	439.12	12.86	8.02	100	and
5	3	16	0	16	6	182.71	439.12	13.36	8.02	100	322
5	3	16	0	16	7	198.31	439.12	6.93	8.02	100	in
5	3	16	0	16	8	207.49	439.12	39.31	8.02	100	agreement.
5	3	16	0	16	9	249.59	439.12	34.49	8.02	100	Segments
5	3	16	0	16	10	286.34	439.12	11.87	8.02	100	run
4	3	16	0	17	0	54.425000	449.527781	243.779380	8.015962	-1	###LINE###
5	3	16	0	17	0	54.43	449.53	17.78	8.02	100	from
5	3	16	0	17	1	74.87	449.53	9.15	8.02	100	30
5	3	16	0	17	2	86.66	449.53	7.12	8.02	100	to
5	3	16	0	17	3	96.44	449.53	9.15	8.02	100	56
5	3	16	0	17	4	107.08	449.53	3.56	8.02	100	s
5	3	16	0	17	5	113.30	449.53	29.97	8.02	100	(median
5	3	16	0	17	6	145.93	449.53	9.15	8.02	100	33
5	3	16	0	17	7	156.56	449.53	6.60	8.02	100	s)
5	3	16	0	17	8	165.83	449.53	13.21	8.02	100	and
5	3	16	0	17	9	181.70	449.53	11.18	8.02	100	the
5	3	16	0	17	10	195.53	449.53	26.42	8.02	100	models
5	3	16	0	17	11	224.61	449.53	15.74	8.02	100	hear
5	3	16	0	17	12	243.01	449.53	11.18	8.02	100	the
5	3	16	0	17	13	256.84	449.53	14.23	8.02	100	first
5	3	16	0	17	14	273.73	449.53	9.15	8.02	100	30
5	3	16	0	17	15	284.37	449.53	3.56	8.02	100	s
5	3	16	0	17	16	290.59	449.53	7.62	8.02	100	of
4	3	16	0	18	0	54.425000	459.938781	18.668045	8.015962	-1	###LINE###
5	3	16	0	18	0	54.43	459.94	18.67	8.02	100	each.
4	3	16	0	19	0	54.129000	470.901184	244.351292	8.123558	-1	###LINE###
5	3	16	0	19	0	54.13	470.90	46.46	8.06	100	Transcripts.
5	3	16	0	19	1	103.36	471.01	12.48	8.02	100	Pitt
5	3	16	0	19	2	118.07	471.01	12.96	8.02	100	and
5	3	16	0	19	3	133.27	471.01	53.85	8.02	100	ADReSS-2020
5	3	16	0	19	4	189.35	471.01	14.95	8.02	100	[22]
5	3	16	0	19	5	206.53	471.01	19.44	8.02	100	come
5	3	16	0	19	6	228.20	471.01	15.96	8.02	100	with
5	3	16	0	19	7	246.39	471.01	26.42	8.02	100	manual
5	3	16	0	19	8	275.05	471.01	23.43	8.02	100	CHAT
4	3	16	0	20	0	54.425000	481.418781	245.272829	8.015962	-1	###LINE###
5	3	16	0	20	0	54.43	481.42	38.10	8.02	100	transcripts
5	3	16	0	20	1	95.82	481.42	13.21	8.02	100	and
5	3	16	0	20	2	112.32	481.42	30.63	8.02	100	E-DAIC
5	3	16	0	20	3	146.24	481.42	15.06	8.02	100	[17]
5	3	16	0	20	4	164.59	481.42	16.26	8.02	100	with
5	3	16	0	20	5	184.14	481.42	11.18	8.02	100	the
5	3	16	0	20	6	198.61	481.42	41.16	8.02	100	challenge’s
5	3	16	0	20	7	243.06	481.42	36.07	8.02	100	automatic
5	3	16	0	20	8	282.43	481.42	17.27	8.02	100	tran-
4	3	16	0	21	0	54.425000	491.829781	243.778483	8.015962	-1	###LINE###
5	3	16	0	21	0	54.43	491.83	25.65	8.02	100	scripts,
5	3	16	0	21	1	82.32	491.83	16.44	8.02	100	used
5	3	16	0	21	2	100.99	491.83	15.94	8.02	100	with
5	3	16	0	21	3	119.17	491.83	10.96	8.02	100	the
