level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
4	2	0	1	7	0	227.110000	199.444411	9.727647	5.756429	-1	###LINE###
5	2	0	1	7	0	227.11	199.44	9.73	5.76	100	P
4	2	0	1	8	0	273.852000	194.241318	24.953822	8.159424	-1	###LINE###
5	2	0	1	8	0	273.85	194.24	2.56	7.96	100	,
5	2	0	1	8	1	288.35	194.38	10.45	8.02	100	(2)
4	2	0	1	9	0	76.218000	194.241318	20.216542	7.962163	-1	###LINE###
5	2	0	1	9	0	76.22	194.24	20.22	7.96	100	AUC
4	2	0	1	10	0	116.424000	194.241318	106.935001	7.962163	-1	###LINE###
5	2	0	1	10	0	116.42	194.24	7.17	7.96	100	=
5	2	0	1	10	1	126.15	194.24	44.63	7.96	100	AUC(p(Y),
5	2	0	1	10	2	173.86	194.24	11.00	7.96	100	y),
5	2	0	1	10	3	195.36	194.24	18.27	7.96	100	p(Y)
5	2	0	1	10	4	216.19	194.24	7.17	7.96	100	=
4	2	0	1	11	0	236.837000	200.322318	35.321120	10.122336	-1	###LINE###
5	2	0	1	11	0	236.84	205.14	24.26	5.31	100	t∈Y∪N
5	2	0	1	11	1	264.03	200.32	5.27	7.96	100	π
5	2	0	1	11	2	269.31	203.39	2.85	5.31	100	t
3	2	0	2	0	0	54.102000	220.044318	245.224848	321.308424	-1	###FLOW###
4	2	0	2	0	0	54.102000	220.044318	244.103218	8.159424	-1	###LINE###
5	2	0	2	0	0	54.10	220.19	21.47	8.02	100	where
5	2	0	2	0	1	77.52	220.04	5.27	7.96	100	π
5	2	0	2	0	2	85.07	220.19	5.86	8.02	100	is
5	2	0	2	0	3	92.88	220.19	10.74	8.02	100	the
5	2	0	2	0	4	105.57	220.19	28.31	8.02	100	softmax
5	2	0	2	0	5	135.83	220.19	15.34	8.02	100	over
5	2	0	2	0	6	153.12	220.19	10.74	8.02	100	the
5	2	0	2	0	7	165.81	220.19	38.68	8.02	100	vocabulary
5	2	0	2	0	8	206.44	220.19	6.34	8.02	100	at
5	2	0	2	0	9	214.74	220.19	10.74	8.02	100	the
5	2	0	2	0	10	227.43	220.19	13.67	8.02	100	first
5	2	0	2	0	11	243.05	220.19	24.88	8.02	100	answer
5	2	0	2	0	12	269.88	220.19	28.32	8.02	100	position
4	2	0	2	1	0	54.425000	229.953200	243.783319	8.661542	-1	###LINE###
5	2	0	2	1	0	54.43	230.60	13.21	8.02	100	and
5	2	0	2	1	1	70.02	229.95	9.17	8.46	100	Y,
5	2	0	2	1	2	81.61	229.95	7.55	8.46	100	N
5	2	0	2	1	3	92.87	230.60	11.17	8.02	100	are
5	2	0	2	1	4	106.43	230.60	11.18	8.02	100	the
5	2	0	2	1	5	119.99	230.60	45.13	8.02	100	single-token
5	2	0	2	1	6	167.50	230.60	32.52	8.02	100	spellings
5	2	0	2	1	7	202.40	230.60	7.62	8.02	100	of
5	2	0	2	1	8	212.41	230.69	11.88	7.72	100	Yes
5	2	0	2	1	9	226.67	230.60	13.21	8.02	100	and
5	2	0	2	1	10	242.27	230.69	10.67	7.72	100	No
5	2	0	2	1	11	255.32	230.60	19.82	8.02	100	listed
5	2	0	2	1	12	277.53	230.60	7.12	8.02	100	in
5	2	0	2	1	13	287.03	230.60	11.18	8.02	100	the
4	2	0	2	2	0	54.425000	240.866318	243.779162	8.159424	-1	###LINE###
5	2	0	2	2	0	54.43	241.01	26.81	8.02	100	release,
5	2	0	2	2	1	83.47	241.01	7.88	8.02	100	so
5	2	0	2	2	2	93.59	240.87	18.27	7.96	100	p(Y)
5	2	0	2	2	3	114.10	241.01	5.91	8.02	100	is
5	2	0	2	2	4	122.25	241.01	10.83	8.02	100	the
5	2	0	2	2	5	135.31	241.01	38.88	8.02	100	probability
5	2	0	2	2	6	176.44	241.01	7.38	8.02	100	of
5	2	0	2	2	7	186.05	241.10	11.48	7.72	100	Yes
5	2	0	2	2	8	199.77	241.01	19.32	8.02	100	given
5	2	0	2	2	9	221.34	241.01	13.29	8.02	100	that
5	2	0	2	2	10	236.87	241.01	10.83	8.02	100	the
5	2	0	2	2	11	249.93	241.01	25.09	8.02	100	answer
5	2	0	2	2	12	277.26	241.01	5.91	8.02	100	is
5	2	0	2	2	13	285.41	241.01	12.79	8.02	100	one
4	2	0	2	3	0	54.425000	251.420781	244.096073	8.015962	-1	###LINE###
5	2	0	2	3	0	54.43	251.42	7.32	8.02	100	of
5	2	0	2	3	1	63.49	251.42	10.74	8.02	100	the
5	2	0	2	3	2	75.97	251.42	15.54	8.02	100	two;
5	2	0	2	3	3	93.41	251.42	10.74	8.02	100	the
5	2	0	2	3	4	105.90	251.42	13.08	8.02	100	two
5	2	0	2	3	5	120.73	251.42	13.18	8.02	100	sets
5	2	0	2	3	6	135.65	251.42	15.62	8.02	100	hold
5	2	0	2	3	7	153.02	251.42	3.90	8.02	100	a
5	2	0	2	3	8	158.67	251.42	25.87	8.02	100	median
5	2	0	2	3	9	186.28	251.42	7.32	8.02	100	of
5	2	0	2	3	10	195.34	251.42	6.34	8.02	100	at
5	2	0	2	3	11	203.44	251.42	16.11	8.02	100	least
5	2	0	2	3	12	221.28	251.42	15.38	8.02	100	0.89
5	2	0	2	3	13	238.41	251.42	7.32	8.02	100	of
5	2	0	2	3	14	247.47	251.42	10.74	8.02	100	the
5	2	0	2	3	15	259.95	251.42	38.57	8.02	100	probability
4	2	0	2	4	0	54.425000	261.831781	243.779380	8.015962	-1	###LINE###
5	2	0	2	4	0	54.43	261.83	18.29	8.02	100	mass
5	2	0	2	4	1	75.01	261.83	7.12	8.02	100	in
5	2	0	2	4	2	84.42	261.83	19.96	8.02	100	every
5	2	0	2	4	3	106.67	261.83	15.49	8.02	100	cell.
5	2	0	2	4	4	125.10	261.83	11.97	8.02	100	We
5	2	0	2	4	5	139.37	261.83	14.73	8.02	100	also
5	2	0	2	4	6	156.40	261.83	16.76	8.02	100	train
5	2	0	2	4	7	175.46	261.83	4.06	8.02	100	a
5	2	0	2	4	8	181.82	261.83	20.82	8.02	100	probe
5	2	0	2	4	9	204.94	261.83	9.15	8.02	100	on
5	2	0	2	4	10	216.38	261.83	11.18	8.02	100	the
5	2	0	2	4	11	229.84	261.83	24.89	8.02	100	hidden
5	2	0	2	4	12	257.03	261.83	16.76	8.02	100	state
5	2	0	2	4	13	276.09	261.83	6.60	8.02	100	at
5	2	0	2	4	14	284.99	261.83	13.22	8.02	100	this
4	2	0	2	5	0	54.425000	272.242781	211.795334	8.015962	-1	###LINE###
5	2	0	2	5	0	54.43	272.24	31.14	8.02	100	position,
5	2	0	2	5	1	87.81	272.24	10.96	8.02	100	the
5	2	0	2	5	2	101.01	272.24	22.27	8.02	100	vector
5	2	0	2	5	3	125.52	272.24	17.43	8.02	100	from
5	2	0	2	5	4	145.19	272.24	21.91	8.02	100	which
5	2	0	2	5	5	169.35	272.24	10.96	8.02	100	the
5	2	0	2	5	6	182.55	272.24	22.42	8.02	100	model
5	2	0	2	5	7	207.20	272.24	18.92	8.02	100	reads
5	2	0	2	5	8	228.36	272.24	8.47	8.02	100	its
5	2	0	2	5	9	239.08	272.24	27.14	8.02	100	answer.
4	2	0	2	6	0	69.369000	280.571187	158.964995	10.657467	-1	###LINE###
5	2	0	2	6	0	69.37	282.93	13.94	8.02	100	The
5	2	0	2	6	1	85.55	282.93	21.43	8.02	100	utility
5	2	0	2	6	2	109.22	282.93	12.90	8.02	100	gap
5	2	0	2	6	3	124.37	282.93	5.98	8.02	100	is
5	2	0	2	6	4	132.59	282.93	26.40	8.02	100	defined
5	2	0	2	6	5	161.23	282.93	7.47	8.02	100	as
5	2	0	2	6	6	170.94	282.78	7.68	7.96	100	∆
5	2	0	2	6	7	178.62	285.92	3.10	5.31	100	ℓ
5	2	0	2	6	8	184.78	282.78	7.17	7.96	100	=
5	2	0	2	6	9	194.50	282.78	20.23	7.96	100	AUC
5	2	0	2	6	10	214.72	280.57	13.61	5.34	100	probe
4	2	0	2	7	0	230.880000	281.144187	49.103600	9.798555	-1	###LINE###
5	2	0	2	7	0	230.88	282.28	7.17	8.46	100	−
5	2	0	2	7	1	240.10	282.78	20.22	7.96	100	AUC
5	2	0	2	7	2	260.32	281.14	16.93	5.34	100	answer
5	2	0	2	7	3	277.74	282.93	2.24	8.02	100	.
4	2	0	2	8	0	214.723000	287.434546	3.099386	5.308109	-1	###LINE###
5	2	0	2	8	0	214.72	287.43	3.10	5.31	100	ℓ
4	2	0	2	9	0	69.369000	293.611781	228.832929	8.015962	-1	###LINE###
5	2	0	2	9	0	69.37	293.61	11.48	8.02	100	We
5	2	0	2	9	1	82.94	293.61	11.71	8.02	100	ask
5	2	0	2	9	2	96.73	293.61	10.74	8.02	100	the
5	2	0	2	9	3	109.56	293.61	18.06	8.02	100	same
5	2	0	2	9	4	129.70	293.61	29.78	8.02	100	question
5	2	0	2	9	5	161.57	293.61	7.32	8.02	100	of
5	2	0	2	9	6	170.97	293.61	10.25	8.02	100	six
5	2	0	2	9	7	183.32	293.61	21.97	8.02	100	Audio
5	2	0	2	9	8	207.37	293.61	21.97	8.02	100	LLMs
5	2	0	2	9	9	231.43	293.61	13.18	8.02	100	that
5	2	0	2	9	10	246.69	293.61	18.54	8.02	100	share
5	2	0	2	9	11	267.32	293.61	10.74	8.02	100	the
5	2	0	2	9	12	280.14	293.61	18.06	8.02	100	same
4	2	0	2	10	0	54.425000	304.022781	243.779380	8.015962	-1	###LINE###
5	2	0	2	10	0	54.43	304.02	26.17	8.02	100	design,
5	2	0	2	10	1	83.04	304.02	8.63	8.02	100	an
5	2	0	2	10	2	94.09	304.02	20.32	8.02	100	audio
5	2	0	2	10	3	116.82	304.02	30.88	8.02	100	encoder,
5	2	0	2	10	4	150.14	304.02	4.06	8.02	100	a
5	2	0	2	10	5	156.62	304.02	33.02	8.02	100	projector
5	2	0	2	10	6	192.04	304.02	13.72	8.02	100	that
5	2	0	2	10	7	208.17	304.02	19.31	8.02	100	maps
5	2	0	2	10	8	229.89	304.02	11.18	8.02	100	the
5	2	0	2	10	9	243.48	304.02	28.95	8.02	100	encoder
5	2	0	2	10	10	274.83	304.02	23.38	8.02	100	output
4	2	0	2	11	0	54.425000	314.433781	243.779380	8.015962	-1	###LINE###
5	2	0	2	11	0	54.43	314.43	14.23	8.02	100	into
5	2	0	2	11	1	71.17	314.43	11.18	8.02	100	the
5	2	0	2	11	2	84.87	314.43	33.02	8.02	100	language
5	2	0	2	11	3	120.40	314.43	28.97	8.02	100	model’s
5	2	0	2	11	4	151.89	314.43	18.80	8.02	100	input
5	2	0	2	11	5	173.22	314.43	22.59	8.02	100	space,
5	2	0	2	11	6	198.40	314.43	13.21	8.02	100	and
5	2	0	2	11	7	214.13	314.43	11.18	8.02	100	the
5	2	0	2	11	8	227.82	314.43	33.02	8.02	100	language
5	2	0	2	11	9	263.35	314.43	25.15	8.02	100	model,
5	2	0	2	11	10	291.09	314.43	7.12	8.02	100	to
4	2	0	2	12	0	54.425000	324.844781	243.782204	8.015962	-1	###LINE###
5	2	0	2	12	0	54.43	324.84	30.79	8.02	100	establish
5	2	0	2	12	1	87.46	324.84	28.33	8.02	100	whether
5	2	0	2	12	2	118.04	324.84	10.75	8.02	100	the
5	2	0	2	12	3	131.04	324.84	21.02	8.02	100	utility
5	2	0	2	12	4	154.30	324.84	12.66	8.02	100	gap
5	2	0	2	12	5	169.21	324.84	5.87	8.02	100	is
5	2	0	2	12	6	177.32	324.84	30.79	8.02	100	common
5	2	0	2	12	7	210.36	324.84	21.98	8.02	100	across
5	2	0	2	12	8	234.59	324.84	47.13	8.02	100	architectures.
5	2	0	2	12	9	284.53	324.84	13.68	8.02	100	The
4	2	0	2	13	0	54.425000	335.255781	244.900863	8.015962	-1	###LINE###
5	2	0	2	13	0	54.43	335.26	25.39	8.02	100	models
5	2	0	2	13	1	81.67	335.26	10.73	8.02	100	are
5	2	0	2	13	2	94.27	335.26	50.27	8.02	100	Qwen2-Audio
5	2	0	2	13	3	146.41	335.26	12.53	8.02	100	[8],
5	2	0	2	13	4	160.88	335.26	54.91	8.02	100	Qwen2.5-Omni
5	2	0	2	13	5	217.65	335.26	12.53	8.02	100	[9],
5	2	0	2	13	6	232.13	335.26	48.32	8.02	100	Qwen3-Omni
5	2	0	2	13	7	282.31	335.26	17.02	8.02	100	[10],
4	2	0	2	14	0	54.102000	345.666781	198.991315	8.015962	-1	###LINE###
5	2	0	2	14	0	54.10	345.67	22.42	8.02	100	Audio
5	2	0	2	14	1	78.76	345.67	34.38	8.02	100	Flamingo
5	2	0	2	14	2	115.38	345.67	4.48	8.02	100	2
5	2	0	2	14	3	122.10	345.67	12.95	8.02	100	and
5	2	0	2	14	4	137.29	345.67	4.48	8.02	100	3
5	2	0	2	14	5	144.02	345.67	14.19	8.02	100	[11,
5	2	0	2	14	6	160.45	345.67	11.95	8.02	100	12]
5	2	0	2	14	7	174.65	345.67	12.95	8.02	100	and
5	2	0	2	14	8	189.84	345.67	43.84	8.02	100	Kimi-Audio
5	2	0	2	14	9	235.91	345.67	17.18	8.02	100	[13].
4	2	0	2	15	0	69.369000	356.350781	228.835260	8.015962	-1	###LINE###
5	2	0	2	15	0	69.37	356.35	18.29	8.02	100	Such
5	2	0	2	15	1	90.40	356.35	4.06	8.02	100	a
5	2	0	2	15	2	97.22	356.35	42.67	8.02	100	comparison
5	2	0	2	15	3	142.64	356.35	9.15	8.02	100	on
5	2	0	2	15	4	154.52	356.35	8.64	8.02	100	its
5	2	0	2	15	5	165.92	356.35	15.52	8.02	100	own
5	2	0	2	15	6	184.18	356.35	24.38	8.02	100	cannot
5	2	0	2	15	7	211.32	356.35	11.69	8.02	100	tell
5	2	0	2	15	8	225.75	356.35	5.59	8.02	100	if
5	2	0	2	15	9	234.08	356.35	4.06	8.02	100	a
5	2	0	2	15	10	240.90	356.35	22.86	8.02	100	model
5	2	0	2	15	11	266.51	356.35	19.81	8.02	100	relies
5	2	0	2	15	12	289.06	356.35	9.15	8.02	100	on
4	2	0	2	16	0	54.425000	366.761781	243.779380	8.015962	-1	###LINE###
5	2	0	2	16	0	54.43	366.76	49.79	8.02	100	paralinguistic
5	2	0	2	16	1	106.73	366.76	7.62	8.02	100	or
5	2	0	2	16	2	116.86	366.76	34.05	8.02	100	linguistic
5	2	0	2	16	3	153.43	366.76	27.17	8.02	100	speech,
5	2	0	2	16	4	183.19	366.76	18.79	8.02	100	since
5	2	0	2	16	5	204.50	366.76	11.18	8.02	100	the
5	2	0	2	16	6	218.19	366.76	25.82	8.02	100	spoken
5	2	0	2	16	7	246.53	366.76	22.26	8.02	100	words
5	2	0	2	16	8	271.31	366.76	13.21	8.02	100	and
5	2	0	2	16	9	287.03	366.76	11.18	8.02	100	the
4	2	0	2	17	0	54.425000	377.172781	243.779380	8.015962	-1	###LINE###
5	2	0	2	17	0	54.43	377.17	34.55	8.02	100	diagnosis
5	2	0	2	17	1	91.71	377.17	26.42	8.02	100	usually
5	2	0	2	17	2	120.87	377.17	18.80	8.02	100	point
5	2	0	2	17	3	142.40	377.17	7.12	8.02	100	in
5	2	0	2	17	4	152.25	377.17	11.18	8.02	100	the
5	2	0	2	17	5	166.16	377.17	18.79	8.02	100	same
5	2	0	2	17	6	187.69	377.17	34.80	8.02	100	direction.
5	2	0	2	17	7	226.74	377.17	25.64	8.02	100	Hence,
5	2	0	2	17	8	255.24	377.17	10.66	8.02	100	we
5	2	0	2	17	9	268.64	377.17	13.21	8.02	100	add
5	2	0	2	17	10	284.58	377.17	13.63	8.02	100	two
4	2	0	2	18	0	54.425000	387.583781	243.779882	8.015962	-1	###LINE###
5	2	0	2	18	0	54.43	387.58	39.84	8.02	100	conditions,
5	2	0	2	18	1	96.50	387.58	38.58	8.02	100	depression
5	2	0	2	18	2	137.32	387.58	13.03	8.02	100	and
5	2	0	2	18	3	152.58	387.58	44.09	8.02	100	Alzheimer’s
5	2	0	2	18	4	198.91	387.58	28.31	8.02	100	disease,
5	2	0	2	18	5	229.45	387.58	7.02	8.02	100	in
5	2	0	2	18	6	238.71	387.58	22.05	8.02	100	which
5	2	0	2	18	7	262.99	387.58	11.02	8.02	100	the
5	2	0	2	18	8	276.25	387.58	21.96	8.02	100	words
4	2	0	2	19	0	54.425000	397.994781	243.779738	8.015962	-1	###LINE###
5	2	0	2	19	0	54.43	397.99	12.69	8.02	100	and
5	2	0	2	19	1	69.20	397.99	10.74	8.02	100	the
5	2	0	2	19	2	82.03	397.99	33.20	8.02	100	diagnosis
5	2	0	2	19	3	117.33	397.99	12.20	8.02	100	can
5	2	0	2	19	4	131.62	397.99	18.07	8.02	100	point
5	2	0	2	19	5	151.78	397.99	6.84	8.02	100	in
5	2	0	2	19	6	160.70	397.99	29.78	8.02	100	opposite
5	2	0	2	19	7	192.58	397.99	36.85	8.02	100	directions.
5	2	0	2	19	8	232.16	397.99	6.34	8.02	100	A
5	2	0	2	19	9	240.60	397.99	26.36	8.02	100	conflict
5	2	0	2	19	10	269.05	397.99	29.16	8.02	100	segment
4	2	0	2	20	0	54.425000	408.405781	243.779738	8.015962	-1	###LINE###
5	2	0	2	20	0	54.43	408.41	5.86	8.02	100	is
5	2	0	2	20	1	62.47	408.41	23.91	8.02	100	speech
5	2	0	2	20	2	88.57	408.41	22.45	8.02	100	whose
5	2	0	2	20	3	113.20	408.41	21.39	8.02	100	words
5	2	0	2	20	4	136.78	408.41	18.07	8.02	100	point
5	2	0	2	20	5	157.03	408.41	18.31	8.02	100	away
5	2	0	2	20	6	177.53	408.41	17.08	8.02	100	from
5	2	0	2	20	7	196.80	408.41	10.74	8.02	100	the
5	2	0	2	20	8	209.73	408.41	32.59	8.02	100	speaker’s
5	2	0	2	20	9	244.51	408.41	35.39	8.02	100	diagnosis,
5	2	0	2	20	10	282.10	408.41	16.11	8.02	100	such
4	2	0	2	21	0	54.425000	418.816781	243.779380	8.015962	-1	###LINE###
5	2	0	2	21	0	54.43	418.82	7.62	8.02	100	as
5	2	0	2	21	1	64.45	418.82	4.06	8.02	100	a
5	2	0	2	21	2	70.91	418.82	36.06	8.02	100	depressed
5	2	0	2	21	3	109.37	418.82	39.12	8.02	100	participant
5	2	0	2	21	4	150.89	418.82	32.51	8.02	100	speaking
5	2	0	2	21	5	185.81	418.82	35.72	8.02	100	positively
5	2	0	2	21	6	223.94	418.82	7.62	8.02	100	or
5	2	0	2	21	7	233.96	418.82	4.06	8.02	100	a
5	2	0	2	21	8	240.42	418.82	39.12	8.02	100	participant
5	2	0	2	21	9	281.94	418.82	16.26	8.02	100	with
4	2	0	2	22	0	54.425000	429.227781	243.779927	8.015962	-1	###LINE###
5	2	0	2	22	0	54.43	429.23	32.90	8.02	100	dementia
5	2	0	2	22	1	89.56	429.23	31.91	8.02	100	speaking
5	2	0	2	22	2	123.71	429.23	29.09	8.02	100	fluently.
5	2	0	2	22	3	155.57	429.23	10.97	8.02	100	An
5	2	0	2	22	4	168.77	429.23	37.38	8.02	100	agreement
5	2	0	2	22	5	208.39	429.23	29.78	8.02	100	segment
5	2	0	2	22	6	240.39	429.23	5.99	8.02	100	is
5	2	0	2	22	7	248.62	429.23	24.42	8.02	100	speech
5	2	0	2	22	8	275.27	429.23	22.93	8.02	100	whose
4	2	0	2	23	0	54.102000	439.638781	244.099480	8.015962	-1	###LINE###
5	2	0	2	23	0	54.10	439.64	22.26	8.02	100	words
5	2	0	2	23	1	78.80	439.64	18.80	8.02	100	point
5	2	0	2	23	2	100.04	439.64	25.09	8.02	100	toward
5	2	0	2	23	3	127.56	439.64	7.37	8.02	100	it.
5	2	0	2	23	4	138.29	439.64	11.18	8.02	100	On
5	2	0	2	23	5	151.91	439.64	30.63	8.02	100	E-DAIC
5	2	0	2	23	6	184.97	439.64	16.75	8.02	100	each
5	2	0	2	23	7	204.16	439.64	27.44	8.02	100	conflict
5	2	0	2	23	8	234.04	439.64	30.35	8.02	100	segment
5	2	0	2	23	9	266.81	439.64	6.10	8.02	100	is
5	2	0	2	23	10	275.35	439.64	22.86	8.02	100	paired
