pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
386,386,4,0,0.0541987270116806,0.10082904846357038,0.9955811277031898,3.345630830153823e-06,5.838332435814664e-05,2753,0.8838391304016113,22500,900.0,22548
391,391,4,0,0.8354835510253906,0.9101326328461034,0.9978024959564209,2.323181070096325e-05,4.574614649754949e-06,9454,0.898087203502655,6172,246.8999,6220
397,397,4,0,0.021125193685293198,0.04735224479548424,0.9950385242700577,1.5118084775167517e-06,7.00524469721131e-05,2753,0.935881495475769,22500,900.0,22548
403,403,4,0,0.010489091277122498,0.017964346273222756,0.9980685468763113,3.6391784874467703e-07,3.4330969356233254e-05,2753,0.9709671139717102,22500,900.0,22548
408,408,4,0,0.011158030480146408,0.01591912723441945,0.9981774613261223,3.135635040507623e-07,2.7788482839241624e-05,2753,0.978104293346405,9315,372.6,9363
413,413,4,0,0.048496004194021225,0.08032083151562663,0.995432622730732,2.443387984385481e-06,4.79399022879079e-05,2753,0.9031990170478821,14905,596.2,14953
418,418,4,0,0.13117322325706482,0.29431490563552115,0.9947095215320587,7.848726454540156e-06,5.198609869694337e-05,2753,0.6945199966430664,15172,606.9,15220
423,423,4,0,0.04023794084787369,0.07600610472047196,0.9956042468547821,2.0241025140421698e-06,4.8279227485181764e-05,2753,0.9095919132232666,11982,479.3,12030
428,428,4,0,0.024053553119301796,0.03518748677998352,0.9979827515780926,8.903514867597551e-07,3.612503132899292e-05,2753,0.9598056077957153,6475,259.0,6523
433,433,4,0,0.016029145568609238,0.02924903707694738,0.9979309495538473,4.5728546638201806e-07,2.8071084670955315e-05,2753,0.9576523303985596,8512,340.5001,8560
438,438,4,0,0.016657039523124695,0.03313278338433417,0.9978282228112221,6.929925007170823e-07,4.091058508493006e-05,2753,0.9592325687408447,22500,900.0,22548
443,443,4,0,0.07263670116662979,0.12607575090013048,0.997003898024559,3.4959762160724495e-06,4.4633630750468e-05,2753,0.8676013350486755,4835,193.4,4883
448,448,4,0,0.11436852067708969,0.22267322439974943,0.9953296184539795,5.778994363936363e-06,4.4750591769116e-05,2753,0.7676619291305542,22500,900.0,22548
453,453,4,0,0.01912403665482998,0.03735087158274297,0.9972941912710667,9.801098030948197e-07,5.027004226576537e-05,2753,0.9470993876457214,22500,900.0,22548
458,458,4,0,0.02843603491783142,0.044715739454472894,0.9975615926086903,1.1086817721661646e-06,3.787993409787305e-05,2753,0.9454550743103027,14507,580.3,14555
464,464,4,0,0.027169233188033104,0.050402983943704335,0.9953863844275475,1.3496395467882394e-06,4.8325659008696675e-05,2753,0.9393680095672607,16467,658.6999,16515
469,469,4,0,0.28140559792518616,0.43776187394684163,0.9953660070896149,1.4952711353544146e-05,3.8183086871868e-05,2753,0.54301518201828,15985,639.3999,16033
474,474,4,0,0.01615283451974392,0.031161099386953738,0.99607352912426,1.1707958265105844e-06,7.131158781703562e-05,2753,0.9527032375335693,22500,900.0,22548
479,479,4,0,0.15002882480621338,0.2340674469545318,0.9959011673927307,9.59935368882725e-06,5.438404332380742e-05,2753,0.7496193051338196,6400,256.0001,6448
484,484,4,0,0.14223188161849976,0.28176900811095057,0.9948289692401886,8.464264283247758e-06,5.104605224914849e-05,2753,0.703609049320221,14340,573.5999,14388
489,489,4,0,0.010818447917699814,0.01914669186467464,0.9978101700544357,4.236146082803316e-07,3.873306923196651e-05,2753,0.9667487144470215,21070,842.8,21118
601,601,4,0,0.06754669547080994,0.10104524050129152,0.9980040937662125,2.363336761845858e-06,3.262485552113503e-05,2753,0.8943249583244324,3487,139.5,3535
606,606,4,0,0.08756384998559952,0.15633758192582872,0.9964124262332916,5.292147307045525e-06,5.514543590834364e-05,2753,0.8348221778869629,1648,65.9001,1696
615,615,4,0,0.009268012829124928,0.014964709940199411,0.9984453832730651,2.372510010673068e-07,2.536165811761748e-05,2753,0.9804220795631409,14335,573.3999,14383
622,622,4,0,0.020964238792657852,0.029326323351387906,0.9983449429273605,6.645897769885778e-07,3.103652488789521e-05,2753,0.964065670967102,8010,320.4001,8058
627,627,4,0,0.06371499598026276,0.10667584714916906,0.996312640607357,3.895912414009217e-06,5.725001392420381e-05,2753,0.8666824102401733,14305,572.1999,14353
633,633,4,0,0.055005282163619995,0.1193244032093231,0.9965862780809402,3.568876536519383e-06,6.131354894023389e-05,2753,0.8719617128372192,22500,900.0,22548
638,638,4,0,0.6334102749824524,0.7664050072569016,0.9973974972963333,1.8450220522936434e-05,1.0678169019229244e-05,9454,0.7592424154281616,2215,88.6,2263
651,651,4,0,0.03308597952127457,0.05039004169957439,0.9980690591037273,1.5157438610913232e-06,4.4296531996224076e-05,2753,0.9456769824028015,1862,74.5,1910
656,656,4,0,0.01428193412721157,0.021689980663951555,0.997999032959342,4.948229843648733e-07,3.4151951695093885e-05,2753,0.9659040570259094,7810,312.4,7858
661,661,4,0,0.39981165528297424,0.6653476266856877,0.9927329421043396,1.6757647244958207e-05,2.5156208721455187e-05,9454,0.6478112936019897,22500,900.0,22548
667,667,4,0,0.027585284784436226,0.04755621465539659,0.9965711310505867,1.3361425317270914e-06,4.710064604296349e-05,2753,0.944618821144104,22500,900.0,22548
677,677,4,0,0.7248703241348267,0.8600052241194145,0.997305303812027,2.1572439436567947e-05,8.18797434476437e-06,9454,0.833939790725708,9290,371.5999,9338
684,684,4,0,0.9230391979217529,0.9555772489845864,0.9970392882823944,3.086893048021011e-05,2.573779283920885e-06,9454,0.9293588995933533,8057,322.2999,8105
692,692,4,0,0.13117322325706482,0.23387776251459538,0.9957961887121201,7.1056610977393575e-06,4.706439358415082e-05,2753,0.7584383487701416,3662,146.4999,3710
698,698,4,0,0.9407896995544434,0.9629232729659829,0.9977909401059151,2.6333886125939898e-05,1.6573692391830264e-06,9454,0.92690509557724,21620,864.8,21668
707,707,4,0,0.05582313984632492,0.10683838743282605,0.9961611479520798,2.775038637992111e-06,4.6936220314819366e-05,2753,0.8842893838882446,7785,311.4001,7833
713,713,4,0,0.9504110217094421,0.9724681315645874,0.997414642944932,2.3974827854544856e-05,1.2509201496868627e-06,9454,0.956230640411377,22500,900.0,22548
